horizon,ticker,model_name,strategy_type,threshold,date,daily_return,equity_curve,drawdown,position,active_trade_count,scope
20d,ACB,xgboost,model,0.02,2026-04-08,0.0,1.0238500061315332,-0.026528361344537732,0.0,0,
20d,ACB,xgboost,model,0.02,2026-04-09,0.0,1.0238500061315332,-0.026528361344537732,0.0,0,
20d,ACB,xgboost,model,0.02,2026-04-10,0.0,1.0238500061315332,-0.026528361344537732,0.0,0,
20d,DGC,buy_and_hold,benchmark,,2026-01-05,-0.04851968547401864,0.9514803145259814,0.0,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-01-06,-0.03816793893129766,0.9151642719868218,-0.03816793893129766,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-01-07,0.0174603174603174,0.931143330704052,-0.021374045801526687,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-01-08,-0.020280811232449292,0.912258988583689,-0.04122137404580151,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-01-09,-0.0015923566878980333,0.9108063468821227,-0.04274809160305337,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-01-12,0.01594896331738438,0.9253327638977865,-0.027480916030534264,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-01-13,-0.009419152276295195,0.9166169136883882,-0.036641221374045796,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-01-14,0.012678288431061668,0.9282380473009191,-0.02442748091603064,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-01-15,0.05320813771517985,0.977627865154176,0.0,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-01-16,-0.019316493313521477,0.958743523033813,-0.019316493313521477,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-01-19,-0.013636363636363669,0.9456697477197156,-0.03268945022288261,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-01-20,-0.009216589861751112,0.9369538975103173,-0.04160475482912329,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-01-21,0.06976744186046502,1.0023227740808045,0.0,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-01-22,0.06956521739130439,1.072049575755991,0.0,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-01-23,0.0013550135501356753,1.0735022174575575,0.0,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-01-26,-0.0690121786197565,0.9994174906776718,-0.0690121786197565,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-01-27,-0.018895348837209225,0.9805331485573089,-0.08660351826792967,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-01-28,0.008888888888888724,0.989248998766707,-0.07848443843031139,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-01-29,-0.004405286343612258,0.9848910736620079,-0.08254397834912064,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-01-30,0.01179941002949847,0.9965122072745389,-0.07171853856562938,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-02-02,-0.01895043731778423,0.977627865154176,-0.08930987821380254,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-02-03,0.008915304606240904,0.9863437153635745,-0.08119079837618404,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-02-04,0.01178203240058906,0.9979648489761055,-0.07036535859269288,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-02-05,-0.01455604075691408,0.9834384319604417,-0.0838971583220568,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-02-06,-0.03545051698670609,0.9485750311228485,-0.11637347767253048,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-02-09,0.029096477794793296,0.9761752234526098,-0.09066305818673881,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-02-10,0.011904761904761862,0.9877963570651408,-0.07983761840324766,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-02-11,0.007352941176470562,0.9950595655729727,-0.07307171853856564,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-02-12,-0.010218978102189857,0.9848910736620079,-0.08254397834912064,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-02-13,0.00884955752212413,0.9936069238714065,-0.07442489851150191,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-02-23,0.02631578947368407,1.0197544744996012,-0.05006765899864685,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-02-24,0.0698005698005697,1.090933917876354,0.0,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-02-25,0.011984021304926928,1.1040076931904517,0.0,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-02-26,-0.03157894736842115,1.0691442923528582,-0.03157894736842126,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-02-27,0.0027173913043478937,1.0720495757559911,-0.02894736842105272,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-02,0.020325203252032464,1.0938392012794869,-0.009210526315789558,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-03,-0.019920318725099584,1.0720495757559911,-0.02894736842105272,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-04,-0.039295392953929476,1.029922966410566,-0.06710526315789478,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-05,0.0014104372355430161,1.0313756081121324,-0.06578947368421062,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-06,0.029577464788732355,1.0618810838450263,-0.03815789473684228,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-09,-0.028727770177838452,1.0313756081121324,-0.06578947368421062,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-10,0.06901408450704238,1.1025550514888853,-0.001315789473684159,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-11,0.02371541501976271,1.12870260211708,0.0,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-12,0.041184041184041176,1.1751871365672044,0.0,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-13,-0.04326328800988877,1.124344677012381,-0.043263288009888656,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-16,-0.0452196382428941,1.0735022174575575,-0.08652657601977753,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-17,-0.0690121786197565,0.9994174906776718,-0.14956736711990126,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-18,-0.06976744186046513,0.9296906890024854,-0.2088998763906058,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-19,-0.06874999999999998,0.8657744541335646,-0.2632880098887517,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-20,-0.06879194630872487,0.8062161443693429,-0.31396786155747847,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-23,-0.06846846846846844,0.7510157597098203,-0.3609394313967863,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-24,0.015473887814313247,0.7626368933223513,-0.3510506798516688,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-25,0.04190476190476189,0.7945950107568117,-0.32385661310259595,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-26,-0.04387568555758692,0.7597316099192184,-0.3535228677379483,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-27,-0.009560229445506718,0.7524684014113865,-0.3597033374536467,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-30,-0.05212355212355202,0.7132470754690943,-0.39307787391841786,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-03-31,0.022403258655804503,0.7292261341863245,-0.3794808405438814,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-04-01,0.005976095617529875,0.7335840592910237,-0.37577255871446236,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-04-02,0.06930693069306937,0.7844265188458471,-0.3325092707045736,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-04-03,0.04629629629629628,0.8207425613850067,-0.30160692212608164,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-04-06,-0.06194690265486724,0.7699001018301833,-0.3448702101359704,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-04-07,0.02264150943396226,0.7873318022489799,-0.33003708281829425,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-04-08,0.027675276752767486,0.8091214277724756,-0.3114956736711991,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-04-09,-0.04667863554757634,0.7713527435317497,-0.3436341161928307,1.0,1,
20d,DGC,buy_and_hold,benchmark,,2026-04-10,0.013389830508474532,0.7816810260298866,-0.3348454882571076,1.0,1,
20d,DGC,cart,model,0.0,2026-01-05,0.0,1.0,0.0,0.0,0,
20d,DGC,cart,model,0.0,2026-01-06,0.0,1.0,0.0,0.0,0,
20d,DGC,cart,model,0.0,2026-01-07,0.010703045669271383,1.0107030456692714,0.0,1.0,1,
20d,DGC,cart,model,0.0,2026-01-08,-0.020280811232449292,0.9902051679879913,-0.020280811232449292,1.0,1,
20d,DGC,cart,model,0.0,2026-01-09,-0.0015923566878980333,0.9886284081663544,-0.021840873634945357,1.0,1,
20d,DGC,cart,model,0.0,2026-01-12,0.01594896331738438,1.0043960063827237,-0.006240249609984372,1.0,1,
20d,DGC,cart,model,0.0,2026-01-13,-0.009419152276295195,0.9949354474529021,-0.015600624024960985,1.0,1,
20d,DGC,cart,model,0.0,2026-01-14,0.012678288431061668,1.0075495260259975,-0.0031201248049922414,1.0,1,
20d,DGC,cart,model,0.0,2026-01-15,0.05320813771517985,1.061159359961653,0.0,1.0,1,
20d,DGC,cart,model,0.0,2026-01-16,-0.019316493313521477,1.0406614822803728,-0.019316493313521588,1.0,1,
20d,DGC,cart,model,0.0,2026-01-19,-0.013636363636363669,1.0264706438856404,-0.03268945022288272,1.0,1,
20d,DGC,cart,model,0.0,2026-01-20,-0.009216589861751112,1.0170100849558188,-0.0416047548291234,1.0,1,
20d,DGC,cart,model,0.0,2026-01-21,0.06976744186046502,1.0879642769294804,0.0,1.0,1,
20d,DGC,cart,model,0.0,2026-01-22,0.06956521739130439,1.1636487483680529,0.0,1.0,1,
20d,DGC,cart,model,0.0,2026-01-23,0.0013550135501356753,1.16522550818969,0.0,1.0,1,
20d,DGC,cart,model,0.0,2026-01-26,-0.0690121786197565,1.0848107572862067,-0.0690121786197565,1.0,1,
20d,DGC,cart,model,0.0,2026-01-27,-0.018895348837209225,1.0643128796049266,-0.08660351826792967,1.0,1,
20d,DGC,cart,model,0.0,2026-01-28,0.008888888888888724,1.073773438534748,-0.0784844384303115,1.0,1,
20d,DGC,cart,model,0.0,2026-01-29,-0.004405286343612258,1.0690431590698373,-0.08254397834912053,1.0,1,
20d,DGC,cart,model,0.0,2026-01-30,0.01179941002949847,1.0816572376429325,-0.07171853856562949,1.0,1,
20d,DGC,cart,model,0.0,2026-02-02,-0.01895043731778423,1.0611593599616524,-0.08930987821380276,1.0,1,
20d,DGC,cart,model,0.0,2026-02-03,0.005384101040118994,1.066872749175354,-0.08440663058186759,1.0,1,
20d,DGC,cart,model,0.0,2026-02-04,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-02-05,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-02-06,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-02-09,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-02-10,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-02-11,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-02-12,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-02-13,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-02-23,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-02-24,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-02-25,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-02-26,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-02-27,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-02,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-03,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-04,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-05,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-06,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-09,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-10,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-11,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-12,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-13,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-16,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-17,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-18,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-19,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-20,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-23,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-24,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-25,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-26,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-27,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-30,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-03-31,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-04-01,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-04-02,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-04-03,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-04-06,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-04-07,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-04-08,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-04-09,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.0,2026-04-10,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-01-05,0.0,1.0,0.0,0.0,0,
20d,DGC,cart,model,0.005,2026-01-06,0.0,1.0,0.0,0.0,0,
20d,DGC,cart,model,0.005,2026-01-07,0.010703045669271383,1.0107030456692714,0.0,1.0,1,
20d,DGC,cart,model,0.005,2026-01-08,-0.020280811232449292,0.9902051679879913,-0.020280811232449292,1.0,1,
20d,DGC,cart,model,0.005,2026-01-09,-0.0015923566878980333,0.9886284081663544,-0.021840873634945357,1.0,1,
20d,DGC,cart,model,0.005,2026-01-12,0.01594896331738438,1.0043960063827237,-0.006240249609984372,1.0,1,
20d,DGC,cart,model,0.005,2026-01-13,-0.009419152276295195,0.9949354474529021,-0.015600624024960985,1.0,1,
20d,DGC,cart,model,0.005,2026-01-14,0.012678288431061668,1.0075495260259975,-0.0031201248049922414,1.0,1,
20d,DGC,cart,model,0.005,2026-01-15,0.05320813771517985,1.061159359961653,0.0,1.0,1,
20d,DGC,cart,model,0.005,2026-01-16,-0.019316493313521477,1.0406614822803728,-0.019316493313521588,1.0,1,
20d,DGC,cart,model,0.005,2026-01-19,-0.013636363636363669,1.0264706438856404,-0.03268945022288272,1.0,1,
20d,DGC,cart,model,0.005,2026-01-20,-0.009216589861751112,1.0170100849558188,-0.0416047548291234,1.0,1,
20d,DGC,cart,model,0.005,2026-01-21,0.06976744186046502,1.0879642769294804,0.0,1.0,1,
20d,DGC,cart,model,0.005,2026-01-22,0.06956521739130439,1.1636487483680529,0.0,1.0,1,
20d,DGC,cart,model,0.005,2026-01-23,0.0013550135501356753,1.16522550818969,0.0,1.0,1,
20d,DGC,cart,model,0.005,2026-01-26,-0.0690121786197565,1.0848107572862067,-0.0690121786197565,1.0,1,
20d,DGC,cart,model,0.005,2026-01-27,-0.018895348837209225,1.0643128796049266,-0.08660351826792967,1.0,1,
20d,DGC,cart,model,0.005,2026-01-28,0.008888888888888724,1.073773438534748,-0.0784844384303115,1.0,1,
20d,DGC,cart,model,0.005,2026-01-29,-0.004405286343612258,1.0690431590698373,-0.08254397834912053,1.0,1,
20d,DGC,cart,model,0.005,2026-01-30,0.01179941002949847,1.0816572376429325,-0.07171853856562949,1.0,1,
20d,DGC,cart,model,0.005,2026-02-02,-0.01895043731778423,1.0611593599616524,-0.08930987821380276,1.0,1,
20d,DGC,cart,model,0.005,2026-02-03,0.005384101040118994,1.066872749175354,-0.08440663058186759,1.0,1,
20d,DGC,cart,model,0.005,2026-02-04,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-02-05,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-02-06,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-02-09,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-02-10,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-02-11,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-02-12,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-02-13,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-02-23,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-02-24,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-02-25,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-02-26,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-02-27,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-02,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-03,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-04,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-05,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-06,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-09,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-10,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-11,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-12,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-13,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-16,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-17,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-18,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-19,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-20,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-23,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-24,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-25,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-26,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-27,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-30,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-03-31,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-04-01,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-04-02,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-04-03,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-04-06,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-04-07,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-04-08,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-04-09,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.005,2026-04-10,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-01-05,0.0,1.0,0.0,0.0,0,
20d,DGC,cart,model,0.01,2026-01-06,0.0,1.0,0.0,0.0,0,
20d,DGC,cart,model,0.01,2026-01-07,0.010703045669271383,1.0107030456692714,0.0,1.0,1,
20d,DGC,cart,model,0.01,2026-01-08,-0.020280811232449292,0.9902051679879913,-0.020280811232449292,1.0,1,
20d,DGC,cart,model,0.01,2026-01-09,-0.0015923566878980333,0.9886284081663544,-0.021840873634945357,1.0,1,
20d,DGC,cart,model,0.01,2026-01-12,0.01594896331738438,1.0043960063827237,-0.006240249609984372,1.0,1,
20d,DGC,cart,model,0.01,2026-01-13,-0.009419152276295195,0.9949354474529021,-0.015600624024960985,1.0,1,
20d,DGC,cart,model,0.01,2026-01-14,0.012678288431061668,1.0075495260259975,-0.0031201248049922414,1.0,1,
20d,DGC,cart,model,0.01,2026-01-15,0.05320813771517985,1.061159359961653,0.0,1.0,1,
20d,DGC,cart,model,0.01,2026-01-16,-0.019316493313521477,1.0406614822803728,-0.019316493313521588,1.0,1,
20d,DGC,cart,model,0.01,2026-01-19,-0.013636363636363669,1.0264706438856404,-0.03268945022288272,1.0,1,
20d,DGC,cart,model,0.01,2026-01-20,-0.009216589861751112,1.0170100849558188,-0.0416047548291234,1.0,1,
20d,DGC,cart,model,0.01,2026-01-21,0.06976744186046502,1.0879642769294804,0.0,1.0,1,
20d,DGC,cart,model,0.01,2026-01-22,0.06956521739130439,1.1636487483680529,0.0,1.0,1,
20d,DGC,cart,model,0.01,2026-01-23,0.0013550135501356753,1.16522550818969,0.0,1.0,1,
20d,DGC,cart,model,0.01,2026-01-26,-0.0690121786197565,1.0848107572862067,-0.0690121786197565,1.0,1,
20d,DGC,cart,model,0.01,2026-01-27,-0.018895348837209225,1.0643128796049266,-0.08660351826792967,1.0,1,
20d,DGC,cart,model,0.01,2026-01-28,0.008888888888888724,1.073773438534748,-0.0784844384303115,1.0,1,
20d,DGC,cart,model,0.01,2026-01-29,-0.004405286343612258,1.0690431590698373,-0.08254397834912053,1.0,1,
20d,DGC,cart,model,0.01,2026-01-30,0.01179941002949847,1.0816572376429325,-0.07171853856562949,1.0,1,
20d,DGC,cart,model,0.01,2026-02-02,-0.01895043731778423,1.0611593599616524,-0.08930987821380276,1.0,1,
20d,DGC,cart,model,0.01,2026-02-03,0.005384101040118994,1.066872749175354,-0.08440663058186759,1.0,1,
20d,DGC,cart,model,0.01,2026-02-04,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-02-05,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-02-06,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-02-09,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-02-10,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-02-11,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-02-12,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-02-13,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-02-23,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-02-24,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-02-25,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-02-26,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-02-27,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-03-02,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-03-03,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-03-04,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-03-05,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-03-06,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-03-09,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-03-10,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-03-11,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-03-12,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-03-13,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-03-16,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-03-17,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-03-18,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-03-19,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-03-20,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-03-23,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
20d,DGC,cart,model,0.01,2026-03-24,0.0,1.066872749175354,-0.08440663058186759,0.0,0,
