horizon,regime,model_name,ranking_method,score_column,top_k,return_threshold,probability_threshold,groups_covered,observations,average_actual_return,profit_rate,precision_at_top_k,recall_of_profitable_cases,lift_vs_regime_base_rate,rank_in_regime
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.6,18,19,0.0011636898913744316,0.3157894736842105,0.3157894736842105,1.0,1.0,56.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.65,18,19,0.0011636898913744316,0.3157894736842105,0.3157894736842105,1.0,1.0,56.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.5,18,19,0.0011636898913744316,0.3157894736842105,0.3157894736842105,1.0,1.0,56.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.55,18,19,0.0011636898913744316,0.3157894736842105,0.3157894736842105,1.0,1.0,56.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.6,18,19,0.0011636898913744316,0.3157894736842105,0.3157894736842105,1.0,1.0,56.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.65,18,19,0.0011636898913744316,0.3157894736842105,0.3157894736842105,1.0,1.0,56.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.5,15,16,0.00040101601802040626,0.3125,0.3125,1.0,1.0,57.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.55,15,16,0.00040101601802040626,0.3125,0.3125,1.0,1.0,57.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.6,15,16,0.00040101601802040626,0.3125,0.3125,1.0,1.0,57.0
3d,bull,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.65,15,16,0.00040101601802040626,0.3125,0.3125,1.0,1.0,57.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.5,4,5,0.06786069624703676,1.0,1.0,1.0,1.0,1.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.55,4,4,0.07213218735289613,1.0,1.0,1.0,1.0,1.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.6,4,4,0.07213218735289613,1.0,1.0,1.0,1.0,1.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.65,4,4,0.07213218735289613,1.0,1.0,1.0,1.0,1.0
20d,sideway,cart,combined_rank_based,rank_based_joint_score,3,,,8,24,0.11179618779035427,0.8333333333333334,0.8333333333333334,0.7407407407407407,0.9876543209876544,2.0
20d,sideway,cart,combined_weighted_linear,combined_score,3,,,8,24,0.11179618779035427,0.8333333333333334,0.8333333333333334,0.7407407407407407,0.9876543209876544,2.0
20d,sideway,cart,predicted_return,predicted_return,3,,,8,24,0.10386015848016583,0.8333333333333334,0.8333333333333334,0.7407407407407407,0.9876543209876544,2.0
20d,sideway,lightgbm,combined_rank_based,rank_based_joint_score,3,,,8,24,0.11408853174125855,0.8333333333333334,0.8333333333333334,0.7407407407407407,0.9876543209876544,2.0
20d,sideway,lightgbm,combined_weighted_linear,combined_score,3,,,8,24,0.11408853174125855,0.8333333333333334,0.8333333333333334,0.7407407407407407,0.9876543209876544,2.0
20d,sideway,lightgbm,predicted_profit_probability,predicted_profit_probability,3,,,8,24,0.11408853174125855,0.8333333333333334,0.8333333333333334,0.7407407407407407,0.9876543209876544,2.0
20d,sideway,lightgbm,predicted_return,predicted_return,3,,,8,24,0.11408853174125855,0.8333333333333334,0.8333333333333334,0.7407407407407407,0.9876543209876544,2.0
20d,sideway,xgboost,combined_rank_based,rank_based_joint_score,3,,,8,24,0.11408853174125855,0.8333333333333334,0.8333333333333334,0.7407407407407407,0.9876543209876544,2.0
20d,sideway,xgboost,combined_weighted_linear,combined_score,3,,,8,24,0.11408853174125855,0.8333333333333334,0.8333333333333334,0.7407407407407407,0.9876543209876544,2.0
20d,sideway,xgboost,predicted_profit_probability,predicted_profit_probability,3,,,8,24,0.11408853174125855,0.8333333333333334,0.8333333333333334,0.7407407407407407,0.9876543209876544,2.0
20d,sideway,xgboost,predicted_return,predicted_return,3,,,8,24,0.11408853174125855,0.8333333333333334,0.8333333333333334,0.7407407407407407,0.9876543209876544,2.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.5,8,22,0.11325874460513187,0.8181818181818182,0.8181818181818182,1.0,1.0,3.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.55,8,22,0.11325874460513187,0.8181818181818182,0.8181818181818182,1.0,1.0,3.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.5,8,22,0.11325874460513187,0.8181818181818182,0.8181818181818182,1.0,1.0,3.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.55,8,22,0.11325874460513187,0.8181818181818182,0.8181818181818182,1.0,1.0,3.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.6,8,21,0.11027979449515242,0.8095238095238095,0.8095238095238095,1.0,1.0,4.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.65,8,21,0.11027979449515242,0.8095238095238095,0.8095238095238095,1.0,1.0,4.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.6,8,21,0.11027979449515242,0.8095238095238095,0.8095238095238095,1.0,1.0,4.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.65,8,21,0.11027979449515242,0.8095238095238095,0.8095238095238095,1.0,1.0,4.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.5,8,21,0.11027979449515242,0.8095238095238095,0.8095238095238095,1.0,1.0,4.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.55,8,21,0.11027979449515242,0.8095238095238095,0.8095238095238095,1.0,1.0,4.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.6,8,21,0.11027979449515242,0.8095238095238095,0.8095238095238095,1.0,1.0,4.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.65,8,21,0.11027979449515242,0.8095238095238095,0.8095238095238095,1.0,1.0,4.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.5,8,21,0.11027979449515242,0.8095238095238095,0.8095238095238095,1.0,1.0,4.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.55,8,21,0.11027979449515242,0.8095238095238095,0.8095238095238095,1.0,1.0,4.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.6,8,21,0.11027979449515242,0.8095238095238095,0.8095238095238095,1.0,1.0,4.0
20d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.65,8,21,0.11027979449515242,0.8095238095238095,0.8095238095238095,1.0,1.0,4.0
20d,sideway,cart,predicted_profit_probability,predicted_profit_probability,3,,,8,24,0.08534352774674499,0.7916666666666666,0.7916666666666666,0.7037037037037037,0.9382716049382716,5.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.5,8,19,0.09729007356626931,0.7894736842105263,0.7894736842105263,1.0,1.0,6.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.55,8,19,0.09729007356626931,0.7894736842105263,0.7894736842105263,1.0,1.0,6.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.6,8,18,0.09135639913194321,0.7777777777777778,0.7777777777777778,1.0,1.0,7.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.5,8,13,0.08760824585451485,0.7692307692307693,0.7692307692307693,1.0,1.0,8.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.55,8,13,0.08760824585451485,0.7692307692307693,0.7692307692307693,1.0,1.0,8.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.6,8,13,0.08760824585451485,0.7692307692307693,0.7692307692307693,1.0,1.0,8.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.65,8,13,0.08760824585451485,0.7692307692307693,0.7692307692307693,1.0,1.0,8.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.65,8,17,0.09143513020324669,0.7647058823529411,0.7647058823529411,1.0,1.0,9.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.5,8,12,0.07790091522704613,0.75,0.75,1.0,1.0,10.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.55,8,12,0.07790091522704613,0.75,0.75,1.0,1.0,10.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.6,8,12,0.07790091522704613,0.75,0.75,1.0,1.0,10.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.65,8,12,0.07790091522704613,0.75,0.75,1.0,1.0,10.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.5,8,12,0.07790091522704613,0.75,0.75,1.0,1.0,10.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.55,8,12,0.07790091522704613,0.75,0.75,1.0,1.0,10.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.6,8,12,0.07790091522704613,0.75,0.75,1.0,1.0,10.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.65,8,12,0.07790091522704613,0.75,0.75,1.0,1.0,10.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.5,8,12,0.07790091522704613,0.75,0.75,1.0,1.0,10.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.55,8,12,0.07790091522704613,0.75,0.75,1.0,1.0,10.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.6,8,12,0.07790091522704613,0.75,0.75,1.0,1.0,10.0
20d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.65,8,12,0.07790091522704613,0.75,0.75,1.0,1.0,10.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.5,8,16,0.07139461093961044,0.75,0.75,1.0,1.0,10.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.55,8,16,0.07139461093961044,0.75,0.75,1.0,1.0,10.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.6,8,16,0.07139461093961044,0.75,0.75,1.0,1.0,10.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.5,8,16,0.07139461093961044,0.75,0.75,1.0,1.0,10.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.55,8,16,0.07139461093961044,0.75,0.75,1.0,1.0,10.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.6,8,16,0.07139461093961044,0.75,0.75,1.0,1.0,10.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.5,8,16,0.07139461093961044,0.75,0.75,1.0,1.0,10.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.55,8,16,0.07139461093961044,0.75,0.75,1.0,1.0,10.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.6,8,16,0.07139461093961044,0.75,0.75,1.0,1.0,10.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.65,7,8,0.04746689808960171,0.75,0.75,1.0,1.0,10.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.65,4,4,0.06661756736858178,0.75,0.75,1.0,1.0,10.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.5,3,4,0.047325282227120125,0.75,0.75,1.0,1.0,10.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.55,3,4,0.047325282227120125,0.75,0.75,1.0,1.0,10.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.6,3,4,0.047325282227120125,0.75,0.75,1.0,1.0,10.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.65,3,4,0.047325282227120125,0.75,0.75,1.0,1.0,10.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.65,8,15,0.07015305360759885,0.7333333333333333,0.7333333333333333,1.0,1.0,11.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.65,8,15,0.07015305360759885,0.7333333333333333,0.7333333333333333,1.0,1.0,11.0
20d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.02,0.65,8,15,0.07015305360759885,0.7333333333333333,0.7333333333333333,1.0,1.0,11.0
5d,sideway,xgboost,combined_rank_based,rank_based_joint_score,3,,,10,30,0.0502099786266296,0.7333333333333333,0.7333333333333333,0.88,1.1733333333333333,11.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.5,9,15,0.054945581239865225,0.7333333333333333,0.7333333333333333,1.0,1.0,11.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.55,9,14,0.0497158162448948,0.7142857142857143,0.7142857142857143,1.0,1.0,12.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.6,9,14,0.0497158162448948,0.7142857142857143,0.7142857142857143,1.0,1.0,12.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.5,10,17,0.03323484869117198,0.7058823529411765,0.7058823529411765,1.0,1.0,13.0
5d,sideway,lightgbm,predicted_profit_probability,predicted_profit_probability,3,,,10,30,0.047854898963379536,0.7,0.7,0.84,1.1199999999999999,14.0
5d,sideway,xgboost,combined_weighted_linear,combined_score,3,,,10,30,0.048459940422483944,0.7,0.7,0.84,1.1199999999999999,14.0
5d,sideway,xgboost,predicted_profit_probability,predicted_profit_probability,3,,,10,30,0.04709262599928277,0.7,0.7,0.84,1.1199999999999999,14.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.5,9,13,0.043244618201630176,0.6923076923076923,0.6923076923076923,1.0,1.0,15.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.55,9,13,0.043244618201630176,0.6923076923076923,0.6923076923076923,1.0,1.0,15.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.6,9,13,0.043244618201630176,0.6923076923076923,0.6923076923076923,1.0,1.0,15.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.5,9,13,0.043244618201630176,0.6923076923076923,0.6923076923076923,1.0,1.0,15.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.55,9,13,0.043244618201630176,0.6923076923076923,0.6923076923076923,1.0,1.0,15.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.6,9,13,0.043244618201630176,0.6923076923076923,0.6923076923076923,1.0,1.0,15.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.65,7,9,0.03859607408761409,0.6666666666666666,0.6666666666666666,1.0,1.0,16.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.65,7,9,0.03859607408761409,0.6666666666666666,0.6666666666666666,1.0,1.0,16.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.55,8,15,0.03297670165765544,0.6666666666666666,0.6666666666666666,1.0,1.0,16.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.6,8,12,0.03565404109322431,0.6666666666666666,0.6666666666666666,1.0,1.0,16.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.5,3,3,0.019109802854280065,0.6666666666666666,0.6666666666666666,1.0,1.0,16.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.55,3,3,0.019109802854280065,0.6666666666666666,0.6666666666666666,1.0,1.0,16.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.6,3,3,0.019109802854280065,0.6666666666666666,0.6666666666666666,1.0,1.0,16.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.65,3,3,0.019109802854280065,0.6666666666666666,0.6666666666666666,1.0,1.0,16.0
5d,sideway,lightgbm,combined_weighted_linear,combined_score,3,,,10,30,0.04275863046314638,0.6666666666666666,0.6666666666666666,0.8,1.0666666666666667,16.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.5,9,12,0.042141712608839456,0.6666666666666666,0.6666666666666666,1.0,1.0,16.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.5,8,9,0.02485024179412902,0.6666666666666666,0.6666666666666666,1.0,1.0,16.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.55,8,9,0.02485024179412902,0.6666666666666666,0.6666666666666666,1.0,1.0,16.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.6,8,9,0.02485024179412902,0.6666666666666666,0.6666666666666666,1.0,1.0,16.0
5d,sideway,xgboost,predicted_return,predicted_return,3,,,10,30,0.03945252808234632,0.6666666666666666,0.6666666666666666,0.8,1.0666666666666667,16.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.55,9,17,0.02900426682131114,0.6470588235294118,0.6470588235294118,1.0,1.0,17.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.55,9,17,0.02900426682131114,0.6470588235294118,0.6470588235294118,1.0,1.0,17.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.6,9,14,0.030447893158296387,0.6428571428571429,0.6428571428571429,1.0,1.0,18.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.6,9,14,0.030447893158296387,0.6428571428571429,0.6428571428571429,1.0,1.0,18.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.5,10,14,0.03957677355138407,0.6428571428571429,0.6428571428571429,1.0,1.0,18.0
3d,sideway,xgboost,combined_weighted_linear,combined_score,3,,,12,36,0.03265853639158506,0.6388888888888888,0.6388888888888888,0.8518518518518519,1.1358024691358024,19.0
3d,sideway,xgboost,predicted_profit_probability,predicted_profit_probability,3,,,12,36,0.03265853639158505,0.6388888888888888,0.6388888888888888,0.8518518518518519,1.1358024691358024,19.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.65,8,11,0.04238629969593773,0.6363636363636364,0.6363636363636364,1.0,1.0,20.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.5,7,8,0.044861009336536466,0.625,0.625,1.0,1.0,21.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.55,7,8,0.044861009336536466,0.625,0.625,1.0,1.0,21.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.6,7,8,0.044861009336536466,0.625,0.625,1.0,1.0,21.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.01,0.65,7,8,0.044861009336536466,0.625,0.625,1.0,1.0,21.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.5,7,8,0.044861009336536466,0.625,0.625,1.0,1.0,21.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.55,7,8,0.044861009336536466,0.625,0.625,1.0,1.0,21.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.6,7,8,0.044861009336536466,0.625,0.625,1.0,1.0,21.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.02,0.65,7,8,0.044861009336536466,0.625,0.625,1.0,1.0,21.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.65,7,8,0.024870879701014814,0.625,0.625,1.0,1.0,21.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.0,0.5,11,21,0.026413495532138138,0.6190476190476191,0.6190476190476191,1.0,1.0,22.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.5,11,21,0.026413495532138138,0.6190476190476191,0.6190476190476191,1.0,1.0,22.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.5,10,13,0.03780009373909739,0.6153846153846154,0.6153846153846154,1.0,1.0,23.0
3d,sideway,lightgbm,predicted_profit_probability,predicted_profit_probability,3,,,12,36,0.03175928682637031,0.6111111111111112,0.6111111111111112,0.8148148148148148,1.08641975308642,24.0
3d,sideway,xgboost,combined_rank_based,rank_based_joint_score,3,,,12,36,0.030599203560692147,0.6111111111111112,0.6111111111111112,0.8148148148148148,1.08641975308642,24.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.55,7,10,0.03409149562593602,0.6,0.6,1.0,1.0,25.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.55,7,10,0.03409149562593602,0.6,0.6,1.0,1.0,25.0
5d,sideway,cart,combined_rank_based,rank_based_joint_score,3,,,10,30,0.03062176783727776,0.6,0.6,0.72,0.96,25.0
5d,sideway,cart,combined_weighted_linear,combined_score,3,,,10,30,0.03062176783727776,0.6,0.6,0.72,0.96,25.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.5,3,5,0.038251423825705844,0.6,0.6,1.0,1.0,25.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.55,3,5,0.038251423825705844,0.6,0.6,1.0,1.0,25.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.6,3,5,0.038251423825705844,0.6,0.6,1.0,1.0,25.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.65,3,5,0.038251423825705844,0.6,0.6,1.0,1.0,25.0
5d,sideway,cart,predicted_profit_probability,predicted_profit_probability,3,,,10,30,0.03535710380510036,0.6,0.6,0.72,0.96,25.0
5d,sideway,lightgbm,combined_rank_based,rank_based_joint_score,3,,,10,30,0.034838989677290946,0.6,0.6,0.72,0.96,25.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.55,8,10,0.04302406809434315,0.6,0.6,1.0,1.0,25.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.6,8,10,0.04302406809434315,0.6,0.6,1.0,1.0,25.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.01,0.65,8,10,0.04302406809434315,0.6,0.6,1.0,1.0,25.0
5d,sideway,lightgbm,predicted_return,predicted_return,3,,,10,30,0.034838989677290946,0.6,0.6,0.72,0.96,25.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.005,0.65,8,10,0.033240790584797994,0.6,0.6,1.0,1.0,25.0
5d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.01,0.65,8,10,0.033240790584797994,0.6,0.6,1.0,1.0,25.0
3d,sideway,lightgbm,combined_weighted_linear,combined_score,3,,,12,36,0.030658493491390063,0.5833333333333334,0.5833333333333334,0.7777777777777778,1.0370370370370372,26.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.55,9,12,0.039884579946394584,0.5833333333333334,0.5833333333333334,1.0,1.0,26.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.6,9,12,0.039884579946394584,0.5833333333333334,0.5833333333333334,1.0,1.0,26.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.5,6,7,0.03876909239762035,0.5714285714285714,0.5714285714285714,1.0,1.0,27.0
3d,sideway,xgboost,combined_weighted_linear_gated,combined_score,3,0.02,0.55,6,7,0.03876909239762035,0.5714285714285714,0.5714285714285714,1.0,1.0,27.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.5,5,7,0.03336660631240228,0.5714285714285714,0.5714285714285714,1.0,1.0,27.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.55,5,7,0.03336660631240228,0.5714285714285714,0.5714285714285714,1.0,1.0,27.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.6,5,7,0.03336660631240228,0.5714285714285714,0.5714285714285714,1.0,1.0,27.0
5d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.65,5,7,0.03336660631240228,0.5714285714285714,0.5714285714285714,1.0,1.0,27.0
5d,sideway,cart,predicted_return,predicted_return,3,,,10,30,0.025230738399678435,0.5666666666666667,0.5666666666666667,0.68,0.9066666666666666,28.0
3d,sideway,cart,combined_weighted_linear,combined_score,3,,,12,36,0.02347647905848634,0.5555555555555556,0.5555555555555556,0.7407407407407407,0.9876543209876544,29.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.5,8,9,0.039587289149284506,0.5555555555555556,0.5555555555555556,1.0,1.0,29.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.55,8,9,0.039587289149284506,0.5555555555555556,0.5555555555555556,1.0,1.0,29.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.6,8,9,0.039587289149284506,0.5555555555555556,0.5555555555555556,1.0,1.0,29.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.0,0.65,8,9,0.039587289149284506,0.5555555555555556,0.5555555555555556,1.0,1.0,29.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.5,8,9,0.039587289149284506,0.5555555555555556,0.5555555555555556,1.0,1.0,29.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.55,8,9,0.039587289149284506,0.5555555555555556,0.5555555555555556,1.0,1.0,29.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.6,8,9,0.039587289149284506,0.5555555555555556,0.5555555555555556,1.0,1.0,29.0
3d,sideway,cart,combined_weighted_linear_gated,combined_score,3,0.005,0.65,8,9,0.039587289149284506,0.5555555555555556,0.5555555555555556,1.0,1.0,29.0
3d,sideway,xgboost,predicted_return,predicted_return,3,,,12,36,0.024290654494692893,0.5555555555555556,0.5555555555555556,0.7407407407407407,0.9876543209876544,29.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.65,9,11,0.03781284984051128,0.5454545454545454,0.5454545454545454,1.0,1.0,30.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.55,9,11,0.03781284984051128,0.5454545454545454,0.5454545454545454,1.0,1.0,30.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.6,9,11,0.03781284984051128,0.5454545454545454,0.5454545454545454,1.0,1.0,30.0
5d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.005,0.65,9,11,0.03781284984051128,0.5454545454545454,0.5454545454545454,1.0,1.0,30.0
3d,sideway,cart,combined_rank_based,rank_based_joint_score,3,,,12,36,0.021417146227593435,0.5277777777777778,0.5277777777777778,0.7037037037037037,0.9382716049382717,31.0
3d,sideway,lightgbm,combined_rank_based,rank_based_joint_score,3,,,12,36,0.02791022569963723,0.5277777777777778,0.5277777777777778,0.7037037037037037,0.9382716049382717,31.0
3d,sideway,lightgbm,predicted_return,predicted_return,3,,,12,36,0.024636223821180844,0.5277777777777778,0.5277777777777778,0.7037037037037037,0.9382716049382717,31.0
3d,sideway,cart,predicted_profit_probability,predicted_profit_probability,3,,,12,36,0.02578156022831983,0.5,0.5,0.6666666666666666,0.8888888888888888,32.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.5,9,12,0.029036205044263786,0.5,0.5,1.0,1.0,32.0
3d,sideway,lightgbm,combined_weighted_linear_gated,combined_score,3,0.0,0.6,6,8,0.02339942973257,0.5,0.5,1.0,1.0,32.0
