date,ticker,model_name,prediction_date,horizon,horizon_days,current_close,actual_close,predicted_close,predicted_close_baseline,predicted_return,absolute_error,absolute_error_baseline,pct_error,pct_error_baseline,predicted_direction,predicted_direction_baseline,actual_direction
2026-01-21,ACB,xgboost,2026-01-20,daily,1,25.05,24.85,24.97337383447448,25.05,-0.0030589287634938955,0.12337383447447792,0.1999999999999993,0.49647418299588697,0.8048289738430555,0,0,0
2026-01-22,ACB,xgboost,2026-01-21,daily,1,24.85,24.85,24.7405093025649,24.85,-0.004406064283102751,0.10949069743510265,0.0,0.4406064283102722,0.0,0,0,0
2026-01-23,ACB,xgboost,2026-01-22,daily,1,24.85,25.05,24.811946610169255,24.85,-0.001531323534436524,0.2380533898307462,0.1999999999999993,0.9503129334560725,0.7984031936127716,0,0,1
2026-01-26,ACB,xgboost,2026-01-23,daily,1,25.05,24.8,24.977038668631575,25.05,-0.002912627998739481,0.17703866863157458,0.25,0.7138655993208652,1.0080645161290323,0,0,0
2026-01-27,ACB,xgboost,2026-01-26,daily,1,24.8,24.7,24.72967148013413,24.8,-0.00283582741394639,0.029671480134130235,0.10000000000000142,0.12012744993574993,0.4048582995951474,0,0,0
2026-01-28,ACB,xgboost,2026-01-27,daily,1,24.7,23.9,24.547921879403294,24.7,-0.006157008931040764,0.6479218794032953,0.8000000000000007,2.7109702067083483,3.347280334728037,0,0,0
2026-01-29,ACB,xgboost,2026-01-28,daily,1,23.9,23.8,23.941322460316584,23.9,0.0017289732350036502,0.1413224603165837,0.09999999999999787,0.5937918500696794,0.4201680672268818,1,0,0
2026-01-30,ACB,xgboost,2026-01-29,daily,1,23.8,24.1,23.76219278872013,23.8,-0.0015885382890701294,0.3378072112798698,0.3000000000000007,1.4016896733604556,1.2448132780083017,1,0,1
2026-02-02,ACB,xgboost,2026-01-30,daily,1,24.1,23.75,24.137737200804988,24.1,0.001565858954563737,0.3877372008049882,0.3500000000000014,1.6325776875999503,1.473684210526322,0,0,0
2026-02-03,ACB,xgboost,2026-02-02,daily,1,23.75,23.7,23.703126018226612,23.75,-0.001973641337826848,0.00312601822661307,0.05000000000000071,0.013189950323261899,0.21097046413502413,0,0,0
2026-02-04,ACB,xgboost,2026-02-03,daily,1,23.7,23.6,23.746718711731955,23.7,0.0019712536595761776,0.14671871173195328,0.09999999999999787,0.6216894564913273,0.423728813559313,0,0,0
2026-02-05,ACB,xgboost,2026-02-04,daily,1,23.6,23.45,23.647484028618784,23.6,0.002012035110965371,0.1974840286187849,0.15000000000000213,0.84214937577307,0.6396588486140816,1,0,0
2026-02-06,ACB,xgboost,2026-02-05,daily,1,23.45,23.0,23.415623687114564,23.45,-0.001465940847992897,0.41562368711456443,0.4499999999999993,1.8070595091937585,1.956521739130432,0,0,0
2026-02-09,ACB,xgboost,2026-02-06,daily,1,23.0,22.95,23.026353506953456,23.0,0.0011458046501502395,0.07635350695345622,0.05000000000000071,0.332695019405038,0.21786492374727978,0,0,0
2026-02-10,ACB,xgboost,2026-02-09,daily,1,22.95,23.0,22.94077128521312,22.95,-0.0004021226486656815,0.05922871478687952,0.05000000000000071,0.25751615124730226,0.21739130434782916,0,0,1
2026-02-11,ACB,xgboost,2026-02-10,daily,1,23.0,23.65,23.090753271710128,23.0,0.0039457944221794605,0.559246728289871,0.6499999999999986,2.364679612219328,2.748414376321347,0,0,1
2026-02-12,ACB,xgboost,2026-02-11,daily,1,23.65,23.85,23.285957860434426,23.65,-0.015392902307212353,0.5640421395655757,0.20000000000000284,2.364956560023378,0.8385744234800957,0,0,1
2026-02-13,ACB,xgboost,2026-02-12,daily,1,23.85,23.85,23.8776136153203,23.85,0.0011578035773709416,0.02761361532029838,0.0,0.1157803577371001,0.0,0,0,0
2026-02-23,ACB,xgboost,2026-02-13,daily,1,23.85,24.05,23.790209438314196,23.85,-0.0025069417897611856,0.2597905616858043,0.1999999999999993,1.0802102356998098,0.8316008316008286,0,0,1
2026-02-24,ACB,xgboost,2026-02-23,daily,1,24.05,24.0,24.065290664066563,24.05,0.000635786447674036,0.0652906640665627,0.05000000000000071,0.27204443361067787,0.20833333333333628,0,0,0
2026-02-25,ACB,xgboost,2026-02-24,daily,1,24.0,24.45,23.995775740826502,24.0,-0.00017601079889573157,0.45422425917349685,0.4499999999999993,1.857767931179946,1.8404907975460092,0,0,1
2026-02-26,ACB,xgboost,2026-02-25,daily,1,24.45,24.45,24.378387852560262,24.45,-0.0029289221856743097,0.07161214743973687,0.0,0.292892218567431,0.0,0,0,0
2026-02-27,ACB,xgboost,2026-02-26,daily,1,24.45,24.55,24.350565572991034,24.45,-0.00406684773042798,0.19943442700896696,0.10000000000000142,0.8123601914825538,0.40733197556008727,0,0,1
2026-03-02,ACB,xgboost,2026-02-27,daily,1,24.55,23.95,24.517586248146838,24.55,-0.001320315757766366,0.5675862481468386,0.6000000000000014,2.3698799505087202,2.5052192066805907,0,0,0
2026-03-03,ACB,xgboost,2026-03-02,daily,1,23.95,23.5,23.969629927744972,23.95,0.0008196212002076209,0.4696299277449718,0.4499999999999993,1.9984252244466885,1.9148936170212734,0,0,0
2026-03-04,ACB,xgboost,2026-03-03,daily,1,23.5,23.2,23.549133741878904,23.5,0.0020907975267618895,0.3491337418789051,0.3000000000000007,1.5048868184435567,1.2931034482758652,0,0,0
2026-03-05,ACB,xgboost,2026-03-04,daily,1,23.2,23.55,23.28957822639495,23.2,0.0038611304480582476,0.26042177360504937,0.3500000000000014,1.1058249409980865,1.4861995753715558,1,0,1
2026-03-06,ACB,xgboost,2026-03-05,daily,1,23.55,23.3,23.261569729819893,23.55,-0.012247569859027863,0.038430270180107584,0.25,0.16493678188887376,1.0729613733905579,0,0,0
2026-03-09,ACB,xgboost,2026-03-06,daily,1,23.3,21.7,23.31154905029689,23.3,0.0004956673947162926,1.6115490502968903,1.6000000000000014,7.4264933193405085,7.373271889400929,0,0,0
2026-03-10,ACB,xgboost,2026-03-09,daily,1,21.7,23.15,22.124696616642176,21.7,0.019571272656321526,1.025303383357823,1.4499999999999993,4.428956299601827,6.263498920086391,1,0,1
2026-03-11,ACB,xgboost,2026-03-10,daily,1,23.15,23.2,23.04889251333661,23.15,-0.004367494024336338,0.15110748666338836,0.05000000000000071,0.6513253735490877,0.2155172413793134,0,0,1
2026-03-12,ACB,xgboost,2026-03-11,daily,1,23.2,23.15,23.070458478108048,23.2,-0.005583686288446188,0.07954152189195085,0.05000000000000071,0.3435918872222499,0.21598272138229252,0,0,0
2026-03-13,ACB,xgboost,2026-03-12,daily,1,23.15,23.45,22.96805211934261,23.15,-0.007859519682824612,0.48194788065739047,0.3000000000000007,2.0552148428886587,1.2793176972281481,0,0,1
2026-03-16,ACB,xgboost,2026-03-13,daily,1,23.45,23.45,23.272863357025198,23.45,-0.007553801406174898,0.17713664297480136,0.0,0.7553801406174898,0.0,0,0,0
2026-03-17,ACB,xgboost,2026-03-16,daily,1,23.45,23.75,23.452275899205414,23.45,9.70532710198313e-05,0.29772410079458567,0.3000000000000007,1.2535751612403607,1.263157894736845,0,0,1
2026-03-18,ACB,xgboost,2026-03-17,daily,1,23.75,23.75,23.548073075944558,23.75,-0.00850218627601862,0.20192692405544221,0.0,0.850218627601862,0.0,0,0,0
2026-03-19,ACB,xgboost,2026-03-18,daily,1,23.75,23.6,23.65814118500566,23.75,-0.0038677395787090063,0.05814118500565968,0.14999999999999858,0.2463609534138122,0.635593220338977,0,0,0
2026-03-20,ACB,xgboost,2026-03-19,daily,1,23.6,23.0,23.649541799444705,23.6,0.0020992287900298834,0.6495417994447052,0.6000000000000014,2.8240947801943705,2.6086956521739193,0,0,0
2026-03-23,ACB,xgboost,2026-03-20,daily,1,23.0,22.5,22.972553119878285,23.0,-0.0011933426139876246,0.47255311987828463,0.5,2.100236088347932,2.2222222222222223,0,0,0
2026-03-24,ACB,xgboost,2026-03-23,daily,1,22.5,23.1,22.28553884429857,22.5,-0.009531606920063496,0.8144611557014301,0.6000000000000014,3.5258058688373595,2.5974025974026036,1,0,1
2026-03-25,ACB,xgboost,2026-03-24,daily,1,23.1,23.8,22.824662404228004,23.1,-0.011919376440346241,0.9753375957719967,0.6999999999999993,4.098057125092423,2.941176470588232,0,0,1
2026-03-26,ACB,xgboost,2026-03-25,daily,1,23.8,23.6,23.443746940232813,23.8,-0.01496861595660448,0.15625305976718806,0.1999999999999993,0.6620892363016443,0.8474576271186409,0,0,0
2026-03-27,ACB,xgboost,2026-03-26,daily,1,23.6,23.8,23.575595271214844,23.6,-0.0010340986773371696,0.2244047287851565,0.1999999999999993,0.9428770117023382,0.8403361344537785,1,0,1
2026-03-30,ACB,xgboost,2026-03-27,daily,1,23.8,23.75,23.618989763688298,23.8,-0.0076054721139371395,0.1310102363117025,0.05000000000000071,0.551622047628221,0.21052631578947667,0,0,0
2026-03-31,ACB,xgboost,2026-03-30,daily,1,23.75,23.55,23.684428449196275,23.75,-0.0027609074022620916,0.1344284491962746,0.1999999999999993,0.5708214403238837,0.8492569002123113,0,0,0
2026-04-01,ACB,xgboost,2026-03-31,daily,1,23.55,23.8,23.46312336655101,23.55,-0.0036890290211886168,0.3368766334489912,0.25,1.4154480397016438,1.0504201680672267,0,0,1
2026-04-02,ACB,xgboost,2026-04-01,daily,1,23.8,23.6,23.790538796246985,23.8,-0.00039752956945449114,0.1905387962469831,0.1999999999999993,0.8073677807075555,0.8474576271186409,0,0,0
2026-04-03,ACB,xgboost,2026-04-02,daily,1,23.6,23.5,23.483817254938188,23.6,-0.004922997672110796,0.016182745061811943,0.10000000000000142,0.0688627449438806,0.4255319148936231,0,0,0
2026-04-06,ACB,xgboost,2026-04-03,daily,1,23.5,23.25,23.43636061262805,23.5,-0.002708059037104249,0.18636061262805015,0.25,0.8015510220561297,1.0752688172043012,0,0,0
2026-04-07,ACB,xgboost,2026-04-06,daily,1,23.25,23.2,23.261932234454434,23.25,0.0005132143851369619,0.061932234454435076,0.05000000000000071,0.26694928644153054,0.2155172413793134,0,0,0
2026-04-08,ACB,xgboost,2026-04-07,daily,1,23.2,24.1,23.09388597868383,23.2,-0.0045738802291452885,1.0061140213161721,0.9000000000000021,4.174746976415652,3.734439834024905,0,0,1
2026-04-09,ACB,xgboost,2026-04-08,daily,1,24.1,23.85,23.84874698491767,24.1,-0.010425436310470104,0.0012530150823302222,0.25,0.005253732001384579,1.0482180293501047,0,0,0
2026-04-10,ACB,xgboost,2026-04-09,daily,1,23.85,23.85,23.685390055831522,23.85,-0.006901884451508522,0.16460994416847896,0.0,0.6901884451508552,0.0,0,0,0
2026-01-05,DGC,cart,2025-12-31,daily,1,68.5,65.5,70.90226273400853,68.5,0.03506952896362815,5.402262734008531,3.0,8.24772936489852,4.580152671755725,1,0,0
2026-01-06,DGC,cart,2026-01-05,daily,1,65.5,63.0,67.79705414711765,65.5,0.03506952896362815,4.797054147117649,2.5,7.614371662091505,3.968253968253968,1,0,0
2026-01-07,DGC,cart,2026-01-06,daily,1,63.0,64.1,65.20938032470858,63.0,0.03506952896362815,1.1093803247085816,1.0999999999999943,1.7307025346467733,1.7160686427457013,1,0,1
2026-01-08,DGC,cart,2026-01-07,daily,1,64.1,62.8,66.34795680656856,64.1,0.03506952896362815,3.547956806568564,1.2999999999999972,5.649612749313,2.0700636942675117,0,0,0
2026-01-09,DGC,cart,2026-01-08,daily,1,62.8,62.7,65.00236641891586,62.8,0.03506952896362815,2.3023664189158524,0.09999999999999432,3.6720357558466548,0.15948963317383463,0,0,0
2026-01-12,DGC,cart,2026-01-09,daily,1,62.7,63.7,64.89885946601949,62.7,0.03506952896362815,1.198859466019485,1.0,1.8820399780525667,1.5698587127158554,1,0,1
2026-01-13,DGC,cart,2026-01-12,daily,1,63.7,63.1,65.93392899498312,63.7,0.03506952896362815,2.8339289949831183,0.6000000000000014,4.491171148943135,0.9508716323296378,0,0,0
2026-01-14,DGC,cart,2026-01-13,daily,1,63.1,63.9,65.31288727760494,63.1,0.03506952896362815,1.4128872776049448,0.7999999999999972,2.2110912012596944,1.2519561815336417,1,0,1
2026-01-15,DGC,cart,2026-01-14,daily,1,63.9,67.3,66.14094290077584,63.9,0.03506952896362815,1.1590570992241567,3.3999999999999986,1.722224515934854,5.052005943536402,0,0,1
2026-01-16,DGC,cart,2026-01-15,daily,1,67.3,66.0,67.44182964137573,67.3,0.00210742409176434,1.4418296413757332,1.2999999999999972,2.184590365720808,1.9696969696969653,1,0,0
2026-01-19,DGC,cart,2026-01-16,daily,1,66.0,65.1,66.13908999005643,66.0,0.00210742409176434,1.0390899900564392,0.9000000000000057,1.5961443779668807,1.3824884792626817,1,0,0
2026-01-20,DGC,cart,2026-01-19,daily,1,65.1,64.5,65.23719330837385,65.1,0.00210742409176434,0.7371933083738469,0.5999999999999943,1.1429353618199178,0.930232558139526,0,0,0
2026-01-21,DGC,cart,2026-01-20,daily,1,64.5,69.0,64.6359288539188,64.5,0.00210742409176434,4.364071146081201,4.5,6.324740791422031,6.521739130434782,0,0,1
2026-01-22,DGC,cart,2026-01-21,daily,1,69.0,73.8,70.4632499697991,69.0,0.021206521301436042,3.3367500302009034,4.799999999999997,4.5213415043372684,6.504065040650403,1,0,1
2026-01-23,DGC,cart,2026-01-22,daily,1,73.8,73.9,75.36504127204599,73.8,0.021206521301436042,1.4650412720459798,0.10000000000000853,1.9824645088578885,0.13531799729365157,1,0,1
2026-01-26,DGC,cart,2026-01-23,daily,1,73.9,68.8,74.05573864038138,73.9,0.00210742409176434,5.255738640381381,5.1000000000000085,7.639155000554333,7.412790697674431,1,0,0
2026-01-27,DGC,cart,2026-01-26,daily,1,68.8,67.5,68.94499077751338,68.8,0.00210742409176434,1.4449907775133823,1.2999999999999972,2.1407270777976035,1.9259259259259216,1,0,0
2026-01-28,DGC,cart,2026-01-27,daily,1,67.5,68.1,67.64225112619408,67.5,0.00210742409176434,0.45774887380591167,0.5999999999999943,0.6721716208603696,0.8810572687224587,1,0,1
2026-01-29,DGC,cart,2026-01-28,daily,1,68.1,67.8,68.24351558064915,68.1,0.00210742409176434,0.443515580649148,0.29999999999999716,0.6541527738188024,0.4424778761061905,0,0,0
2026-01-30,DGC,cart,2026-01-29,daily,1,67.8,68.6,67.9428833534216,67.8,0.00210742409176434,0.6571166465783875,0.7999999999999972,0.9578959862658711,1.1661807580174888,0,0,1
2026-02-02,DGC,cart,2026-01-30,daily,1,68.6,67.3,68.74456929269502,68.6,0.00210742409176434,1.4445692926950215,1.2999999999999972,2.1464625448663024,1.9316493313521503,1,0,0
2026-02-03,DGC,cart,2026-02-02,daily,1,67.3,67.9,67.44182964137573,67.3,0.00210742409176434,0.45817035862427247,0.6000000000000085,0.6747722512875882,0.8836524300441951,1,0,1
2026-02-04,DGC,cart,2026-02-03,daily,1,67.9,68.7,68.0430940958308,67.9,0.00210742409176434,0.6569059041692071,0.7999999999999972,0.9561949114544499,1.1644832605531255,1,0,1
2026-02-05,DGC,cart,2026-02-04,daily,1,68.7,67.7,68.84478003510421,68.7,0.00210742409176434,1.1447800351042048,1.0,1.690960170020982,1.4771048744460855,1,0,0
2026-02-06,DGC,cart,2026-02-05,daily,1,67.7,65.3,67.84267261101245,67.7,0.00210742409176434,2.542672611012449,2.4000000000000057,3.8938324824080386,3.6753445635528417,0,0,0
2026-02-09,DGC,cart,2026-02-06,daily,1,65.3,67.2,65.4376147931922,65.3,0.00210742409176434,1.7623852068078065,1.9000000000000057,2.6225970339401883,2.8273809523809605,1,0,1
2026-02-10,DGC,cart,2026-02-09,daily,1,67.2,68.0,67.34161889896656,67.2,0.00210742409176434,0.6583811010334415,0.7999999999999972,0.968207501519767,1.17647058823529,1,0,1
2026-02-11,DGC,cart,2026-02-10,daily,1,68.0,68.5,68.14330483823997,68.0,0.00210742409176434,0.3566951617600296,0.5,0.5207228638832548,0.7299270072992701,0,0,1
2026-02-12,DGC,cart,2026-02-11,daily,1,68.5,67.8,68.64435855028584,68.5,0.00210742409176434,0.8443585502858468,0.7000000000000028,1.245366593341957,1.032448377581125,0,0,0
2026-02-13,DGC,cart,2026-02-12,daily,1,67.8,68.4,67.9428833534216,67.8,0.00210742409176434,0.4571166465783989,0.6000000000000085,0.668299190904092,0.8771929824561528,0,0,1
2026-02-23,DGC,cart,2026-02-13,daily,1,68.4,70.2,68.54414780787668,68.4,0.00210742409176434,1.6558521921233194,1.7999999999999972,2.358763806443475,2.56410256410256,0,0,1
2026-02-24,DGC,cart,2026-02-23,daily,1,70.2,75.1,70.34794117124186,70.2,0.00210742409176434,4.752058828758138,4.8999999999999915,6.327641582900317,6.524633821571227,1,0,1
2026-02-25,DGC,cart,2026-02-24,daily,1,75.1,76.0,76.69260974973784,75.1,0.021206521301436042,0.6926097497378407,0.9000000000000057,0.9113286180761062,1.184210526315797,1,0,1
2026-02-26,DGC,cart,2026-02-25,daily,1,76.0,73.6,76.16016423097408,76.0,0.00210742409176434,2.560164230974081,2.4000000000000057,3.478484009475654,3.2608695652173996,1,0,0
2026-02-27,DGC,cart,2026-02-26,daily,1,73.6,73.8,73.75510641315384,73.6,0.00210742409176434,0.04489358684615752,0.20000000000000284,0.060831418490728345,0.27100271002710413,1,0,1
2026-03-02,DGC,cart,2026-02-27,daily,1,73.8,75.3,73.9555278979722,73.8,0.00210742409176434,1.3444721020277939,1.5,1.785487519293219,1.9920318725099602,1,0,1
2026-03-03,DGC,cart,2026-03-02,daily,1,75.3,73.8,75.45868903410984,75.3,0.00210742409176434,1.658689034109841,1.5,2.2475461166800015,2.0325203252032518,1,0,0
2026-03-04,DGC,cart,2026-03-03,daily,1,73.8,70.9,73.9555278979722,73.8,0.00210742409176434,3.0555278979721976,2.8999999999999915,4.309630321540476,4.090267983074741,1,0,0
2026-03-05,DGC,cart,2026-03-04,daily,1,70.9,71.0,71.0494163681061,70.9,0.00210742409176434,0.049416368106093955,0.09999999999999432,0.06960051845928726,0.1408450704225272,1,0,1
2026-03-06,DGC,cart,2026-03-05,daily,1,71.0,73.1,71.14962711051525,71.0,0.00210742409176434,1.9503728894847399,2.0999999999999943,2.668088768104979,2.87277701778385,1,0,1
2026-03-09,DGC,cart,2026-03-06,daily,1,73.1,71.0,73.25405270110797,73.1,0.00210742409176434,2.254052701107966,2.0999999999999943,3.1747221142365722,2.9577464788732315,1,0,0
2026-03-10,DGC,cart,2026-03-09,daily,1,71.0,75.9,71.14962711051525,71.0,0.00210742409176434,4.750372889484751,4.900000000000006,6.258725809597827,6.4558629776021155,1,0,1
2026-03-11,DGC,cart,2026-03-10,daily,1,75.9,77.7,77.509574966779,75.9,0.021206521301436042,0.19042503322100401,1.7999999999999972,0.245077262832695,2.316602316602313,1,0,1
2026-03-12,DGC,cart,2026-03-11,daily,1,77.7,80.9,77.86374685193009,77.7,0.00210742409176434,3.0362531480699175,3.200000000000003,3.7530941261680066,3.9555006180469747,1,0,1
2026-03-13,DGC,cart,2026-03-12,daily,1,80.9,77.4,81.07049060902374,80.9,0.00210742409176434,3.67049060902373,3.5,4.742235928971227,4.521963824289405,1,0,0
2026-03-16,DGC,cart,2026-03-13,daily,1,77.4,73.9,77.56311462470256,77.4,0.00210742409176434,3.6631146247025583,3.5,4.9568533487179405,4.7361299052774015,1,0,0
2026-03-17,DGC,cart,2026-03-16,daily,1,73.9,68.8,74.05573864038138,73.9,0.00210742409176434,5.255738640381381,5.1000000000000085,7.639155000554333,7.412790697674431,1,0,0
2026-03-18,DGC,cart,2026-03-17,daily,1,68.8,64.0,64.08894018080399,68.8,-0.06847470667436051,0.0889401808039878,4.799999999999997,0.13896903250623094,7.499999999999996,1,0,0
2026-03-19,DGC,cart,2026-03-18,daily,1,64.0,59.6,59.61761877284093,64.0,-0.06847470667436051,0.017618772840926056,4.399999999999999,0.02956169939752694,7.382550335570468,0,0,0
2026-03-20,DGC,cart,2026-03-19,daily,1,59.6,55.5,59.72560247586915,59.6,0.00210742409176434,4.225602475869152,4.100000000000001,7.613698154719193,7.38738738738739,0,0,0
2026-03-23,DGC,cart,2026-03-20,daily,1,55.5,51.7,55.61696203709292,55.5,0.00210742409176434,3.9169620370929152,3.799999999999997,7.576328891862505,7.350096711798834,1,0,0
2026-03-24,DGC,cart,2026-03-23,daily,1,51.7,52.5,51.808953825544215,51.7,0.00210742409176434,0.691046174455785,0.7999999999999972,1.3162784275348287,1.5238095238095184,1,0,1
2026-03-25,DGC,cart,2026-03-24,daily,1,52.5,54.7,54.34115027059048,52.5,0.03506952896362815,0.35884972940952053,2.200000000000003,0.6560324120832185,4.021937842778798,1,0,1
2026-03-26,DGC,cart,2026-03-25,daily,1,54.7,52.3,54.815276097819506,54.7,0.00210742409176434,2.515276097819509,2.4000000000000057,4.8093233227906484,4.588910133843224,0,0,0
2026-03-27,DGC,cart,2026-03-26,daily,1,52.3,51.8,52.41021827999926,52.3,0.00210742409176434,0.6102182799992661,0.5,1.178027567566151,0.9652509652509652,0,0,0
2026-03-30,DGC,cart,2026-03-27,daily,1,51.8,49.1,51.90916456795338,51.8,0.00210742409176434,2.809164567953381,2.6999999999999957,5.721312765689167,5.498981670061091,0,0,0
2026-03-31,DGC,cart,2026-03-30,daily,1,49.1,50.2,50.82191387211415,49.1,0.03506952896362815,0.6219138721141491,1.1000000000000014,1.2388722552074682,2.1912350597609587,1,0,1
2026-04-01,DGC,cart,2026-03-31,daily,1,50.2,50.5,51.960490353974144,50.2,0.03506952896362815,1.4604903539741443,0.29999999999999716,2.8920601068794936,0.5940594059405885,1,0,1
2026-04-02,DGC,cart,2026-04-01,daily,1,50.5,54.0,50.6064249166341,50.5,0.00210742409176434,3.393575083365903,3.5,6.28439830252945,6.481481481481481,1,0,1
2026-04-03,DGC,cart,2026-04-02,daily,1,54.0,56.5,55.145152150277546,54.0,0.021206521301436042,1.3548478497224536,2.5,2.3979607959689444,4.424778761061947,1,0,1
2026-04-06,DGC,cart,2026-04-03,daily,1,56.5,53.0,56.61906946118468,56.5,0.00210742409176434,3.6190694611846794,3.5,6.828432945631471,6.60377358490566,1,0,0
2026-04-07,DGC,cart,2026-04-06,daily,1,53.0,54.2,53.11169347686351,53.0,0.00210742409176434,1.0883065231364952,1.2000000000000028,2.00794561464298,2.2140221402214073,0,0,1
2026-04-08,DGC,cart,2026-04-07,daily,1,54.2,55.7,54.314222385773625,54.2,0.00210742409176434,1.3857776142263774,1.5,2.4879310847870326,2.6929982046678633,0,0,1
2026-04-09,DGC,cart,2026-04-08,daily,1,55.7,53.1,55.81738352191127,55.7,0.00210742409176434,2.717383521911266,2.6000000000000014,5.117483092111612,4.89642184557439,0,0,0
2026-04-10,DGC,cart,2026-04-09,daily,1,53.1,54.0,54.96219198796866,53.1,0.03506952896362815,0.9621919879686587,0.8999999999999986,1.7818370147567753,1.6666666666666639,1,0,1
2026-01-05,DGC,lightgbm,2025-12-31,daily,1,68.5,65.5,71.23874071479362,68.5,0.03998161627435932,5.738740714793622,3.0,8.761436205791789,4.580152671755725,1,0,0
2026-01-06,DGC,lightgbm,2026-01-05,daily,1,65.5,63.0,65.62075102222002,65.5,0.0018435270567942696,2.62075102222002,2.5,4.159922257492095,3.968253968253968,0,0,0
2026-01-07,DGC,lightgbm,2026-01-06,daily,1,63.0,64.1,64.90524316847448,63.0,0.030241955055150493,0.8052431684744903,1.0999999999999943,1.2562295920038853,1.7160686427457013,1,0,1
2026-01-08,DGC,lightgbm,2026-01-07,daily,1,64.1,62.8,65.31575837377399,64.1,0.01896658929444618,2.5157583737739913,1.2999999999999972,4.005984671614636,2.0700636942675117,1,0,0
2026-01-09,DGC,lightgbm,2026-01-08,daily,1,62.8,62.7,62.78891044467911,62.8,-0.00017658527581037147,0.08891044467910802,0.09999999999999432,0.14180294207194263,0.15948963317383463,0,0,0
2026-01-12,DGC,lightgbm,2026-01-09,daily,1,62.7,63.7,63.24257361748153,62.7,0.008653486722193522,0.4574263825184701,1.0,0.718094792022716,1.5698587127158554,1,0,1
2026-01-13,DGC,lightgbm,2026-01-12,daily,1,63.7,63.1,64.61042119780504,63.7,0.014292326496154417,1.5104211978050373,0.6000000000000014,2.393694449770265,0.9508716323296378,0,0,0
2026-01-14,DGC,lightgbm,2026-01-13,daily,1,63.1,63.9,62.899036808371136,63.1,-0.003184836634371824,1.0009631916288626,0.7999999999999972,1.566452569059253,1.2519561815336417,0,0,1
2026-01-15,DGC,lightgbm,2026-01-14,daily,1,63.9,67.3,65.59443910125394,63.9,0.02651704383808986,1.7055608987460573,3.3999999999999986,2.5342658228024626,5.052005943536402,0,0,1
2026-01-16,DGC,lightgbm,2026-01-15,daily,1,67.3,66.0,69.46897382083347,67.3,0.03222843715948691,3.468973820833469,1.2999999999999972,5.256020940656771,1.9696969696969653,1,0,0
2026-01-19,DGC,lightgbm,2026-01-16,daily,1,66.0,65.1,66.13746250194129,66.0,0.0020827651809286135,1.0374625019412917,0.9000000000000057,1.5936443962231828,1.3824884792626817,0,0,0
2026-01-20,DGC,lightgbm,2026-01-19,daily,1,65.1,64.5,66.10637924997941,65.1,0.015458974654061635,1.6063792499794118,0.5999999999999943,2.4905104650843595,0.930232558139526,0,0,0
2026-01-21,DGC,lightgbm,2026-01-20,daily,1,64.5,69.0,63.833166712807454,64.5,-0.01033850057662865,5.166833287192546,4.5,7.488164184337023,6.521739130434782,0,0,1
2026-01-22,DGC,lightgbm,2026-01-21,daily,1,69.0,73.8,69.74177616996882,69.0,0.010750379274910422,4.0582238300311815,4.799999999999997,5.498948279175043,6.504065040650403,1,0,1
2026-01-23,DGC,lightgbm,2026-01-22,daily,1,73.8,73.9,73.59672499525875,73.8,-0.0027544038582824146,0.303275004741252,0.10000000000000853,0.41038566270805416,0.13531799729365157,0,0,1
2026-01-26,DGC,lightgbm,2026-01-23,daily,1,73.9,68.8,74.31399463962893,73.9,0.005602092552488932,5.513994639628933,5.1000000000000085,8.014527092483915,7.412790697674431,1,0,0
2026-01-27,DGC,lightgbm,2026-01-26,daily,1,68.8,67.5,68.74216052781685,68.8,-0.0008406900026619203,1.24216052781685,1.2999999999999972,1.8402378189879258,1.9259259259259216,1,0,0
2026-01-28,DGC,lightgbm,2026-01-27,daily,1,67.5,68.1,67.15363164942842,67.5,-0.005131382971430904,0.946368350571575,0.5999999999999943,1.3896745235999632,0.8810572687224587,1,0,1
2026-01-29,DGC,lightgbm,2026-01-28,daily,1,68.1,67.8,67.39537108099474,68.1,-0.01034697384736075,0.4046289190052619,0.29999999999999716,0.5967978156419792,0.4424778761061905,0,0,0
2026-01-30,DGC,lightgbm,2026-01-29,daily,1,67.8,68.6,66.87718698399522,67.8,-0.013610811445498304,1.7228130160047783,0.7999999999999972,2.511389236158569,1.1661807580174888,1,0,1
2026-02-02,DGC,lightgbm,2026-01-30,daily,1,68.6,67.3,68.23666364054517,68.6,-0.005296448388554175,0.9366636405451771,1.2999999999999972,1.3917736115084356,1.9316493313521503,0,0,0
2026-02-03,DGC,lightgbm,2026-02-02,daily,1,67.3,67.9,67.41942109310806,67.3,0.0017744590357808975,0.4805789068919495,0.6000000000000085,0.7077745315050802,0.8836524300441951,1,0,1
2026-02-04,DGC,lightgbm,2026-02-03,daily,1,67.9,68.7,68.68990563947031,67.9,0.011633367297058925,0.010094360529691926,0.7999999999999972,0.014693392328518087,1.1644832605531255,0,0,1
2026-02-05,DGC,lightgbm,2026-02-04,daily,1,68.7,67.7,69.16503900075053,68.7,0.006769126648479367,1.4650390007505223,1.0,2.164016249262219,1.4771048744460855,1,0,0
2026-02-06,DGC,lightgbm,2026-02-05,daily,1,67.7,65.3,67.11755431278311,67.7,-0.008603333636881707,1.8175543127831162,2.4000000000000057,2.78339098435393,3.6753445635528417,1,0,0
