ticker,chunk_start,chunk_end,granularity,provider,source,success,rows,exception_type,exception_message
ACB,2022-10-22,2022-10-22,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc0dad0 state=finished raised ValueError>]
ACB,2022-10-22,2022-10-22,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc0cd50 state=finished raised ValueError>]
ACB,2022-10-17,2022-10-21,5day,repo_adapter,KBS,false,0,,
ACB,2022-10-17,2022-10-21,5day,vnstock_data,KBS,false,0,,
ACB,2022-10-17,2022-10-21,5day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb17bd0 state=finished raised ConnectionError>]
ACB,2022-10-17,2022-10-21,5day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fb15e50 state=finished raised ValueError>]
ACB,2022-10-17,2022-10-21,5day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb966d0 state=finished raised ValueError>]
ACB,2022-10-21,2022-10-21,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-21,2022-10-21,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-21,2022-10-21,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7faaadd0 state=finished raised ConnectionError>]
ACB,2022-10-21,2022-10-21,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fb54250 state=finished raised ValueError>]
ACB,2022-10-21,2022-10-21,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb567d0 state=finished raised ValueError>]
ACB,2022-10-20,2022-10-20,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-20,2022-10-20,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-20,2022-10-20,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb176d0 state=finished raised ValueError>]
ACB,2022-10-20,2022-10-20,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc26250 state=finished raised ValueError>]
ACB,2022-10-20,2022-10-20,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc242d0 state=finished raised ValueError>]
ACB,2022-10-19,2022-10-19,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-19,2022-10-19,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-19,2022-10-19,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d4c179250 state=finished raised ValueError>]
ACB,2022-10-19,2022-10-19,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fb177d0 state=finished raised ValueError>]
ACB,2022-10-19,2022-10-19,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb56450 state=finished raised ValueError>]
ACB,2022-10-18,2022-10-18,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-18,2022-10-18,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-18,2022-10-18,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7faab450 state=finished raised ValueError>]
ACB,2022-10-18,2022-10-18,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7faab4d0 state=finished raised ValueError>]
ACB,2022-10-18,2022-10-18,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7faaaad0 state=finished raised ValueError>]
ACB,2022-10-17,2022-10-17,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-17,2022-10-17,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-17,2022-10-17,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7faaaad0 state=finished raised ValueError>]
ACB,2022-10-17,2022-10-17,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7faaabd0 state=finished raised ValueError>]
ACB,2022-10-17,2022-10-17,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7faa8250 state=finished raised ValueError>]
ACB,2022-10-12,2022-10-16,5day,repo_adapter,KBS,false,0,,
ACB,2022-10-12,2022-10-16,5day,vnstock_data,KBS,false,0,,
ACB,2022-10-12,2022-10-16,5day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc275d0 state=finished raised ValueError>]
ACB,2022-10-12,2022-10-16,5day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc26b50 state=finished raised ValueError>]
ACB,2022-10-12,2022-10-16,5day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc24dd0 state=finished raised ValueError>]
ACB,2022-10-16,2022-10-16,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-16,2022-10-16,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-16,2022-10-16,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d4c21f950 state=finished raised ConnectionError>]
ACB,2022-10-16,2022-10-16,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc248d0 state=finished raised ValueError>]
ACB,2022-10-16,2022-10-16,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc24050 state=finished raised ValueError>]
ACB,2022-10-15,2022-10-15,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-15,2022-10-15,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-15,2022-10-15,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7faaadd0 state=finished raised ValueError>]
ACB,2022-10-15,2022-10-15,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fb157d0 state=finished raised ValueError>]
ACB,2022-10-15,2022-10-15,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb15fd0 state=finished raised ValueError>]
ACB,2022-10-14,2022-10-14,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-14,2022-10-14,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-14,2022-10-14,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7faaabd0 state=finished raised ConnectionError>]
ACB,2022-10-14,2022-10-14,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fb160d0 state=finished raised ValueError>]
ACB,2022-10-14,2022-10-14,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb17150 state=finished raised ValueError>]
ACB,2022-10-13,2022-10-13,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-13,2022-10-13,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-13,2022-10-13,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc27ad0 state=finished raised ValueError>]
ACB,2022-10-13,2022-10-13,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fb57a50 state=finished raised ValueError>]
ACB,2022-10-13,2022-10-13,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb556d0 state=finished raised ValueError>]
ACB,2022-10-12,2022-10-12,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-12,2022-10-12,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-12,2022-10-12,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc0d650 state=finished raised ValueError>]
ACB,2022-10-12,2022-10-12,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc0f050 state=finished raised ValueError>]
ACB,2022-10-12,2022-10-12,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc0f4d0 state=finished raised ValueError>]
ACB,2022-10-07,2022-10-11,5day,repo_adapter,KBS,false,0,,
ACB,2022-10-07,2022-10-11,5day,vnstock_data,KBS,false,0,,
ACB,2022-10-07,2022-10-11,5day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc0ced0 state=finished raised ValueError>]
ACB,2022-10-07,2022-10-11,5day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc0c550 state=finished raised ValueError>]
ACB,2022-10-07,2022-10-11,5day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc0de50 state=finished raised ValueError>]
ACB,2022-10-11,2022-10-11,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-11,2022-10-11,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-11,2022-10-11,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb579d0 state=finished raised ValueError>]
ACB,2022-10-11,2022-10-11,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc25ed0 state=finished raised ValueError>]
ACB,2022-10-11,2022-10-11,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7faaabd0 state=finished raised ValueError>]
ACB,2022-10-10,2022-10-10,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-10,2022-10-10,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-10,2022-10-10,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc25250 state=finished raised ValueError>]
ACB,2022-10-10,2022-10-10,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc26450 state=finished raised ValueError>]
ACB,2022-10-10,2022-10-10,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb17d50 state=finished raised ValueError>]
ACB,2022-10-09,2022-10-09,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-09,2022-10-09,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-09,2022-10-09,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb57e50 state=finished raised ConnectionError>]
ACB,2022-10-09,2022-10-09,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7faab550 state=finished raised ValueError>]
ACB,2022-10-09,2022-10-09,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7faabad0 state=finished raised ValueError>]
ACB,2022-10-08,2022-10-08,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-08,2022-10-08,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-08,2022-10-08,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc270d0 state=finished raised ValueError>]
ACB,2022-10-08,2022-10-08,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc25350 state=finished raised ValueError>]
ACB,2022-10-08,2022-10-08,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc252d0 state=finished raised ValueError>]
ACB,2022-10-07,2022-10-07,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-07,2022-10-07,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-07,2022-10-07,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc25dd0 state=finished raised ConnectionError>]
ACB,2022-10-07,2022-10-07,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc262d0 state=finished raised ValueError>]
ACB,2022-10-07,2022-10-07,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb17e50 state=finished raised ValueError>]
ACB,2022-10-02,2022-10-06,5day,repo_adapter,KBS,false,0,,
ACB,2022-10-02,2022-10-06,5day,vnstock_data,KBS,false,0,,
ACB,2022-10-02,2022-10-06,5day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc0e650 state=finished raised ConnectionError>]
ACB,2022-10-02,2022-10-06,5day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fb55850 state=finished raised ValueError>]
ACB,2022-10-02,2022-10-06,5day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7faab050 state=finished raised ValueError>]
ACB,2022-10-06,2022-10-06,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-06,2022-10-06,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-06,2022-10-06,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc0ec50 state=finished raised ValueError>]
ACB,2022-10-06,2022-10-06,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fb17250 state=finished raised ValueError>]
ACB,2022-10-06,2022-10-06,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb15e50 state=finished raised ValueError>]
ACB,2022-10-05,2022-10-05,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-05,2022-10-05,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-05,2022-10-05,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc0cf50 state=finished raised ValueError>]
ACB,2022-10-05,2022-10-05,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc27650 state=finished raised ValueError>]
ACB,2022-10-05,2022-10-05,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc26e50 state=finished raised ValueError>]
ACB,2022-10-04,2022-10-04,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-04,2022-10-04,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-04,2022-10-04,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb543d0 state=finished raised ValueError>]
ACB,2022-10-04,2022-10-04,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fb578d0 state=finished raised ValueError>]
ACB,2022-10-04,2022-10-04,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc25a50 state=finished raised ValueError>]
ACB,2022-10-03,2022-10-03,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-03,2022-10-03,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-03,2022-10-03,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb15c50 state=finished raised ValueError>]
ACB,2022-10-03,2022-10-03,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fb160d0 state=finished raised ValueError>]
ACB,2022-10-03,2022-10-03,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc0fd50 state=finished raised ValueError>]
ACB,2022-10-02,2022-10-02,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-02,2022-10-02,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-02,2022-10-02,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb17b50 state=finished raised ConnectionError>]
ACB,2022-10-02,2022-10-02,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc26e50 state=finished raised ValueError>]
ACB,2022-10-02,2022-10-02,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb17250 state=finished raised ValueError>]
ACB,2022-10-01,2022-10-01,5day,repo_adapter,KBS,false,0,,
ACB,2022-10-01,2022-10-01,5day,vnstock_data,KBS,false,0,,
ACB,2022-10-01,2022-10-01,5day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb560d0 state=finished raised ValueError>]
ACB,2022-10-01,2022-10-01,5day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc0c550 state=finished raised ValueError>]
ACB,2022-10-01,2022-10-01,5day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc0e950 state=finished raised ValueError>]
ACB,2022-10-01,2022-10-01,1day,repo_adapter,KBS,false,0,,
ACB,2022-10-01,2022-10-01,1day,vnstock_data,KBS,false,0,,
ACB,2022-10-01,2022-10-01,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb545d0 state=finished raised ValueError>]
ACB,2022-10-01,2022-10-01,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc0c350 state=finished raised ValueError>]
ACB,2022-10-01,2022-10-01,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7faa8ed0 state=finished raised ValueError>]
ACB,2022-09-01,2022-09-30,month,repo_adapter,KBS,false,0,,
ACB,2022-09-01,2022-09-30,month,vnstock_data,KBS,false,0,,
ACB,2022-09-01,2022-09-30,month,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb15ed0 state=finished raised ValueError>]
ACB,2022-09-01,2022-09-30,month,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fb171d0 state=finished raised ValueError>]
ACB,2022-09-01,2022-09-30,month,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb16850 state=finished raised ValueError>]
ACB,2022-09-26,2022-09-30,5day,repo_adapter,KBS,false,0,,
ACB,2022-09-26,2022-09-30,5day,vnstock_data,KBS,false,0,,
ACB,2022-09-26,2022-09-30,5day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb562d0 state=finished raised ConnectionError>]
ACB,2022-09-26,2022-09-30,5day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc0ce50 state=finished raised ValueError>]
ACB,2022-09-26,2022-09-30,5day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d4c21fbd0 state=finished raised ValueError>]
ACB,2022-09-30,2022-09-30,1day,repo_adapter,KBS,false,0,,
ACB,2022-09-30,2022-09-30,1day,vnstock_data,KBS,false,0,,
ACB,2022-09-30,2022-09-30,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7faab050 state=finished raised ConnectionError>]
ACB,2022-09-30,2022-09-30,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc0d250 state=finished raised ValueError>]
ACB,2022-09-30,2022-09-30,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc0ecd0 state=finished raised ValueError>]
ACB,2022-09-29,2022-09-29,1day,repo_adapter,KBS,false,0,,
ACB,2022-09-29,2022-09-29,1day,vnstock_data,KBS,false,0,,
ACB,2022-09-29,2022-09-29,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb54950 state=finished raised ValueError>]
ACB,2022-09-29,2022-09-29,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d4c21f950 state=finished raised ValueError>]
ACB,2022-09-29,2022-09-29,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb17b50 state=finished raised ValueError>]
ACB,2022-09-28,2022-09-28,1day,repo_adapter,KBS,false,0,,
ACB,2022-09-28,2022-09-28,1day,vnstock_data,KBS,false,0,,
ACB,2022-09-28,2022-09-28,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb56ad0 state=finished raised ValueError>]
ACB,2022-09-28,2022-09-28,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc0de50 state=finished raised ValueError>]
ACB,2022-09-28,2022-09-28,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc0ccd0 state=finished raised ValueError>]
ACB,2022-09-27,2022-09-27,1day,repo_adapter,KBS,false,0,,
ACB,2022-09-27,2022-09-27,1day,vnstock_data,KBS,false,0,,
ACB,2022-09-27,2022-09-27,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7faaabd0 state=finished raised ValueError>]
ACB,2022-09-27,2022-09-27,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc0fcd0 state=finished raised ValueError>]
ACB,2022-09-27,2022-09-27,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc0f750 state=finished raised ValueError>]
ACB,2022-09-26,2022-09-26,1day,repo_adapter,KBS,false,0,,
ACB,2022-09-26,2022-09-26,1day,vnstock_data,KBS,false,0,,
ACB,2022-09-26,2022-09-26,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb544d0 state=finished raised ValueError>]
ACB,2022-09-26,2022-09-26,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fb54150 state=finished raised ValueError>]
ACB,2022-09-26,2022-09-26,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb16cd0 state=finished raised ValueError>]
ACB,2022-09-21,2022-09-25,5day,repo_adapter,KBS,false,0,,
ACB,2022-09-21,2022-09-25,5day,vnstock_data,KBS,false,0,,
ACB,2022-09-21,2022-09-25,5day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc27950 state=finished raised ValueError>]
ACB,2022-09-21,2022-09-25,5day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc24650 state=finished raised ValueError>]
ACB,2022-09-21,2022-09-25,5day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc259d0 state=finished raised ValueError>]
ACB,2022-09-25,2022-09-25,1day,repo_adapter,KBS,false,0,,
ACB,2022-09-25,2022-09-25,1day,vnstock_data,KBS,false,0,,
ACB,2022-09-25,2022-09-25,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc270d0 state=finished raised ConnectionError>]
ACB,2022-09-25,2022-09-25,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fb56650 state=finished raised ValueError>]
ACB,2022-09-25,2022-09-25,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb56fd0 state=finished raised ValueError>]
ACB,2022-09-24,2022-09-24,1day,repo_adapter,KBS,false,0,,
ACB,2022-09-24,2022-09-24,1day,vnstock_data,KBS,false,0,,
ACB,2022-09-24,2022-09-24,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc0f4d0 state=finished raised ValueError>]
ACB,2022-09-24,2022-09-24,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc0e9d0 state=finished raised ValueError>]
ACB,2022-09-24,2022-09-24,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc0dfd0 state=finished raised ValueError>]
ACB,2022-09-23,2022-09-23,1day,repo_adapter,KBS,false,0,,
ACB,2022-09-23,2022-09-23,1day,vnstock_data,KBS,false,0,,
ACB,2022-09-23,2022-09-23,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7faab0d0 state=finished raised ConnectionError>]
ACB,2022-09-23,2022-09-23,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fb54e50 state=finished raised ValueError>]
ACB,2022-09-23,2022-09-23,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb547d0 state=finished raised ValueError>]
ACB,2022-09-22,2022-09-22,1day,repo_adapter,KBS,false,0,,
ACB,2022-09-22,2022-09-22,1day,vnstock_data,KBS,false,0,,
ACB,2022-09-22,2022-09-22,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb167d0 state=finished raised ValueError>]
ACB,2022-09-22,2022-09-22,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc24750 state=finished raised ValueError>]
ACB,2022-09-22,2022-09-22,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc25b50 state=finished raised ValueError>]
ACB,2022-09-21,2022-09-21,1day,repo_adapter,KBS,false,0,,
ACB,2022-09-21,2022-09-21,1day,vnstock_data,KBS,false,0,,
ACB,2022-09-21,2022-09-21,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb548d0 state=finished raised ValueError>]
ACB,2022-09-21,2022-09-21,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7faab0d0 state=finished raised ValueError>]
ACB,2022-09-21,2022-09-21,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7faab550 state=finished raised ValueError>]
ACB,2022-09-16,2022-09-20,5day,repo_adapter,KBS,false,0,,
ACB,2022-09-16,2022-09-20,5day,vnstock_data,KBS,false,0,,
ACB,2022-09-16,2022-09-20,5day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc0cc50 state=finished raised ValueError>]
ACB,2022-09-16,2022-09-20,5day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc0e850 state=finished raised ValueError>]
ACB,2022-09-16,2022-09-20,5day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc0c350 state=finished raised ValueError>]
ACB,2022-09-20,2022-09-20,1day,repo_adapter,KBS,false,0,,
ACB,2022-09-20,2022-09-20,1day,vnstock_data,KBS,false,0,,
ACB,2022-09-20,2022-09-20,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb15fd0 state=finished raised ValueError>]
ACB,2022-09-20,2022-09-20,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fb17e50 state=finished raised ValueError>]
ACB,2022-09-20,2022-09-20,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb56950 state=finished raised ValueError>]
ACB,2022-09-19,2022-09-19,1day,repo_adapter,KBS,false,0,,
ACB,2022-09-19,2022-09-19,1day,vnstock_data,KBS,false,0,,
ACB,2022-09-19,2022-09-19,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fb177d0 state=finished raised ValueError>]
ACB,2022-09-19,2022-09-19,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc249d0 state=finished raised ValueError>]
ACB,2022-09-19,2022-09-19,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc24a50 state=finished raised ValueError>]
ACB,2022-09-18,2022-09-18,1day,repo_adapter,KBS,false,0,,
ACB,2022-09-18,2022-09-18,1day,vnstock_data,KBS,false,0,,
ACB,2022-09-18,2022-09-18,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7faaaa50 state=finished raised ConnectionError>]
ACB,2022-09-18,2022-09-18,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fc0f950 state=finished raised ValueError>]
ACB,2022-09-18,2022-09-18,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc0e850 state=finished raised ValueError>]
ACB,2022-09-17,2022-09-17,1day,repo_adapter,KBS,false,0,,
ACB,2022-09-17,2022-09-17,1day,vnstock_data,KBS,false,0,,
ACB,2022-09-17,2022-09-17,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7faa9d50 state=finished raised ValueError>]
ACB,2022-09-17,2022-09-17,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fb176d0 state=finished raised ValueError>]
ACB,2022-09-17,2022-09-17,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d4c21f650 state=finished raised ValueError>]
ACB,2022-09-16,2022-09-16,1day,repo_adapter,KBS,false,0,,
ACB,2022-09-16,2022-09-16,1day,vnstock_data,KBS,false,0,,
ACB,2022-09-16,2022-09-16,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc0fc50 state=finished raised ConnectionError>]
ACB,2022-09-16,2022-09-16,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x22d7fb54f50 state=finished raised ValueError>]
ACB,2022-09-16,2022-09-16,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x22d7fc0edd0 state=finished raised ValueError>]
ACB,2022-09-11,2022-09-15,5day,repo_adapter,KBS,false,0,,
