slice_name,baseline,transaction_cost_bps,slippage_bps,timestamp,date,ticker,position,previous_position,turnover_event,actual_return,period_return_proxy,gross_event_return,cost_event_return,net_event_return
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-09-24T13:00:00,2025-09-24,CII,1,0.0,1.0,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.002,0.0062644628099173
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-09-29T14:00:00,2025-09-29,CII,0,1.0,1.0,-0.0335820895522388,-0.0335820895522388,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-10-06T09:00:00,2025-10-06,CII,1,0.0,1.0,0.0341365461847389,0.0341365461847389,0.0341365461847389,0.002,0.0321365461847389
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-10-07T11:00:00,2025-10-07,CII,0,1.0,1.0,-0.015655577299413,-0.015655577299413,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-10-09T13:00:00,2025-10-09,CII,1,0.0,1.0,0.013671875,0.013671875,0.013671875,0.002,0.011671875
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-10-10T10:00:00,2025-10-10,CII,0,1.0,1.0,0.0018382352941177,0.0018382352941177,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-10-10T13:00:00,2025-10-10,CII,1,0.0,1.0,-0.0165137614678898,-0.0165137614678898,-0.0165137614678898,0.002,-0.0185137614678898
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-10-10T14:00:00,2025-10-10,CII,0,1.0,1.0,0.0298507462686568,0.0298507462686568,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-10-13T09:00:00,2025-10-13,CII,1,0.0,1.0,-0.0144927536231884,-0.0144927536231884,-0.0144927536231884,0.002,-0.016492753623188403
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-10-13T10:00:00,2025-10-13,CII,0,1.0,1.0,0.0091911764705883,0.0091911764705883,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-10-13T11:00:00,2025-10-13,CII,1,0.0,1.0,0.0437158469945355,0.0437158469945355,0.0437158469945355,0.002,0.041715846994535496
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-10-15T10:00:00,2025-10-15,CII,0,1.0,1.0,0.0017006802721089,0.0017006802721089,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-10-15T14:00:00,2025-10-15,CII,1,0.0,1.0,0.0264026402640265,0.0264026402640265,0.0264026402640265,0.002,0.0244026402640265
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-10-16T13:00:00,2025-10-16,CII,0,1.0,1.0,0.0033444816053511,0.0033444816053511,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-10-17T13:00:00,2025-10-17,CII,1,0.0,1.0,-0.0081699346405228,-0.0081699346405228,-0.0081699346405228,0.002,-0.0101699346405228
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-10-20T14:00:00,2025-10-20,CII,0,1.0,1.0,-0.023008849557522,-0.023008849557522,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-10-23T11:00:00,2025-10-23,CII,1,0.0,1.0,0.0035778175313059,0.0035778175313059,0.0035778175313059,0.002,0.0015778175313059
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-10-24T09:00:00,2025-10-24,CII,0,1.0,1.0,-0.0037105751391465,-0.0037105751391465,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-10-28T14:00:00,2025-10-28,CII,1,0.0,1.0,0.012,0.012,0.012,0.002,0.01
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-10-29T09:00:00,2025-10-29,CII,0,1.0,1.0,0.0019762845849802,0.0019762845849802,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-10-29T11:00:00,2025-10-29,CII,1,0.0,1.0,0.0019723865877709,0.0019723865877709,0.0019723865877709,0.002,-2.761341222909993e-05
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-10-31T10:00:00,2025-10-31,CII,0,1.0,1.0,-0.004,-0.004,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-11-05T09:00:00,2025-11-05,CII,1,0.0,1.0,-0.0126582278481013,-0.0126582278481013,-0.0126582278481013,0.002,-0.0146582278481013
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-11-05T13:00:00,2025-11-05,CII,0,1.0,1.0,-0.0149892933618844,-0.0149892933618844,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-11-12T10:00:00,2025-11-12,CII,1,0.0,1.0,0.0214132762312633,0.0214132762312633,0.0214132762312633,0.002,0.0194132762312633
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-11-18T11:00:00,2025-11-18,CII,0,1.0,1.0,0.0076045627376426,0.0076045627376426,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-11-18T13:00:00,2025-11-18,CII,1,0.0,1.0,-0.0037735849056603,-0.0037735849056603,-0.0037735849056603,0.002,-0.0057735849056603
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-11-18T14:00:00,2025-11-18,CII,0,1.0,1.0,-0.0075757575757575,-0.0075757575757575,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-11-19T13:00:00,2025-11-19,CII,1,0.0,1.0,-0.0113421550094517,-0.0113421550094517,-0.0113421550094517,0.002,-0.0133421550094517
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-11-20T09:00:00,2025-11-20,CII,0,1.0,1.0,-0.0152091254752853,-0.0152091254752853,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-11-26T13:00:00,2025-11-26,CII,1,0.0,1.0,-0.0074626865671642,-0.0074626865671642,-0.0074626865671642,0.002,-0.009462686567164199
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-11-27T13:00:00,2025-11-27,CII,0,1.0,1.0,-0.0095238095238094,-0.0095238095238094,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-11-28T11:00:00,2025-11-28,CII,1,0.0,1.0,-0.0148698884758363,-0.0148698884758363,-0.0148698884758363,0.002,-0.0168698884758363
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-11-28T13:00:00,2025-11-28,CII,0,1.0,1.0,0.009433962264151,0.009433962264151,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-11-28T14:00:00,2025-11-28,CII,1,0.0,1.0,-0.0093457943925233,-0.0093457943925233,-0.0093457943925233,0.002,-0.0113457943925233
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-12-01T13:00:00,2025-12-01,CII,0,1.0,1.0,-0.0056925996204933,-0.0056925996204933,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-12-03T14:00:00,2025-12-03,CII,1,0.0,1.0,0.0110905730129389,0.0110905730129389,0.0110905730129389,0.002,0.0090905730129389
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-12-10T09:00:00,2025-12-10,CII,0,1.0,1.0,-0.0132575757575756,-0.0132575757575756,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-12-16T14:00:00,2025-12-16,CII,1,0.0,1.0,-0.0061855670103092,-0.0061855670103092,-0.0061855670103092,0.002,-0.0081855670103092
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-12-19T09:00:00,2025-12-19,CII,0,1.0,1.0,-0.0169491525423729,-0.0169491525423729,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-12-23T09:00:00,2025-12-23,CII,1,0.0,1.0,-0.0202020202020202,-0.0202020202020202,-0.0202020202020202,0.002,-0.022202020202020202
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-12-23T10:00:00,2025-12-23,CII,0,1.0,1.0,-0.002061855670103,-0.002061855670103,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-12-29T10:00:00,2025-12-29,CII,1,0.0,1.0,-0.0022172949002217,-0.0022172949002217,-0.0022172949002217,0.002,-0.0042172949002217
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-12-29T13:00:00,2025-12-29,CII,0,1.0,1.0,0.0201342281879193,0.0201342281879193,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-12-30T09:00:00,2025-12-30,CII,1,0.0,1.0,-0.0088691796008868,-0.0088691796008868,-0.0088691796008868,0.002,-0.0108691796008868
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-12-30T10:00:00,2025-12-30,CII,0,1.0,1.0,0.0022371364653241,0.0022371364653241,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,moving_average_signal,10,10,2025-12-30T11:00:00,2025-12-30,CII,1,0.0,1.0,-0.0066964285714284,-0.0066964285714284,-0.0066964285714284,0.002,-0.0086964285714284
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-01-07T13:00:00,2025-01-07,ANV,1,0.0,1.0,0.0049833887043189,0.0049833887043189,0.0049833887043189,0.002,0.0029833887043189
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-01-13T10:00:00,2025-01-13,ANV,0,1.0,1.0,0.0028296547821164,0.0028296547821164,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-01-16T10:00:00,2025-01-16,ANV,1,0.0,1.0,-0.0049586776859503,-0.0049586776859503,-0.0049586776859503,0.002,-0.0069586776859503
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-01-16T11:00:00,2025-01-16,ANV,0,1.0,1.0,0.0022148394241419,0.0022148394241419,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-01-20T09:00:00,2025-01-20,ANV,1,0.0,1.0,-0.0027322404371584,-0.0027322404371584,-0.0027322404371584,0.002,-0.0047322404371584
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-01-20T10:00:00,2025-01-20,ANV,0,1.0,1.0,-0.0054794520547946,-0.0054794520547946,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-01-22T09:00:00,2025-01-22,ANV,1,0.0,1.0,0.0027995520716685,0.0027995520716685,0.0027995520716685,0.002,0.0007995520716684999
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-02-03T11:00:00,2025-02-03,ANV,0,1.0,1.0,0.0030469226081657,0.0030469226081657,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-02-04T09:00:00,2025-02-04,ANV,1,0.0,1.0,-0.0029761904761904,-0.0029761904761904,-0.0029761904761904,0.002,-0.0049761904761904
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-02-06T09:00:00,2025-02-06,ANV,0,1.0,1.0,-0.005952380952381,-0.005952380952381,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-02-13T13:00:00,2025-02-13,ANV,1,0.0,1.0,0.0092250922509224,0.0092250922509224,0.0092250922509224,0.002,0.0072250922509224
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-02-17T09:00:00,2025-02-17,ANV,0,1.0,1.0,0.0092250922509224,0.0092250922509224,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-02-19T09:00:00,2025-02-19,ANV,1,0.0,1.0,0.0115081768625073,0.0115081768625073,0.0115081768625073,0.002,0.0095081768625073
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-02-20T09:00:00,2025-02-20,ANV,0,1.0,1.0,-0.005952380952381,-0.005952380952381,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-03-03T09:00:00,2025-03-03,ANV,1,0.0,1.0,0.0029515938606845,0.0029515938606845,0.0029515938606845,0.002,0.0009515938606844999
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-03-04T10:00:00,2025-03-04,ANV,0,1.0,1.0,-0.0029940119760479,-0.0029940119760479,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-03-05T09:00:00,2025-03-05,ANV,1,0.0,1.0,0.0029850746268658,0.0029850746268658,0.0029850746268658,0.002,0.0009850746268658
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-03-05T13:00:00,2025-03-05,ANV,0,1.0,1.0,-0.0030120481927711,-0.0030120481927711,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-03-07T10:00:00,2025-03-07,ANV,1,0.0,1.0,-0.0029171528588098,-0.0029171528588098,-0.0029171528588098,0.002,-0.0049171528588098
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-03-10T09:00:00,2025-03-10,ANV,0,1.0,1.0,0.0029691211401425,0.0029691211401425,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-03-11T10:00:00,2025-03-11,ANV,1,0.0,1.0,-0.0029850746268657,-0.0029850746268657,-0.0029850746268657,0.002,-0.0049850746268657
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-03-17T09:00:00,2025-03-17,ANV,0,1.0,1.0,-0.0089820359281436,-0.0089820359281436,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-03-26T10:00:00,2025-03-26,ANV,1,0.0,1.0,-0.0030656039239728,-0.0030656039239728,-0.0030656039239728,0.002,-0.005065603923972799
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-03-28T10:00:00,2025-03-28,ANV,0,1.0,1.0,-0.0062227753578095,-0.0062227753578095,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-04-09T13:00:00,2025-04-09,ANV,1,0.0,1.0,-0.0235964198535394,-0.0235964198535394,-0.0235964198535394,0.002,-0.0255964198535394
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-04-11T09:00:00,2025-04-11,ANV,0,1.0,1.0,0.0073800738007379,0.0073800738007379,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-04-15T09:00:00,2025-04-15,ANV,1,0.0,1.0,0.0101282916948008,0.0101282916948008,0.0101282916948008,0.002,0.0081282916948008
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-04-16T14:00:00,2025-04-16,ANV,0,1.0,1.0,0.0167480809490578,0.0167480809490578,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-04-17T09:00:00,2025-04-17,ANV,1,0.0,1.0,-0.0164722031571722,-0.0164722031571722,-0.0164722031571722,0.002,-0.0184722031571722
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-04-18T11:00:00,2025-04-18,ANV,0,1.0,1.0,0.0197010869565217,0.0197010869565217,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-04-18T13:00:00,2025-04-18,ANV,1,0.0,1.0,-0.0166555629580279,-0.0166555629580279,-0.0166555629580279,0.002,-0.0186555629580279
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-04-18T14:00:00,2025-04-18,ANV,0,1.0,1.0,0.0169376693766938,0.0169376693766938,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-04-21T09:00:00,2025-04-21,ANV,1,0.0,1.0,0.0026648900732846,0.0026648900732846,0.0026648900732846,0.002,0.0006648900732845998
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-04-22T10:00:00,2025-04-22,ANV,0,1.0,1.0,-0.0067294751009421,-0.0067294751009421,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-04-24T13:00:00,2025-04-24,ANV,1,0.0,1.0,-0.0064766839378238,-0.0064766839378238,-0.0064766839378238,0.002,-0.0084766839378238
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-04-25T09:00:00,2025-04-25,ANV,0,1.0,1.0,-0.0033112582781456,-0.0033112582781456,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-05-19T09:00:00,2025-05-19,ANV,1,0.0,1.0,0.0034554250172771,0.0034554250172771,0.0034554250172771,0.002,0.0014554250172771
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-05-21T10:00:00,2025-05-21,ANV,0,1.0,1.0,-0.0034435261707987,-0.0034435261707987,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-05-26T13:00:00,2025-05-26,ANV,1,0.0,1.0,0.0192691029900331,0.0192691029900331,0.0192691029900331,0.002,0.0172691029900331
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-05-28T14:00:00,2025-05-28,ANV,0,1.0,1.0,0.0157377049180327,0.0157377049180327,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-05-29T09:00:00,2025-05-29,ANV,1,0.0,1.0,-0.012265978050355,-0.012265978050355,-0.012265978050355,0.002,-0.014265978050355
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-06-02T09:00:00,2025-06-02,ANV,0,1.0,1.0,0.0129954515919428,0.0129954515919428,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-06-03T09:00:00,2025-06-03,ANV,1,0.0,1.0,-0.003188775510204,-0.003188775510204,-0.003188775510204,0.002,-0.005188775510204
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-06-04T09:00:00,2025-06-04,ANV,0,1.0,1.0,-0.0063371356147021,-0.0063371356147021,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-06-12T09:00:00,2025-06-12,ANV,1,0.0,1.0,-0.0031786395422759,-0.0031786395422759,-0.0031786395422759,0.002,-0.0051786395422759
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-06-12T10:00:00,2025-06-12,ANV,0,1.0,1.0,0.003188775510204,0.003188775510204,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-06-13T09:00:00,2025-06-13,ANV,1,0.0,1.0,0.0090090090090091,0.0090090090090091,0.0090090090090091,0.002,0.007009009009009099
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-06-18T09:00:00,2025-06-18,ANV,0,1.0,1.0,-0.0092478421701601,-0.0092478421701601,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-06-24T09:00:00,2025-06-24,ANV,1,0.0,1.0,-0.0028216704288936,-0.0028216704288936,-0.0028216704288936,0.002,-0.0048216704288936
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-06-24T10:00:00,2025-06-24,ANV,0,1.0,1.0,-0.0028296547821166,-0.0028296547821166,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-06-26T13:00:00,2025-06-26,ANV,1,0.0,1.0,0.0082872928176793,0.0082872928176793,0.0082872928176793,0.002,0.006287292817679299
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-06-30T09:00:00,2025-06-30,ANV,0,1.0,1.0,0.009861932938856,0.009861932938856,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-01T09:00:00,2025-07-01,ANV,1,0.0,1.0,-0.0162601626016259,-0.0162601626016259,-0.0162601626016259,0.002,-0.0182601626016259
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-01T10:00:00,2025-07-01,ANV,0,1.0,1.0,0.0048614487117162,0.0048614487117162,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-01T14:00:00,2025-07-01,ANV,1,0.0,1.0,0.0617001828153565,0.0617001828153565,0.0617001828153565,0.002,0.059700182815356495
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-03T10:00:00,2025-07-03,ANV,0,1.0,1.0,0.0083150984682711,0.0083150984682711,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-03T14:00:00,2025-07-03,ANV,1,0.0,1.0,-0.0155393053016453,-0.0155393053016453,-0.0155393053016453,0.002,-0.0175393053016453
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-07T09:00:00,2025-07-07,ANV,0,1.0,1.0,-0.0063371356147022,-0.0063371356147022,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-08T11:00:00,2025-07-08,ANV,1,0.0,1.0,-0.0022026431718061,-0.0022026431718061,-0.0022026431718061,0.002,-0.0042026431718060996
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-08T13:00:00,2025-07-08,ANV,0,1.0,1.0,0.0066225165562914,0.0066225165562914,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-09T11:00:00,2025-07-09,ANV,1,0.0,1.0,-0.0258236865538736,-0.0258236865538736,-0.0258236865538736,0.002,-0.0278236865538736
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-09T13:00:00,2025-07-09,ANV,0,1.0,1.0,0.0265082266910421,0.0265082266910421,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-10T11:00:00,2025-07-10,ANV,1,0.0,1.0,-0.0222929936305733,-0.0222929936305733,-0.0222929936305733,0.002,-0.0242929936305733
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-10T14:00:00,2025-07-10,ANV,0,1.0,1.0,-0.0181479758026987,-0.0181479758026987,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-14T09:00:00,2025-07-14,ANV,1,0.0,1.0,-0.004510599909788,-0.004510599909788,-0.004510599909788,0.002,-0.006510599909788
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-14T10:00:00,2025-07-14,ANV,0,1.0,1.0,-0.002265518803806,-0.002265518803806,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-16T09:00:00,2025-07-16,ANV,1,0.0,1.0,-0.0045599635202918,-0.0045599635202918,-0.0045599635202918,0.002,-0.0065599635202918
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-17T09:00:00,2025-07-17,ANV,0,1.0,1.0,0.0045207956600361,0.0045207956600361,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-18T09:00:00,2025-07-18,ANV,1,0.0,1.0,0.0085895117540686,0.0085895117540686,0.0085895117540686,0.002,0.0065895117540686
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-22T09:00:00,2025-07-22,ANV,0,1.0,1.0,-0.0166809238665526,-0.0166809238665526,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-23T10:00:00,2025-07-23,ANV,1,0.0,1.0,-0.0126637554585152,-0.0126637554585152,-0.0126637554585152,0.002,-0.0146637554585152
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-23T13:00:00,2025-07-23,ANV,0,1.0,1.0,0.0258236865538734,0.0258236865538734,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-24T09:00:00,2025-07-24,ANV,1,0.0,1.0,-0.0082824760244115,-0.0082824760244115,-0.0082824760244115,0.002,-0.0102824760244115
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-25T09:00:00,2025-07-25,ANV,0,1.0,1.0,0.0102871838834119,0.0102871838834119,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-25T10:00:00,2025-07-25,ANV,1,0.0,1.0,0.0021213406873143,0.0021213406873143,0.0021213406873143,0.002,0.00012134068731429982
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-28T10:00:00,2025-07-28,ANV,0,1.0,1.0,-0.0041649312786339,-0.0041649312786339,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-07-30T13:00:00,2025-07-30,ANV,1,0.0,1.0,0.0023105360443622,0.0023105360443622,0.0023105360443622,0.002,0.0003105360443621998
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-08-07T11:00:00,2025-08-07,ANV,0,1.0,1.0,0.0108940646130728,0.0108940646130728,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-08-08T09:00:00,2025-08-08,ANV,1,0.0,1.0,-0.0037693177534866,-0.0037693177534866,-0.0037693177534866,0.002,-0.0057693177534866
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-08-11T09:00:00,2025-08-11,ANV,0,1.0,1.0,-0.0128156803618545,-0.0128156803618545,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-08-12T09:00:00,2025-08-12,ANV,1,0.0,1.0,0.0076804915514592,0.0076804915514592,0.0076804915514592,0.002,0.0056804915514592
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-08-13T11:00:00,2025-08-13,ANV,0,1.0,1.0,0.0148379539242482,0.0148379539242482,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-08-14T11:00:00,2025-08-14,ANV,1,0.0,1.0,0.0077972709551659,0.0077972709551659,0.0077972709551659,0.002,0.0057972709551659
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-08-15T11:00:00,2025-08-15,ANV,0,1.0,1.0,0.0072824837102338,0.0072824837102338,0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-08-15T14:00:00,2025-08-15,ANV,1,0.0,1.0,0.0170873786407768,0.0170873786407768,0.0170873786407768,0.002,0.0150873786407768
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-08-18T11:00:00,2025-08-18,ANV,0,1.0,1.0,-0.0037907505686125,-0.0037907505686125,-0.0,0.002,-0.002
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-08-19T10:00:00,2025-08-19,ANV,1,0.0,1.0,-0.0107367641614217,-0.0107367641614217,-0.0107367641614217,0.002,-0.0127367641614217
hourly_stacking_h1_confidence_0.57,previous_direction_signal,10,10,2025-08-19T11:00:00,2025-08-19,ANV,0,1.0,1.0,-0.0018712574850298,-0.0018712574850298,-0.0,0.002,-0.002
