timestamp_sort,gross_period_return,net_period_return,turnover_period,exposure,gross_equity,net_equity,slice_name,baseline,transaction_cost_bps,slippage_bps
2025-11-13 11:00:00,0.005063679607181133,0.004397012940514466,0.3333333333333333,0.3333333333333333,1.2701580181160028,1.0870875248389074,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-13 13:00:00,0.0,0.0,0.0,0.0,1.2701580181160028,1.0870875248389074,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-13 14:00:00,0.0,-0.001,0.5,0.0,1.2701580181160028,1.0860004373140684,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-14 09:00:00,0.0,0.0,0.0,0.0,1.2701580181160028,1.0860004373140684,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-14 10:00:00,0.0,0.0,0.0,0.0,1.2701580181160028,1.0860004373140684,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-14 11:00:00,0.0029952279419230335,0.0023285612752563666,0.3333333333333333,0.3333333333333333,1.2739624309025215,1.0885292558773094,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-14 13:00:00,0.0,-0.0006666666666666666,0.3333333333333333,0.0,1.2739624309025215,1.0878035697067245,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-14 14:00:00,0.0,0.0,0.0,0.0,1.2739624309025215,1.0878035697067245,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-17 09:00:00,0.0,0.0,0.0,0.0,1.2739624309025215,1.0878035697067245,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-17 10:00:00,0.0,0.0,0.0,0.0,1.2739624309025215,1.0878035697067245,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-17 11:00:00,0.0,0.0,0.0,0.0,1.2739624309025215,1.0878035697067245,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-17 13:00:00,0.0,0.0,0.0,0.0,1.2739624309025215,1.0878035697067245,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-17 14:00:00,0.0,0.0,0.0,0.0,1.2739624309025215,1.0878035697067245,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-18 09:00:00,0.0,0.0,0.0,0.0,1.2739624309025215,1.0878035697067245,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-18 10:00:00,0.0,0.0,0.0,0.0,1.2739624309025215,1.0878035697067245,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-18 11:00:00,-0.00108144391408115,-0.00158144391408115,0.25,0.25,1.272584711984854,1.0860832693716962,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-18 13:00:00,0.0,0.0,0.0,0.0,1.272584711984854,1.0860832693716962,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-18 14:00:00,0.0,0.0,0.0,0.0,1.272584711984854,1.0860832693716962,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-19 09:00:00,0.0,-0.0006666666666666666,0.3333333333333333,0.0,1.272584711984854,1.0853592138587818,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-19 10:00:00,0.0,0.0,0.0,0.0,1.272584711984854,1.0853592138587818,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-19 11:00:00,0.0,0.0,0.0,0.0,1.272584711984854,1.0853592138587818,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-19 13:00:00,0.0,0.0,0.0,0.0,1.272584711984854,1.0853592138587818,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-19 14:00:00,0.0075407817790087,0.0055407817790087,1.0,1.0,1.2821809955932344,1.0913729524146099,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-20 09:00:00,0.0,0.0,0.0,0.0,1.2821809955932344,1.0913729524146099,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-20 10:00:00,0.0,0.0,0.0,0.0,1.2821809955932344,1.0913729524146099,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-20 11:00:00,0.0,0.0,0.0,0.0,1.2821809955932344,1.0913729524146099,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-20 13:00:00,0.012961598088799564,0.012294931422132898,0.3333333333333333,0.6666666666666666,1.298800110335211,1.1047913080205183,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-20 14:00:00,-0.0248344370860926,-0.0248344370860926,0.0,1.0,1.266545140707681,1.0773544377882207,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-21 09:00:00,0.00070422535211265,0.00070422535211265,0.0,0.5,1.2674370739053624,1.078113138096522,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-21 10:00:00,-0.0068027210884353,-0.0068027210884353,0.0,1.0,1.2588150529944417,1.0707790351162738,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-21 11:00:00,0.006623684266941,0.006623684266941,0.0,1.0,1.2671530464559495,1.0778715373645438,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-21 13:00:00,0.01525423728813555,0.01525423728813555,0.0,0.5,1.2864824997069724,1.0943136455616298,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-21 14:00:00,0.0,-0.002,1.0,0.0,1.2864824997069724,1.0921250182705065,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-24 09:00:00,0.0010245376773731,0.00035787101070643336,0.3333333333333333,0.3333333333333333,1.2878005494992035,1.0925158581546126,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-24 10:00:00,0.0,-0.001,0.5,0.0,1.2878005494992035,1.091423342296458,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-24 11:00:00,0.0,0.0,0.0,0.0,1.2878005494992035,1.091423342296458,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-24 13:00:00,0.0,0.0,0.0,0.0,1.2878005494992035,1.091423342296458,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-24 14:00:00,0.0,-0.002,1.0,0.0,1.2878005494992035,1.089240495611865,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-25 09:00:00,0.0,0.0,0.0,0.0,1.2878005494992035,1.089240495611865,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-25 10:00:00,-0.000770653514179975,-0.0012706535141799751,0.25,0.25,1.286808101480169,1.0878564483483286,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-25 11:00:00,0.00077303648732215,0.00077303648732215,0.0,0.5,1.287802851094795,1.0886974010758705,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-25 13:00:00,-0.002834467120181367,-0.0035011337868480334,0.3333333333333333,0.3333333333333333,1.284152616256091,1.0848857258213103,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-25 14:00:00,0.0102915951972555,0.0102915951972555,0.0,1.0,1.2973685951540954,1.0960509305467439,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-26 09:00:00,0.0,-0.0006666666666666666,0.3333333333333333,0.0,1.2973685951540954,1.0953202299263793,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-26 10:00:00,0.0,0.0,0.0,0.0,1.2973685951540954,1.0953202299263793,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-26 11:00:00,0.0015036034634727665,0.0008369367968060999,0.3333333333333333,0.3333333333333333,1.29931932306717,1.096236943731091,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-26 13:00:00,0.00534221121090115,0.00534221121090115,0.0,0.5,1.3062605613214,1.1020932730216952,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-26 14:00:00,0.0,-0.001,0.5,0.0,1.3062605613214,1.1009911797486736,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-27 09:00:00,0.0,0.0,0.0,0.0,1.3062605613214,1.1009911797486736,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-27 10:00:00,-0.0005145621076463666,-0.0011812287743130333,0.3333333333333333,0.3333333333333333,1.3055884091338312,1.0996906572868896,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-27 11:00:00,-0.0010307153164296,-0.0010307153164296,0.0,0.3333333333333333,1.304242719163584,1.0985571892830894,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-27 13:00:00,0.00612593052109175,0.00612593052109175,0.0,0.5,1.3122324194438197,1.1052868742980835,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-27 14:00:00,0.0,-0.002,1.0,0.0,1.3122324194438197,1.1030763005494872,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-28 09:00:00,0.0,-0.0006666666666666666,0.3333333333333333,0.0,1.3122324194438197,1.102340916349121,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-28 11:00:00,0.0,0.0,0.0,0.0,1.3122324194438197,1.102340916349121,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-28 13:00:00,0.0,0.0,0.0,0.0,1.3122324194438197,1.102340916349121,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-11-28 14:00:00,0.0,0.0,0.0,0.0,1.3122324194438197,1.102340916349121,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-01 09:00:00,0.0015036034634727665,0.0008369367968060999,0.3333333333333333,0.3333333333333333,1.3142054966545766,1.1032635060246385,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-01 10:00:00,0.0,0.0,0.0,0.0,1.3142054966545766,1.1032635060246385,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-01 11:00:00,0.0015508684863523,0.0015508684863523,0.0,0.5,1.3162436565439293,1.1049745226282748,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-01 13:00:00,-0.0015460729746444,-0.0015460729746444,0.0,0.5,1.3142086477984996,1.1032661513811686,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-01 14:00:00,-0.007665846546382335,-0.008332513213049002,0.3333333333333333,0.6666666666666666,1.3041341259745476,1.0940731715972754,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-02 09:00:00,-0.0029645810578874,-0.0029645810578874,0.0,1.0,1.300267914647739,1.0908297029968153,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-02 10:00:00,0.0,-0.001,0.5,0.0,1.300267914647739,1.0897388732938185,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-02 11:00:00,0.0035149384885764,0.0025149384885764,0.5,0.5,1.3048382763863953,1.0924794995287628,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-02 13:00:00,0.00130890052356025,0.00080890052356025,0.25,0.25,1.3065461798895188,1.0933632067679104,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-02 14:00:00,0.0,0.0,0.0,0.0,1.3065461798895188,1.0933632067679104,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-03 09:00:00,0.0,0.0,0.0,0.0,1.3065461798895188,1.0933632067679104,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-03 10:00:00,-0.0015460729746444,-0.0025460729746444,0.5,0.5,1.3045261641506667,1.090579424255688,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-03 11:00:00,0.0015508684863523,0.0015508684863523,0.0,0.3333333333333333,1.3065493126682701,1.0922707695166305,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-03 13:00:00,0.0,0.0,0.0,0.0,1.3065493126682701,1.0922707695166305,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-03 14:00:00,-0.0015436863229392,-0.0015436863229392,0.0,0.5,1.3045324103640585,1.0905846460687814,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-04 10:00:00,0.0,0.0,0.0,0.0,1.3045324103640585,1.0905846460687814,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-04 11:00:00,0.0,0.0,0.0,0.0,1.3045324103640585,1.0905846460687814,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-04 13:00:00,0.0,-0.0006666666666666666,0.3333333333333333,0.0,1.3045324103640585,1.089857589638069,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-04 14:00:00,0.0,0.0,0.0,0.0,1.3045324103640585,1.089857589638069,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-05 09:00:00,-0.0015460729746444,-0.0025460729746444,0.5,0.5,1.302515508059847,1.0870827326828802,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-05 10:00:00,0.0,0.0,0.0,0.0,1.302515508059847,1.0870827326828802,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-05 11:00:00,0.0,0.0,0.0,0.0,1.302515508059847,1.0870827326828802,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-05 13:00:00,0.0,0.0,0.0,0.0,1.302515508059847,1.0870827326828802,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-05 14:00:00,0.0,-0.001,0.5,0.0,1.302515508059847,1.0859956499501973,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-08 09:00:00,0.00382872323800595,0.00282872323800595,0.5,0.5,1.3075024794534187,1.0890676310815848,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-08 11:00:00,-0.0014991728701406334,-0.0021658395368073,0.3333333333333333,0.3333333333333333,1.3055423072085806,1.0867088853479312,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-08 13:00:00,0.0107493379031,0.0107493379031,0.0,1.0,1.3195760226155584,1.0983902863588373,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-08 14:00:00,0.0,-0.001,0.5,0.0,1.3195760226155584,1.0972918960724785,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-09 09:00:00,0.0018315018315018,0.0008315018315018,0.5,0.5,1.3219928285177847,1.0982042962937546,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-09 10:00:00,0.0,0.0,0.0,0.0,1.3219928285177847,1.0982042962937546,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-09 11:00:00,0.0118613138686132,0.0118613138686132,0.0,0.5,1.33767340038889,1.1112304421439543,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-09 13:00:00,0.0,0.0,0.0,0.0,1.33767340038889,1.1112304421439543,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-09 14:00:00,0.0,0.0,0.0,0.0,1.33767340038889,1.1112304421439543,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-10 09:00:00,0.0,-0.0006666666666666666,0.3333333333333333,0.0,1.33767340038889,1.1104896218491915,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-10 10:00:00,0.0,0.0,0.0,0.0,1.33767340038889,1.1104896218491915,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-10 13:00:00,0.00232630272952845,0.00132630272952845,0.5,0.5,1.340785233671432,1.111962467265763,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-10 14:00:00,0.0,-0.002,1.0,0.0,1.340785233671432,1.1097385423312316,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-11 09:00:00,0.0,0.0,0.0,0.0,1.340785233671432,1.1097385423312316,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-11 10:00:00,0.0,0.0,0.0,0.0,1.340785233671432,1.1097385423312316,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-11 11:00:00,0.0051795753753935,0.0038462420420601663,0.6666666666666666,0.6666666666666666,1.347729931851448,1.1140068653684405,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-11 13:00:00,-0.004560915275201,-0.004560915275201,0.0,0.5,1.3415830498184211,1.1089259744395028,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-11 14:00:00,0.00304259634888435,0.00304259634888435,0.0,0.5,1.3456649455075236,1.1122999885605154,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-12 09:00:00,0.0,-0.001,0.5,0.0,1.3456649455075236,1.111187688571955,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-12 10:00:00,0.00078015290997035,0.00078015290997035,0.0,0.5,1.3467147699306061,1.1120545848807175,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-12 11:00:00,0.0,0.0,0.0,0.0,1.3467147699306061,1.1120545848807175,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-12 13:00:00,0.0,0.0,0.0,0.0,1.3467147699306061,1.1120545848807175,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-12 14:00:00,0.0,-0.0006666666666666666,0.3333333333333333,0.0,1.3467147699306061,1.1113132151574636,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-15 09:00:00,0.0,0.0,0.0,0.0,1.3467147699306061,1.1113132151574636,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-15 10:00:00,0.0,0.0,0.0,0.0,1.3467147699306061,1.1113132151574636,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-15 11:00:00,-0.000699853526987975,-0.001699853526987975,0.5,0.5,1.3457722668490233,1.1094241454690899,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-15 13:00:00,0.0045383411580595,0.0045383411580595,0.0,1.0,1.3518798405170394,1.1144590907302172,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-15 14:00:00,0.0,-0.002,1.0,0.0,1.3518798405170394,1.1122301725487567,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-16 09:00:00,-0.0100787401574803,-0.0110787401574803,0.5,0.5,1.3382545948803322,1.0999080634717795,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-16 10:00:00,0.0,-0.001,0.5,0.0,1.3382545948803322,1.0988081554083078,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-16 11:00:00,0.02001953125,0.02001953125,0.0,0.5,1.365045824562995,1.1208057796132593,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-16 13:00:00,0.0,0.0,0.0,0.0,1.365045824562995,1.1208057796132593,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-16 14:00:00,-0.0131083202511774,-0.0131083202511774,0.0,0.5,1.3471523667370908,1.1061138985147183,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-17 09:00:00,-0.0010747487774732667,-0.0010747487774732667,0.0,0.3333333333333333,1.3457045163778698,1.1049251039545434,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-17 10:00:00,0.0,0.0,0.0,0.0,1.3457045163778698,1.1049251039545434,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-17 11:00:00,0.0,0.0,0.0,0.0,1.3457045163778698,1.1049251039545434,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-17 13:00:00,0.0,0.0,0.0,0.0,1.3457045163778698,1.1049251039545434,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-18 09:00:00,0.0,0.0,0.0,0.0,1.3457045163778698,1.1049251039545434,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-18 10:00:00,0.0,0.0,0.0,0.0,1.3457045163778698,1.1049251039545434,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-18 11:00:00,0.0,0.0,0.0,0.0,1.3457045163778698,1.1049251039545434,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-18 13:00:00,0.0,0.0,0.0,0.0,1.3457045163778698,1.1049251039545434,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-18 14:00:00,0.0,0.0,0.0,0.0,1.3457045163778698,1.1049251039545434,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-19 09:00:00,0.0,0.0,0.0,0.0,1.3457045163778698,1.1049251039545434,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-19 11:00:00,0.00240623962827745,0.00240623962827745,0.0,0.5,1.34894260391313,1.1075838185259572,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-22 09:00:00,0.0,0.0,0.0,0.0,1.34894260391313,1.1075838185259572,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-22 10:00:00,0.0,0.0,0.0,0.0,1.34894260391313,1.1075838185259572,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-22 11:00:00,0.00165425971877585,0.00165425971877585,0.0,0.5,1.3511741053257242,1.1094160498221126,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-22 13:00:00,0.0,0.0,0.0,0.0,1.3511741053257242,1.1094160498221126,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-22 14:00:00,0.0,-0.0006666666666666666,0.3333333333333333,0.0,1.3511741053257242,1.1086764391222312,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-23 09:00:00,0.0,0.0,0.0,0.0,1.3511741053257242,1.1086764391222312,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-23 10:00:00,0.0,0.0,0.0,0.0,1.3511741053257242,1.1086764391222312,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-23 11:00:00,0.0,0.0,0.0,0.0,1.3511741053257242,1.1086764391222312,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-23 13:00:00,0.0,0.0,0.0,0.0,1.3511741053257242,1.1086764391222312,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-24 09:00:00,0.0,0.0,0.0,0.0,1.3511741053257242,1.1086764391222312,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-24 10:00:00,0.0,0.0,0.0,0.0,1.3511741053257242,1.1086764391222312,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-24 11:00:00,0.0033743883921039,0.0023743883921039,0.5,0.5,1.3557334915424466,1.1113088675898821,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-24 13:00:00,0.0,0.0,0.0,0.0,1.3557334915424466,1.1113088675898821,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-24 14:00:00,0.001684352366515,0.001684352366515,0.0,1.0,1.35801702445729,1.1131807033109364,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-25 10:00:00,0.00336870473303015,0.00336870473303015,0.0,0.5,1.3625917828351148,1.116930680414898,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-25 11:00:00,0.0,-0.001,0.5,0.0,1.3625917828351148,1.115813749734483,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-25 13:00:00,0.0008421761832575,-0.0001578238167425,0.5,0.5,1.363739325182121,1.1156376477497263,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-25 14:00:00,0.0,0.0,0.0,0.0,1.363739325182121,1.1156376477497263,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-26 09:00:00,-0.004182156133828975,-0.004182156133828975,0.0,0.25,1.3580359543983669,1.1109718769180592,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-26 10:00:00,0.0,0.0,0.0,0.0,1.3580359543983669,1.1109718769180592,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-26 11:00:00,0.0119584055459271,0.0119584055459271,0.0,1.0,1.3742758990870128,1.1242573291723652,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-26 13:00:00,0.0,0.0,0.0,0.0,1.3742758990870128,1.1242573291723652,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-26 14:00:00,0.0,-0.001,0.5,0.0,1.3742758990870128,1.1231330718431929,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-29 09:00:00,0.0,0.0,0.0,0.0,1.3742758990870128,1.1231330718431929,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-29 10:00:00,0.0,0.0,0.0,0.0,1.3742758990870128,1.1231330718431929,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-29 11:00:00,0.00083934866543565,-0.00016065133456435,0.5,0.5,1.375429395728852,1.122952639016308,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-29 13:00:00,0.0,0.0,0.0,0.0,1.375429395728852,1.122952639016308,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-29 14:00:00,0.0,0.0,0.0,0.0,1.375429395728852,1.122952639016308,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-30 09:00:00,0.0,0.0,0.0,0.0,1.375429395728852,1.122952639016308,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-30 10:00:00,0.0,0.0,0.0,0.0,1.375429395728852,1.122952639016308,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-30 11:00:00,0.0,0.0,0.0,0.0,1.375429395728852,1.122952639016308,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-30 13:00:00,0.0,-0.002,1.0,0.0,1.375429395728852,1.1207067337382755,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-30 14:00:00,0.0,0.0,0.0,0.0,1.375429395728852,1.1207067337382755,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-31 09:00:00,0.0,0.0,0.0,0.0,1.375429395728852,1.1207067337382755,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-31 10:00:00,0.0,0.0,0.0,0.0,1.375429395728852,1.1207067337382755,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-31 11:00:00,0.0,0.0,0.0,0.0,1.375429395728852,1.1207067337382755,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-12-31 13:00:00,0.0,0.0,0.0,0.0,1.375429395728852,1.1207067337382755,hourly_stacking_h1_confidence_0.57,model_signal,10,10
2025-01-02 10:00:00,-0.0026150627615063,-0.0046150627615063,1.0,1.0,0.9973849372384938,0.9953849372384937,hourly_stacking_h1_confidence_0.57,buy_and_hold,10,10
2025-01-02 11:00:00,0.0033388981636059,0.0013388981636059,1.0,1.0,1.0007151039738476,0.9967176563030434,hourly_stacking_h1_confidence_0.57,buy_and_hold,10,10
2025-01-02 14:00:00,-0.007339180867137,-0.008339180867137,0.5,1.0,0.9933706748293076,0.9884058474936634,hourly_stacking_h1_confidence_0.57,buy_and_hold,10,10
2025-01-03 10:00:00,-0.003194734397700125,-0.004194734397700125,0.5,1.0,0.9901971193647638,0.9842597474862939,hourly_stacking_h1_confidence_0.57,buy_and_hold,10,10
2025-01-03 11:00:00,-0.0033528918692371,-0.0033528918692371,0.0,1.0,0.9868770954943037,0.9809596309817297,hourly_stacking_h1_confidence_0.57,buy_and_hold,10,10
2025-01-03 13:00:00,-0.00496896456628565,-0.00496896456628565,0.0,1.0,0.9819733381755137,0.9760852773344249,hourly_stacking_h1_confidence_0.57,buy_and_hold,10,10
2025-01-03 14:00:00,-0.0056277056277056,-0.0056277056277056,0.0,1.0,0.9764470812940065,0.9705921567260493,hourly_stacking_h1_confidence_0.57,buy_and_hold,10,10
2025-01-06 10:00:00,-0.0033528918692371,-0.0033528918692371,0.0,1.0,0.9731731598143954,0.9673378661754172,hourly_stacking_h1_confidence_0.57,buy_and_hold,10,10
2025-01-06 11:00:00,-0.0033641715727502,-0.0033641715727502,0.0,1.0,0.9698992383347844,0.9640835756247851,hourly_stacking_h1_confidence_0.57,buy_and_hold,10,10
2025-01-06 13:00:00,-0.0042416634333476335,-0.0042416634333476335,0.0,1.0,0.965785252201508,0.9599942575753664,hourly_stacking_h1_confidence_0.57,buy_and_hold,10,10
2025-01-06 14:00:00,0.002287118192614199,0.002287118192614199,0.0,1.0,0.9679941172219767,0.9621898779066722,hourly_stacking_h1_confidence_0.57,buy_and_hold,10,10
