experiment_id,ticker,horizon,model_name,model_type,regime_column,regime,status,eligible,extreme_prediction_flag,baseline_gap_flag,exclusion_reason
EXP-FC-003,FPT,3,lightgbm,model,trend_regime,sideway,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,FPT,3,moving_average_rule,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,FPT,3,moving_average_rule,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,FPT,3,moving_average_rule,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,FPT,3,persistence,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,FPT,3,persistence,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,FPT,3,persistence,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,FPT,3,sarimax,model,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,FPT,3,sarimax,model,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,FPT,3,sarimax,model,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,FPT,3,xgboost,model,trend_regime,bear,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,FPT,3,xgboost,model,trend_regime,bull,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,FPT,3,xgboost,model,trend_regime,sideway,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,FPT,3,zero_return,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,FPT,3,zero_return,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,FPT,3,zero_return,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,FPT,5,ets,model,trend_regime,bear,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,FPT,5,ets,model,trend_regime,bull,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,FPT,5,ets,model,trend_regime,sideway,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,FPT,5,lightgbm,model,trend_regime,bear,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,FPT,5,lightgbm,model,trend_regime,bull,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,FPT,5,lightgbm,model,trend_regime,sideway,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,FPT,5,moving_average_rule,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,FPT,5,moving_average_rule,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,FPT,5,moving_average_rule,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,FPT,5,persistence,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,FPT,5,persistence,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,FPT,5,persistence,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,FPT,5,sarimax,model,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,FPT,5,sarimax,model,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,FPT,5,sarimax,model,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,FPT,5,xgboost,model,trend_regime,bear,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,FPT,5,xgboost,model,trend_regime,bull,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,FPT,5,xgboost,model,trend_regime,sideway,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,FPT,5,zero_return,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,FPT,5,zero_return,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,FPT,5,zero_return,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,HPG,1,ets,model,trend_regime,bear,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,HPG,1,ets,model,trend_regime,bull,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,HPG,1,ets,model,trend_regime,sideway,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,HPG,1,lightgbm,model,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,HPG,1,lightgbm,model,trend_regime,bull,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,HPG,1,lightgbm,model,trend_regime,sideway,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,HPG,1,moving_average_rule,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,HPG,1,moving_average_rule,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,HPG,1,moving_average_rule,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,HPG,1,persistence,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,HPG,1,persistence,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,HPG,1,persistence,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,HPG,1,sarimax,model,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,HPG,1,sarimax,model,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,HPG,1,sarimax,model,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,HPG,1,xgboost,model,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,HPG,1,xgboost,model,trend_regime,bull,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,HPG,1,xgboost,model,trend_regime,sideway,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,HPG,1,zero_return,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,HPG,1,zero_return,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,HPG,1,zero_return,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,HPG,3,ets,model,trend_regime,bear,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,HPG,3,ets,model,trend_regime,bull,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,HPG,3,ets,model,trend_regime,sideway,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,HPG,3,lightgbm,model,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,HPG,3,lightgbm,model,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,HPG,3,lightgbm,model,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,HPG,3,moving_average_rule,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,HPG,3,moving_average_rule,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,HPG,3,moving_average_rule,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,HPG,3,persistence,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,HPG,3,persistence,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,HPG,3,persistence,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,HPG,3,sarimax,model,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,HPG,3,sarimax,model,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,HPG,3,sarimax,model,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,HPG,3,xgboost,model,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,HPG,3,xgboost,model,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,HPG,3,xgboost,model,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,HPG,3,zero_return,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,HPG,3,zero_return,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,HPG,3,zero_return,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,HPG,5,ets,model,trend_regime,bear,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,HPG,5,ets,model,trend_regime,bull,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,HPG,5,ets,model,trend_regime,sideway,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,HPG,5,lightgbm,model,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,HPG,5,lightgbm,model,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,HPG,5,lightgbm,model,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,HPG,5,moving_average_rule,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,HPG,5,moving_average_rule,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,HPG,5,moving_average_rule,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,HPG,5,persistence,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,HPG,5,persistence,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,HPG,5,persistence,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,HPG,5,sarimax,model,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,HPG,5,sarimax,model,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,HPG,5,sarimax,model,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,HPG,5,xgboost,model,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,HPG,5,xgboost,model,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,HPG,5,xgboost,model,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,HPG,5,zero_return,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,HPG,5,zero_return,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,HPG,5,zero_return,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,MWG,1,ets,model,trend_regime,bear,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,1,ets,model,trend_regime,bull,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,1,ets,model,trend_regime,sideway,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,1,lightgbm,model,trend_regime,bear,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,1,lightgbm,model,trend_regime,bull,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,1,lightgbm,model,trend_regime,sideway,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,1,moving_average_rule,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,MWG,1,moving_average_rule,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,MWG,1,moving_average_rule,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,MWG,1,persistence,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,MWG,1,persistence,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,MWG,1,persistence,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,MWG,1,sarimax,model,trend_regime,bear,flagged,True,True,True,extreme_prediction_flag;baseline_gap_flag
EXP-FC-003,MWG,1,sarimax,model,trend_regime,bull,flagged,True,True,True,extreme_prediction_flag;baseline_gap_flag
EXP-FC-003,MWG,1,sarimax,model,trend_regime,sideway,flagged,True,True,True,extreme_prediction_flag;baseline_gap_flag
EXP-FC-003,MWG,1,xgboost,model,trend_regime,bear,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,1,xgboost,model,trend_regime,bull,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,1,xgboost,model,trend_regime,sideway,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,1,zero_return,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,MWG,1,zero_return,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,MWG,1,zero_return,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,MWG,3,ets,model,trend_regime,bear,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,3,ets,model,trend_regime,bull,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,3,ets,model,trend_regime,sideway,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,3,lightgbm,model,trend_regime,bear,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,3,lightgbm,model,trend_regime,bull,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,3,lightgbm,model,trend_regime,sideway,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,3,moving_average_rule,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,MWG,3,moving_average_rule,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,MWG,3,moving_average_rule,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,MWG,3,persistence,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,MWG,3,persistence,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,MWG,3,persistence,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,MWG,3,sarimax,model,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,MWG,3,sarimax,model,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,MWG,3,sarimax,model,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,MWG,3,xgboost,model,trend_regime,bear,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,3,xgboost,model,trend_regime,bull,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,3,xgboost,model,trend_regime,sideway,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,3,zero_return,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,MWG,3,zero_return,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,MWG,3,zero_return,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,MWG,5,ets,model,trend_regime,bear,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,5,ets,model,trend_regime,bull,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,5,ets,model,trend_regime,sideway,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,5,lightgbm,model,trend_regime,bear,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,5,lightgbm,model,trend_regime,bull,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,5,lightgbm,model,trend_regime,sideway,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,5,moving_average_rule,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,MWG,5,moving_average_rule,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,MWG,5,moving_average_rule,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,MWG,5,persistence,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,MWG,5,persistence,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,MWG,5,persistence,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,MWG,5,sarimax,model,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,MWG,5,sarimax,model,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,MWG,5,sarimax,model,trend_regime,sideway,eligible,True,False,False,
EXP-FC-003,MWG,5,xgboost,model,trend_regime,bear,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,5,xgboost,model,trend_regime,bull,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,5,xgboost,model,trend_regime,sideway,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,MWG,5,zero_return,baseline,trend_regime,bear,eligible,True,False,False,
EXP-FC-003,MWG,5,zero_return,baseline,trend_regime,bull,eligible,True,False,False,
EXP-FC-003,MWG,5,zero_return,baseline,trend_regime,sideway,eligible,True,False,False,
EXP-FC-001,ACB,1,bilstm,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,ACB,1,bilstm,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,ACB,1,ets,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,ACB,1,ets,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,ACB,1,lightgbm,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,ACB,1,lightgbm,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,ACB,1,lstm,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,ACB,1,lstm,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,ACB,1,moving_average_rule,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-001,ACB,1,moving_average_rule,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-001,ACB,1,persistence,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-001,ACB,1,persistence,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-001,ACB,1,sarimax,model,volatility_regime,high_vol,flagged,True,True,True,extreme_prediction_flag;baseline_gap_flag
EXP-FC-001,ACB,1,sarimax,model,volatility_regime,low_vol,flagged,True,True,True,extreme_prediction_flag;baseline_gap_flag
EXP-FC-001,ACB,1,xgboost,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,ACB,1,xgboost,model,volatility_regime,low_vol,flagged,True,True,True,extreme_prediction_flag;baseline_gap_flag
EXP-FC-001,ACB,1,zero_return,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-001,ACB,1,zero_return,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-001,DGC,1,bilstm,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,DGC,1,bilstm,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,DGC,1,ets,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,DGC,1,ets,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,DGC,1,lightgbm,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,DGC,1,lightgbm,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,DGC,1,lstm,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,DGC,1,lstm,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,DGC,1,moving_average_rule,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-001,DGC,1,moving_average_rule,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-001,DGC,1,persistence,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-001,DGC,1,persistence,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-001,DGC,1,sarimax,model,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-001,DGC,1,sarimax,model,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-001,DGC,1,xgboost,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,DGC,1,xgboost,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,DGC,1,zero_return,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-001,DGC,1,zero_return,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-001,FPT,1,bilstm,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,FPT,1,bilstm,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,FPT,1,ets,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,FPT,1,ets,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,FPT,1,lightgbm,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,FPT,1,lightgbm,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,FPT,1,lstm,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,FPT,1,lstm,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,FPT,1,moving_average_rule,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-001,FPT,1,moving_average_rule,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-001,FPT,1,persistence,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-001,FPT,1,persistence,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-001,FPT,1,sarimax,model,volatility_regime,high_vol,flagged,True,True,True,extreme_prediction_flag;baseline_gap_flag
EXP-FC-001,FPT,1,sarimax,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,FPT,1,xgboost,model,volatility_regime,high_vol,flagged,True,True,True,extreme_prediction_flag;baseline_gap_flag
EXP-FC-001,FPT,1,xgboost,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,FPT,1,zero_return,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-001,FPT,1,zero_return,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-001,HPG,1,bilstm,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,HPG,1,bilstm,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,HPG,1,ets,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,HPG,1,ets,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,HPG,1,lightgbm,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,HPG,1,lightgbm,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,HPG,1,lstm,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,HPG,1,lstm,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,HPG,1,moving_average_rule,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-001,HPG,1,moving_average_rule,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-001,HPG,1,persistence,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-001,HPG,1,persistence,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-001,HPG,1,sarimax,model,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-001,HPG,1,sarimax,model,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-001,HPG,1,xgboost,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,HPG,1,xgboost,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,HPG,1,zero_return,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-001,HPG,1,zero_return,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-001,MWG,1,bilstm,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,MWG,1,bilstm,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,MWG,1,ets,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,MWG,1,ets,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,MWG,1,lightgbm,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,MWG,1,lightgbm,model,volatility_regime,low_vol,flagged,True,True,True,extreme_prediction_flag;baseline_gap_flag
EXP-FC-001,MWG,1,lstm,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,MWG,1,lstm,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,MWG,1,moving_average_rule,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-001,MWG,1,moving_average_rule,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-001,MWG,1,persistence,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-001,MWG,1,persistence,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-001,MWG,1,sarimax,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,MWG,1,sarimax,model,volatility_regime,low_vol,flagged,True,True,True,extreme_prediction_flag;baseline_gap_flag
EXP-FC-001,MWG,1,xgboost,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-001,MWG,1,xgboost,model,volatility_regime,low_vol,flagged,True,True,True,extreme_prediction_flag;baseline_gap_flag
EXP-FC-001,MWG,1,zero_return,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-001,MWG,1,zero_return,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-003,ACB,1,ets,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,ACB,1,ets,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,ACB,1,lightgbm,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,ACB,1,lightgbm,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,ACB,1,moving_average_rule,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-003,ACB,1,moving_average_rule,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-003,ACB,1,persistence,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-003,ACB,1,persistence,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-003,ACB,1,sarimax,model,volatility_regime,high_vol,flagged,True,True,True,extreme_prediction_flag;baseline_gap_flag
EXP-FC-003,ACB,1,sarimax,model,volatility_regime,low_vol,flagged,True,True,True,extreme_prediction_flag;baseline_gap_flag
EXP-FC-003,ACB,1,xgboost,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,ACB,1,xgboost,model,volatility_regime,low_vol,flagged,True,True,True,extreme_prediction_flag;baseline_gap_flag
EXP-FC-003,ACB,1,zero_return,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-003,ACB,1,zero_return,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-003,ACB,3,ets,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,ACB,3,ets,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,ACB,3,lightgbm,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,ACB,3,lightgbm,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,ACB,3,moving_average_rule,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-003,ACB,3,moving_average_rule,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-003,ACB,3,persistence,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-003,ACB,3,persistence,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-003,ACB,3,sarimax,model,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-003,ACB,3,sarimax,model,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-003,ACB,3,xgboost,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,ACB,3,xgboost,model,volatility_regime,low_vol,flagged,True,True,True,extreme_prediction_flag;baseline_gap_flag
EXP-FC-003,ACB,3,zero_return,baseline,volatility_regime,high_vol,eligible,True,False,False,
EXP-FC-003,ACB,3,zero_return,baseline,volatility_regime,low_vol,eligible,True,False,False,
EXP-FC-003,ACB,5,ets,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,ACB,5,ets,model,volatility_regime,low_vol,flagged,True,False,True,baseline_gap_flag
EXP-FC-003,ACB,5,lightgbm,model,volatility_regime,high_vol,flagged,True,False,True,baseline_gap_flag
