date,ticker,close,daily_return,rolling_return,realized_volatility,trend_regime,volatility_regime,combined_regime,regime_window,regime_policy_id,diagnostics
2023-02-17,ACB,14.54,0.0,0.02683615819209032,0.019010414866668213,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01940143105019287, ""insufficient_history"": false, ""low_vol_threshold"": 0.018046818571923126, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-02-20,ACB,15.12,0.03988995873452539,0.031377899045020356,0.019438927315347406,bull,high_vol,bull_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01942984497822215, ""insufficient_history"": false, ""low_vol_threshold"": 0.01852861671929567, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-02-21,ACB,14.95,-0.011243386243386277,0.008091706001348495,0.019496853678153812,sideway,high_vol,sideway_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019438927315347406, ""insufficient_history"": false, ""low_vol_threshold"": 0.019010414866668213, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-02-22,ACB,14.57,-0.025418060200668835,-0.025418060200668897,0.0202073493487458,sideway,high_vol,sideway_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01947947576931189, ""insufficient_history"": false, ""low_vol_threshold"": 0.019085489724680525, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-02-23,ACB,14.89,0.021962937542896466,-0.022965879265091842,0.020344596829794753,sideway,high_vol,sideway_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01950996074520234, ""insufficient_history"": false, ""low_vol_threshold"": 0.01916056458269284, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-02-24,ACB,14.42,-0.03156480859637345,-0.06666666666666668,0.021089288205975262,bear,high_vol,bear_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019531801554005256, ""insufficient_history"": false, ""low_vol_threshold"": 0.019235639440705152, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-02-27,ACB,14.22,-0.01386962552011095,-0.04499664204163877,0.01986566979640033,bear,high_vol,bear_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01954706301161614, ""insufficient_history"": false, ""low_vol_threshold"": 0.01926965667935392, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-02-28,ACB,14.3,0.005625879043600568,-0.06352324819908313,0.018933827276434965,bear,low_vol,bear_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01954052238692576, ""insufficient_history"": false, ""low_vol_threshold"": 0.01913553963002207, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-01,ACB,14.74,0.03076923076923066,-0.0020311442112390184,0.019021224219881776,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019533981762235385, ""insufficient_history"": false, ""low_vol_threshold"": 0.019019062349239065, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-02,ACB,14.69,-0.0033921302578019397,0.0020463847203272783,0.018961439477499703,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019526344579013, ""insufficient_history"": false, ""low_vol_threshold"": 0.01901149580198957, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-03,ACB,14.36,-0.0224642614023145,-1.4918621893400539e-16,0.019075536361412206,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019516514278726603, ""insufficient_history"": false, ""low_vol_threshold"": 0.01901473860795364, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-06,ACB,14.25,-0.007660167130919215,-0.02397260273972614,0.01875631905518979,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019506683978440208, ""insufficient_history"": false, ""low_vol_threshold"": 0.01899572224991766, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-07,ACB,14.36,0.007719298245614015,-0.004160887656033417,0.018661580063253774,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019496853678153812, ""insufficient_history"": false, ""low_vol_threshold"": 0.018961439477499703, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-08,ACB,14.66,0.020891364902507092,0.014532871972318336,0.019210476801202105,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01947947576931189, ""insufficient_history"": false, ""low_vol_threshold"": 0.018976132094250257, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-09,ACB,14.86,0.013642564802182733,0.03481894150417818,0.019329326209479615,bull,high_vol,bull_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019462097860469967, ""insufficient_history"": false, ""low_vol_threshold"": 0.01899082471100081, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-10,ACB,14.6,-0.01749663526244949,0.028893587033121903,0.019568248728940005,sideway,high_vol,sideway_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019500130444915945, ""insufficient_history"": false, ""low_vol_threshold"": 0.01900551732775136, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-13,ACB,14.36,-0.016438356164383605,0.024982155603140585,0.019721895528517143,sideway,high_vol,sideway_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01952306781225087, ""insufficient_history"": false, ""low_vol_threshold"": 0.019012576737310924, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-14,ACB,14.1,-0.01810584958217265,0.008583690987124396,0.02016823928797868,sideway,high_vol,sideway_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01954052238692576, ""insufficient_history"": false, ""low_vol_threshold"": 0.019015819543274994, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-15,ACB,14.54,0.031205673758865293,0.01042390548992357,0.020305541385384835,sideway,high_vol,sideway_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019554788488249115, ""insufficient_history"": false, ""low_vol_threshold"": 0.019019062349239065, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-16,ACB,14.3,-0.016506189821182793,-0.016506189821182776,0.020509538449600045,sideway,high_vol,sideway_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019566566198853642, ""insufficient_history"": false, ""low_vol_threshold"": 0.01902665543403482, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-17,ACB,14.27,-0.002097902097902171,-0.018569463548830715,0.020511450529142983,sideway,high_vol,sideway_high_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019621320131491378, ""insufficient_history"": false, ""low_vol_threshold"": 0.019042949076493947, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-20,ACB,14.07,-0.014015416958654492,-0.06944444444444427,0.018433516836200134,bear,low_vol,bear_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01959478443021569, ""insufficient_history"": false, ""low_vol_threshold"": 0.019017981413917705, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-21,ACB,14.19,0.008528784648187626,-0.0508361204013376,0.01851758949259043,bear,low_vol,bear_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019568248728940005, ""insufficient_history"": false, ""low_vol_threshold"": 0.019010414866668213, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-22,ACB,14.16,-0.002114164904862492,-0.028140013726835743,0.01775205996153704,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01956320113868092, ""insufficient_history"": false, ""low_vol_threshold"": 0.018976132094250257, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-23,ACB,14.36,0.01412429378531077,-0.035594358629952826,0.017315991437816012,bear,low_vol,bear_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019558153548421837, ""insufficient_history"": false, ""low_vol_threshold"": 0.01895039459707381, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-24,ACB,14.39,0.002089136490250665,-0.0020804438280164653,0.015906071511699142,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01955310595816275, ""insufficient_history"": false, ""low_vol_threshold"": 0.018916076454310447, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-27,ACB,14.33,-0.004169562195969423,0.0077355836849509465,0.015620425618142456,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01954706301161614, ""insufficient_history"": false, ""low_vol_threshold"": 0.018791820699438827, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-28,ACB,14.33,0.0,0.0020979020979022653,0.015576300988661288,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01954052238692576, ""insufficient_history"": false, ""low_vol_threshold"": 0.018708949559221782, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-29,ACB,14.3,-0.002093510118632236,-0.029850746268656445,0.013912013574240864,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019533981762235385, ""insufficient_history"": false, ""low_vol_threshold"": 0.018632781949121106, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-30,ACB,14.42,0.00839160839160824,-0.018379850238257157,0.014064605613664691,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019526344579013, ""insufficient_history"": false, ""low_vol_threshold"": 0.018531988549656764, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-03-31,ACB,14.66,0.01664355062413314,0.020891364902507124,0.013632599129638318,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019516514278726603, ""insufficient_history"": false, ""low_vol_threshold"": 0.018467145898756254, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-04-03,ACB,14.8,0.009549795361528002,0.03859649122807037,0.013593891569928414,bull,low_vol,bull_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019506683978440208, ""insufficient_history"": false, ""low_vol_threshold"": 0.018229079773801206, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-04-04,ACB,14.74,-0.004054054054054124,0.026462395543175633,0.013587847968657854,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019496853678153812, ""insufficient_history"": false, ""low_vol_threshold"": 0.01775205996153704, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-04-05,ACB,14.83,0.006105834464043447,0.011596180081855431,0.012891579530585073,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01947947576931189, ""insufficient_history"": false, ""low_vol_threshold"": 0.01750871271792626, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-04-06,ACB,14.6,-0.015509103169251581,-0.01749663526244948,0.012988895377804722,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019462097860469967, ""insufficient_history"": false, ""low_vol_threshold"": 0.017386932011495073, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-04-07,ACB,14.69,0.006164383561643838,0.006164383561643851,0.012481728901929315,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019444719951628046, ""insufficient_history"": false, ""low_vol_threshold"": 0.01735622776281987, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-04-10,ACB,14.66,-0.0020422055820285,0.020891364902507117,0.011891964078820887,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01943633236188305, ""insufficient_history"": false, ""low_vol_threshold"": 0.017324932843372425, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-04-11,ACB,14.63,-0.0020463847203273655,0.03758865248226967,0.011082335542214179,bull,low_vol,bull_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01943243993168651, ""insufficient_history"": false, ""low_vol_threshold"": 0.01661103147475758, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-04-12,ACB,14.57,-0.004101161995898828,0.0020632737276479888,0.00886502044130647,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01942854750148997, ""insufficient_history"": false, ""low_vol_threshold"": 0.015848942332987805, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-04-13,ACB,14.63,0.0041180507892930596,0.023076923076923033,0.008028494855681552,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019419822173567424, ""insufficient_history"": false, ""low_vol_threshold"": 0.015648990207498124, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-04-14,ACB,14.63,0.0,0.02522775052557817,0.007998715990970772,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01940143105019287, ""insufficient_history"": false, ""low_vol_threshold"": 0.015593950840453756, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-04-17,ACB,14.66,0.002050580997949414,0.04193319118692253,0.007188100411301448,bull,low_vol,bull_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019383039926818314, ""insufficient_history"": false, ""low_vol_threshold"": 0.015179788086905661, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-04-18,ACB,14.51,-0.01023192360163716,0.02255109231853413,0.007502804409697095,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01936464880344376, ""insufficient_history"": false, ""low_vol_threshold"": 0.014254591316142536, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-04-19,ACB,14.3,-0.01447277739490005,0.009887005649717399,0.00822030059137491,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019362950956621487, ""insufficient_history"": false, ""low_vol_threshold"": 0.014121601324408045, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-04-20,ACB,14.22,-0.005594405594405605,-0.009749303621170078,0.007695987435108965,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019361253109799217, ""insufficient_history"": false, ""low_vol_threshold"": 0.01400356879789516, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-04-21,ACB,14.22,0.0,-0.011813759555246828,0.007674826649260027,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019359555262976943, ""insufficient_history"": false, ""low_vol_threshold"": 0.013884072129780609, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-04-24,ACB,14.19,-0.0021097046413502962,-0.00976971388695067,0.007639497953883893,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.01935665440386479, ""insufficient_history"": false, ""low_vol_threshold"": 0.013688482018558826, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-04-25,ACB,14.16,-0.002114164904862492,-0.011863224005582821,0.007647003048578176,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.0193531520386077, ""insufficient_history"": false, ""low_vol_threshold"": 0.013624515554138763, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-04-26,ACB,14.16,0.0,-0.009790209790209925,0.007639719889271394,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019349649673350608, ""insufficient_history"": false, ""low_vol_threshold"": 0.01361192389689705, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-04-27,ACB,14.16,0.0,-0.018030513176144233,0.007367504222304384,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019345515907809252, ""insufficient_history"": false, ""low_vol_threshold"": 0.013596145610799493, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-04-28,ACB,14.19,0.0021186440677964935,-0.032060027285129696,0.006232605010928974,bear,low_vol,bear_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019340119341699373, ""insufficient_history"": false, ""low_vol_threshold"": 0.013590265409166078, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-05-04,ACB,14.48,0.020436927413671757,-0.0216216216216216,0.007524867469283225,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019334722775589494, ""insufficient_history"": false, ""low_vol_threshold"": 0.013488292818256743, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
2023-05-05,ACB,14.45,-0.002071823204420009,-0.019674355495251043,0.007497838759550952,sideway,low_vol,sideway_low_vol,return_window=20;volatility_window=20;min_periods=10,regime_policy_v1,"{""diagnostic_only"": true, ""high_vol_threshold"": 0.019329326209479615, ""insufficient_history"": false, ""low_vol_threshold"": 0.013255997467320816, ""no_future_data"": true, ""policy_id"": ""regime_policy_v1"", ""return_observations"": 20.0, ""trend_method"": ""rolling_return_threshold"", ""volatility_method"": ""quantile_threshold"", ""volatility_observations"": 20.0}"
