experiment_id,ticker,horizon,model_name,model_type,regime_column,regime,prediction_count,missing_prediction_rate,mae,rmse,directional_accuracy,error_std,extreme_prediction_flag,baseline_gap_flag,eligible,status,exclusion_reason
EXP-FC-003,HPG,5,xgboost,model,trend_regime,bear,38,0.0,0.41132042935020136,0.5170384955492533,0.5789473684210527,0.48562539912544356,False,False,True,eligible,
EXP-FC-003,HPG,5,xgboost,model,trend_regime,bull,23,0.0,0.5403483482029129,0.5921521945619308,0.5652173913043478,0.26708703980900583,False,False,True,eligible,
EXP-FC-003,HPG,5,xgboost,model,trend_regime,sideway,64,0.0,0.6391367316246035,0.7587937192462333,0.453125,0.5701713568380079,False,False,True,eligible,
EXP-FC-003,HPG,5,zero_return,baseline,trend_regime,bear,38,0.0,0.4044736842105267,0.48763392222574464,0.05263157894736842,0.44785986938313477,False,False,True,eligible,
EXP-FC-003,HPG,5,zero_return,baseline,trend_regime,bull,23,0.0,0.37956521739130467,0.4706286267831852,0.13043478260869565,0.47018477645236656,False,False,True,eligible,
EXP-FC-003,HPG,5,zero_return,baseline,trend_regime,sideway,64,0.0,0.5081249999999998,0.6466983454439943,0.0,0.6466511539027435,False,False,True,eligible,
EXP-FC-003,MWG,1,ets,model,trend_regime,bear,44,0.0,8.350017985618713,9.297971152477006,0.5227272727272727,4.090167134988321,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,1,ets,model,trend_regime,bull,38,0.0,2.7937556094090326,4.804666490743208,0.42105263157894735,4.37390670484352,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,1,ets,model,trend_regime,sideway,47,0.0,5.4370225147619795,6.699910309406132,0.3191489361702128,3.976358222683675,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,1,lightgbm,model,trend_regime,bear,44,0.0,4.076547414903195,4.692529645527071,0.36363636363636365,2.3764346410032706,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,1,lightgbm,model,trend_regime,bull,38,0.0,7.433105254266416,7.98498487576701,0.5789473684210527,2.9170069840891473,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,1,lightgbm,model,trend_regime,sideway,47,0.0,6.126152056559409,6.652539645373907,0.5531914893617021,2.5935583111209426,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,1,moving_average_rule,baseline,trend_regime,bear,44,0.0,1.1919090909090906,1.4501228788059184,0.38636363636363635,1.4474888457869672,False,False,True,eligible,
EXP-FC-003,MWG,1,moving_average_rule,baseline,trend_regime,bull,38,0.0,1.049789473684212,1.2712843898986577,0.39473684210526316,1.2471730693131353,False,False,True,eligible,
EXP-FC-003,MWG,1,moving_average_rule,baseline,trend_regime,sideway,47,0.0,0.8982127659574473,1.3105688873579449,0.425531914893617,1.2839480111152168,False,False,True,eligible,
EXP-FC-003,MWG,1,persistence,baseline,trend_regime,bear,44,0.0,0.7418181818181823,1.0179212328877107,0.11363636363636363,0.9981709512572909,False,False,True,eligible,
EXP-FC-003,MWG,1,persistence,baseline,trend_regime,bull,38,0.0,0.48473684210526286,0.7068946173228374,0.10526315789473684,0.6733214483834494,False,False,True,eligible,
EXP-FC-003,MWG,1,persistence,baseline,trend_regime,sideway,47,0.0,0.6672340425531909,0.9052165604299311,0.1276595744680851,0.8980580124651353,False,False,True,eligible,
EXP-FC-003,MWG,1,sarimax,model,trend_regime,bear,44,0.0,1.3642227026345986e+24,5.138259259015633e+24,0.4318181818181818,5.065152252516072e+24,True,True,True,flagged,extreme_prediction_flag;baseline_gap_flag
EXP-FC-003,MWG,1,sarimax,model,trend_regime,bull,38,0.0,1.808866299171387e+26,7.785942408616303e+26,0.39473684210526316,7.631996651388266e+26,True,True,True,flagged,extreme_prediction_flag;baseline_gap_flag
EXP-FC-003,MWG,1,sarimax,model,trend_regime,sideway,47,0.0,9.349167029758526e+26,3.596894869702345e+27,0.44680851063829785,3.5757645376296817e+27,True,True,True,flagged,extreme_prediction_flag;baseline_gap_flag
EXP-FC-003,MWG,1,xgboost,model,trend_regime,bear,44,0.0,4.353464719598943,4.92574199046416,0.36363636363636365,2.305721996067227,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,1,xgboost,model,trend_regime,bull,38,0.0,7.767926326550937,8.261175935373235,0.5789473684210527,2.8118229710397338,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,1,xgboost,model,trend_regime,sideway,47,0.0,6.471568028876122,6.9403838832926334,0.5531914893617021,2.5075357814189947,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,1,zero_return,baseline,trend_regime,bear,44,0.0,0.7418181818181823,1.0179212328877107,0.11363636363636363,0.9981709512572909,False,False,True,eligible,
EXP-FC-003,MWG,1,zero_return,baseline,trend_regime,bull,38,0.0,0.48473684210526286,0.7068946173228374,0.10526315789473684,0.6733214483834494,False,False,True,eligible,
EXP-FC-003,MWG,1,zero_return,baseline,trend_regime,sideway,47,0.0,0.6672340425531909,0.9052165604299311,0.1276595744680851,0.8980580124651353,False,False,True,eligible,
EXP-FC-003,MWG,3,ets,model,trend_regime,bear,44,0.0,7.818778134204359,8.975936728073814,0.6136363636363636,4.408417928744078,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,3,ets,model,trend_regime,bull,38,0.0,2.940690730000866,4.784784058044387,0.5263157894736842,4.402525828306589,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,3,ets,model,trend_regime,sideway,45,0.0,5.147416425596215,6.362868549893268,0.3333333333333333,3.8501574968392887,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,3,lightgbm,model,trend_regime,bear,44,0.0,4.069577167680732,4.707210063221294,0.36363636363636365,2.6651495012646107,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,3,lightgbm,model,trend_regime,bull,38,0.0,6.849998452823129,7.513662076669297,0.6052631578947368,3.0874972062658066,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,3,lightgbm,model,trend_regime,sideway,45,0.0,5.629225304150936,6.171856041323853,0.6666666666666666,2.530539363442612,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,3,moving_average_rule,baseline,trend_regime,bear,44,0.0,1.4529545454545465,1.9679972514762782,0.5,1.962086810216727,False,False,True,eligible,
EXP-FC-003,MWG,3,moving_average_rule,baseline,trend_regime,bull,38,0.0,1.473842105263158,1.7974667261395814,0.4473684210526316,1.7962872644118166,False,False,True,eligible,
EXP-FC-003,MWG,3,moving_average_rule,baseline,trend_regime,sideway,45,0.0,1.326622222222224,1.7563126778060412,0.5333333333333333,1.6703300219484254,False,False,True,eligible,
EXP-FC-003,MWG,3,persistence,baseline,trend_regime,bear,44,0.0,1.281590909090909,1.7105335424948553,0.022727272727272728,1.6531559318842144,False,False,True,eligible,
EXP-FC-003,MWG,3,persistence,baseline,trend_regime,bull,38,0.0,1.1239473684210526,1.5037085733892086,0.07894736842105263,1.4504704795990726,False,False,True,eligible,
EXP-FC-003,MWG,3,persistence,baseline,trend_regime,sideway,45,0.0,1.1908888888888904,1.526520371447577,0.0,1.473362593977917,False,False,True,eligible,
EXP-FC-003,MWG,3,sarimax,model,trend_regime,bear,44,0.0,1.2598625370013103,1.6918815494127146,0.6590909090909091,1.6767386082704443,False,False,True,eligible,
EXP-FC-003,MWG,3,sarimax,model,trend_regime,bull,38,0.0,1.3091652382615866,1.6796262366662353,0.3157894736842105,1.5032282117016345,False,False,True,eligible,
EXP-FC-003,MWG,3,sarimax,model,trend_regime,sideway,45,0.0,1.3931362806529188,1.7317181841023583,0.4,1.5426518375264173,False,False,True,eligible,
EXP-FC-003,MWG,3,xgboost,model,trend_regime,bear,44,0.0,4.436694852655584,5.06464320735347,0.36363636363636365,2.664271631914045,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,3,xgboost,model,trend_regime,bull,38,0.0,7.322971789711401,7.934908228279472,0.6052631578947368,3.0556264101339803,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,3,xgboost,model,trend_regime,sideway,45,0.0,6.0977960815429695,6.590881834124118,0.6666666666666666,2.501320910900181,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,3,zero_return,baseline,trend_regime,bear,44,0.0,1.281590909090909,1.7105335424948553,0.022727272727272728,1.6531559318842144,False,False,True,eligible,
EXP-FC-003,MWG,3,zero_return,baseline,trend_regime,bull,38,0.0,1.1239473684210526,1.5037085733892086,0.07894736842105263,1.4504704795990726,False,False,True,eligible,
EXP-FC-003,MWG,3,zero_return,baseline,trend_regime,sideway,45,0.0,1.1908888888888904,1.526520371447577,0.0,1.473362593977917,False,False,True,eligible,
EXP-FC-003,MWG,5,ets,model,trend_regime,bear,44,0.0,7.91044979600826,9.155069692745862,0.6590909090909091,4.608696681695019,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,5,ets,model,trend_regime,bull,37,0.0,2.876553821771002,4.4562626360933235,0.4864864864864865,4.02136781948141,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,5,ets,model,trend_regime,sideway,44,0.0,5.672358924688656,6.927741355796508,0.36363636363636365,4.198075582497769,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,5,lightgbm,model,trend_regime,bear,44,0.0,4.160365774173903,4.827600173456644,0.3409090909090909,2.7996587378933886,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,5,lightgbm,model,trend_regime,bull,37,0.0,6.737684225016287,7.349589552890537,0.6216216216216216,2.935996914154436,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,5,lightgbm,model,trend_regime,sideway,44,0.0,5.2862690922312074,5.973722199614306,0.6363636363636364,2.7987672996200827,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,5,moving_average_rule,baseline,trend_regime,bear,44,0.0,1.5498636363636364,2.1862738121786536,0.6136363636363636,2.153292487128483,False,False,True,eligible,
EXP-FC-003,MWG,5,moving_average_rule,baseline,trend_regime,bull,37,0.0,1.8515135135135135,2.2579014174252188,0.40540540540540543,2.2571865989735604,False,False,True,eligible,
EXP-FC-003,MWG,5,moving_average_rule,baseline,trend_regime,sideway,44,0.0,1.6761818181818184,2.3972622642582038,0.5,2.2356234344128425,False,False,True,eligible,
EXP-FC-003,MWG,5,persistence,baseline,trend_regime,bear,44,0.0,1.4856818181818177,2.0013637395990314,0.0,1.8875723810761942,False,False,True,eligible,
EXP-FC-003,MWG,5,persistence,baseline,trend_regime,bull,37,0.0,1.421081081081081,1.7928657416459177,0.05405405405405406,1.722203983136871,False,False,True,eligible,
EXP-FC-003,MWG,5,persistence,baseline,trend_regime,sideway,44,0.0,1.5840909090909092,2.08189817234177,0.0,1.9554346814425767,False,False,True,eligible,
EXP-FC-003,MWG,5,sarimax,model,trend_regime,bear,44,0.0,1.470481557983171,2.009973666871435,0.5909090909090909,1.9815611863354594,False,False,True,eligible,
EXP-FC-003,MWG,5,sarimax,model,trend_regime,bull,37,0.0,1.7881774261863024,2.16474218554361,0.2702702702702703,1.8722976613196092,False,False,True,eligible,
EXP-FC-003,MWG,5,sarimax,model,trend_regime,sideway,44,0.0,2.000668089084904,2.518467062739539,0.3181818181818182,2.155366464934827,False,False,True,eligible,
EXP-FC-003,MWG,5,xgboost,model,trend_regime,bear,44,0.0,4.4477903816916715,5.134772398968558,0.3409090909090909,2.7812261764810797,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,5,xgboost,model,trend_regime,bull,37,0.0,7.053794662887987,7.638748413362445,0.6216216216216216,2.9316306343842555,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,5,xgboost,model,trend_regime,sideway,44,0.0,5.574375745599919,6.2518262311983355,0.6363636363636364,2.8344032779222657,False,True,True,flagged,baseline_gap_flag
EXP-FC-003,MWG,5,zero_return,baseline,trend_regime,bear,44,0.0,1.4856818181818177,2.0013637395990314,0.0,1.8875723810761942,False,False,True,eligible,
EXP-FC-003,MWG,5,zero_return,baseline,trend_regime,bull,37,0.0,1.421081081081081,1.7928657416459177,0.05405405405405406,1.722203983136871,False,False,True,eligible,
EXP-FC-003,MWG,5,zero_return,baseline,trend_regime,sideway,44,0.0,1.5840909090909092,2.08189817234177,0.0,1.9554346814425767,False,False,True,eligible,
EXP-FC-001,ACB,1,bilstm,model,volatility_regime,high_vol,30,0.0,20.67595566780368,20.691726252982225,0.43333333333333335,0.8077082092999575,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,ACB,1,bilstm,model,volatility_regime,low_vol,99,0.0,21.02372757205758,21.029365147770726,0.4444444444444444,0.4869060424556328,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,ACB,1,ets,model,volatility_regime,high_vol,30,0.0,0.5127357116893602,0.5760991204175809,0.5666666666666667,0.510830525695872,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,ACB,1,ets,model,volatility_regime,low_vol,99,0.0,0.5617932576849111,0.6655474987607005,0.5151515151515151,0.5873437458011738,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,ACB,1,lightgbm,model,volatility_regime,high_vol,30,0.0,1.1073164490527403,1.2552644956853911,0.43333333333333335,0.5912184332254274,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,ACB,1,lightgbm,model,volatility_regime,low_vol,99,0.0,1.2143779624431206,1.2960372264890563,0.4444444444444444,0.4527677735638222,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,ACB,1,lstm,model,volatility_regime,high_vol,30,0.0,20.30243982097506,20.317547003893974,0.43333333333333335,0.7833604350022709,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,ACB,1,lstm,model,volatility_regime,low_vol,99,0.0,20.633394227669093,20.638743290445188,0.4444444444444444,0.4698587601480323,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,ACB,1,moving_average_rule,baseline,volatility_regime,high_vol,30,0.0,0.23893333333333294,0.2887799623704301,0.36666666666666664,0.2867397116240139,False,False,True,eligible,
EXP-FC-001,ACB,1,moving_average_rule,baseline,volatility_regime,low_vol,99,0.0,0.2332727272727273,0.3013453336307201,0.46464646464646464,0.29955628036414367,False,False,True,eligible,
EXP-FC-001,ACB,1,persistence,baseline,volatility_regime,high_vol,30,0.0,0.13200000000000014,0.1947477000292091,0.16666666666666666,0.1935757101383221,False,False,True,eligible,
EXP-FC-001,ACB,1,persistence,baseline,volatility_regime,low_vol,99,0.0,0.1523232323232322,0.21016587965151945,0.09090909090909091,0.20990317025615243,False,False,True,eligible,
EXP-FC-001,ACB,1,sarimax,model,volatility_regime,high_vol,30,0.0,1.6186207042957243e+63,7.390897694632283e+63,0.43333333333333335,7.211479442399181e+63,True,True,True,flagged,extreme_prediction_flag;baseline_gap_flag
EXP-FC-001,ACB,1,sarimax,model,volatility_regime,low_vol,99,0.0,1.4655884500420446e+91,1.2078647284606562e+92,0.4444444444444444,1.1989402433859529e+92,True,True,True,flagged,extreme_prediction_flag;baseline_gap_flag
EXP-FC-001,ACB,1,xgboost,model,volatility_regime,high_vol,30,0.0,1.1859301020304376,1.3304286496311035,0.43333333333333335,0.6030009824679535,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,ACB,1,xgboost,model,volatility_regime,low_vol,99,0.0,1.311280226273973,1.3857069626651446,0.4444444444444444,0.448026734204041,True,True,True,flagged,extreme_prediction_flag;baseline_gap_flag
EXP-FC-001,ACB,1,zero_return,baseline,volatility_regime,high_vol,30,0.0,0.13200000000000014,0.1947477000292091,0.16666666666666666,0.1935757101383221,False,False,True,eligible,
EXP-FC-001,ACB,1,zero_return,baseline,volatility_regime,low_vol,99,0.0,0.1523232323232322,0.21016587965151945,0.09090909090909091,0.20990317025615243,False,False,True,eligible,
EXP-FC-001,DGC,1,bilstm,model,volatility_regime,high_vol,35,0.0,107.08739122563601,107.34821943180486,0.37142857142857144,7.478693446485253,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,DGC,1,bilstm,model,volatility_regime,low_vol,94,0.0,106.93038018258014,106.98546323599753,0.5212765957446809,3.4326575462541706,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,DGC,1,ets,model,volatility_regime,high_vol,35,0.0,12.444680596380834,14.366349813699296,0.5428571428571428,9.325980440477023,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,DGC,1,ets,model,volatility_regime,low_vol,94,0.0,20.21109304428324,20.953500886323262,0.4574468085106383,5.528192955069082,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,DGC,1,lightgbm,model,volatility_regime,high_vol,35,0.0,5.507363482141627,6.338848243850143,0.42857142857142855,3.6636122269385374,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,DGC,1,lightgbm,model,volatility_regime,low_vol,94,0.0,5.116738755666962,5.429418412211184,0.5212765957446809,1.9518207280515292,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,DGC,1,lstm,model,volatility_regime,high_vol,35,0.0,106.79462767292772,107.0534451841785,0.37142857142857144,7.439598510850607,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,DGC,1,lstm,model,volatility_regime,low_vol,94,0.0,106.63336259114935,106.68826973089473,0.5212765957446809,3.4224086074903246,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,DGC,1,moving_average_rule,baseline,volatility_regime,high_vol,35,0.0,1.9288571428571417,2.4552843768957935,0.4857142857142857,2.405145317176217,False,False,True,eligible,
EXP-FC-001,DGC,1,moving_average_rule,baseline,volatility_regime,low_vol,94,0.0,1.7354042553191493,2.6220938036030703,0.425531914893617,2.6076623566037043,False,False,True,eligible,
EXP-FC-001,DGC,1,persistence,baseline,volatility_regime,high_vol,35,0.0,1.2317142857142862,1.7686354707998568,0.08571428571428572,1.74043564801976,False,False,True,eligible,
EXP-FC-001,DGC,1,persistence,baseline,volatility_regime,low_vol,94,0.0,1.0164893617021276,1.5634682531869342,0.031914893617021274,1.5572542935603457,False,False,True,eligible,
EXP-FC-001,DGC,1,sarimax,model,volatility_regime,high_vol,35,0.0,1.2291403555290965,1.7424818448670116,0.42857142857142855,1.735006051906012,False,False,True,eligible,
EXP-FC-001,DGC,1,sarimax,model,volatility_regime,low_vol,94,0.0,1.0669960113188066,1.6587566078305673,0.425531914893617,1.630424360914307,False,False,True,eligible,
EXP-FC-001,DGC,1,xgboost,model,volatility_regime,high_vol,35,0.0,6.536341099330359,7.156585662170068,0.37142857142857144,3.35399900049936,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,DGC,1,xgboost,model,volatility_regime,low_vol,94,0.0,5.639552245444443,5.94913602833399,0.5212765957446809,1.9954174419753308,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,DGC,1,zero_return,baseline,volatility_regime,high_vol,35,0.0,1.2317142857142862,1.7686354707998568,0.08571428571428572,1.74043564801976,False,False,True,eligible,
EXP-FC-001,DGC,1,zero_return,baseline,volatility_regime,low_vol,94,0.0,1.0164893617021276,1.5634682531869342,0.031914893617021274,1.5572542935603457,False,False,True,eligible,
EXP-FC-001,FPT,1,bilstm,model,volatility_regime,high_vol,94,0.0,115.21975145519097,115.44203153926956,0.46808510638297873,7.160413432039132,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,FPT,1,bilstm,model,volatility_regime,low_vol,35,0.0,115.0915564111897,115.16054828851748,0.3142857142857143,3.985664933471621,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,FPT,1,ets,model,volatility_regime,high_vol,94,0.0,4.772087839665232,5.742595468944701,0.5319148936170213,4.3297588646011445,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,FPT,1,ets,model,volatility_regime,low_vol,35,0.0,6.357874067308319,7.1819337690454175,0.6571428571428571,3.381723759997674,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,FPT,1,lightgbm,model,volatility_regime,high_vol,94,0.0,15.412805803088094,16.99959259564772,0.46808510638297873,7.171580418171072,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,FPT,1,lightgbm,model,volatility_regime,low_vol,35,0.0,15.293713373213496,15.805559018417563,0.3142857142857143,3.989740234986664,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,FPT,1,lstm,model,volatility_regime,high_vol,94,0.0,114.75494288738739,114.97792692838287,0.46808510638297873,7.15728745133337,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,FPT,1,lstm,model,volatility_regime,low_vol,35,0.0,114.62604245698452,114.69534526327749,0.3142857142857143,3.9865543658667573,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,FPT,1,moving_average_rule,baseline,volatility_regime,high_vol,94,0.0,2.0916382978723393,2.7263625131650207,0.4574468085106383,2.693668016138579,False,False,True,eligible,
EXP-FC-001,FPT,1,moving_average_rule,baseline,volatility_regime,low_vol,35,0.0,1.3690857142857165,1.9017914261483648,0.5428571428571428,1.8523292112739511,False,False,True,eligible,
EXP-FC-001,FPT,1,persistence,baseline,volatility_regime,high_vol,94,0.0,1.2467021276595749,1.629562988017,0.031914893617021274,1.626458996102489,False,False,True,eligible,
EXP-FC-001,FPT,1,persistence,baseline,volatility_regime,low_vol,35,0.0,1.0794285714285707,1.4957157866004198,0.02857142857142857,1.4578816054502515,False,False,True,eligible,
EXP-FC-001,FPT,1,sarimax,model,volatility_regime,high_vol,94,0.0,5.602279836090237e+22,2.51137852127959e+23,0.46808510638297873,2.448094500530122e+23,True,True,True,flagged,extreme_prediction_flag;baseline_gap_flag
EXP-FC-001,FPT,1,sarimax,model,volatility_regime,low_vol,35,0.0,2.081355783636629e+23,8.903468920536822e+23,0.3142857142857143,8.656772892994682e+23,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,FPT,1,xgboost,model,volatility_regime,high_vol,94,0.0,15.554999834425905,16.98868906741129,0.46808510638297873,6.830632209407113,True,True,True,flagged,extreme_prediction_flag;baseline_gap_flag
EXP-FC-001,FPT,1,xgboost,model,volatility_regime,low_vol,35,0.0,15.145722246442523,15.660412739858119,0.3142857142857143,3.981912206004363,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,FPT,1,zero_return,baseline,volatility_regime,high_vol,94,0.0,1.2467021276595749,1.629562988017,0.031914893617021274,1.626458996102489,False,False,True,eligible,
EXP-FC-001,FPT,1,zero_return,baseline,volatility_regime,low_vol,35,0.0,1.0794285714285707,1.4957157866004198,0.02857142857142857,1.4578816054502515,False,False,True,eligible,
EXP-FC-001,HPG,1,bilstm,model,volatility_regime,high_vol,16,0.0,21.729528321190735,21.736360129502177,0.625,0.5449317553433034,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,HPG,1,bilstm,model,volatility_regime,low_vol,113,0.0,22.488765593768488,22.505215753448468,0.5132743362831859,0.8603244607704363,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,HPG,1,ets,model,volatility_regime,high_vol,16,0.0,3.0988875267620015,3.1054286786474017,0.375,0.20145315744518183,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,HPG,1,ets,model,volatility_regime,low_vol,113,0.0,2.954343732039612,3.2389926573633914,0.4336283185840708,1.4095568371816087,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,HPG,1,lightgbm,model,volatility_regime,high_vol,16,0.0,0.4672664016252517,0.5142621427379165,0.625,0.21477351178760903,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,HPG,1,lightgbm,model,volatility_regime,low_vol,113,0.0,0.4983359921014939,0.5665565205963876,0.5132743362831859,0.2889310269693508,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,HPG,1,lstm,model,volatility_regime,high_vol,16,0.0,21.478593190554527,21.485160872875152,0.625,0.5311989156521311,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,HPG,1,lstm,model,volatility_regime,low_vol,113,0.0,22.210371434113622,22.225935355352856,0.5132743362831859,0.8316268267881113,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,HPG,1,moving_average_rule,baseline,volatility_regime,high_vol,16,0.0,0.24837500000000023,0.2897925982491618,0.5625,0.28922523122127525,False,False,True,eligible,
EXP-FC-001,HPG,1,moving_average_rule,baseline,volatility_regime,low_vol,113,0.0,0.3070973451327433,0.38599009570492976,0.4336283185840708,0.3838130140978805,False,False,True,eligible,
EXP-FC-001,HPG,1,persistence,baseline,volatility_regime,high_vol,16,0.0,0.17937499999999984,0.21252940972957096,0.0,0.20973104056147684,False,False,True,eligible,
EXP-FC-001,HPG,1,persistence,baseline,volatility_regime,low_vol,113,0.0,0.20690265486725662,0.27106149907942634,0.07079646017699115,0.27095463597156544,False,False,True,eligible,
EXP-FC-001,HPG,1,sarimax,model,volatility_regime,high_vol,16,0.0,0.18473964438270163,0.221131641132739,0.4375,0.21527254543539415,False,False,True,eligible,
EXP-FC-001,HPG,1,sarimax,model,volatility_regime,low_vol,113,0.0,0.2109853618612469,0.2749390363461664,0.4778761061946903,0.2728804736164348,False,False,True,eligible,
EXP-FC-001,HPG,1,xgboost,model,volatility_regime,high_vol,16,0.0,0.4937268447875971,0.5330373871372025,0.625,0.2009046012965851,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,HPG,1,xgboost,model,volatility_regime,low_vol,113,0.0,0.5424460635565025,0.607374758329865,0.5132743362831859,0.2857158555076704,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,HPG,1,zero_return,baseline,volatility_regime,high_vol,16,0.0,0.17937499999999984,0.21252940972957096,0.0,0.20973104056147684,False,False,True,eligible,
EXP-FC-001,HPG,1,zero_return,baseline,volatility_regime,low_vol,113,0.0,0.20690265486725662,0.27106149907942634,0.07079646017699115,0.27095463597156544,False,False,True,eligible,
EXP-FC-001,MWG,1,bilstm,model,volatility_regime,high_vol,15,0.0,63.22784481406212,63.32507970392929,0.3333333333333333,3.507899610575502,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,MWG,1,bilstm,model,volatility_regime,low_vol,114,0.0,63.77732189898428,63.8568888322718,0.5175438596491229,3.1867636765939364,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,MWG,1,ets,model,volatility_regime,high_vol,15,0.0,6.2197261079296915,8.026264129534235,0.3333333333333333,5.590477798441037,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,MWG,1,ets,model,volatility_regime,low_vol,114,0.0,5.5772602728038105,7.147924929351565,0.4298245614035088,4.739163256799915,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,MWG,1,lightgbm,model,volatility_regime,high_vol,15,0.0,5.398122342783171,6.36345582745836,0.3333333333333333,3.369546741085348,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,MWG,1,lightgbm,model,volatility_regime,low_vol,114,0.0,5.866521030126398,6.532237112443392,0.5175438596491229,2.896718373966644,True,True,True,flagged,extreme_prediction_flag;baseline_gap_flag
EXP-FC-001,MWG,1,lstm,model,volatility_regime,high_vol,15,0.0,62.82715961595376,62.92408827529193,0.3333333333333333,3.4912604984731375,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,MWG,1,lstm,model,volatility_regime,low_vol,114,0.0,63.33896538239561,63.41763346732455,0.5175438596491229,3.1577996902296026,False,True,True,flagged,baseline_gap_flag
EXP-FC-001,MWG,1,moving_average_rule,baseline,volatility_regime,high_vol,15,0.0,1.6503999999999996,1.9519717211066352,0.4,1.7727367718367617,False,False,True,eligible,
EXP-FC-001,MWG,1,moving_average_rule,baseline,volatility_regime,low_vol,114,0.0,0.9631228070175444,1.2478535114206775,0.40350877192982454,1.2365689234207538,False,False,True,eligible,
EXP-FC-001,MWG,1,persistence,baseline,volatility_regime,high_vol,15,0.0,0.5320000000000007,0.9273187154371484,0.26666666666666666,0.8985133400357646,False,False,True,eligible,
EXP-FC-001,MWG,1,persistence,baseline,volatility_regime,low_vol,114,0.0,0.6529824561403506,0.8894784594494469,0.09649122807017543,0.8865795158469205,False,False,True,eligible,
