experiment_id,source_experiment_id,policy_id,candidate_type,regime_column,regime,horizon,top_n,average_realized_return,hit_ratio,return_volatility_proxy,max_drawdown,var_95,cvar_95,worst_period_return,candidate_count,missing_outcome_rate,basket_count,small_sample_flag
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,sideway_high_vol,1,3,0.004923212650995754,0.6363636363636364,0.3020432709946272,-0.03007590132827309,-0.014682931822891147,-0.0168091168091167,-0.0168091168091167,11,0.0,11,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,sideway_high_vol,3,3,0.0047895416356226505,0.7,0.20156758138828312,-0.07003643663871584,-0.028080207269011833,-0.0300759013282733,-0.0300759013282733,10,0.0,10,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,sideway_high_vol,5,3,0.0016013043475082394,0.5142857142857142,0.050452226407278804,-0.1768017379690554,-0.05277669501161339,-0.0684129218595161,-0.0805890962312476,36,0.0,35,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,sideway_low_vol,1,3,0.00034304045709082235,0.42857142857142855,0.028906638874846118,-0.09877957490066092,-0.015410156099969494,-0.023189093828674755,-0.0318785578747627,116,0.0,77,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,sideway_low_vol,3,3,0.002066592005388264,0.5675675675675675,0.09489459016799325,-0.21698763948370003,-0.03291296404390275,-0.04364855338813893,-0.0592790633354843,101,0.0,74,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,sideway_low_vol,5,3,0.0042134472418840965,0.6081081081081081,0.1542341267904592,-0.3106162940110928,-0.03920064247808153,-0.051525812697578985,-0.06410759740152525,121,0.0,74,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bear_high_vol,1,3,0.00029188703211937666,0.375,0.015913390160268163,-0.05506056662328562,-0.01834835058835793,-0.0369871458584214,-0.0550605666232856,30,0.0,24,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bear_high_vol,3,3,-0.0004697640849525862,0.4074074074074074,-0.022593187031974132,-0.09685379714886388,-0.020926385339902594,-0.0420822340964581,-0.0619544592030361,41,0.0,27,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bear_high_vol,5,3,0.004634079675345746,0.5625,0.13606745300756287,-0.1722712828945947,-0.04024159994153635,-0.0791759928800269,-0.1044592030360531,47,0.0,32,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bear_low_vol,1,3,-0.0008869656352713594,0.4883720930232558,-0.05326448513372454,-0.07166197122410589,-0.035267869974847155,-0.044369640750744455,-0.0490924480391234,53,0.0,43,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bear_low_vol,3,3,-0.0010403560568429066,0.45454545454545453,-0.03951610288666707,-0.25013268558960633,-0.04722167766821755,-0.05569673451393257,-0.0713586271100281,51,0.0,44,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bear_low_vol,5,3,-0.0001317114715464331,0.5555555555555556,-0.0052679960187775,-0.27178682364545514,-0.04500760160622038,-0.052436962330064577,-0.0569439145364364,38,0.0,36,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bull_high_vol,1,3,0.006432335229103966,0.6666666666666666,0.6546531522436833,-0.009047824213700872,-0.007166096297157748,-0.0090478242137009,-0.0090478242137009,6,0.0,6,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bull_high_vol,3,3,0.00849572433194525,1.0,1.0714237290743784,0.0,0.0018609254290357202,0.0017233950883239,0.0017233950883239,4,0.0,4,True
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bull_high_vol,5,3,0.007962613140404187,0.5384615384615384,0.318172908664327,-0.04480087207464878,-0.020562696343982733,-0.0285099052540912,-0.0285099052540912,14,0.0,13,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bull_low_vol,1,3,-0.001412610772318854,0.4107142857142857,-0.14306552842017248,-0.0917495130135364,-0.013360120704211763,-0.025599620289705766,-0.0428771166692559,68,0.0,56,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bull_low_vol,3,3,-0.0002549695019407563,0.4186046511627907,-0.016603704484838132,-0.12103904028836421,-0.01935740104121296,-0.020694748396189233,-0.0220167327168647,55,0.0,43,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bull_low_vol,5,3,0.0012399557254542707,0.43902439024390244,0.07060668699608792,-0.1418471490641111,-0.023914968999114192,-0.025804633479438968,-0.0295024218405989,52,0.0,41,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,sideway_high_vol,1,3,0.004923212650995754,0.6363636363636364,0.3020432709946272,-0.03007590132827309,-0.014682931822891147,-0.0168091168091167,-0.0168091168091167,11,0.0,11,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,sideway_high_vol,3,3,0.0047895416356226505,0.7,0.20156758138828312,-0.07003643663871584,-0.028080207269011833,-0.0300759013282733,-0.0300759013282733,10,0.0,10,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,sideway_high_vol,5,3,0.007683305383461956,0.5675675675675675,0.22103611473074314,-0.10464596552360117,-0.05228240180073179,-0.0684129218595161,-0.0805890962312476,38,0.0,37,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,sideway_low_vol,1,3,0.00034304045709082235,0.42857142857142855,0.028906638874846118,-0.09877957490066092,-0.015410156099969494,-0.023189093828674755,-0.0318785578747627,116,0.0,77,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,sideway_low_vol,3,3,0.002066592005388264,0.5675675675675675,0.09489459016799325,-0.21698763948370003,-0.03291296404390275,-0.04364855338813893,-0.0592790633354843,101,0.0,74,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,sideway_low_vol,5,3,0.005014806650986208,0.6081081081081081,0.18810777228205217,-0.2782165396881644,-0.038826189797140906,-0.048635125395759864,-0.05930011654595487,126,0.0,74,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,trend_regime,bear,1,5,-0.00047169737091646267,0.4426229508196721,-0.03056361767640875,-0.07312163488538959,-0.028498727735368864,-0.041284923659465615,-0.051528521973025404,83,0.0,61,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,trend_regime,bear,3,5,6.483309902049433e-06,0.47619047619047616,0.0002586407750712658,-0.20813735077571738,-0.04722208203045913,-0.057261165686208454,-0.0713586271100281,98,0.0,63,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,trend_regime,bear,5,5,0.0009872210408729538,0.5757575757575758,0.033998767959941646,-0.2578942020706346,-0.052773293321713946,-0.07455570703462817,-0.1044592030360531,106,0.0,66,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,trend_regime,bull,1,5,-0.0009240282804428909,0.4262295081967213,-0.09293823587142684,-0.071094421300123,-0.012280370300396696,-0.0222698077923785,-0.0428771166692559,74,0.0,61,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,trend_regime,bull,3,5,0.0004897703988154994,0.46808510638297873,0.03250315103638662,-0.11952424328756861,-0.019211292132677877,-0.020694748396189233,-0.0220167327168647,59,0.0,47,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,trend_regime,bull,5,5,0.003967098921544586,0.5102040816326531,0.19779426025671204,-0.12737458378953992,-0.023676072971949,-0.025804633479438968,-0.0295024218405989,66,0.0,49,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,trend_regime,sideway,1,5,0.0009155619813289389,0.45454545454545453,0.07267033155268884,-0.11091675894054387,-0.016190165234842777,-0.02191309842476314,-0.0318785578747627,127,0.0,88,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,trend_regime,sideway,3,5,0.002572728784103082,0.5853658536585366,0.11620103048665978,-0.21698763948370003,-0.030566382773402085,-0.04103728222777185,-0.0592790633354843,111,0.0,82,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,trend_regime,sideway,5,5,0.004267289521500851,0.5842696629213483,0.1497612418494954,-0.2575999148933643,-0.04915639839747448,-0.06002987134085565,-0.0805890962312476,166,0.0,89,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,trend_regime,bear,1,5,-0.00047169737091646267,0.4426229508196721,-0.03056361767640875,-0.07312163488538959,-0.028498727735368864,-0.041284923659465615,-0.051528521973025404,83,0.0,61,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,trend_regime,bear,3,5,6.483309902049433e-06,0.47619047619047616,0.0002586407750712658,-0.20813735077571738,-0.04722208203045913,-0.057261165686208454,-0.0713586271100281,98,0.0,63,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,trend_regime,bear,5,5,0.0009872210408729538,0.5757575757575758,0.033998767959941646,-0.2578942020706346,-0.052773293321713946,-0.07455570703462817,-0.1044592030360531,106,0.0,66,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,trend_regime,bull,1,5,-0.0009240282804428909,0.4262295081967213,-0.09293823587142684,-0.071094421300123,-0.012280370300396696,-0.0222698077923785,-0.0428771166692559,74,0.0,61,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,trend_regime,bull,3,5,0.0004897703988154994,0.46808510638297873,0.03250315103638662,-0.11952424328756861,-0.019211292132677877,-0.020694748396189233,-0.0220167327168647,59,0.0,47,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,trend_regime,bull,5,5,0.003967098921544586,0.5102040816326531,0.19779426025671204,-0.12737458378953992,-0.023676072971949,-0.025804633479438968,-0.0295024218405989,66,0.0,49,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,trend_regime,sideway,1,5,0.0009155619813289389,0.45454545454545453,0.07267033155268884,-0.11091675894054387,-0.016190165234842777,-0.02191309842476314,-0.0318785578747627,127,0.0,88,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,trend_regime,sideway,3,5,0.002572728784103082,0.5853658536585366,0.11620103048665978,-0.21698763948370003,-0.030566382773402085,-0.04103728222777185,-0.0592790633354843,111,0.0,82,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,trend_regime,sideway,5,5,0.004267289521500851,0.5842696629213483,0.1497612418494954,-0.2575999148933643,-0.04915639839747448,-0.06002987134085565,-0.0805890962312476,166,0.0,89,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,volatility_regime,high_vol,1,5,0.001788516347810184,0.5,0.10044808178174794,-0.05506056662328562,-0.016187244946776397,-0.0369871458584214,-0.0550605666232856,47,0.0,28,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,volatility_regime,high_vol,3,5,0.004138980241604093,0.5806451612903226,0.19522717907702106,-0.09585969795996041,-0.020854735801557545,-0.0420822340964581,-0.0619544592030361,59,0.0,31,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,volatility_regime,high_vol,5,5,0.008268926514321153,0.5909090909090909,0.26245562528736965,-0.24251550555092594,-0.041407980630634666,-0.06144051289747152,-0.09252414963365035,104,0.0,66,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,volatility_regime,low_vol,1,5,-0.0003272091099801449,0.49074074074074076,-0.02598316249754584,-0.1398332270332341,-0.01717028735621188,-0.03217383402018872,-0.0479964773227652,237,0.0,108,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,volatility_regime,low_vol,3,5,0.0004447975736407454,0.4948453608247423,0.020948807950197827,-0.24648835291036508,-0.033453637572929955,-0.051133267439564575,-0.0713586271100281,209,0.0,97,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,volatility_regime,low_vol,5,5,0.0016971756171771696,0.5263157894736842,0.06734315370492845,-0.26393609119388883,-0.044608507681180715,-0.053810279686315264,-0.06015518317315077,234,0.0,95,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,volatility_regime,high_vol,1,5,0.001788516347810184,0.5,0.10044808178174794,-0.05506056662328562,-0.016187244946776397,-0.0369871458584214,-0.0550605666232856,47,0.0,28,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,volatility_regime,high_vol,3,5,0.004138980241604093,0.5806451612903226,0.19522717907702106,-0.09585969795996041,-0.020854735801557545,-0.0420822340964581,-0.0619544592030361,59,0.0,31,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,volatility_regime,high_vol,5,5,0.008268926514321153,0.5909090909090909,0.26245562528736965,-0.24251550555092594,-0.041407980630634666,-0.06144051289747152,-0.09252414963365035,104,0.0,66,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,volatility_regime,low_vol,1,5,-0.0003272091099801449,0.49074074074074076,-0.02598316249754584,-0.1398332270332341,-0.01717028735621188,-0.03217383402018872,-0.0479964773227652,237,0.0,108,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,volatility_regime,low_vol,3,5,0.0004447975736407454,0.4948453608247423,0.020948807950197827,-0.24648835291036508,-0.033453637572929955,-0.051133267439564575,-0.0713586271100281,209,0.0,97,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,volatility_regime,low_vol,5,5,0.0016971756171771696,0.5263157894736842,0.06734315370492845,-0.26393609119388883,-0.044608507681180715,-0.053810279686315264,-0.06015518317315077,234,0.0,95,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,bear_high_vol,1,5,0.00029188703211937666,0.375,0.015913390160268163,-0.05506056662328562,-0.01834835058835793,-0.0369871458584214,-0.0550605666232856,30,0.0,24,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,bear_high_vol,3,5,0.0012097970760589502,0.4074074074074074,0.05336856623607807,-0.096853797148864,-0.020926385339902594,-0.0420822340964581,-0.0619544592030361,45,0.0,27,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,bear_high_vol,5,5,0.003332084955108128,0.5625,0.1038162375256683,-0.1722712828945947,-0.04024159994153635,-0.0791759928800269,-0.1044592030360531,51,0.0,32,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,bear_low_vol,1,5,-0.0008869656352713594,0.4883720930232558,-0.05326448513372454,-0.07166197122410589,-0.035267869974847155,-0.044369640750744455,-0.0490924480391234,53,0.0,43,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,bear_low_vol,3,5,-0.0014051664807766988,0.45454545454545453,-0.05308092618224322,-0.2621741489275047,-0.04722167766821755,-0.05569673451393257,-0.0713586271100281,53,0.0,44,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,bear_low_vol,5,5,-0.0013027225677217221,0.5555555555555556,-0.043965098187243895,-0.2689905105862931,-0.053096178868248696,-0.0645878750341532,-0.0824319895116355,55,0.0,45,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,bull_high_vol,1,5,0.006432335229103966,0.6666666666666666,0.6546531522436833,-0.009047824213700872,-0.007166096297157748,-0.0090478242137009,-0.0090478242137009,6,0.0,6,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,bull_high_vol,3,5,0.00849572433194525,1.0,1.0714237290743784,0.0,0.0018609254290357202,0.0017233950883239,0.0017233950883239,4,0.0,4,True
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,bull_high_vol,5,5,0.007962613140404187,0.5384615384615384,0.318172908664327,-0.04480087207464878,-0.020562696343982733,-0.0285099052540912,-0.0285099052540912,14,0.0,13,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,bull_low_vol,1,5,-0.001412610772318854,0.4107142857142857,-0.14306552842017248,-0.0917495130135364,-0.013360120704211763,-0.025599620289705766,-0.0428771166692559,68,0.0,56,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,bull_low_vol,3,5,-0.0002549695019407563,0.4186046511627907,-0.016603704484838132,-0.12103904028836421,-0.01935740104121296,-0.020694748396189233,-0.0220167327168647,55,0.0,43,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,bull_low_vol,5,5,0.0012399557254542707,0.43902439024390244,0.07060668699608792,-0.1418471490641111,-0.023914968999114192,-0.025804633479438968,-0.0295024218405989,52,0.0,41,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,sideway_high_vol,1,5,0.004923212650995754,0.6363636363636364,0.3020432709946272,-0.03007590132827309,-0.014682931822891147,-0.0168091168091167,-0.0168091168091167,11,0.0,11,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,sideway_high_vol,3,5,0.0047895416356226505,0.7,0.20156758138828312,-0.07003643663871584,-0.028080207269011833,-0.0300759013282733,-0.0300759013282733,10,0.0,10,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,sideway_high_vol,5,5,0.006493694835082317,0.5526315789473685,0.18524324501598266,-0.1768017379690554,-0.052035255195290994,-0.0684129218595161,-0.0805890962312476,39,0.0,38,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,sideway_low_vol,1,5,0.00034304045709082235,0.42857142857142855,0.028906638874846118,-0.09877957490066092,-0.015410156099969494,-0.023189093828674755,-0.0318785578747627,116,0.0,77,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,sideway_low_vol,3,5,0.002066592005388264,0.5675675675675675,0.09489459016799325,-0.21698763948370003,-0.03291296404390275,-0.04364855338813893,-0.0592790633354843,101,0.0,74,False
EXP-RG-002,EXP-RK-001,candidate_policy_forecast_only,forecast_only,combined_regime,sideway_low_vol,5,5,0.0049280651281276245,0.6081081081081081,0.1837869254162351,-0.28304026442390795,-0.0400329910254189,-0.05023984356864366,-0.05930011654595487,127,0.0,74,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bear_high_vol,1,5,0.00029188703211937666,0.375,0.015913390160268163,-0.05506056662328562,-0.01834835058835793,-0.0369871458584214,-0.0550605666232856,30,0.0,24,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bear_high_vol,3,5,0.0012097970760589502,0.4074074074074074,0.05336856623607807,-0.096853797148864,-0.020926385339902594,-0.0420822340964581,-0.0619544592030361,45,0.0,27,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bear_high_vol,5,5,0.003332084955108128,0.5625,0.1038162375256683,-0.1722712828945947,-0.04024159994153635,-0.0791759928800269,-0.1044592030360531,51,0.0,32,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bear_low_vol,1,5,-0.0008869656352713594,0.4883720930232558,-0.05326448513372454,-0.07166197122410589,-0.035267869974847155,-0.044369640750744455,-0.0490924480391234,53,0.0,43,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bear_low_vol,3,5,-0.0014051664807766988,0.45454545454545453,-0.05308092618224322,-0.2621741489275047,-0.04722167766821755,-0.05569673451393257,-0.0713586271100281,53,0.0,44,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bear_low_vol,5,5,-0.0013027225677217221,0.5555555555555556,-0.043965098187243895,-0.2689905105862931,-0.053096178868248696,-0.0645878750341532,-0.0824319895116355,55,0.0,45,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bull_high_vol,1,5,0.006432335229103966,0.6666666666666666,0.6546531522436833,-0.009047824213700872,-0.007166096297157748,-0.0090478242137009,-0.0090478242137009,6,0.0,6,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bull_high_vol,3,5,0.00849572433194525,1.0,1.0714237290743784,0.0,0.0018609254290357202,0.0017233950883239,0.0017233950883239,4,0.0,4,True
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bull_high_vol,5,5,0.007962613140404187,0.5384615384615384,0.318172908664327,-0.04480087207464878,-0.020562696343982733,-0.0285099052540912,-0.0285099052540912,14,0.0,13,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bull_low_vol,1,5,-0.001412610772318854,0.4107142857142857,-0.14306552842017248,-0.0917495130135364,-0.013360120704211763,-0.025599620289705766,-0.0428771166692559,68,0.0,56,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bull_low_vol,3,5,-0.0002549695019407563,0.4186046511627907,-0.016603704484838132,-0.12103904028836421,-0.01935740104121296,-0.020694748396189233,-0.0220167327168647,55,0.0,43,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,bull_low_vol,5,5,0.0012399557254542707,0.43902439024390244,0.07060668699608792,-0.1418471490641111,-0.023914968999114192,-0.025804633479438968,-0.0295024218405989,52,0.0,41,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,sideway_high_vol,1,5,0.004923212650995754,0.6363636363636364,0.3020432709946272,-0.03007590132827309,-0.014682931822891147,-0.0168091168091167,-0.0168091168091167,11,0.0,11,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,sideway_high_vol,3,5,0.0047895416356226505,0.7,0.20156758138828312,-0.07003643663871584,-0.028080207269011833,-0.0300759013282733,-0.0300759013282733,10,0.0,10,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,sideway_high_vol,5,5,0.006493694835082317,0.5526315789473685,0.18524324501598266,-0.1768017379690554,-0.052035255195290994,-0.0684129218595161,-0.0805890962312476,39,0.0,38,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,sideway_low_vol,1,5,0.00034304045709082235,0.42857142857142855,0.028906638874846118,-0.09877957490066092,-0.015410156099969494,-0.023189093828674755,-0.0318785578747627,116,0.0,77,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,sideway_low_vol,3,5,0.002066592005388264,0.5675675675675675,0.09489459016799325,-0.21698763948370003,-0.03291296404390275,-0.04364855338813893,-0.0592790633354843,101,0.0,74,False
EXP-RG-002,EXP-RK-001,candidate_policy_risk_aware,risk_aware,combined_regime,sideway_low_vol,5,5,0.0049280651281276245,0.6081081081081081,0.1837869254162351,-0.28304026442390795,-0.0400329910254189,-0.05023984356864366,-0.05930011654595487,127,0.0,74,False
