experiment_id,ticker,horizon,model_name,model_type,metric_name,metric_value,sample_size,context_metric_variance,notes
EXP-FC-002,DGC,1,zero_return,baseline,prediction_std,4.882195668056887,129,4.997400959231194,computed
EXP-FC-002,DGC,1,zero_return,baseline,error_std,1.6216215016747368,129,0.37512661587905083,computed
EXP-FC-002,DGC,1,zero_return,baseline,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,FPT,1,ets,model,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,FPT,1,ets,model,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,FPT,1,ets,model,prediction_std,5.994484703004586,129,5.768383081519213,computed
EXP-FC-002,FPT,1,ets,model,error_std,4.250010451340893,129,6.986303488648261,computed
EXP-FC-002,FPT,1,ets,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,FPT,1,lightgbm,model,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,FPT,1,lightgbm,model,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,FPT,1,lightgbm,model,prediction_std,0.071736466561402,129,1.1051112017640166,computed
EXP-FC-002,FPT,1,lightgbm,model,error_std,6.465207927197558,129,4.977332119620998,computed
EXP-FC-002,FPT,1,lightgbm,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,FPT,1,persistence,baseline,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,FPT,1,persistence,baseline,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,FPT,1,persistence,baseline,prediction_std,6.330546729763748,129,4.997400959231194,computed
EXP-FC-002,FPT,1,persistence,baseline,error_std,1.5859066409488485,129,0.37512661587905083,computed
EXP-FC-002,FPT,1,persistence,baseline,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,FPT,1,sarimax,model,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,FPT,1,sarimax,model,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,FPT,1,sarimax,model,prediction_std,5.0156803647922895e+23,129,1.7711980269530964e+183,computed
EXP-FC-002,FPT,1,sarimax,model,error_std,5.0156803647922895e+23,129,1.7711980269530964e+183,computed
EXP-FC-002,FPT,1,sarimax,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,FPT,1,stacking,model,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,FPT,1,stacking,model,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,FPT,1,stacking,model,prediction_std,18.79022364256696,129,3.2790146376631462e+112,computed
EXP-FC-002,FPT,1,stacking,model,error_std,14.29611935300784,129,3.2790146376631462e+112,computed
EXP-FC-002,FPT,1,stacking,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,FPT,1,xgboost,model,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,FPT,1,xgboost,model,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,FPT,1,xgboost,model,prediction_std,0.8630792117817809,129,1.1981575899235033,computed
EXP-FC-002,FPT,1,xgboost,model,error_std,6.191409023762016,129,4.5496561500774435,computed
EXP-FC-002,FPT,1,xgboost,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,FPT,1,zero_return,baseline,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,FPT,1,zero_return,baseline,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,FPT,1,zero_return,baseline,prediction_std,6.330546729763748,129,4.997400959231194,computed
EXP-FC-002,FPT,1,zero_return,baseline,error_std,1.5859066409488485,129,0.37512661587905083,computed
EXP-FC-002,FPT,1,zero_return,baseline,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,HPG,1,ets,model,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,HPG,1,ets,model,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,HPG,1,ets,model,prediction_std,0.90080183904454,129,5.768383081519213,computed
EXP-FC-002,HPG,1,ets,model,error_std,1.322527534218216,129,6.986303488648261,computed
EXP-FC-002,HPG,1,ets,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,HPG,1,lightgbm,model,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,HPG,1,lightgbm,model,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,HPG,1,lightgbm,model,prediction_std,0.7020386653845015,129,1.1051112017640166,computed
EXP-FC-002,HPG,1,lightgbm,model,error_std,0.2808771086206899,129,4.977332119620998,computed
EXP-FC-002,HPG,1,lightgbm,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,HPG,1,persistence,baseline,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,HPG,1,persistence,baseline,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,HPG,1,persistence,baseline,prediction_std,0.8448018838422018,129,4.997400959231194,computed
EXP-FC-002,HPG,1,persistence,baseline,error_std,0.2642803358324221,129,0.37512661587905083,computed
EXP-FC-002,HPG,1,persistence,baseline,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,HPG,1,sarimax,model,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,HPG,1,sarimax,model,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,HPG,1,sarimax,model,prediction_std,0.8438191950900563,129,1.7711980269530964e+183,computed
EXP-FC-002,HPG,1,sarimax,model,error_std,0.266471685190796,129,1.7711980269530964e+183,computed
EXP-FC-002,HPG,1,sarimax,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,HPG,1,stacking,model,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,HPG,1,stacking,model,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,HPG,1,stacking,model,prediction_std,1.239354005925293,129,3.2790146376631462e+112,computed
EXP-FC-002,HPG,1,stacking,model,error_std,1.8242615508482776,129,3.2790146376631462e+112,computed
EXP-FC-002,HPG,1,stacking,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,HPG,1,xgboost,model,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,HPG,1,xgboost,model,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,HPG,1,xgboost,model,prediction_std,0.6830486964280745,129,1.1981575899235033,computed
EXP-FC-002,HPG,1,xgboost,model,error_std,0.2769632045945422,129,4.5496561500774435,computed
EXP-FC-002,HPG,1,xgboost,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,HPG,1,zero_return,baseline,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,HPG,1,zero_return,baseline,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,HPG,1,zero_return,baseline,prediction_std,0.8448018838422018,129,4.997400959231194,computed
EXP-FC-002,HPG,1,zero_return,baseline,error_std,0.2642803358324221,129,0.37512661587905083,computed
EXP-FC-002,HPG,1,zero_return,baseline,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,MWG,1,ets,model,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,MWG,1,ets,model,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,MWG,1,ets,model,prediction_std,2.3000517675947294,129,5.768383081519213,computed
EXP-FC-002,MWG,1,ets,model,error_std,4.847609326867961,129,6.986303488648261,computed
EXP-FC-002,MWG,1,ets,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,MWG,1,lightgbm,model,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,MWG,1,lightgbm,model,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,MWG,1,lightgbm,model,prediction_std,0.5969581330552292,129,1.1051112017640166,computed
EXP-FC-002,MWG,1,lightgbm,model,error_std,2.959211255125209,129,4.977332119620998,computed
EXP-FC-002,MWG,1,lightgbm,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,MWG,1,persistence,baseline,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,MWG,1,persistence,baseline,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,MWG,1,persistence,baseline,prediction_std,3.2053590780600114,129,4.997400959231194,computed
EXP-FC-002,MWG,1,persistence,baseline,error_std,0.8932053270467255,129,0.37512661587905083,computed
EXP-FC-002,MWG,1,persistence,baseline,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,MWG,1,sarimax,model,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,MWG,1,sarimax,model,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,MWG,1,sarimax,model,prediction_std,2.2097631545188e+27,129,1.7711980269530964e+183,computed
EXP-FC-002,MWG,1,sarimax,model,error_std,2.2097631545188e+27,129,1.7711980269530964e+183,computed
EXP-FC-002,MWG,1,sarimax,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,MWG,1,stacking,model,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,MWG,1,stacking,model,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,MWG,1,stacking,model,prediction_std,443031.7285325413,129,3.2790146376631462e+112,computed
EXP-FC-002,MWG,1,stacking,model,error_std,443031.5942371551,129,3.2790146376631462e+112,computed
EXP-FC-002,MWG,1,stacking,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,MWG,1,xgboost,model,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,MWG,1,xgboost,model,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,MWG,1,xgboost,model,prediction_std,0.5841439770810998,129,1.1981575899235033,computed
EXP-FC-002,MWG,1,xgboost,model,error_std,2.888483908231588,129,4.5496561500774435,computed
EXP-FC-002,MWG,1,xgboost,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-002,MWG,1,zero_return,baseline,coverage_count,129.0,129,0.0,non_null_prediction_count
EXP-FC-002,MWG,1,zero_return,baseline,prediction_count,129.0,129,0.0,row_count
EXP-FC-002,MWG,1,zero_return,baseline,prediction_std,3.2053590780600114,129,4.997400959231194,computed
EXP-FC-002,MWG,1,zero_return,baseline,error_std,0.8932053270467255,129,0.37512661587905083,computed
EXP-FC-002,MWG,1,zero_return,baseline,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-003,ACB,1,ets,model,coverage_count,129.0,129,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,1,ets,model,prediction_count,129.0,129,2.66666666666667,row_count
EXP-FC-003,ACB,1,ets,model,prediction_std,0.6674529590410464,129,12.93294745403038,computed
EXP-FC-003,ACB,1,ets,model,error_std,0.5708070833035327,129,9.052278396996075,computed
EXP-FC-003,ACB,1,ets,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-003,ACB,1,lightgbm,model,coverage_count,129.0,129,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,1,lightgbm,model,prediction_count,129.0,129,2.66666666666667,row_count
EXP-FC-003,ACB,1,lightgbm,model,prediction_std,0.1934052521988493,129,0.7738564565432284,computed
EXP-FC-003,ACB,1,lightgbm,model,error_std,0.4905695196256244,129,5.02495906777912,computed
EXP-FC-003,ACB,1,lightgbm,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-003,ACB,1,moving_average_rule,baseline,coverage_count,129.0,129,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,1,moving_average_rule,baseline,prediction_count,129.0,129,2.66666666666667,row_count
EXP-FC-003,ACB,1,moving_average_rule,baseline,prediction_std,0.5630778014983651,129,4.172785385054409,computed
EXP-FC-003,ACB,1,moving_average_rule,baseline,error_std,0.2966257627017107,129,1.8823911074837858,computed
EXP-FC-003,ACB,1,moving_average_rule,baseline,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-003,ACB,1,persistence,baseline,coverage_count,129.0,129,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,1,persistence,baseline,prediction_count,129.0,129,2.66666666666667,row_count
EXP-FC-003,ACB,1,persistence,baseline,prediction_std,0.5895853328668267,129,4.762347194262605,computed
EXP-FC-003,ACB,1,persistence,baseline,error_std,0.2062722091445396,129,1.5647961288636443,computed
EXP-FC-003,ACB,1,persistence,baseline,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-003,ACB,1,sarimax,model,coverage_count,129.0,129,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,1,sarimax,model,prediction_count,129.0,129,2.66666666666667,row_count
EXP-FC-003,ACB,1,sarimax,model,prediction_std,1.052140088983252e+92,129,6.88799232703982e+182,computed
EXP-FC-003,ACB,1,sarimax,model,error_std,1.052140088983252e+92,129,6.88799232703982e+182,computed
EXP-FC-003,ACB,1,sarimax,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-003,ACB,1,xgboost,model,coverage_count,129.0,129,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,1,xgboost,model,prediction_count,129.0,129,2.66666666666667,row_count
EXP-FC-003,ACB,1,xgboost,model,prediction_std,0.1809798481341068,129,0.8361841025181128,computed
EXP-FC-003,ACB,1,xgboost,model,error_std,0.4913368055878693,129,4.891793853751484,computed
EXP-FC-003,ACB,1,xgboost,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-003,ACB,1,zero_return,baseline,coverage_count,129.0,129,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,1,zero_return,baseline,prediction_count,129.0,129,2.66666666666667,row_count
EXP-FC-003,ACB,1,zero_return,baseline,prediction_std,0.5895853328668267,129,4.762347194262605,computed
EXP-FC-003,ACB,1,zero_return,baseline,error_std,0.2062722091445396,129,1.5647961288636443,computed
EXP-FC-003,ACB,1,zero_return,baseline,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-003,ACB,3,ets,model,coverage_count,127.0,127,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,3,ets,model,prediction_count,127.0,127,2.66666666666667,row_count
EXP-FC-003,ACB,3,ets,model,prediction_std,0.6658221422782745,127,12.93294745403038,computed
EXP-FC-003,ACB,3,ets,model,error_std,0.5755006673504003,127,9.052278396996075,computed
EXP-FC-003,ACB,3,ets,model,missing_prediction_rate,0.0,127,0.0,computed
EXP-FC-003,ACB,3,lightgbm,model,coverage_count,127.0,127,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,3,lightgbm,model,prediction_count,127.0,127,2.66666666666667,row_count
EXP-FC-003,ACB,3,lightgbm,model,prediction_std,0.1686141012101671,127,0.7738564565432284,computed
EXP-FC-003,ACB,3,lightgbm,model,error_std,0.5161595216085242,127,5.02495906777912,computed
EXP-FC-003,ACB,3,lightgbm,model,missing_prediction_rate,0.0,127,0.0,computed
EXP-FC-003,ACB,3,moving_average_rule,baseline,coverage_count,127.0,127,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,3,moving_average_rule,baseline,prediction_count,127.0,127,2.66666666666667,row_count
EXP-FC-003,ACB,3,moving_average_rule,baseline,prediction_std,0.5644681559562048,127,4.172785385054409,computed
EXP-FC-003,ACB,3,moving_average_rule,baseline,error_std,0.3924263214373312,127,1.8823911074837858,computed
EXP-FC-003,ACB,3,moving_average_rule,baseline,missing_prediction_rate,0.0,127,0.0,computed
EXP-FC-003,ACB,3,persistence,baseline,coverage_count,127.0,127,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,3,persistence,baseline,prediction_count,127.0,127,2.66666666666667,row_count
EXP-FC-003,ACB,3,persistence,baseline,prediction_std,0.5900113017787646,127,4.762347194262605,computed
EXP-FC-003,ACB,3,persistence,baseline,error_std,0.3577140482545808,127,1.5647961288636443,computed
EXP-FC-003,ACB,3,persistence,baseline,missing_prediction_rate,0.0,127,0.0,computed
EXP-FC-003,ACB,3,sarimax,model,coverage_count,127.0,127,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,3,sarimax,model,prediction_count,127.0,127,2.66666666666667,row_count
EXP-FC-003,ACB,3,sarimax,model,prediction_std,0.5873567911957425,127,6.88799232703982e+182,computed
EXP-FC-003,ACB,3,sarimax,model,error_std,0.3517877782751482,127,6.88799232703982e+182,computed
EXP-FC-003,ACB,3,sarimax,model,missing_prediction_rate,0.0,127,0.0,computed
EXP-FC-003,ACB,3,xgboost,model,coverage_count,127.0,127,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,3,xgboost,model,prediction_count,127.0,127,2.66666666666667,row_count
EXP-FC-003,ACB,3,xgboost,model,prediction_std,0.1363756901496235,127,0.8361841025181128,computed
EXP-FC-003,ACB,3,xgboost,model,error_std,0.5228947936367794,127,4.891793853751484,computed
EXP-FC-003,ACB,3,xgboost,model,missing_prediction_rate,0.0,127,0.0,computed
EXP-FC-003,ACB,3,zero_return,baseline,coverage_count,127.0,127,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,3,zero_return,baseline,prediction_count,127.0,127,2.66666666666667,row_count
EXP-FC-003,ACB,3,zero_return,baseline,prediction_std,0.5900113017787646,127,4.762347194262605,computed
EXP-FC-003,ACB,3,zero_return,baseline,error_std,0.3577140482545808,127,1.5647961288636443,computed
EXP-FC-003,ACB,3,zero_return,baseline,missing_prediction_rate,0.0,127,0.0,computed
EXP-FC-003,ACB,5,ets,model,coverage_count,125.0,125,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,5,ets,model,prediction_count,125.0,125,2.66666666666667,row_count
EXP-FC-003,ACB,5,ets,model,prediction_std,0.6392273565426052,125,12.93294745403038,computed
EXP-FC-003,ACB,5,ets,model,error_std,0.5659736448853541,125,9.052278396996075,computed
EXP-FC-003,ACB,5,ets,model,missing_prediction_rate,0.0,125,0.0,computed
EXP-FC-003,ACB,5,lightgbm,model,coverage_count,125.0,125,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,5,lightgbm,model,prediction_count,125.0,125,2.66666666666667,row_count
EXP-FC-003,ACB,5,lightgbm,model,prediction_std,0.1483081818177766,125,0.7738564565432284,computed
EXP-FC-003,ACB,5,lightgbm,model,error_std,0.5410051218740551,125,5.02495906777912,computed
EXP-FC-003,ACB,5,lightgbm,model,missing_prediction_rate,0.0,125,0.0,computed
EXP-FC-003,ACB,5,moving_average_rule,baseline,coverage_count,125.0,125,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,5,moving_average_rule,baseline,prediction_count,125.0,125,2.66666666666667,row_count
EXP-FC-003,ACB,5,moving_average_rule,baseline,prediction_std,0.5681062661157683,125,4.172785385054409,computed
EXP-FC-003,ACB,5,moving_average_rule,baseline,error_std,0.4567150604041869,125,1.8823911074837858,computed
EXP-FC-003,ACB,5,moving_average_rule,baseline,missing_prediction_rate,0.0,125,0.0,computed
EXP-FC-003,ACB,5,persistence,baseline,coverage_count,125.0,125,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,5,persistence,baseline,prediction_count,125.0,125,2.66666666666667,row_count
EXP-FC-003,ACB,5,persistence,baseline,prediction_std,0.5900299653407444,125,4.762347194262605,computed
EXP-FC-003,ACB,5,persistence,baseline,error_std,0.4419974008973356,125,1.5647961288636443,computed
EXP-FC-003,ACB,5,persistence,baseline,missing_prediction_rate,0.0,125,0.0,computed
EXP-FC-003,ACB,5,sarimax,model,coverage_count,125.0,125,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,5,sarimax,model,prediction_count,125.0,125,2.66666666666667,row_count
EXP-FC-003,ACB,5,sarimax,model,prediction_std,0.5961475349306905,125,6.88799232703982e+182,computed
EXP-FC-003,ACB,5,sarimax,model,error_std,0.4440121315728337,125,6.88799232703982e+182,computed
EXP-FC-003,ACB,5,sarimax,model,missing_prediction_rate,0.0,125,0.0,computed
EXP-FC-003,ACB,5,xgboost,model,coverage_count,125.0,125,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,5,xgboost,model,prediction_count,125.0,125,2.66666666666667,row_count
EXP-FC-003,ACB,5,xgboost,model,prediction_std,0.1459477003595304,125,0.8361841025181128,computed
EXP-FC-003,ACB,5,xgboost,model,error_std,0.5450921370843935,125,4.891793853751484,computed
EXP-FC-003,ACB,5,xgboost,model,missing_prediction_rate,0.0,125,0.0,computed
EXP-FC-003,ACB,5,zero_return,baseline,coverage_count,125.0,125,2.66666666666667,non_null_prediction_count
EXP-FC-003,ACB,5,zero_return,baseline,prediction_count,125.0,125,2.66666666666667,row_count
EXP-FC-003,ACB,5,zero_return,baseline,prediction_std,0.5900299653407444,125,4.762347194262605,computed
EXP-FC-003,ACB,5,zero_return,baseline,error_std,0.4419974008973356,125,1.5647961288636443,computed
EXP-FC-003,ACB,5,zero_return,baseline,missing_prediction_rate,0.0,125,0.0,computed
EXP-FC-003,DGC,1,ets,model,coverage_count,129.0,129,2.66666666666667,non_null_prediction_count
EXP-FC-003,DGC,1,ets,model,prediction_count,129.0,129,2.66666666666667,row_count
EXP-FC-003,DGC,1,ets,model,prediction_std,6.11938703426358,129,12.93294745403038,computed
EXP-FC-003,DGC,1,ets,model,error_std,7.9312439582358385,129,9.052278396996075,computed
EXP-FC-003,DGC,1,ets,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-003,DGC,1,lightgbm,model,coverage_count,129.0,129,2.66666666666667,non_null_prediction_count
EXP-FC-003,DGC,1,lightgbm,model,prediction_count,129.0,129,2.66666666666667,row_count
EXP-FC-003,DGC,1,lightgbm,model,prediction_std,2.951654505799329,129,0.7738564565432284,computed
EXP-FC-003,DGC,1,lightgbm,model,error_std,2.533746942253862,129,5.02495906777912,computed
EXP-FC-003,DGC,1,lightgbm,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-003,DGC,1,moving_average_rule,baseline,coverage_count,129.0,129,2.66666666666667,non_null_prediction_count
EXP-FC-003,DGC,1,moving_average_rule,baseline,prediction_count,129.0,129,2.66666666666667,row_count
EXP-FC-003,DGC,1,moving_average_rule,baseline,prediction_std,4.70784046344149,129,4.172785385054409,computed
EXP-FC-003,DGC,1,moving_average_rule,baseline,error_std,2.577051268560797,129,1.8823911074837858,computed
EXP-FC-003,DGC,1,moving_average_rule,baseline,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-003,DGC,1,persistence,baseline,coverage_count,129.0,129,2.66666666666667,non_null_prediction_count
EXP-FC-003,DGC,1,persistence,baseline,prediction_count,129.0,129,2.66666666666667,row_count
EXP-FC-003,DGC,1,persistence,baseline,prediction_std,4.882195668056887,129,4.762347194262605,computed
EXP-FC-003,DGC,1,persistence,baseline,error_std,1.6216215016747368,129,1.5647961288636443,computed
EXP-FC-003,DGC,1,persistence,baseline,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-003,DGC,1,sarimax,model,coverage_count,129.0,129,2.66666666666667,non_null_prediction_count
EXP-FC-003,DGC,1,sarimax,model,prediction_count,129.0,129,2.66666666666667,row_count
EXP-FC-003,DGC,1,sarimax,model,prediction_std,4.86009145061971,129,6.88799232703982e+182,computed
EXP-FC-003,DGC,1,sarimax,model,error_std,1.6723645729506855,129,6.88799232703982e+182,computed
EXP-FC-003,DGC,1,sarimax,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-003,DGC,1,xgboost,model,coverage_count,129.0,129,2.66666666666667,non_null_prediction_count
EXP-FC-003,DGC,1,xgboost,model,prediction_count,129.0,129,2.66666666666667,row_count
EXP-FC-003,DGC,1,xgboost,model,prediction_std,3.2566232930448447,129,0.8361841025181128,computed
EXP-FC-003,DGC,1,xgboost,model,error_std,2.460751070619956,129,4.891793853751484,computed
EXP-FC-003,DGC,1,xgboost,model,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-003,DGC,1,zero_return,baseline,coverage_count,129.0,129,2.66666666666667,non_null_prediction_count
EXP-FC-003,DGC,1,zero_return,baseline,prediction_count,129.0,129,2.66666666666667,row_count
EXP-FC-003,DGC,1,zero_return,baseline,prediction_std,4.882195668056887,129,4.762347194262605,computed
EXP-FC-003,DGC,1,zero_return,baseline,error_std,1.6216215016747368,129,1.5647961288636443,computed
EXP-FC-003,DGC,1,zero_return,baseline,missing_prediction_rate,0.0,129,0.0,computed
EXP-FC-003,DGC,3,ets,model,coverage_count,127.0,127,2.66666666666667,non_null_prediction_count
EXP-FC-003,DGC,3,ets,model,prediction_count,127.0,127,2.66666666666667,row_count
EXP-FC-003,DGC,3,ets,model,prediction_std,6.423954745033619,127,12.93294745403038,computed
EXP-FC-003,DGC,3,ets,model,error_std,7.925344020326591,127,9.052278396996075,computed
EXP-FC-003,DGC,3,ets,model,missing_prediction_rate,0.0,127,0.0,computed
EXP-FC-003,DGC,3,lightgbm,model,coverage_count,127.0,127,2.66666666666667,non_null_prediction_count
EXP-FC-003,DGC,3,lightgbm,model,prediction_count,127.0,127,2.66666666666667,row_count
EXP-FC-003,DGC,3,lightgbm,model,prediction_std,2.487396966053703,127,0.7738564565432284,computed
EXP-FC-003,DGC,3,lightgbm,model,error_std,3.21178073526092,127,5.02495906777912,computed
EXP-FC-003,DGC,3,lightgbm,model,missing_prediction_rate,0.0,127,0.0,computed
EXP-FC-003,DGC,3,moving_average_rule,baseline,coverage_count,127.0,127,2.66666666666667,non_null_prediction_count
EXP-FC-003,DGC,3,moving_average_rule,baseline,prediction_count,127.0,127,2.66666666666667,row_count
EXP-FC-003,DGC,3,moving_average_rule,baseline,prediction_std,4.686214029251742,127,4.172785385054409,computed
EXP-FC-003,DGC,3,moving_average_rule,baseline,error_std,3.5362925488089894,127,1.8823911074837858,computed
EXP-FC-003,DGC,3,moving_average_rule,baseline,missing_prediction_rate,0.0,127,0.0,computed
EXP-FC-003,DGC,3,persistence,baseline,coverage_count,127.0,127,2.66666666666667,non_null_prediction_count
EXP-FC-003,DGC,3,persistence,baseline,prediction_count,127.0,127,2.66666666666667,row_count
EXP-FC-003,DGC,3,persistence,baseline,prediction_std,4.881845999295831,127,4.762347194262605,computed
EXP-FC-003,DGC,3,persistence,baseline,error_std,3.0550938447774065,127,1.5647961288636443,computed
EXP-FC-003,DGC,3,persistence,baseline,missing_prediction_rate,0.0,127,0.0,computed
EXP-FC-003,DGC,3,sarimax,model,coverage_count,127.0,127,2.66666666666667,non_null_prediction_count
EXP-FC-003,DGC,3,sarimax,model,prediction_count,127.0,127,2.66666666666667,row_count
EXP-FC-003,DGC,3,sarimax,model,prediction_std,5.078759151288161,127,6.88799232703982e+182,computed
EXP-FC-003,DGC,3,sarimax,model,error_std,3.230589150136073,127,6.88799232703982e+182,computed
EXP-FC-003,DGC,3,sarimax,model,missing_prediction_rate,0.0,127,0.0,computed
EXP-FC-003,DGC,3,xgboost,model,coverage_count,127.0,127,2.66666666666667,non_null_prediction_count
EXP-FC-003,DGC,3,xgboost,model,prediction_count,127.0,127,2.66666666666667,row_count
EXP-FC-003,DGC,3,xgboost,model,prediction_std,2.675167932108641,127,0.8361841025181128,computed
EXP-FC-003,DGC,3,xgboost,model,error_std,3.4817399514269742,127,4.891793853751484,computed
EXP-FC-003,DGC,3,xgboost,model,missing_prediction_rate,0.0,127,0.0,computed
EXP-FC-003,DGC,3,zero_return,baseline,coverage_count,127.0,127,2.66666666666667,non_null_prediction_count
EXP-FC-003,DGC,3,zero_return,baseline,prediction_count,127.0,127,2.66666666666667,row_count
EXP-FC-003,DGC,3,zero_return,baseline,prediction_std,4.881845999295831,127,4.762347194262605,computed
EXP-FC-003,DGC,3,zero_return,baseline,error_std,3.0550938447774065,127,1.5647961288636443,computed
EXP-FC-003,DGC,3,zero_return,baseline,missing_prediction_rate,0.0,127,0.0,computed
EXP-FC-003,DGC,5,ets,model,coverage_count,125.0,125,2.66666666666667,non_null_prediction_count
EXP-FC-003,DGC,5,ets,model,prediction_count,125.0,125,2.66666666666667,row_count
EXP-FC-003,DGC,5,ets,model,prediction_std,6.526133130006208,125,12.93294745403038,computed
EXP-FC-003,DGC,5,ets,model,error_std,7.693624247300504,125,9.052278396996075,computed
