experiment_id,ticker,horizon,model_name,model_type,sample_size,mean_error,median_error,error_std,min_error,max_error,mean_absolute_error,median_absolute_error,absolute_error_std,notes
EXP-FC-003,FPT,3,persistence,baseline,127,-0.45480314960629914,-0.5,2.965956140503708,-9.070000000000007,8.469999999999999,2.2508661417322826,1.6899999999999977,1.9842740093763986,computed_from_predictions
EXP-FC-003,FPT,3,sarimax,model,127,0.41403782942568673,0.41015100234643853,3.029721308662219,-7.395582232754805,9.312145668128082,2.3241508367386423,1.7777623003750875,1.9871993912148105,computed_from_predictions
EXP-FC-003,FPT,3,xgboost,model,127,-15.179037701464074,-13.750248413085941,6.370513098312554,-30.150248413085933,-0.5302484130859426,15.179037701464074,13.750248413085941,6.370513098312554,computed_from_predictions
EXP-FC-003,FPT,3,zero_return,baseline,127,-0.45480314960629914,-0.5,2.965956140503708,-9.070000000000007,8.469999999999999,2.2508661417322826,1.6899999999999977,1.9842740093763986,computed_from_predictions
EXP-FC-003,FPT,5,ets,model,125,26.822320777567242,26.348324561412383,9.6155810524448,-0.3739619232330398,44.04362023604479,26.82830416833897,26.348324561412383,9.598874221591647,computed_from_predictions
EXP-FC-003,FPT,5,lightgbm,model,125,-13.745138949712604,-12.347058949712604,6.5126528783284625,-28.8370589497126,0.7829410502873912,13.757666006517201,12.347058949712604,6.486148187763482,computed_from_predictions
EXP-FC-003,FPT,5,moving_average_rule,baseline,125,-0.9169440000000004,-0.652000000000001,3.899412711276404,-11.250000000000014,8.557999999999993,2.983407999999999,2.1299999999999812,2.6731035328875685,computed_from_predictions
EXP-FC-003,FPT,5,persistence,baseline,125,-0.6531999999999999,-0.5099999999999909,3.7182351942823617,-9.659999999999997,8.809999999999988,2.895759999999999,2.200000000000003,2.4220894331960574,computed_from_predictions
EXP-FC-003,FPT,5,sarimax,model,125,0.7448636051588553,0.7363895910230127,3.756444387418576,-8.188033725457245,10.270321445767351,2.9325492828342568,2.172017221837635,2.4628948271915823,computed_from_predictions
EXP-FC-003,FPT,5,xgboost,model,125,-14.445596662597657,-13.020714416503907,6.49569289880832,-29.5107144165039,0.10928558349608863,14.447345231933594,13.020714416503907,6.49180290238444,computed_from_predictions
EXP-FC-003,FPT,5,zero_return,baseline,125,-0.6531999999999999,-0.5099999999999909,3.7182351942823617,-9.659999999999997,8.809999999999988,2.895759999999999,2.200000000000003,2.4220894331960574,computed_from_predictions
EXP-FC-003,HPG,1,ets,model,129,2.9388589957276245,3.31526998546045,1.3225275342182161,-0.40310386649080954,4.806604247821966,2.9722716445633193,3.31526998546045,1.2456213495518444,computed_from_predictions
EXP-FC-003,HPG,1,lightgbm,model,129,-0.4848546344983817,-0.4848129736578599,0.28087710862069015,-1.23481297365786,0.35518702634213994,0.4944823994842856,0.4848129736578599,0.26355857668067206,computed_from_predictions
EXP-FC-003,HPG,1,moving_average_rule,baseline,129,0.033612403100775075,0.003999999999997783,0.37389233433653124,-0.9179999999999993,1.2059999999999995,0.29981395348837203,0.26000000000000156,0.22591340069040108,computed_from_predictions
EXP-FC-003,HPG,1,persistence,baseline,129,0.010930232558139536,0.03999999999999915,0.26428033583242216,-0.9600000000000009,1.0899999999999999,0.20348837209302323,0.1700000000000017,0.16898534940758678,computed_from_predictions
EXP-FC-003,HPG,1,sarimax,model,129,0.03568816929463494,0.05991285455225537,0.2664716851907961,-0.8893407697471254,1.1078530281881456,0.20773007907321026,0.1662458942376297,0.17067225516838716,computed_from_predictions
EXP-FC-003,HPG,1,xgboost,model,129,-0.5307360189275224,-0.5414677429199166,0.2769632045945426,-1.3602418518066415,0.29966629028320213,0.5364033697557081,0.5414677429199166,0.2658209235576369,computed_from_predictions
EXP-FC-003,HPG,1,zero_return,baseline,129,0.010930232558139536,0.03999999999999915,0.26428033583242216,-0.9600000000000009,1.0899999999999999,0.20348837209302323,0.1700000000000017,0.16898534940758678,computed_from_predictions
EXP-FC-003,HPG,3,ets,model,127,3.3367588387653906,3.682161366994798,1.2957599265914443,-0.11217348413474326,5.18471886045495,3.339108745751162,3.682161366994798,1.289692257667435,computed_from_predictions
EXP-FC-003,HPG,3,lightgbm,model,127,-0.4421338335291394,-0.48836771354813635,0.4124895293930528,-1.3283677135481362,0.773977719477422,0.5151992002463649,0.49309042693831984,0.3165433977760094,computed_from_predictions
EXP-FC-003,HPG,3,moving_average_rule,baseline,127,0.057968503937007775,0.06199999999999761,0.5126412682121289,-1.0920000000000023,1.381999999999998,0.4187874015748032,0.370000000000001,0.30129475535604533,computed_from_predictions
EXP-FC-003,HPG,3,persistence,baseline,127,0.036456692913385845,0.05000000000000071,0.4345339209307566,-1.0900000000000034,1.3400000000000034,0.3515748031496064,0.3000000000000007,0.2579611922130021,computed_from_predictions
EXP-FC-003,HPG,3,sarimax,model,127,0.12493898438526743,0.11363910434186053,0.42251419286136765,-0.9637613210292066,1.3715741961607755,0.3544016604877074,0.3133822393657475,0.26177749336425166,computed_from_predictions
EXP-FC-003,HPG,3,xgboost,model,127,-0.4723206227219962,-0.5030955505371111,0.42329341523098335,-1.3989972686767622,0.7740782928466814,0.5428536843127165,0.5243148040771501,0.3279847000311349,computed_from_predictions
EXP-FC-003,HPG,3,zero_return,baseline,127,0.036456692913385845,0.05000000000000071,0.4345339209307566,-1.0900000000000034,1.3400000000000034,0.3515748031496064,0.3000000000000007,0.2579611922130021,computed_from_predictions
EXP-FC-003,HPG,5,ets,model,125,3.190030833871775,3.4750039214796793,1.2099160245372775,-0.24581090710783116,4.952168140615168,3.1993926746199324,3.4750039214796793,1.1849388258779676,computed_from_predictions
EXP-FC-003,HPG,5,lightgbm,model,125,-0.37318145547718723,-0.3813326980104925,0.5081391931118204,-1.4059883355304272,1.2368645373249194,0.5273599372733583,0.5113326980104951,0.34548709794642635,computed_from_predictions
EXP-FC-003,HPG,5,moving_average_rule,baseline,125,0.08263999999999994,0.11000000000000298,0.616380848501963,-1.2999999999999972,1.5280000000000022,0.5104159999999999,0.4220000000000006,0.35528893445194715,computed_from_predictions
EXP-FC-003,HPG,5,persistence,baseline,125,0.058400000000000035,0.03999999999999915,0.5689982776775341,-1.2100000000000009,1.7100000000000009,0.4529600000000001,0.38000000000000256,0.3492804580849035,computed_from_predictions
EXP-FC-003,HPG,5,sarimax,model,125,0.17882919610105957,0.18323409857035955,0.558268549492948,-1.0652799712452463,1.81098044871381,0.4742325178524718,0.41143870132284377,0.3445971180123485,computed_from_predictions
EXP-FC-003,HPG,5,xgboost,model,125,-0.407539381103516,-0.4012145233154314,0.5239191881215262,-1.4566020202636736,1.2962942504882804,0.5517035131835941,0.535892410278322,0.36905676578683083,computed_from_predictions
EXP-FC-003,HPG,5,zero_return,baseline,125,0.058400000000000035,0.03999999999999915,0.5689982776775341,-1.2100000000000009,1.7100000000000009,0.4529600000000001,0.38000000000000256,0.3492804580849035,computed_from_predictions
EXP-FC-003,MWG,1,ets,model,129,5.398452736178683,4.856004902151852,4.847609326867961,-1.7928807225322458,15.056629757734761,5.65196560246961,4.856004902151852,4.549493703610623,computed_from_predictions
EXP-FC-003,MWG,1,lightgbm,model,129,-5.801732762067519,-6.405830187883467,2.959211255125209,-11.274524275150398,0.44071125379716136,5.812056066481835,6.405830187883467,2.938883899540608,computed_from_predictions
EXP-FC-003,MWG,1,moving_average_rule,baseline,129,0.052961240310077415,0.11800000000000921,1.3477079273390125,-3.700000000000003,4.060000000000002,1.0430387596899229,0.789999999999992,0.8550974775849277,computed_from_predictions
EXP-FC-003,MWG,1,persistence,baseline,129,0.03674418604651164,0.0,0.8932053270467255,-3.1600000000000037,2.760000000000005,0.6389147286821705,0.490000000000002,0.6252630334074271,computed_from_predictions
EXP-FC-003,MWG,1,sarimax,model,129,-9.616353001208196e+25,-4.169115986498419,2.2097631545187998e+27,-1.994651694833575e+28,1.2126073100623934e+28,3.943783160901726e+26,292729315123821.5,2.1764113506805514e+27,computed_from_predictions
EXP-FC-003,MWG,1,xgboost,model,129,-6.130749179337376,-6.659518737792965,2.888483908231588,-11.399518737792974,0.015350646972656534,6.130987173864083,6.659518737792965,2.887978715637086,computed_from_predictions
EXP-FC-003,MWG,1,zero_return,baseline,129,0.03674418604651164,0.0,0.8932053270467255,-3.1600000000000037,2.760000000000005,0.6389147286821705,0.490000000000002,0.6252630334074271,computed_from_predictions
EXP-FC-003,MWG,3,ets,model,127,5.064566706541535,4.445624766588182,4.843447196401712,-2.2125001216103755,14.643749654786724,5.41264743934531,4.445624766588182,4.451074518213464,computed_from_predictions
EXP-FC-003,MWG,3,lightgbm,model,127,-5.38848326500441,-5.950384399015363,3.005021610620786,-10.690384399015372,2.3296156009846314,5.45414547458286,5.950384399015363,2.884129664147894,computed_from_predictions
EXP-FC-003,MWG,3,moving_average_rule,baseline,127,0.1200472440944881,0.0799999999999983,1.8404137067358597,-4.331999999999994,4.836000000000006,1.4144409448818909,1.0020000000000024,1.1835923141848854,computed_from_predictions
EXP-FC-003,MWG,3,persistence,baseline,127,0.10795275590551176,0.19000000000000483,1.5824974473901505,-4.240000000000002,4.530000000000001,1.2022834645669296,0.8900000000000006,1.0346334806746191,computed_from_predictions
EXP-FC-003,MWG,3,sarimax,model,127,0.4247421819137998,0.33938005331323495,1.6486416865194855,-4.09569486182459,4.798532650268896,1.3218375063888133,1.0820576270088935,1.0729263433854692,computed_from_predictions
EXP-FC-003,MWG,3,xgboost,model,127,-5.844031982421875,-6.4348712158203085,2.9942273689461403,-11.174871215820318,1.745931396484373,5.888884450356792,6.4348712158203085,2.905021046199471,computed_from_predictions
EXP-FC-003,MWG,3,zero_return,baseline,127,0.10795275590551176,0.19000000000000483,1.5824974473901505,-4.240000000000002,4.530000000000001,1.2022834645669296,0.8900000000000006,1.0346334806746191,computed_from_predictions
EXP-FC-003,MWG,5,ets,model,125,5.2926637261760865,4.619210985305344,4.925697297067196,-2.1420113252987676,14.886085681302639,5.63260860092953,4.619210985305344,4.5330457232913375,computed_from_predictions
EXP-FC-003,MWG,5,lightgbm,model,125,-5.236420699473749,-5.744631193862325,3.0550994508780525,-10.757605782733336,2.4224210131307657,5.31957000357942,5.744631193862325,2.90790463627172,computed_from_predictions
EXP-FC-003,MWG,5,moving_average_rule,baseline,125,0.18825599999999998,-0.04000000000000625,2.2757387825635886,-6.069999999999993,6.374000000000002,1.683616,1.244000000000014,1.542680943210229,computed_from_predictions
EXP-FC-003,MWG,5,persistence,baseline,125,0.16488,0.19999999999999574,1.9646530954853074,-4.920000000000009,5.030000000000001,1.5011999999999999,1.0899999999999963,1.278063284818088,computed_from_predictions
EXP-FC-003,MWG,5,sarimax,model,125,0.6616372124847717,0.611123185258819,2.1456990457051415,-5.257190266899741,5.708909828737106,1.7511451939191078,1.187920676468849,1.4054460877239594,computed_from_predictions
EXP-FC-003,MWG,5,xgboost,model,125,-5.568749891357422,-6.166232604980465,3.049523726362369,-10.906232604980474,2.048818359374998,5.615725697021485,6.166232604980465,2.9621268045026183,computed_from_predictions
EXP-FC-003,MWG,5,zero_return,baseline,125,0.16488,0.19999999999999574,1.9646530954853074,-4.920000000000009,5.030000000000001,1.5011999999999999,1.0899999999999963,1.278063284818088,computed_from_predictions
