experiment_id,ticker,horizon,metric_name,model_name,model_type,metric_value,sample_size,rank,is_best,is_baseline_winner,best_baseline_value,model_vs_best_baseline_gap,metric_direction,notes
EXP-FC-001,HPG,1,mae,zero_return,baseline,0.2034883720930232,129,2,False,False,0.2034883720930232,0.0,lower,computed
EXP-FC-001,HPG,1,mae,sarimax,model,0.2077300790732103,129,3,False,False,0.2034883720930232,0.00424170698018711,lower,computed
EXP-FC-001,HPG,1,mae,moving_average_rule,baseline,0.2998139534883722,129,4,False,False,0.2034883720930232,0.096325581395349,lower,computed
EXP-FC-001,HPG,1,mae,lightgbm,model,0.4944823994842853,129,5,False,False,0.2034883720930232,0.2909940273912621,lower,computed
EXP-FC-001,HPG,1,mae,xgboost,model,0.5364033697557082,129,6,False,False,0.2034883720930232,0.33291499766268506,lower,computed
EXP-FC-001,HPG,1,mae,ets,model,2.972271644563319,129,7,False,False,0.2034883720930232,2.7687832724702957,lower,computed
EXP-FC-001,HPG,1,mae,lstm,model,22.119608241114047,129,8,False,False,0.2034883720930232,21.916119869021024,lower,computed
EXP-FC-001,HPG,1,mae,bilstm,model,22.39459662972784,129,9,False,False,0.2034883720930232,22.191108257634816,lower,computed
EXP-FC-001,HPG,1,mape,persistence,baseline,0.9170040900525624,129,1,True,True,0.9170040900525624,0.0,lower,computed_on_non_zero_denominator
EXP-FC-001,HPG,1,mape,zero_return,baseline,0.9170040900525624,129,2,False,False,0.9170040900525624,0.0,lower,computed_on_non_zero_denominator
EXP-FC-001,HPG,1,mape,sarimax,model,0.9369352781826816,129,3,False,False,0.9170040900525624,0.019931188130119182,lower,computed_on_non_zero_denominator
EXP-FC-001,HPG,1,mape,moving_average_rule,baseline,1.3523821043047588,129,4,False,False,0.9170040900525624,0.43537801425219635,lower,computed_on_non_zero_denominator
EXP-FC-001,HPG,1,mape,lightgbm,model,2.197459873468243,129,5,False,False,0.9170040900525624,1.2804557834156804,lower,computed_on_non_zero_denominator
EXP-FC-001,HPG,1,mape,xgboost,model,2.38331527173445,129,6,False,False,0.9170040900525624,1.4663111816818877,lower,computed_on_non_zero_denominator
EXP-FC-001,HPG,1,mape,ets,model,13.522377601923594,129,7,False,False,0.9170040900525624,12.605373511871031,lower,computed_on_non_zero_denominator
EXP-FC-001,HPG,1,mape,lstm,model,99.38983433210626,129,8,False,False,0.9170040900525624,98.4728302420537,lower,computed_on_non_zero_denominator
EXP-FC-001,HPG,1,mape,bilstm,model,100.62238032561702,129,9,False,False,0.9170040900525624,99.70537623556446,lower,computed_on_non_zero_denominator
EXP-FC-001,HPG,1,missing_prediction_rate,bilstm,model,0.0,129,1,True,False,0.0,0.0,lower,computed
EXP-FC-001,HPG,1,missing_prediction_rate,ets,model,0.0,129,2,False,False,0.0,0.0,lower,computed
EXP-FC-001,HPG,1,missing_prediction_rate,lightgbm,model,0.0,129,3,False,False,0.0,0.0,lower,computed
EXP-FC-001,HPG,1,missing_prediction_rate,lstm,model,0.0,129,4,False,False,0.0,0.0,lower,computed
EXP-FC-001,HPG,1,missing_prediction_rate,moving_average_rule,baseline,0.0,129,5,False,False,0.0,0.0,lower,computed
EXP-FC-001,HPG,1,missing_prediction_rate,persistence,baseline,0.0,129,6,False,False,0.0,0.0,lower,computed
EXP-FC-001,HPG,1,missing_prediction_rate,sarimax,model,0.0,129,7,False,False,0.0,0.0,lower,computed
EXP-FC-001,HPG,1,missing_prediction_rate,xgboost,model,0.0,129,8,False,False,0.0,0.0,lower,computed
EXP-FC-001,HPG,1,missing_prediction_rate,zero_return,baseline,0.0,129,9,False,False,0.0,0.0,lower,computed
EXP-FC-001,HPG,1,prediction_count,bilstm,model,129.0,129,1,True,False,129.0,0.0,higher,row_count
EXP-FC-001,HPG,1,prediction_count,ets,model,129.0,129,2,False,False,129.0,0.0,higher,row_count
EXP-FC-001,HPG,1,prediction_count,lightgbm,model,129.0,129,3,False,False,129.0,0.0,higher,row_count
EXP-FC-001,HPG,1,prediction_count,lstm,model,129.0,129,4,False,False,129.0,0.0,higher,row_count
EXP-FC-001,HPG,1,prediction_count,moving_average_rule,baseline,129.0,129,5,False,False,129.0,0.0,higher,row_count
EXP-FC-001,HPG,1,prediction_count,persistence,baseline,129.0,129,6,False,False,129.0,0.0,higher,row_count
EXP-FC-001,HPG,1,prediction_count,sarimax,model,129.0,129,7,False,False,129.0,0.0,higher,row_count
EXP-FC-001,HPG,1,prediction_count,xgboost,model,129.0,129,8,False,False,129.0,0.0,higher,row_count
EXP-FC-001,HPG,1,prediction_count,zero_return,baseline,129.0,129,9,False,False,129.0,0.0,higher,row_count
EXP-FC-001,HPG,1,rmse,persistence,baseline,0.2645062681515749,129,1,True,True,0.2645062681515749,0.0,lower,computed
EXP-FC-001,HPG,1,rmse,zero_return,baseline,0.2645062681515749,129,2,False,False,0.2645062681515749,0.0,lower,computed
EXP-FC-001,HPG,1,rmse,sarimax,model,0.2688508962901653,129,3,False,False,0.2645062681515749,0.0043446281385903784,lower,computed
EXP-FC-001,HPG,1,rmse,moving_average_rule,baseline,0.3754001482655935,129,4,False,False,0.2645062681515749,0.11089388011401857,lower,computed
EXP-FC-001,HPG,1,rmse,lightgbm,model,0.5603355840402053,129,5,False,False,0.2645062681515749,0.29582931588863043,lower,computed
EXP-FC-001,HPG,1,rmse,xgboost,model,0.5986562774132699,129,6,False,False,0.2645062681515749,0.33415000926169497,lower,computed
EXP-FC-001,HPG,1,rmse,ets,model,3.2227273039359834,129,7,False,False,0.2645062681515749,2.9582210357844083,lower,computed
EXP-FC-001,HPG,1,rmse,lstm,model,22.1354030992463,129,8,False,False,0.2645062681515749,21.870896831094726,lower,computed
EXP-FC-001,HPG,1,rmse,bilstm,model,22.41128674796164,129,9,False,False,0.2645062681515749,22.146780479810065,lower,computed
EXP-FC-001,MWG,1,coverage_count,bilstm,model,129.0,129,1,True,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-001,MWG,1,coverage_count,ets,model,129.0,129,2,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-001,MWG,1,coverage_count,lightgbm,model,129.0,129,3,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-001,MWG,1,coverage_count,lstm,model,129.0,129,4,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-001,MWG,1,coverage_count,moving_average_rule,baseline,129.0,129,5,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-001,MWG,1,coverage_count,persistence,baseline,129.0,129,6,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-001,MWG,1,coverage_count,sarimax,model,129.0,129,7,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-001,MWG,1,coverage_count,xgboost,model,129.0,129,8,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-001,MWG,1,coverage_count,zero_return,baseline,129.0,129,9,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-001,MWG,1,directional_accuracy,bilstm,model,0.4961240310077519,129,1,True,False,0.4031007751937984,0.09302325581395349,higher,computed_from_direction_columns
EXP-FC-001,MWG,1,directional_accuracy,lightgbm,model,0.4961240310077519,129,2,False,False,0.4031007751937984,0.09302325581395349,higher,computed_from_direction_columns
EXP-FC-001,MWG,1,directional_accuracy,lstm,model,0.4961240310077519,129,3,False,False,0.4031007751937984,0.09302325581395349,higher,computed_from_direction_columns
EXP-FC-001,MWG,1,directional_accuracy,xgboost,model,0.4961240310077519,129,4,False,False,0.4031007751937984,0.09302325581395349,higher,computed_from_direction_columns
EXP-FC-001,MWG,1,directional_accuracy,sarimax,model,0.4263565891472868,129,5,False,False,0.4031007751937984,0.023255813953488413,higher,computed_from_direction_columns
EXP-FC-001,MWG,1,directional_accuracy,ets,model,0.4186046511627907,129,6,False,False,0.4031007751937984,0.015503875968992331,higher,computed_from_direction_columns
EXP-FC-001,MWG,1,directional_accuracy,moving_average_rule,baseline,0.4031007751937984,129,7,False,False,0.4031007751937984,0.0,higher,computed_from_direction_columns
EXP-FC-001,MWG,1,directional_accuracy,persistence,baseline,0.1162790697674418,129,8,False,False,0.4031007751937984,-0.2868217054263566,higher,computed_from_direction_columns
EXP-FC-001,MWG,1,directional_accuracy,zero_return,baseline,0.1162790697674418,129,9,False,False,0.4031007751937984,-0.2868217054263566,higher,computed_from_direction_columns
EXP-FC-001,MWG,1,mae,persistence,baseline,0.6389147286821705,129,1,True,True,0.6389147286821705,0.0,lower,computed
EXP-FC-001,MWG,1,mae,zero_return,baseline,0.6389147286821705,129,2,False,False,0.6389147286821705,0.0,lower,computed
EXP-FC-001,MWG,1,mae,moving_average_rule,baseline,1.043038759689923,129,3,False,False,0.6389147286821705,0.4041240310077526,lower,computed
EXP-FC-001,MWG,1,mae,ets,model,5.65196560246961,129,4,False,False,0.6389147286821705,5.0130508737874395,lower,computed
EXP-FC-001,MWG,1,mae,lightgbm,model,5.812056066481836,129,5,False,False,0.6389147286821705,5.173141337799666,lower,computed
EXP-FC-001,MWG,1,mae,xgboost,model,6.130987173864084,129,6,False,False,0.6389147286821705,5.492072445181914,lower,computed
EXP-FC-001,MWG,1,mae,lstm,model,63.279453083972136,129,7,False,False,0.6389147286821705,62.64053835528996,lower,computed
EXP-FC-001,MWG,1,mae,bilstm,model,63.71342921469101,129,8,False,False,0.6389147286821705,63.07451448600884,lower,computed
EXP-FC-001,MWG,1,mae,sarimax,model,3.9437831609017264e+26,129,9,False,False,0.6389147286821705,3.9437831609017264e+26,lower,computed
EXP-FC-001,MWG,1,mape,persistence,baseline,1.0166184746406497,129,1,True,True,1.0166184746406497,0.0,lower,computed_on_non_zero_denominator
EXP-FC-001,MWG,1,mape,zero_return,baseline,1.0166184746406497,129,2,False,False,1.0166184746406497,0.0,lower,computed_on_non_zero_denominator
EXP-FC-001,MWG,1,mape,moving_average_rule,baseline,1.6586817560879277,129,3,False,False,1.0166184746406497,0.642063281447278,lower,computed_on_non_zero_denominator
EXP-FC-001,MWG,1,mape,lightgbm,model,8.945484880479798,129,4,False,False,1.0166184746406497,7.928866405839148,lower,computed_on_non_zero_denominator
EXP-FC-001,MWG,1,mape,ets,model,9.257635033177584,129,5,False,False,1.0166184746406497,8.241016558536934,lower,computed_on_non_zero_denominator
EXP-FC-001,MWG,1,mape,xgboost,model,9.45229140487134,129,6,False,False,1.0166184746406497,8.435672930230691,lower,computed_on_non_zero_denominator
EXP-FC-001,MWG,1,mape,lstm,model,99.67443831650723,129,7,False,False,1.0166184746406497,98.65781984186658,lower,computed_on_non_zero_denominator
EXP-FC-001,MWG,1,mape,bilstm,model,100.35751864921669,129,8,False,False,1.0166184746406497,99.34090017457603,lower,computed_on_non_zero_denominator
EXP-FC-001,MWG,1,mape,sarimax,model,6.542028136424849e+26,129,9,False,False,1.0166184746406497,6.542028136424849e+26,lower,computed_on_non_zero_denominator
EXP-FC-001,MWG,1,missing_prediction_rate,bilstm,model,0.0,129,1,True,False,0.0,0.0,lower,computed
EXP-FC-001,MWG,1,missing_prediction_rate,ets,model,0.0,129,2,False,False,0.0,0.0,lower,computed
EXP-FC-001,MWG,1,missing_prediction_rate,lightgbm,model,0.0,129,3,False,False,0.0,0.0,lower,computed
EXP-FC-001,MWG,1,missing_prediction_rate,lstm,model,0.0,129,4,False,False,0.0,0.0,lower,computed
EXP-FC-001,MWG,1,missing_prediction_rate,moving_average_rule,baseline,0.0,129,5,False,False,0.0,0.0,lower,computed
EXP-FC-001,MWG,1,missing_prediction_rate,persistence,baseline,0.0,129,6,False,False,0.0,0.0,lower,computed
EXP-FC-001,MWG,1,missing_prediction_rate,sarimax,model,0.0,129,7,False,False,0.0,0.0,lower,computed
EXP-FC-001,MWG,1,missing_prediction_rate,xgboost,model,0.0,129,8,False,False,0.0,0.0,lower,computed
EXP-FC-001,MWG,1,missing_prediction_rate,zero_return,baseline,0.0,129,9,False,False,0.0,0.0,lower,computed
EXP-FC-001,MWG,1,prediction_count,bilstm,model,129.0,129,1,True,False,129.0,0.0,higher,row_count
EXP-FC-001,MWG,1,prediction_count,ets,model,129.0,129,2,False,False,129.0,0.0,higher,row_count
EXP-FC-001,MWG,1,prediction_count,lightgbm,model,129.0,129,3,False,False,129.0,0.0,higher,row_count
EXP-FC-001,MWG,1,prediction_count,lstm,model,129.0,129,4,False,False,129.0,0.0,higher,row_count
EXP-FC-001,MWG,1,prediction_count,moving_average_rule,baseline,129.0,129,5,False,False,129.0,0.0,higher,row_count
EXP-FC-001,MWG,1,prediction_count,persistence,baseline,129.0,129,6,False,False,129.0,0.0,higher,row_count
EXP-FC-001,MWG,1,prediction_count,sarimax,model,129.0,129,7,False,False,129.0,0.0,higher,row_count
EXP-FC-001,MWG,1,prediction_count,xgboost,model,129.0,129,8,False,False,129.0,0.0,higher,row_count
EXP-FC-001,MWG,1,prediction_count,zero_return,baseline,129.0,129,9,False,False,129.0,0.0,higher,row_count
EXP-FC-001,MWG,1,rmse,persistence,baseline,0.8939607885544358,129,1,True,True,0.8939607885544358,0.0,lower,computed
EXP-FC-001,MWG,1,rmse,zero_return,baseline,0.8939607885544358,129,2,False,False,0.8939607885544358,0.0,lower,computed
EXP-FC-001,MWG,1,rmse,moving_average_rule,baseline,1.3487481419403695,129,3,False,False,0.8939607885544358,0.4547873533859337,lower,computed
EXP-FC-001,MWG,1,rmse,lightgbm,model,6.5128361176147616,129,4,False,False,0.8939607885544358,5.618875329060326,lower,computed
EXP-FC-001,MWG,1,rmse,xgboost,model,6.777125112321502,129,5,False,False,0.8939607885544358,5.883164323767066,lower,computed
EXP-FC-001,MWG,1,rmse,ets,model,7.255522595285081,129,6,False,False,0.8939607885544358,6.361561806730645,lower,computed
EXP-FC-001,MWG,1,rmse,lstm,model,63.360442016940375,129,7,False,False,0.8939607885544358,62.46648122838594,lower,computed
EXP-FC-001,MWG,1,rmse,bilstm,model,63.79527833886963,129,8,False,False,0.8939607885544358,62.90131755031519,lower,computed
EXP-FC-001,MWG,1,rmse,sarimax,model,2.2118545665511697e+27,129,9,False,False,0.8939607885544358,2.2118545665511697e+27,lower,computed
EXP-FC-002,ACB,1,coverage_count,ets,model,129.0,129,1,True,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,ACB,1,coverage_count,lightgbm,model,129.0,129,2,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,ACB,1,coverage_count,persistence,baseline,129.0,129,3,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,ACB,1,coverage_count,sarimax,model,129.0,129,4,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,ACB,1,coverage_count,stacking,model,129.0,129,5,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,ACB,1,coverage_count,xgboost,model,129.0,129,6,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,ACB,1,coverage_count,zero_return,baseline,129.0,129,7,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,ACB,1,directional_accuracy,ets,model,0.5271317829457365,129,1,True,False,0.1085271317829457,0.4186046511627908,higher,computed_from_direction_columns
EXP-FC-002,ACB,1,directional_accuracy,stacking,model,0.4496124031007752,129,2,False,False,0.1085271317829457,0.3410852713178295,higher,computed_from_direction_columns
EXP-FC-002,ACB,1,directional_accuracy,lightgbm,model,0.4418604651162791,129,3,False,False,0.1085271317829457,0.33333333333333337,higher,computed_from_direction_columns
EXP-FC-002,ACB,1,directional_accuracy,sarimax,model,0.4418604651162791,129,4,False,False,0.1085271317829457,0.33333333333333337,higher,computed_from_direction_columns
EXP-FC-002,ACB,1,directional_accuracy,xgboost,model,0.4418604651162791,129,5,False,False,0.1085271317829457,0.33333333333333337,higher,computed_from_direction_columns
EXP-FC-002,ACB,1,directional_accuracy,persistence,baseline,0.1085271317829457,129,6,False,False,0.1085271317829457,0.0,higher,computed_from_direction_columns
EXP-FC-002,ACB,1,directional_accuracy,zero_return,baseline,0.1085271317829457,129,7,False,False,0.1085271317829457,0.0,higher,computed_from_direction_columns
EXP-FC-002,ACB,1,mae,persistence,baseline,0.1475968992248061,129,1,True,True,0.1475968992248061,0.0,lower,computed
EXP-FC-002,ACB,1,mae,zero_return,baseline,0.1475968992248061,129,2,False,False,0.1475968992248061,0.0,lower,computed
EXP-FC-002,ACB,1,mae,ets,model,0.5503845260580388,129,3,False,False,0.1475968992248061,0.40278762683323266,lower,computed
EXP-FC-002,ACB,1,mae,lightgbm,model,1.189479936073262,129,4,False,False,0.1475968992248061,1.041883036848456,lower,computed
EXP-FC-002,ACB,1,mae,xgboost,model,1.2821290345894276,129,5,False,False,0.1475968992248061,1.1345321353646216,lower,computed
EXP-FC-002,ACB,1,mae,stacking,model,4.839445862360975e+55,129,6,False,False,0.1475968992248061,4.839445862360975e+55,lower,computed
EXP-FC-002,ACB,1,mae,sarimax,model,1.1247539267764527e+91,129,7,False,False,0.1475968992248061,1.1247539267764527e+91,lower,computed
EXP-FC-002,ACB,1,mape,persistence,baseline,0.7121662491841998,129,1,True,True,0.7121662491841998,0.0,lower,computed_on_non_zero_denominator
EXP-FC-002,ACB,1,mape,zero_return,baseline,0.7121662491841998,129,2,False,False,0.7121662491841998,0.0,lower,computed_on_non_zero_denominator
EXP-FC-002,ACB,1,mape,ets,model,2.6489816034037013,129,3,False,False,0.7121662491841998,1.9368153542195015,lower,computed_on_non_zero_denominator
EXP-FC-002,ACB,1,mape,lightgbm,model,5.675001682773504,129,4,False,False,0.7121662491841998,4.962835433589305,lower,computed_on_non_zero_denominator
EXP-FC-002,ACB,1,mape,xgboost,model,6.121331438008078,129,5,False,False,0.7121662491841998,5.409165188823879,lower,computed_on_non_zero_denominator
EXP-FC-002,ACB,1,mape,stacking,model,2.2508765978323867e+56,129,6,False,False,0.7121662491841998,2.2508765978323867e+56,lower,computed_on_non_zero_denominator
EXP-FC-002,ACB,1,mape,sarimax,model,5.2313474808995835e+91,129,7,False,False,0.7121662491841998,5.2313474808995835e+91,lower,computed_on_non_zero_denominator
EXP-FC-002,ACB,1,missing_prediction_rate,ets,model,0.0,129,1,True,False,0.0,0.0,lower,computed
EXP-FC-002,ACB,1,missing_prediction_rate,lightgbm,model,0.0,129,2,False,False,0.0,0.0,lower,computed
EXP-FC-002,ACB,1,missing_prediction_rate,persistence,baseline,0.0,129,3,False,False,0.0,0.0,lower,computed
EXP-FC-002,ACB,1,missing_prediction_rate,sarimax,model,0.0,129,4,False,False,0.0,0.0,lower,computed
EXP-FC-002,ACB,1,missing_prediction_rate,stacking,model,0.0,129,5,False,False,0.0,0.0,lower,computed
EXP-FC-002,ACB,1,missing_prediction_rate,xgboost,model,0.0,129,6,False,False,0.0,0.0,lower,computed
EXP-FC-002,ACB,1,missing_prediction_rate,zero_return,baseline,0.0,129,7,False,False,0.0,0.0,lower,computed
EXP-FC-002,ACB,1,prediction_count,ets,model,129.0,129,1,True,False,129.0,0.0,higher,row_count
EXP-FC-002,ACB,1,prediction_count,lightgbm,model,129.0,129,2,False,False,129.0,0.0,higher,row_count
EXP-FC-002,ACB,1,prediction_count,persistence,baseline,129.0,129,3,False,False,129.0,0.0,higher,row_count
EXP-FC-002,ACB,1,prediction_count,sarimax,model,129.0,129,4,False,False,129.0,0.0,higher,row_count
EXP-FC-002,ACB,1,prediction_count,stacking,model,129.0,129,5,False,False,129.0,0.0,higher,row_count
EXP-FC-002,ACB,1,prediction_count,xgboost,model,129.0,129,6,False,False,129.0,0.0,higher,row_count
EXP-FC-002,ACB,1,prediction_count,zero_return,baseline,129.0,129,7,False,False,129.0,0.0,higher,row_count
EXP-FC-002,ACB,1,rmse,persistence,baseline,0.2066829200910524,129,1,True,True,0.2066829200910524,0.0,lower,computed
EXP-FC-002,ACB,1,rmse,zero_return,baseline,0.2066829200910524,129,2,False,False,0.2066829200910524,0.0,lower,computed
EXP-FC-002,ACB,1,rmse,ets,model,0.645851998633601,129,3,False,False,0.2066829200910524,0.4391690785425486,lower,computed
EXP-FC-002,ACB,1,rmse,lightgbm,model,1.2866704985762931,129,4,False,False,0.2066829200910524,1.0799875784852406,lower,computed
EXP-FC-002,ACB,1,rmse,xgboost,model,1.373050151255412,129,5,False,False,0.2066829200910524,1.1663672311643596,lower,computed
EXP-FC-002,ACB,1,rmse,stacking,model,4.552806150929545e+56,129,6,False,False,0.2066829200910524,4.552806150929545e+56,lower,computed
EXP-FC-002,ACB,1,rmse,sarimax,model,1.0581349067125969e+92,129,7,False,False,0.2066829200910524,1.0581349067125969e+92,lower,computed
EXP-FC-002,DGC,1,coverage_count,ets,model,129.0,129,1,True,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,DGC,1,coverage_count,lightgbm,model,129.0,129,2,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,DGC,1,coverage_count,persistence,baseline,129.0,129,3,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,DGC,1,coverage_count,sarimax,model,129.0,129,4,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,DGC,1,coverage_count,stacking,model,129.0,129,5,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,DGC,1,coverage_count,xgboost,model,129.0,129,6,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,DGC,1,coverage_count,zero_return,baseline,129.0,129,7,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,DGC,1,directional_accuracy,lightgbm,model,0.4961240310077519,129,1,True,False,0.0465116279069767,0.44961240310077516,higher,computed_from_direction_columns
EXP-FC-002,DGC,1,directional_accuracy,ets,model,0.4806201550387597,129,2,False,False,0.0465116279069767,0.434108527131783,higher,computed_from_direction_columns
EXP-FC-002,DGC,1,directional_accuracy,xgboost,model,0.4806201550387597,129,3,False,False,0.0465116279069767,0.434108527131783,higher,computed_from_direction_columns
EXP-FC-002,DGC,1,directional_accuracy,stacking,model,0.4728682170542636,129,4,False,False,0.0465116279069767,0.42635658914728686,higher,computed_from_direction_columns
EXP-FC-002,DGC,1,directional_accuracy,sarimax,model,0.4263565891472868,129,5,False,False,0.0465116279069767,0.3798449612403101,higher,computed_from_direction_columns
EXP-FC-002,DGC,1,directional_accuracy,persistence,baseline,0.0465116279069767,129,6,False,False,0.0465116279069767,0.0,higher,computed_from_direction_columns
EXP-FC-002,DGC,1,directional_accuracy,zero_return,baseline,0.0465116279069767,129,7,False,False,0.0465116279069767,0.0,higher,computed_from_direction_columns
EXP-FC-002,DGC,1,mae,persistence,baseline,1.0748837209302324,129,1,True,True,1.0748837209302324,0.0,lower,computed
EXP-FC-002,DGC,1,mae,zero_return,baseline,1.0748837209302324,129,2,False,False,1.0748837209302324,0.0,lower,computed
EXP-FC-002,DGC,1,mae,sarimax,model,1.1109886628487304,129,3,False,False,1.0748837209302324,0.036104941918498,lower,computed
EXP-FC-002,DGC,1,mae,lightgbm,model,5.222722208586445,129,4,False,False,1.0748837209302324,4.147838487656212,lower,computed
EXP-FC-002,DGC,1,mae,xgboost,model,5.882867050762325,129,5,False,False,1.0748837209302324,4.807983329832092,lower,computed
EXP-FC-002,DGC,1,mae,ets,model,18.103926876247694,129,6,False,False,1.0748837209302324,17.029043155317463,lower,computed
EXP-FC-002,DGC,1,mae,stacking,model,27.44077232124991,129,7,False,False,1.0748837209302324,26.36588860031968,lower,computed
EXP-FC-002,DGC,1,mape,persistence,baseline,1.0231099288143952,129,1,True,True,1.0231099288143952,0.0,lower,computed_on_non_zero_denominator
EXP-FC-002,DGC,1,mape,zero_return,baseline,1.0231099288143952,129,2,False,False,1.0231099288143952,0.0,lower,computed_on_non_zero_denominator
EXP-FC-002,DGC,1,mape,sarimax,model,1.0572256004491218,129,3,False,False,1.0231099288143952,0.03411567163472662,lower,computed_on_non_zero_denominator
EXP-FC-002,DGC,1,mape,lightgbm,model,4.819132392224786,129,4,False,False,1.0231099288143952,3.7960224634103907,lower,computed_on_non_zero_denominator
EXP-FC-002,DGC,1,mape,xgboost,model,5.444765005378018,129,5,False,False,1.0231099288143952,4.421655076563623,lower,computed_on_non_zero_denominator
EXP-FC-002,DGC,1,mape,ets,model,17.151792774480707,129,6,False,False,1.0231099288143952,16.12868284566631,lower,computed_on_non_zero_denominator
EXP-FC-002,DGC,1,mape,stacking,model,25.710937465305072,129,7,False,False,1.0231099288143952,24.687827536490676,lower,computed_on_non_zero_denominator
EXP-FC-002,DGC,1,missing_prediction_rate,ets,model,0.0,129,1,True,False,0.0,0.0,lower,computed
EXP-FC-002,DGC,1,missing_prediction_rate,lightgbm,model,0.0,129,2,False,False,0.0,0.0,lower,computed
EXP-FC-002,DGC,1,missing_prediction_rate,persistence,baseline,0.0,129,3,False,False,0.0,0.0,lower,computed
EXP-FC-002,DGC,1,missing_prediction_rate,sarimax,model,0.0,129,4,False,False,0.0,0.0,lower,computed
EXP-FC-002,DGC,1,missing_prediction_rate,stacking,model,0.0,129,5,False,False,0.0,0.0,lower,computed
EXP-FC-002,DGC,1,missing_prediction_rate,xgboost,model,0.0,129,6,False,False,0.0,0.0,lower,computed
EXP-FC-002,DGC,1,missing_prediction_rate,zero_return,baseline,0.0,129,7,False,False,0.0,0.0,lower,computed
EXP-FC-002,DGC,1,prediction_count,ets,model,129.0,129,1,True,False,129.0,0.0,higher,row_count
EXP-FC-002,DGC,1,prediction_count,lightgbm,model,129.0,129,2,False,False,129.0,0.0,higher,row_count
EXP-FC-002,DGC,1,prediction_count,persistence,baseline,129.0,129,3,False,False,129.0,0.0,higher,row_count
EXP-FC-002,DGC,1,prediction_count,sarimax,model,129.0,129,4,False,False,129.0,0.0,higher,row_count
EXP-FC-002,DGC,1,prediction_count,stacking,model,129.0,129,5,False,False,129.0,0.0,higher,row_count
EXP-FC-002,DGC,1,prediction_count,xgboost,model,129.0,129,6,False,False,129.0,0.0,higher,row_count
EXP-FC-002,DGC,1,prediction_count,zero_return,baseline,129.0,129,7,False,False,129.0,0.0,higher,row_count
EXP-FC-002,DGC,1,rmse,persistence,baseline,1.6217016615486857,129,1,True,True,1.6217016615486857,0.0,lower,computed
EXP-FC-002,DGC,1,rmse,zero_return,baseline,1.6217016615486857,129,2,False,False,1.6217016615486857,0.0,lower,computed
EXP-FC-002,DGC,1,rmse,sarimax,model,1.6818848133811977,129,3,False,False,1.6217016615486857,0.060183151832511994,lower,computed
EXP-FC-002,DGC,1,rmse,lightgbm,model,5.690548277263172,129,4,False,False,1.6217016615486857,4.068846615714486,lower,computed
EXP-FC-002,DGC,1,rmse,xgboost,model,6.299657781624232,129,5,False,False,1.6217016615486857,4.677956120075546,lower,computed
EXP-FC-002,DGC,1,rmse,ets,model,19.388789413914985,129,6,False,False,1.6217016615486857,17.7670877523663,lower,computed
EXP-FC-002,DGC,1,rmse,stacking,model,28.1494671645402,129,7,False,False,1.6217016615486857,26.527765502991517,lower,computed
EXP-FC-002,FPT,1,coverage_count,ets,model,129.0,129,1,True,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,FPT,1,coverage_count,lightgbm,model,129.0,129,2,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,FPT,1,coverage_count,persistence,baseline,129.0,129,3,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,FPT,1,coverage_count,sarimax,model,129.0,129,4,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,FPT,1,coverage_count,stacking,model,129.0,129,5,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,FPT,1,coverage_count,xgboost,model,129.0,129,6,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,FPT,1,coverage_count,zero_return,baseline,129.0,129,7,False,False,129.0,0.0,higher,non_null_prediction_count
EXP-FC-002,FPT,1,directional_accuracy,ets,model,0.5658914728682171,129,1,True,False,0.0310077519379844,0.5348837209302326,higher,computed_from_direction_columns
