experiment_id,run_id,ticker,horizon,model_name,model_type,metric_group,metric_name,metric_value,sample_size,start_date,end_date,notes
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,MWG,1,zero_return,baseline,forecast,mape,1.0166184746406497,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,MWG,1,zero_return,baseline,forecast,directional_accuracy,0.1162790697674418,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,MWG,1,zero_return,baseline,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,MWG,1,zero_return,baseline,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-001,EXP-FC-001-20260509T042203Z-6df35711,MWG,1,zero_return,baseline,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,ets,model,forecast,mae,0.5503845260580388,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,ets,model,forecast,rmse,0.645851998633601,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,ets,model,forecast,mape,2.6489816034037013,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,ets,model,forecast,directional_accuracy,0.5271317829457365,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,ets,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,ets,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,ets,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,lightgbm,model,forecast,mae,1.189479936073262,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,lightgbm,model,forecast,rmse,1.2866704985762931,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,lightgbm,model,forecast,mape,5.675001682773504,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,lightgbm,model,forecast,directional_accuracy,0.4418604651162791,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,lightgbm,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,lightgbm,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,lightgbm,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,persistence,baseline,forecast,mae,0.1475968992248061,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,persistence,baseline,forecast,rmse,0.2066829200910524,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,persistence,baseline,forecast,mape,0.7121662491841998,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,persistence,baseline,forecast,directional_accuracy,0.1085271317829457,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,persistence,baseline,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,persistence,baseline,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,persistence,baseline,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,sarimax,model,forecast,mae,1.1247539267764527e+91,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,sarimax,model,forecast,rmse,1.0581349067125969e+92,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,sarimax,model,forecast,mape,5.2313474808995835e+91,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,sarimax,model,forecast,directional_accuracy,0.4418604651162791,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,sarimax,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,sarimax,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,sarimax,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,stacking,model,forecast,mae,4.839445862360975e+55,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,stacking,model,forecast,rmse,4.552806150929545e+56,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,stacking,model,forecast,mape,2.2508765978323867e+56,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,stacking,model,forecast,directional_accuracy,0.4496124031007752,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,stacking,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,stacking,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,stacking,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,xgboost,model,forecast,mae,1.2821290345894276,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,xgboost,model,forecast,rmse,1.373050151255412,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,xgboost,model,forecast,mape,6.121331438008078,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,xgboost,model,forecast,directional_accuracy,0.4418604651162791,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,xgboost,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,xgboost,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,xgboost,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,zero_return,baseline,forecast,mae,0.1475968992248061,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,zero_return,baseline,forecast,rmse,0.2066829200910524,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,zero_return,baseline,forecast,mape,0.7121662491841998,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,zero_return,baseline,forecast,directional_accuracy,0.1085271317829457,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,zero_return,baseline,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,zero_return,baseline,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,ACB,1,zero_return,baseline,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,ets,model,forecast,mae,18.103926876247694,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,ets,model,forecast,rmse,19.388789413914985,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,ets,model,forecast,mape,17.151792774480707,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,ets,model,forecast,directional_accuracy,0.4806201550387597,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,ets,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,ets,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,ets,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,lightgbm,model,forecast,mae,5.222722208586445,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,lightgbm,model,forecast,rmse,5.690548277263172,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,lightgbm,model,forecast,mape,4.819132392224786,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,lightgbm,model,forecast,directional_accuracy,0.4961240310077519,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,lightgbm,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,lightgbm,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,lightgbm,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,persistence,baseline,forecast,mae,1.0748837209302324,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,persistence,baseline,forecast,rmse,1.6217016615486857,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,persistence,baseline,forecast,mape,1.0231099288143952,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,persistence,baseline,forecast,directional_accuracy,0.0465116279069767,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,persistence,baseline,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,persistence,baseline,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,persistence,baseline,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,sarimax,model,forecast,mae,1.1109886628487304,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,sarimax,model,forecast,rmse,1.6818848133811977,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,sarimax,model,forecast,mape,1.0572256004491218,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,sarimax,model,forecast,directional_accuracy,0.4263565891472868,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,sarimax,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,sarimax,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,sarimax,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,stacking,model,forecast,mae,27.44077232124991,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,stacking,model,forecast,rmse,28.1494671645402,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,stacking,model,forecast,mape,25.710937465305072,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,stacking,model,forecast,directional_accuracy,0.4728682170542636,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,stacking,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,stacking,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,stacking,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,xgboost,model,forecast,mae,5.882867050762325,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,xgboost,model,forecast,rmse,6.299657781624232,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,xgboost,model,forecast,mape,5.444765005378018,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,xgboost,model,forecast,directional_accuracy,0.4806201550387597,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,xgboost,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,xgboost,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,xgboost,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,zero_return,baseline,forecast,mae,1.0748837209302324,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,zero_return,baseline,forecast,rmse,1.6217016615486857,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,zero_return,baseline,forecast,mape,1.0231099288143952,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,zero_return,baseline,forecast,directional_accuracy,0.0465116279069767,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,zero_return,baseline,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,zero_return,baseline,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,DGC,1,zero_return,baseline,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,ets,model,forecast,mae,5.202339916932737,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,ets,model,forecast,rmse,6.166414345693662,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,ets,model,forecast,mape,4.617217131945748,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,ets,model,forecast,directional_accuracy,0.5658914728682171,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,ets,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,ets,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,ets,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,lightgbm,model,forecast,mae,15.380493903509704,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,lightgbm,model,forecast,rmse,16.68407942494273,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,lightgbm,model,forecast,mape,13.11188838837014,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,lightgbm,model,forecast,directional_accuracy,0.4263565891472868,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,lightgbm,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,lightgbm,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,lightgbm,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,persistence,baseline,forecast,mae,1.2013178294573643,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,persistence,baseline,forecast,rmse,1.5943589997723344,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,persistence,baseline,forecast,mape,1.0520509448195785,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,persistence,baseline,forecast,directional_accuracy,0.0310077519379844,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,persistence,baseline,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,persistence,baseline,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,persistence,baseline,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,sarimax,model,forecast,mae,9.729370766397696e+22,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,sarimax,model,forecast,rmse,5.109173717624333e+23,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,sarimax,model,forecast,mape,7.555023012604785e+22,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,sarimax,model,forecast,directional_accuracy,0.4263565891472868,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,sarimax,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,sarimax,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,sarimax,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,stacking,model,forecast,mae,13.559047957712592,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,stacking,model,forecast,rmse,17.201973882129423,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,stacking,model,forecast,mape,12.085893383665477,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,stacking,model,forecast,directional_accuracy,0.5271317829457365,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,stacking,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,stacking,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,stacking,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,xgboost,model,forecast,mae,15.44395552760871,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,xgboost,model,forecast,rmse,16.638789259987558,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,xgboost,model,forecast,mape,13.184377772822216,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,xgboost,model,forecast,directional_accuracy,0.4263565891472868,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,xgboost,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,xgboost,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,xgboost,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,zero_return,baseline,forecast,mae,1.2013178294573643,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,zero_return,baseline,forecast,rmse,1.5943589997723344,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,zero_return,baseline,forecast,mape,1.0520509448195785,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,zero_return,baseline,forecast,directional_accuracy,0.0310077519379844,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,zero_return,baseline,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,zero_return,baseline,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,FPT,1,zero_return,baseline,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,HPG,1,ets,model,forecast,mae,2.972271644563319,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,HPG,1,ets,model,forecast,rmse,3.2227273039359834,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,HPG,1,ets,model,forecast,mape,13.522377601923594,129,2024-07-01,2024-12-30,computed_on_non_zero_denominator
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,HPG,1,ets,model,forecast,directional_accuracy,0.4263565891472868,129,2024-07-01,2024-12-30,computed_from_direction_columns
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,HPG,1,ets,model,decision_diagnostic,coverage_count,129.0,129,2024-07-01,2024-12-30,non_null_prediction_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,HPG,1,ets,model,decision_diagnostic,prediction_count,129.0,129,2024-07-01,2024-12-30,row_count
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,HPG,1,ets,model,stability,missing_prediction_rate,0.0,129,2024-07-01,2024-12-30,computed
EXP-FC-002,EXP-FC-002-20260509T042221Z-eb727f28,HPG,1,lightgbm,model,forecast,mae,0.4944823994842853,129,2024-07-01,2024-12-30,computed
