regime_source,frequency,model,horizon,regime,ticker,observation_count,accuracy,reliability,passed_60pct,passed_63pct
exante_proxy,hourly,stacking,1,insufficient_history,CTG,5,0.6,False,True,False
exante_proxy,hourly,stacking,1,insufficient_history,DGC,5,1.0,False,True,True
exante_proxy,hourly,stacking,1,insufficient_history,FPT,5,0.6,False,True,False
exante_proxy,hourly,stacking,1,insufficient_history,GAS,5,0.6,False,True,False
exante_proxy,hourly,stacking,1,insufficient_history,GVR,5,0.8,False,True,True
exante_proxy,hourly,stacking,1,insufficient_history,HDB,5,0.6,False,True,False
exante_proxy,hourly,stacking,1,insufficient_history,LPB,5,0.4,False,False,False
exante_proxy,hourly,stacking,1,insufficient_history,MBB,5,0.6,False,True,False
exante_proxy,hourly,stacking,1,insufficient_history,MSN,5,0.6,False,True,False
exante_proxy,hourly,stacking,1,insufficient_history,MWG,5,1.0,False,True,True
exante_proxy,hourly,stacking,1,insufficient_history,PLX,5,1.0,False,True,True
exante_proxy,hourly,stacking,1,insufficient_history,SAB,5,0.2,False,False,False
exante_proxy,hourly,stacking,1,insufficient_history,SSB,5,1.0,False,True,True
exante_proxy,hourly,stacking,1,insufficient_history,SSI,5,0.6,False,True,False
exante_proxy,hourly,stacking,1,insufficient_history,STB,5,0.0,False,False,False
exante_proxy,hourly,stacking,1,insufficient_history,TCB,5,0.4,False,False,False
exante_proxy,hourly,stacking,1,insufficient_history,TPB,5,0.8,False,True,True
exante_proxy,hourly,stacking,1,insufficient_history,VCB,5,0.6,False,True,False
exante_proxy,hourly,stacking,1,insufficient_history,VHM,5,0.8,False,True,True
exante_proxy,hourly,stacking,1,insufficient_history,VIC,5,0.4,False,False,False
exante_proxy,hourly,stacking,1,insufficient_history,VJC,5,0.6,False,True,False
exante_proxy,hourly,stacking,1,insufficient_history,VNM,5,0.6,False,True,False
exante_proxy,hourly,stacking,1,insufficient_history,VPB,5,0.8,False,True,True
exante_proxy,hourly,stacking,1,insufficient_history,VPL,5,1.0,False,True,True
exante_proxy,hourly,stacking,1,insufficient_history,VRE,5,0.6,False,True,False
exante_proxy,hourly,stacking,1,sideways,ACB,142,0.5563380281690141,True,False,False
exante_proxy,hourly,stacking,1,sideways,BID,164,0.5670731707317073,True,False,False
exante_proxy,hourly,stacking,1,sideways,CTG,171,0.5380116959064327,True,False,False
exante_proxy,hourly,stacking,1,sideways,DGC,169,0.5857988165680473,True,False,False
exante_proxy,hourly,stacking,1,sideways,FPT,161,0.6583850931677019,True,True,True
exante_proxy,hourly,stacking,1,sideways,GAS,176,0.5909090909090909,True,False,False
exante_proxy,hourly,stacking,1,sideways,GVR,175,0.5371428571428571,True,False,False
exante_proxy,hourly,stacking,1,sideways,HDB,163,0.5705521472392638,True,False,False
exante_proxy,hourly,stacking,1,sideways,LPB,174,0.5,True,False,False
exante_proxy,hourly,stacking,1,sideways,MBB,153,0.6013071895424836,True,True,False
exante_proxy,hourly,stacking,1,sideways,MSN,169,0.5266272189349113,True,False,False
exante_proxy,hourly,stacking,1,sideways,MWG,171,0.5263157894736842,True,False,False
exante_proxy,hourly,stacking,1,sideways,PLX,172,0.6395348837209303,True,True,True
exante_proxy,hourly,stacking,1,sideways,SAB,168,0.6071428571428571,True,True,False
exante_proxy,hourly,stacking,1,sideways,SSB,131,0.6717557251908397,True,True,True
exante_proxy,hourly,stacking,1,sideways,SSI,163,0.5398773006134969,True,False,False
exante_proxy,hourly,stacking,1,sideways,STB,164,0.5,True,False,False
exante_proxy,hourly,stacking,1,sideways,TCB,166,0.5,True,False,False
exante_proxy,hourly,stacking,1,sideways,TPB,137,0.5693430656934306,True,False,False
exante_proxy,hourly,stacking,1,sideways,VCB,151,0.5364238410596026,True,False,False
exante_proxy,hourly,stacking,1,sideways,VHM,172,0.45930232558139533,True,False,False
exante_proxy,hourly,stacking,1,sideways,VIC,182,0.44505494505494503,True,False,False
exante_proxy,hourly,stacking,1,sideways,VJC,185,0.5243243243243243,True,False,False
exante_proxy,hourly,stacking,1,sideways,VNM,162,0.5740740740740741,True,False,False
exante_proxy,hourly,stacking,1,sideways,VPB,158,0.5759493670886076,True,False,False
exante_proxy,hourly,stacking,1,sideways,VPL,178,0.5168539325842697,True,False,False
exante_proxy,hourly,stacking,1,sideways,VRE,168,0.48214285714285715,True,False,False
exante_proxy,hourly,stacking,4,bear,DGC,29,0.2413793103448276,False,False,False
exante_proxy,hourly,stacking,4,bear,GAS,7,0.2857142857142857,False,False,False
exante_proxy,hourly,stacking,4,bear,PLX,12,0.4166666666666667,False,False,False
exante_proxy,hourly,stacking,4,bear,VIC,4,0.25,False,False,False
exante_proxy,hourly,stacking,4,bear,VPL,2,0.5,False,False,False
exante_proxy,hourly,stacking,4,bull,LPB,1,1.0,False,True,True
exante_proxy,hourly,stacking,4,bull,VHM,14,0.6428571428571429,False,True,True
exante_proxy,hourly,stacking,4,bull,VIC,17,0.6470588235294118,False,True,True
exante_proxy,hourly,stacking,4,bull,VRE,8,0.125,False,False,False
exante_proxy,hourly,stacking,4,insufficient_history,ACB,5,0.2,False,False,False
exante_proxy,hourly,stacking,4,insufficient_history,BID,5,0.6,False,True,False
exante_proxy,hourly,stacking,4,insufficient_history,CTG,5,0.6,False,True,False
exante_proxy,hourly,stacking,4,insufficient_history,DGC,5,0.8,False,True,True
exante_proxy,hourly,stacking,4,insufficient_history,FPT,5,0.2,False,False,False
exante_proxy,hourly,stacking,4,insufficient_history,GAS,5,1.0,False,True,True
exante_proxy,hourly,stacking,4,insufficient_history,GVR,5,0.8,False,True,True
exante_proxy,hourly,stacking,4,insufficient_history,HDB,5,0.8,False,True,True
exante_proxy,hourly,stacking,4,insufficient_history,LPB,5,1.0,False,True,True
exante_proxy,hourly,stacking,4,insufficient_history,MBB,5,1.0,False,True,True
exante_proxy,hourly,stacking,4,insufficient_history,MSN,5,0.4,False,False,False
exante_proxy,hourly,stacking,4,insufficient_history,MWG,5,1.0,False,True,True
exante_proxy,hourly,stacking,4,insufficient_history,PLX,5,0.6,False,True,False
exante_proxy,hourly,stacking,4,insufficient_history,SAB,5,0.2,False,False,False
exante_proxy,hourly,stacking,4,insufficient_history,SSB,5,0.6,False,True,False
exante_proxy,hourly,stacking,4,insufficient_history,SSI,5,1.0,False,True,True
exante_proxy,hourly,stacking,4,insufficient_history,STB,5,0.8,False,True,True
exante_proxy,hourly,stacking,4,insufficient_history,TCB,5,0.6,False,True,False
exante_proxy,hourly,stacking,4,insufficient_history,TPB,5,0.8,False,True,True
exante_proxy,hourly,stacking,4,insufficient_history,VCB,5,1.0,False,True,True
exante_proxy,hourly,stacking,4,insufficient_history,VHM,5,0.0,False,False,False
exante_proxy,hourly,stacking,4,insufficient_history,VIC,5,0.2,False,False,False
exante_proxy,hourly,stacking,4,insufficient_history,VJC,5,0.6,False,True,False
exante_proxy,hourly,stacking,4,insufficient_history,VNM,5,0.8,False,True,True
exante_proxy,hourly,stacking,4,insufficient_history,VPB,5,1.0,False,True,True
exante_proxy,hourly,stacking,4,insufficient_history,VPL,5,1.0,False,True,True
exante_proxy,hourly,stacking,4,insufficient_history,VRE,5,0.8,False,True,True
exante_proxy,hourly,stacking,4,sideways,ACB,164,0.45121951219512196,True,False,False
exante_proxy,hourly,stacking,4,sideways,BID,181,0.5027624309392266,True,False,False
exante_proxy,hourly,stacking,4,sideways,CTG,179,0.48044692737430167,True,False,False
exante_proxy,hourly,stacking,4,sideways,DGC,148,0.4797297297297297,True,False,False
exante_proxy,hourly,stacking,4,sideways,FPT,178,0.6292134831460674,True,True,False
exante_proxy,hourly,stacking,4,sideways,GAS,178,0.6460674157303371,True,True,True
exante_proxy,hourly,stacking,4,sideways,GVR,181,0.5248618784530387,True,False,False
exante_proxy,hourly,stacking,4,sideways,HDB,176,0.4659090909090909,True,False,False
exante_proxy,hourly,stacking,4,sideways,LPB,177,0.4519774011299435,True,False,False
exante_proxy,hourly,stacking,4,sideways,MBB,178,0.5561797752808989,True,False,False
exante_proxy,hourly,stacking,4,sideways,MSN,168,0.47619047619047616,True,False,False
exante_proxy,hourly,stacking,4,sideways,MWG,183,0.5191256830601093,True,False,False
exante_proxy,hourly,stacking,4,sideways,PLX,163,0.5030674846625767,True,False,False
exante_proxy,hourly,stacking,4,sideways,SAB,178,0.5168539325842697,True,False,False
exante_proxy,hourly,stacking,4,sideways,SSB,147,0.5850340136054422,True,False,False
exante_proxy,hourly,stacking,4,sideways,SSI,174,0.5632183908045977,True,False,False
exante_proxy,hourly,stacking,4,sideways,STB,176,0.42613636363636365,True,False,False
exante_proxy,hourly,stacking,4,sideways,TCB,173,0.5317919075144508,True,False,False
exante_proxy,hourly,stacking,4,sideways,TPB,165,0.5333333333333333,True,False,False
exante_proxy,hourly,stacking,4,sideways,VCB,171,0.52046783625731,True,False,False
exante_proxy,hourly,stacking,4,sideways,VHM,170,0.5647058823529412,True,False,False
exante_proxy,hourly,stacking,4,sideways,VIC,162,0.6419753086419753,True,True,True
exante_proxy,hourly,stacking,4,sideways,VJC,185,0.5027027027027027,True,False,False
exante_proxy,hourly,stacking,4,sideways,VNM,175,0.37142857142857144,True,False,False
exante_proxy,hourly,stacking,4,sideways,VPB,178,0.4943820224719101,True,False,False
exante_proxy,hourly,stacking,4,sideways,VPL,177,0.4180790960451977,True,False,False
exante_proxy,hourly,stacking,4,sideways,VRE,174,0.40229885057471265,True,False,False
exante_proxy,hourly,stacking,8,bear,DGC,37,0.24324324324324326,False,False,False
exante_proxy,hourly,stacking,8,bear,GAS,13,0.46153846153846156,False,False,False
exante_proxy,hourly,stacking,8,bear,GVR,17,0.6470588235294118,False,True,True
exante_proxy,hourly,stacking,8,bear,MWG,5,0.6,False,True,False
exante_proxy,hourly,stacking,8,bear,PLX,26,0.38461538461538464,False,False,False
exante_proxy,hourly,stacking,8,bear,SSI,9,0.7777777777777778,False,True,True
exante_proxy,hourly,stacking,8,bear,STB,8,0.125,False,False,False
exante_proxy,hourly,stacking,8,bear,VIC,17,0.7058823529411765,False,True,True
exante_proxy,hourly,stacking,8,bear,VPL,1,0.0,False,False,False
exante_proxy,hourly,stacking,8,bull,DGC,9,0.5555555555555556,False,False,False
exante_proxy,hourly,stacking,8,bull,GVR,23,0.43478260869565216,False,False,False
exante_proxy,hourly,stacking,8,bull,LPB,43,0.32558139534883723,False,False,False
exante_proxy,hourly,stacking,8,bull,MWG,1,0.0,False,False,False
exante_proxy,hourly,stacking,8,bull,STB,21,0.3333333333333333,False,False,False
exante_proxy,hourly,stacking,8,bull,TCB,11,0.2727272727272727,False,False,False
exante_proxy,hourly,stacking,8,bull,VHM,58,0.3793103448275862,True,False,False
exante_proxy,hourly,stacking,8,bull,VIC,78,0.6153846153846154,True,True,False
exante_proxy,hourly,stacking,8,bull,VRE,37,0.2702702702702703,False,False,False
exante_proxy,hourly,stacking,8,insufficient_history,ACB,5,0.0,False,False,False
exante_proxy,hourly,stacking,8,insufficient_history,BID,5,0.6,False,True,False
exante_proxy,hourly,stacking,8,insufficient_history,CTG,5,0.4,False,False,False
exante_proxy,hourly,stacking,8,insufficient_history,DGC,5,0.2,False,False,False
exante_proxy,hourly,stacking,8,insufficient_history,FPT,5,0.0,False,False,False
exante_proxy,hourly,stacking,8,insufficient_history,GAS,5,1.0,False,True,True
exante_proxy,hourly,stacking,8,insufficient_history,GVR,5,0.6,False,True,False
exante_proxy,hourly,stacking,8,insufficient_history,HDB,5,0.4,False,False,False
exante_proxy,hourly,stacking,8,insufficient_history,LPB,5,0.2,False,False,False
exante_proxy,hourly,stacking,8,insufficient_history,MBB,5,0.4,False,False,False
exante_proxy,hourly,stacking,8,insufficient_history,MSN,5,0.2,False,False,False
exante_proxy,hourly,stacking,8,insufficient_history,MWG,5,0.8,False,True,True
exante_proxy,hourly,stacking,8,insufficient_history,PLX,5,0.2,False,False,False
exante_proxy,hourly,stacking,8,insufficient_history,SAB,5,0.0,False,False,False
exante_proxy,hourly,stacking,8,insufficient_history,SSB,5,0.2,False,False,False
exante_proxy,hourly,stacking,8,insufficient_history,SSI,5,0.8,False,True,True
exante_proxy,hourly,stacking,8,insufficient_history,STB,5,1.0,False,True,True
exante_proxy,hourly,stacking,8,insufficient_history,TCB,5,0.6,False,True,False
exante_proxy,hourly,stacking,8,insufficient_history,TPB,5,0.4,False,False,False
exante_proxy,hourly,stacking,8,insufficient_history,VCB,5,0.4,False,False,False
exante_proxy,hourly,stacking,8,insufficient_history,VHM,5,0.0,False,False,False
exante_proxy,hourly,stacking,8,insufficient_history,VIC,5,0.6,False,True,False
exante_proxy,hourly,stacking,8,insufficient_history,VJC,5,1.0,False,True,True
exante_proxy,hourly,stacking,8,insufficient_history,VNM,5,0.8,False,True,True
exante_proxy,hourly,stacking,8,insufficient_history,VPB,5,0.4,False,False,False
exante_proxy,hourly,stacking,8,insufficient_history,VPL,5,1.0,False,True,True
exante_proxy,hourly,stacking,8,insufficient_history,VRE,5,0.2,False,False,False
exante_proxy,hourly,stacking,8,sideways,ACB,166,0.5481927710843374,True,False,False
exante_proxy,hourly,stacking,8,sideways,BID,172,0.45930232558139533,True,False,False
exante_proxy,hourly,stacking,8,sideways,CTG,177,0.4576271186440678,True,False,False
exante_proxy,hourly,stacking,8,sideways,DGC,131,0.5267175572519084,True,False,False
exante_proxy,hourly,stacking,8,sideways,FPT,177,0.6440677966101694,True,True,True
exante_proxy,hourly,stacking,8,sideways,GAS,166,0.4879518072289157,True,False,False
exante_proxy,hourly,stacking,8,sideways,GVR,141,0.3971631205673759,True,False,False
exante_proxy,hourly,stacking,8,sideways,HDB,171,0.5730994152046783,True,False,False
exante_proxy,hourly,stacking,8,sideways,LPB,133,0.5488721804511278,True,False,False
exante_proxy,hourly,stacking,8,sideways,MBB,176,0.5397727272727273,True,False,False
exante_proxy,hourly,stacking,8,sideways,MSN,180,0.4,True,False,False
exante_proxy,hourly,stacking,8,sideways,MWG,173,0.630057803468208,True,True,True
exante_proxy,hourly,stacking,8,sideways,PLX,154,0.3961038961038961,True,False,False
exante_proxy,hourly,stacking,8,sideways,SAB,176,0.5113636363636364,True,False,False
exante_proxy,hourly,stacking,8,sideways,SSB,155,0.4064516129032258,True,False,False
exante_proxy,hourly,stacking,8,sideways,SSI,166,0.463855421686747,True,False,False
exante_proxy,hourly,stacking,8,sideways,STB,151,0.48344370860927155,True,False,False
exante_proxy,hourly,stacking,8,sideways,TCB,164,0.524390243902439,True,False,False
exante_proxy,hourly,stacking,8,sideways,TPB,165,0.40606060606060607,True,False,False
exante_proxy,hourly,stacking,8,sideways,VCB,174,0.47126436781609193,True,False,False
exante_proxy,hourly,stacking,8,sideways,VHM,123,0.5691056910569106,True,False,False
exante_proxy,hourly,stacking,8,sideways,VIC,85,0.4117647058823529,True,False,False
exante_proxy,hourly,stacking,8,sideways,VJC,178,0.550561797752809,True,False,False
exante_proxy,hourly,stacking,8,sideways,VNM,175,0.49142857142857144,True,False,False
exante_proxy,hourly,stacking,8,sideways,VPB,177,0.519774011299435,True,False,False
exante_proxy,hourly,stacking,8,sideways,VPL,180,0.36666666666666664,True,False,False
exante_proxy,hourly,stacking,8,sideways,VRE,144,0.3888888888888889,True,False,False
exante_proxy,hourly,stacking,20,bear,BID,12,0.6666666666666666,False,True,True
exante_proxy,hourly,stacking,20,bear,CTG,5,0.6,False,True,False
exante_proxy,hourly,stacking,20,bear,DGC,52,0.36538461538461536,True,False,False
exante_proxy,hourly,stacking,20,bear,FPT,20,0.7,False,True,True
exante_proxy,hourly,stacking,20,bear,GAS,37,0.8108108108108109,False,True,True
exante_proxy,hourly,stacking,20,bear,GVR,32,0.21875,False,False,False
exante_proxy,hourly,stacking,20,bear,HDB,16,0.875,False,True,True
exante_proxy,hourly,stacking,20,bear,LPB,17,0.6470588235294118,False,True,True
exante_proxy,hourly,stacking,20,bear,MSN,6,0.5,False,False,False
exante_proxy,hourly,stacking,20,bear,MWG,21,0.7619047619047619,False,True,True
exante_proxy,hourly,stacking,20,bear,PLX,53,0.49056603773584906,True,False,False
exante_proxy,hourly,stacking,20,bear,SSI,29,0.8275862068965517,False,True,True
exante_proxy,hourly,stacking,20,bear,STB,41,0.12195121951219512,False,False,False
exante_proxy,hourly,stacking,20,bear,TCB,4,0.25,False,False,False
exante_proxy,hourly,stacking,20,bear,VIC,29,0.6551724137931034,False,True,True
exante_proxy,hourly,stacking,20,bear,VJC,3,0.3333333333333333,False,False,False
exante_proxy,hourly,stacking,20,bear,VPB,7,0.8571428571428571,False,True,True
exante_proxy,hourly,stacking,20,bear,VPL,1,1.0,False,True,True
exante_proxy,hourly,stacking,20,bull,BID,7,0.5714285714285714,False,False,False
exante_proxy,hourly,stacking,20,bull,CTG,6,0.3333333333333333,False,False,False
exante_proxy,hourly,stacking,20,bull,DGC,19,0.7894736842105263,False,True,True
exante_proxy,hourly,stacking,20,bull,FPT,11,0.36363636363636365,False,False,False
exante_proxy,hourly,stacking,20,bull,GVR,56,0.6071428571428571,True,True,False
exante_proxy,hourly,stacking,20,bull,HDB,8,0.625,False,True,False
exante_proxy,hourly,stacking,20,bull,LPB,54,0.2962962962962963,True,False,False
exante_proxy,hourly,stacking,20,bull,MSN,20,0.3,False,False,False
exante_proxy,hourly,stacking,20,bull,MWG,33,0.2727272727272727,False,False,False
exante_proxy,hourly,stacking,20,bull,SAB,15,0.4666666666666667,False,False,False
exante_proxy,hourly,stacking,20,bull,SSI,28,0.32142857142857145,False,False,False
exante_proxy,hourly,stacking,20,bull,STB,37,0.4594594594594595,False,False,False
exante_proxy,hourly,stacking,20,bull,TCB,40,0.375,False,False,False
exante_proxy,hourly,stacking,20,bull,VHM,114,0.4298245614035088,True,False,False
exante_proxy,hourly,stacking,20,bull,VIC,110,0.08181818181818182,True,False,False
exante_proxy,hourly,stacking,20,bull,VJC,47,0.425531914893617,False,False,False
exante_proxy,hourly,stacking,20,bull,VPB,38,0.15789473684210525,False,False,False
exante_proxy,hourly,stacking,20,bull,VPL,52,0.09615384615384616,True,False,False
exante_proxy,hourly,stacking,20,bull,VRE,84,0.8095238095238095,True,True,True
exante_proxy,hourly,stacking,20,insufficient_history,ACB,5,0.0,False,False,False
exante_proxy,hourly,stacking,20,insufficient_history,BID,5,0.2,False,False,False
exante_proxy,hourly,stacking,20,insufficient_history,CTG,5,0.0,False,False,False
exante_proxy,hourly,stacking,20,insufficient_history,DGC,5,1.0,False,True,True
exante_proxy,hourly,stacking,20,insufficient_history,FPT,5,0.8,False,True,True
exante_proxy,hourly,stacking,20,insufficient_history,GAS,5,1.0,False,True,True
exante_proxy,hourly,stacking,20,insufficient_history,GVR,5,0.0,False,False,False
exante_proxy,hourly,stacking,20,insufficient_history,HDB,5,0.8,False,True,True
exante_proxy,hourly,stacking,20,insufficient_history,LPB,5,0.0,False,False,False
exante_proxy,hourly,stacking,20,insufficient_history,MBB,5,0.4,False,False,False
exante_proxy,hourly,stacking,20,insufficient_history,MSN,5,0.0,False,False,False
exante_proxy,hourly,stacking,20,insufficient_history,MWG,5,0.8,False,True,True
exante_proxy,hourly,stacking,20,insufficient_history,PLX,5,0.2,False,False,False
exante_proxy,hourly,stacking,20,insufficient_history,SAB,5,1.0,False,True,True
exante_proxy,hourly,stacking,20,insufficient_history,SSB,5,0.0,False,False,False
exante_proxy,hourly,stacking,20,insufficient_history,SSI,5,1.0,False,True,True
exante_proxy,hourly,stacking,20,insufficient_history,STB,5,0.0,False,False,False
exante_proxy,hourly,stacking,20,insufficient_history,TCB,5,0.8,False,True,True
exante_proxy,hourly,stacking,20,insufficient_history,TPB,5,1.0,False,True,True
exante_proxy,hourly,stacking,20,insufficient_history,VCB,5,0.6,False,True,False
exante_proxy,hourly,stacking,20,insufficient_history,VHM,5,0.0,False,False,False
exante_proxy,hourly,stacking,20,insufficient_history,VIC,5,0.0,False,False,False
exante_proxy,hourly,stacking,20,insufficient_history,VJC,5,1.0,False,True,True
exante_proxy,hourly,stacking,20,insufficient_history,VNM,5,1.0,False,True,True
exante_proxy,hourly,stacking,20,insufficient_history,VPB,5,1.0,False,True,True
exante_proxy,hourly,stacking,20,insufficient_history,VPL,5,0.8,False,True,True
exante_proxy,hourly,stacking,20,insufficient_history,VRE,5,0.8,False,True,True
exante_proxy,hourly,stacking,20,sideways,ACB,162,0.6172839506172839,True,True,False
exante_proxy,hourly,stacking,20,sideways,BID,144,0.4583333333333333,True,False,False
exante_proxy,hourly,stacking,20,sideways,CTG,151,0.40397350993377484,True,False,False
exante_proxy,hourly,stacking,20,sideways,DGC,94,0.40425531914893614,True,False,False
exante_proxy,hourly,stacking,20,sideways,FPT,134,0.6940298507462687,True,True,True
exante_proxy,hourly,stacking,20,sideways,GAS,131,0.3969465648854962,True,False,False
exante_proxy,hourly,stacking,20,sideways,GVR,77,0.5324675324675324,True,False,False
exante_proxy,hourly,stacking,20,sideways,HDB,138,0.4420289855072464,True,False,False
exante_proxy,hourly,stacking,20,sideways,LPB,98,0.6530612244897959,True,True,True
exante_proxy,hourly,stacking,20,sideways,MBB,162,0.6111111111111112,True,True,False
exante_proxy,hourly,stacking,20,sideways,MSN,141,0.44680851063829785,True,False,False
exante_proxy,hourly,stacking,20,sideways,MWG,114,0.38596491228070173,True,False,False
exante_proxy,hourly,stacking,20,sideways,PLX,115,0.3652173913043478,True,False,False
exante_proxy,hourly,stacking,20,sideways,SAB,151,0.4370860927152318,True,False,False
exante_proxy,hourly,stacking,20,sideways,SSB,156,0.48717948717948717,True,False,False
exante_proxy,hourly,stacking,20,sideways,SSI,106,0.46226415094339623,True,False,False
exante_proxy,hourly,stacking,20,sideways,STB,89,0.6966292134831461,True,True,True
exante_proxy,hourly,stacking,20,sideways,TCB,121,0.5371900826446281,True,False,False
exante_proxy,hourly,stacking,20,sideways,TPB,161,0.5341614906832298,True,False,False
exante_proxy,hourly,stacking,20,sideways,VCB,162,0.41358024691358025,True,False,False
exante_proxy,hourly,stacking,20,sideways,VHM,52,0.75,True,True,True
exante_proxy,hourly,stacking,20,sideways,VIC,31,0.3225806451612903,False,False,False
exante_proxy,hourly,stacking,20,sideways,VJC,119,0.3025210084033613,True,False,False
exante_proxy,hourly,stacking,20,sideways,VNM,163,0.5337423312883436,True,False,False
exante_proxy,hourly,stacking,20,sideways,VPB,124,0.43548387096774194,True,False,False
exante_proxy,hourly,stacking,20,sideways,VPL,116,0.4224137931034483,True,False,False
exante_proxy,hourly,stacking,20,sideways,VRE,81,0.48148148148148145,True,False,False
exante_proxy,hourly,xgboost,1,insufficient_history,ACB,5,0.6,False,True,False
exante_proxy,hourly,xgboost,1,insufficient_history,BID,5,1.0,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,CTG,5,0.8,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,DGC,5,1.0,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,FPT,5,0.8,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,GAS,5,0.8,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,GVR,5,0.8,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,HDB,5,1.0,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,LPB,5,1.0,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,MBB,5,0.8,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,MSN,5,0.8,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,MWG,5,1.0,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,PLX,5,0.8,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,SAB,5,0.6,False,True,False
exante_proxy,hourly,xgboost,1,insufficient_history,SSB,5,0.8,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,SSI,5,0.8,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,STB,5,0.8,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,TCB,5,0.8,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,TPB,5,0.6,False,True,False
exante_proxy,hourly,xgboost,1,insufficient_history,VCB,5,0.8,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,VHM,5,0.6,False,True,False
exante_proxy,hourly,xgboost,1,insufficient_history,VIC,5,0.8,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,VJC,5,0.8,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,VNM,5,1.0,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,VPB,5,0.6,False,True,False
exante_proxy,hourly,xgboost,1,insufficient_history,VPL,5,1.0,False,True,True
exante_proxy,hourly,xgboost,1,insufficient_history,VRE,5,0.8,False,True,True
exante_proxy,hourly,xgboost,1,sideways,ACB,142,0.5,True,False,False
exante_proxy,hourly,xgboost,1,sideways,BID,164,0.47560975609756095,True,False,False
exante_proxy,hourly,xgboost,1,sideways,CTG,171,0.5029239766081871,True,False,False
exante_proxy,hourly,xgboost,1,sideways,DGC,169,0.5680473372781065,True,False,False
exante_proxy,hourly,xgboost,1,sideways,FPT,161,0.5838509316770186,True,False,False
exante_proxy,hourly,xgboost,1,sideways,GAS,176,0.4431818181818182,True,False,False
exante_proxy,hourly,xgboost,1,sideways,GVR,175,0.5428571428571428,True,False,False
exante_proxy,hourly,xgboost,1,sideways,HDB,163,0.5398773006134969,True,False,False
exante_proxy,hourly,xgboost,1,sideways,LPB,174,0.5574712643678161,True,False,False
exante_proxy,hourly,xgboost,1,sideways,MBB,153,0.5686274509803921,True,False,False
exante_proxy,hourly,xgboost,1,sideways,MSN,169,0.5088757396449705,True,False,False
exante_proxy,hourly,xgboost,1,sideways,MWG,171,0.5730994152046783,True,False,False
exante_proxy,hourly,xgboost,1,sideways,PLX,172,0.5290697674418605,True,False,False
exante_proxy,hourly,xgboost,1,sideways,SAB,168,0.5833333333333334,True,False,False
exante_proxy,hourly,xgboost,1,sideways,SSB,131,0.6870229007633588,True,True,True
exante_proxy,hourly,xgboost,1,sideways,SSI,163,0.6073619631901841,True,True,False
exante_proxy,hourly,xgboost,1,sideways,STB,164,0.573170731707317,True,False,False
exante_proxy,hourly,xgboost,1,sideways,TCB,166,0.4759036144578313,True,False,False
exante_proxy,hourly,xgboost,1,sideways,TPB,137,0.5547445255474452,True,False,False
exante_proxy,hourly,xgboost,1,sideways,VCB,151,0.5562913907284768,True,False,False
exante_proxy,hourly,xgboost,1,sideways,VHM,172,0.47093023255813954,True,False,False
exante_proxy,hourly,xgboost,1,sideways,VIC,182,0.45054945054945056,True,False,False
exante_proxy,hourly,xgboost,1,sideways,VJC,185,0.5513513513513514,True,False,False
exante_proxy,hourly,xgboost,1,sideways,VNM,162,0.5740740740740741,True,False,False
exante_proxy,hourly,xgboost,1,sideways,VPB,158,0.5569620253164557,True,False,False
exante_proxy,hourly,xgboost,1,sideways,VPL,178,0.5280898876404494,True,False,False
exante_proxy,hourly,xgboost,1,sideways,VRE,168,0.5,True,False,False
exante_proxy,hourly,xgboost,4,bear,DGC,29,0.4482758620689655,False,False,False
exante_proxy,hourly,xgboost,4,bear,GAS,7,0.5714285714285714,False,False,False
exante_proxy,hourly,xgboost,4,bear,PLX,12,0.5833333333333334,False,False,False
exante_proxy,hourly,xgboost,4,bear,VIC,4,0.75,False,True,True
exante_proxy,hourly,xgboost,4,bear,VPL,2,0.5,False,False,False
exante_proxy,hourly,xgboost,4,bull,LPB,1,1.0,False,True,True
exante_proxy,hourly,xgboost,4,bull,VHM,14,0.2857142857142857,False,False,False
exante_proxy,hourly,xgboost,4,bull,VIC,17,0.47058823529411764,False,False,False
exante_proxy,hourly,xgboost,4,bull,VRE,8,0.375,False,False,False
exante_proxy,hourly,xgboost,4,insufficient_history,ACB,5,0.8,False,True,True
exante_proxy,hourly,xgboost,4,insufficient_history,BID,5,0.8,False,True,True
