date,industry,ret,sector_dispersion,sector_member_count
2025-04-16,Chứng khoán,-0.011153868943831139,0.018364630500258005,28.0
2025-04-17,Chứng khoán,0.006902107471595793,0.013738527576191586,28.0
2025-04-18,Chứng khoán,0.01240310200012777,0.013861105291751104,28.0
2025-04-21,Chứng khoán,-0.02707640400066536,0.017909577862097972,28.0
2025-04-22,Chứng khoán,-0.024733134847552834,0.029700811666227307,28.0
2025-04-23,Chứng khoán,0.029928040385149773,0.02645502801930511,28.0
2025-04-24,Chứng khoán,0.01392817010426806,0.020018682387387986,28.0
2025-04-25,Chứng khoán,0.015072585172796535,0.032812082309937096,28.0
2025-04-28,Chứng khoán,0.009374571629196724,0.02213494057430193,28.0
2025-04-29,Chứng khoán,-0.0015675414627459544,0.016946724120244526,28.0
2025-05-05,Chứng khoán,0.008302307998414884,0.015873436311673574,28.0
2025-05-06,Chứng khoán,-0.0012334415193383161,0.01090461430279863,28.0
2025-05-07,Chứng khoán,-0.009365049382959314,0.01227239579794816,28.0
2025-05-08,Chứng khoán,0.01698279420538387,0.01791713757354208,28.0
2025-05-09,Chứng khoán,-0.007835380426418891,0.008042799992702816,28.0
2025-05-12,Chứng khoán,0.011944341087012663,0.0200639556371462,28.0
2025-05-13,Chứng khoán,0.01530057908001414,0.02248403627587242,28.0
2025-05-14,Chứng khoán,0.007299508749193463,0.014238718928891636,28.0
2025-05-15,Chứng khoán,0.003268838296420951,0.014068211101727636,28.0
2025-05-16,Chứng khoán,-0.0032396197648375813,0.01133178592558709,28.0
2025-05-19,Chứng khoán,-0.01770223824524502,0.024390768438659973,28.0
2025-05-20,Chứng khoán,0.007709414509620811,0.010863466284533045,28.0
2025-05-21,Chứng khoán,-0.003253852979920519,0.010235430119995248,28.0
2025-05-22,Chứng khoán,-0.004531762981159042,0.014560557855151828,28.0
2025-05-23,Chứng khoán,-0.00403133128048463,0.01061918547144733,28.0
2025-05-26,Chứng khoán,0.019629505643954413,0.019234544230833664,28.0
2025-05-27,Chứng khoán,0.004339706599851096,0.014335711215363112,28.0
2025-05-28,Chứng khoán,0.005511682788761304,0.01414080808926017,28.0
2025-05-29,Chứng khoán,-0.007212822625150043,0.00965328665821743,28.0
2025-05-30,Chứng khoán,0.002980242618824902,0.02085483493692408,28.0
2025-06-02,Chứng khoán,0.016226430203000484,0.019361538194835277,28.0
2025-06-03,Chứng khoán,0.023476929464424555,0.02068147166741603,28.0
2025-06-04,Chứng khoán,-0.008540062931536677,0.013639805825084342,28.0
2025-06-05,Chứng khoán,-0.007961258783694105,0.01096262303700872,28.0
2025-06-06,Chứng khoán,-0.018895056862817766,0.015217844872183296,28.0
2025-06-09,Chứng khoán,-0.008734704748430256,0.013169953466741737,28.0
2025-06-10,Chứng khoán,0.005488255565904,0.021250539869557543,28.0
2025-06-11,Chứng khoán,0.0034549081737967812,0.017081245448690375,28.0
2025-06-12,Chứng khoán,0.007199707673439697,0.012698471872105547,28.0
2025-06-13,Chứng khoán,-0.021040346811403574,0.010564742523452842,28.0
2025-06-16,Chứng khoán,0.02578549525121295,0.01933145990612152,28.0
2025-06-17,Chứng khoán,-0.004358754855671899,0.009674805498253083,28.0
2025-06-18,Chứng khoán,-0.0026074322796456684,0.009761457440104884,28.0
2025-06-19,Chứng khoán,-0.002458365982000455,0.013185687560829332,28.0
2025-06-20,Chứng khoán,0.0013308002614668849,0.010993273577459498,28.0
2025-06-23,Chứng khoán,-0.00681998475373255,0.013471069467102309,28.0
2025-06-24,Chứng khoán,0.01884007745394655,0.016421843833677962,28.0
2025-06-25,Chứng khoán,-0.0022716707309394075,0.011800406629261653,28.0
2025-06-26,Chứng khoán,-0.007825614196542235,0.014386241634941134,28.0
2025-06-27,Chứng khoán,0.0033211522317543518,0.008905275110296403,28.0
2025-06-30,Chứng khoán,0.002562354995849701,0.013377074717730204,28.0
2025-07-01,Chứng khoán,-0.006471138094965111,0.028607230396242474,28.0
2025-07-02,Chứng khoán,0.033937527182348486,0.023364964080843372,28.0
2025-07-03,Chứng khoán,-0.0007546048074826046,0.01707042439027429,28.0
2025-07-04,Chứng khoán,-0.002586343159883177,0.013852837877521852,28.0
2025-07-07,Chứng khoán,0.012009883647321905,0.01167984751327038,28.0
2025-07-08,Chứng khoán,0.009831517978604539,0.01304167891794631,28.0
2025-07-09,Chứng khoán,0.026472532850150495,0.01757188990870375,28.0
2025-07-10,Chứng khoán,-0.0027680873683258007,0.01254900765751244,28.0
2025-07-11,Chứng khoán,0.01365504171967897,0.016610334278620537,28.0
2025-07-14,Chứng khoán,0.00831943240196895,0.023764308842888156,28.0
2025-07-15,Chứng khoán,0.012189334251592188,0.02327938359331421,28.0
2025-07-16,Chứng khoán,0.021075647074214412,0.02978849165715142,28.0
2025-07-17,Chứng khoán,0.0010194682458687496,0.022867302698009778,28.0
2025-07-18,Chứng khoán,0.009308714173691215,0.02149018260077931,28.0
2025-07-21,Chứng khoán,-0.010351826481071651,0.03389663449661244,28.0
2025-07-22,Chứng khoán,0.026357215618540288,0.024177137703071786,28.0
2025-07-23,Chứng khoán,0.015572958190178208,0.027264928732681094,28.0
2025-07-24,Chứng khoán,-0.002497550110061578,0.017285148553544346,28.0
2025-07-25,Chứng khoán,0.03366946646020469,0.02393752294177259,28.0
2025-07-28,Chứng khoán,0.06487815298521973,0.024185260767453316,28.0
2025-07-29,Chứng khoán,-0.06255391206493831,0.0235823289202781,28.0
2025-07-30,Chứng khoán,0.023946763610958856,0.03564329264384863,28.0
2025-07-31,Chứng khoán,0.009370771683588365,0.028916080060493704,28.0
2025-08-01,Chứng khoán,-0.015359105947667972,0.021434048960137234,28.0
2025-08-04,Chứng khoán,0.021077011852363697,0.02271179500268002,28.0
2025-08-05,Chứng khoán,-0.0038793790678699597,0.01625028337551071,28.0
2025-08-06,Chứng khoán,0.017682788129180584,0.01606097975027556,28.0
2025-08-07,Chứng khoán,0.013344705026040756,0.02725342784704695,28.0
2025-08-08,Chứng khoán,-0.009970495220118296,0.01601179458941763,28.0
2025-08-11,Chứng khoán,0.015215548933263502,0.018048706953359164,28.0
2025-08-12,Chứng khoán,-0.003968799634935302,0.013543957811629037,28.0
2025-08-13,Chứng khoán,0.020668690840165847,0.02900704160117465,28.0
2025-08-14,Chứng khoán,0.01919008235843863,0.028384844161694723,28.0
2025-08-15,Chứng khoán,-0.0007584154080927029,0.040088457284634144,28.0
2025-08-18,Chứng khoán,0.018757469968437447,0.03962201032897589,28.0
2025-08-19,Chứng khoán,0.01716549388118258,0.02789286848039406,28.0
2025-08-20,Chứng khoán,-0.01483664236176438,0.03792060707164128,28.0
2025-08-21,Chứng khoán,-0.00037720279009173123,0.03460693999657176,28.0
2025-08-22,Chứng khoán,-0.039222119680340416,0.035459144221679055,28.0
2025-08-25,Chứng khoán,-0.02313777111745529,0.030804998409485508,28.0
2025-08-26,Chứng khoán,0.054701802755930576,0.021723021017065913,28.0
2025-08-27,Chứng khoán,0.003455216500774092,0.027668087961449015,28.0
2025-08-28,Chứng khoán,0.04245049921161122,0.025498784431372056,28.0
2025-08-29,Chứng khoán,0.04447305844782644,0.02633713430250927,28.0
2025-09-03,Chứng khoán,-0.003191286025802257,0.02851593426036099,28.0
2025-09-04,Chứng khoán,0.0008076838173594614,0.020108705174664458,28.0
2025-09-05,Chứng khoán,-0.0367599728109184,0.025518187178418292,28.0
2025-09-08,Chứng khoán,-0.051626501649344715,0.02390993043152176,28.0
2025-09-09,Chứng khoán,0.019359693542169397,0.018909696436695735,28.0
2025-09-10,Chứng khoán,-0.007423490643236322,0.015044962171192309,28.0
2025-09-11,Chứng khoán,-0.0018176021560113523,0.02480534736646564,28.0
2025-09-12,Chứng khoán,-0.0010972745765888653,0.01388585619773638,28.0
2025-09-15,Chứng khoán,0.015328419471389215,0.016868113729138507,28.0
2025-09-16,Chứng khoán,-0.01183967379022266,0.010204723025176426,28.0
2025-09-17,Chứng khoán,-0.017671979892973016,0.012401562993719703,28.0
2025-09-18,Chứng khoán,-0.0031349406818238263,0.008927293751177344,28.0
2025-09-19,Chứng khoán,-0.006457691636879569,0.012523747257008938,28.0
2025-09-22,Chứng khoán,-0.024567673005939948,0.01650748247918153,28.0
2025-09-23,Chứng khoán,0.005133826784359942,0.00881380594677424,28.0
2025-09-24,Chứng khoán,0.02355638307483274,0.016213581151642602,28.0
2025-09-25,Chứng khoán,-0.003170989848742268,0.016508189437799484,28.0
2025-09-26,Chứng khoán,-0.014097533445884072,0.016973244244394232,28.0
2025-09-29,Chứng khoán,-0.0013052261137041102,0.011709115543724244,28.0
2025-09-30,Chứng khoán,0.008752543387892895,0.022183904728926066,28.0
2025-10-01,Chứng khoán,0.005790401064871513,0.02426854866783377,28.0
2025-10-02,Chứng khoán,-0.01356725057090474,0.021912004838125866,28.0
2025-10-03,Chứng khoán,-0.018190265143679073,0.02022829350849805,28.0
2025-10-06,Chứng khoán,0.06197375472281787,0.021841884794234934,28.0
2025-10-07,Chứng khoán,-0.015796723669866206,0.017296467672392724,28.0
2025-10-08,Chứng khoán,0.003965944639835971,0.008462120909776973,27.0
2025-10-09,Chứng khoán,-0.005238221490715392,0.010642799272296043,27.0
2025-10-10,Chứng khoán,-0.005220206577919578,0.020127598259315,28.0
2025-10-13,Chứng khoán,-0.008659308470826846,0.019555200715639622,27.0
2025-10-14,Chứng khoán,-0.006000246978255778,0.018430578016516326,27.0
2025-10-15,Chứng khoán,-0.0033211564484463274,0.018309687810076553,27.0
2025-10-16,Chứng khoán,-0.0024390643042901416,0.019614334987244658,27.0
2025-10-17,Chứng khoán,-0.013407589362937039,0.018410914979083287,28.0
2025-10-20,Chứng khoán,-0.07242345581691417,0.021433054439251444,27.0
2025-10-21,Chứng khoán,0.0024276389137038094,0.0285401597478089,27.0
2025-10-22,Chứng khoán,0.0076162646726226635,0.02099386934068682,28.0
2025-10-23,Chứng khoán,-0.011631708982198017,0.015855565698207046,28.0
2025-10-24,Chứng khoán,-0.013361144267780487,0.01965667830322432,29.0
2025-10-27,Chứng khoán,0.0025950466965657354,0.02002938282906589,28.0
2025-10-28,Chứng khoán,0.0230172647017528,0.024515510968430302,28.0
2025-10-29,Chứng khoán,-0.0029536865461473765,0.013174852383208771,28.0
2025-10-30,Chứng khoán,-0.014393760203360972,0.017579521697337175,28.0
2025-10-31,Chứng khoán,-0.009971778192267558,0.021591662958785684,29.0
2025-11-03,Chứng khoán,-0.030146635570930825,0.02979519845889348,28.0
2025-11-04,Chứng khoán,0.05034925018232891,0.025311079731869874,28.0
2025-11-05,Chứng khoán,-0.0189324269206111,0.011789289802249291,28.0
2025-11-06,Chứng khoán,-0.006658114065549998,0.011369490766055547,28.0
2025-11-07,Chứng khoán,-0.0255595100053745,0.015480419154320038,29.0
2025-11-10,Chứng khoán,-0.003936113307352741,0.01398880626818773,28.0
2025-11-11,Chứng khoán,0.011112622452085703,0.012807113264700817,28.0
2025-11-12,Chứng khoán,0.016899833298480302,0.011688166138480068,28.0
2025-11-13,Chứng khoán,-0.009546175693122596,0.006419232741214671,28.0
2025-11-14,Chứng khoán,0.0017733939265070632,0.013955289478470618,29.0
2025-11-17,Chứng khoán,0.011879792745523393,0.009222704069190063,28.0
2025-11-18,Chứng khoán,0.0017382900919517155,0.009041487303529664,28.0
2025-11-19,Chứng khoán,-0.01493485291083885,0.012074335370291112,28.0
2025-11-20,Chứng khoán,-0.0037115572268832425,0.008892366228756495,28.0
2025-11-21,Chứng khoán,-0.009034875587848415,0.011760996291183969,29.0
2025-11-24,Chứng khoán,-0.006083136625546949,0.01156602150609392,28.0
2025-11-25,Chứng khoán,-0.01587760545838394,0.023500822218236513,28.0
2025-11-26,Chứng khoán,0.023887631218941125,0.016704801136075913,28.0
2025-11-27,Chứng khoán,-0.005592946228134285,0.010634937379787601,28.0
2025-11-28,Chứng khoán,-0.006939511352086549,0.0242208759458838,29.0
2025-12-01,Chứng khoán,-0.011797640936847681,0.014302179112874526,28.0
2025-12-02,Chứng khoán,0.008252962013575409,0.013398283660386676,28.0
2025-12-03,Chứng khoán,0.005820958902990261,0.009786744560776205,28.0
2025-12-04,Chứng khoán,0.008230614156235617,0.012577276384548853,28.0
2025-12-05,Chứng khoán,-0.01252190261888005,0.012212521349091843,29.0
2025-12-08,Chứng khoán,-0.008618602408009383,0.01042235083037979,28.0
2025-12-09,Chứng khoán,-0.005462854516533551,0.012168305188300517,28.0
2025-12-10,Chứng khoán,0.003672492795099232,0.017716346069095758,28.0
2025-12-11,Chứng khoán,-0.002979882910348885,0.010732074627601647,28.0
2025-12-12,Chứng khoán,-0.03307803752603219,0.021264711002425874,30.0
2025-12-15,Chứng khoán,0.0021279334412583973,0.016654486799673487,28.0
2025-12-16,Chứng khoán,0.028365903785761124,0.0178369055185341,29.0
2025-12-17,Chứng khoán,-0.00997317796248414,0.012364417778319842,30.0
2025-12-18,Chứng khoán,-0.00011085419973327904,0.015158729682216822,30.0
2025-12-19,Chứng khoán,0.00876331705727286,0.01750893115699944,31.0
2025-12-22,Chứng khoán,0.01218802764762749,0.01642198754125406,30.0
2025-12-23,Chứng khoán,-0.008471406519610073,0.015988009802329502,30.0
2025-12-24,Chứng khoán,0.011101281482386786,0.01640840526227958,30.0
2025-12-25,Chứng khoán,-0.011886179606612764,0.013513955976985048,30.0
2025-12-26,Chứng khoán,-0.002976277202731332,0.014635423480909418,31.0
2025-12-29,Chứng khoán,-0.0029409745618336276,0.008796759994012747,30.0
2025-12-30,Chứng khoán,8.605356445677467e-05,0.01291362439768242,30.0
2025-12-31,Chứng khoán,0.00015649943944194092,0.02106340583197658,30.0
2026-01-05,Chứng khoán,-0.026820334872180104,0.023191381382663523,30.0
2026-01-06,Chứng khoán,0.001321063928775427,0.01569211737547498,30.0
2026-01-07,Chứng khoán,0.015063314870639702,0.011834492855502641,30.0
2026-01-08,Chứng khoán,0.007001883112726052,0.013606147707551162,30.0
2026-01-09,Chứng khoán,-0.00821813360435144,0.017714222750646685,31.0
2026-01-12,Chứng khoán,0.05454496906865718,0.022361648623938708,30.0
2026-01-13,Chứng khoán,0.0029881429898127587,0.020794344841929567,30.0
2026-01-14,Chứng khoán,-0.003786039800586153,0.016179309233679613,30.0
2026-01-15,Chứng khoán,-0.01038904271288713,0.01184043206940432,30.0
2026-01-16,Chứng khoán,0.0017428204486535424,0.015667406675249122,31.0
2026-01-19,Chứng khoán,0.005255851736679762,0.01662257563420792,30.0
2026-01-20,Chứng khoán,-0.009323850058455799,0.01954910654795407,30.0
2026-01-21,Chứng khoán,-0.02390187040718311,0.019687269831834525,30.0
2026-01-22,Chứng khoán,0.009666295534119674,0.015285387401130364,30.0
2026-01-23,Chứng khoán,0.0016363738244540974,0.014663217324755916,31.0
2026-01-26,Chứng khoán,-0.01976415978734793,0.01632297514765115,30.0
2026-01-27,Chứng khoán,0.0015253182987141956,0.014502176215262095,30.0
2026-01-28,Chứng khoán,-0.002632208008040441,0.012063651945338363,30.0
2026-01-29,Chứng khoán,0.0022014499442982727,0.01122555750535088,30.0
2026-01-30,Chứng khoán,0.0031868675121966596,0.01247838122449532,31.0
2026-02-02,Chứng khoán,-0.007278083980863385,0.010665079083636536,30.0
2026-02-03,Chứng khoán,0.006298954134784721,0.011004883088230522,30.0
2026-02-04,Chứng khoán,0.006716509802938634,0.01043166692951731,30.0
2026-02-05,Chứng khoán,-0.012422900981562842,0.011662685603504983,30.0
2026-02-06,Chứng khoán,-0.02991054357707901,0.013179489511693513,31.0
2026-02-09,Chứng khoán,0.0019157766419281056,0.009549822050307627,30.0
2026-02-10,Chứng khoán,0.0026620933840240855,0.014279202680212422,30.0
2026-02-11,Chứng khoán,0.02036583659444234,0.014275687468222303,30.0
2026-02-12,Chứng khoán,-0.002032687114120679,0.01231966895355483,30.0
2026-02-13,Chứng khoán,0.008424738171340387,0.015219041518566305,31.0
2026-02-23,Chứng khoán,0.01846684141010677,0.021530298319262717,30.0
2026-02-24,Chứng khoán,0.008650808077190198,0.012101233160536537,30.0
2026-02-25,Chứng khoán,-0.0030587129151132338,0.0088388346245787,30.0
2026-02-26,Chứng khoán,-0.0015961548715485384,0.008218545470010339,30.0
2026-02-27,Chứng khoán,0.0077744848299798166,0.01479711706629327,31.0
2026-03-02,Chứng khoán,-0.023724176670728146,0.02209212397688304,30.0
2026-03-03,Chứng khoán,0.005008474928814977,0.013096634452521566,30.0
2026-03-04,Chứng khoán,0.00855346255008265,0.024754793787718252,30.0
2026-03-05,Chứng khoán,0.010263955946906319,0.020584503993162605,30.0
2026-03-06,Chứng khoán,-0.03118209923901381,0.02711214147199241,31.0
2026-03-09,Chứng khoán,-0.07518247435734597,0.013156955801678092,30.0
2026-03-10,Chứng khoán,0.0029221585427233335,0.029907225024212173,30.0
2026-03-11,Chứng khoán,0.031380281845843676,0.02889698033838526,30.0
2026-03-12,Chứng khoán,-0.02363960675620701,0.01595979065455748,30.0
2026-03-13,Chứng khoán,-0.014446217594378592,0.021733142252914006,31.0
2026-03-16,Chứng khoán,0.005032817309752991,0.021147454552838663,30.0
2026-03-17,Chứng khoán,0.014810623435675623,0.02826095541601635,30.0
2026-03-18,Chứng khoán,-0.010401352570319159,0.021849968406734872,30.0
2026-03-19,Chứng khoán,-0.019516803615468623,0.019262284475869914,30.0
2026-03-20,Chứng khoán,-0.014725722351525809,0.027237252452926068,31.0
2025-02-14,Công nghệ và thông tin,0.003703165977000341,0.02212626586268564,24.0
2025-02-17,Công nghệ và thông tin,0.0001542064162398891,0.020520037129569135,24.0
2025-02-18,Công nghệ và thông tin,0.01228009130074728,0.029077707818116697,25.0
2025-02-19,Công nghệ và thông tin,0.0041932266944637005,0.019027842562372457,25.0
2025-02-20,Công nghệ và thông tin,0.00644937623497317,0.025105786592080345,25.0
2025-02-21,Công nghệ và thông tin,0.008377506486533499,0.030837061315108466,25.0
2025-02-24,Công nghệ và thông tin,-0.003694551680682454,0.026504202503187,25.0
2025-02-25,Công nghệ và thông tin,-0.0032704900693432213,0.022116748940552836,26.0
2025-02-26,Công nghệ và thông tin,0.011157167786787086,0.025067412302111097,25.0
2025-02-27,Công nghệ và thông tin,-0.0009167590721404581,0.025651388098588298,26.0
2025-02-28,Công nghệ và thông tin,-0.0032668528511958206,0.030903665193221606,25.0
2025-03-03,Công nghệ và thông tin,-0.009624315747656645,0.025153694576440885,26.0
2025-03-04,Công nghệ và thông tin,-0.0011170078482356978,0.011744344875798165,24.0
2025-03-05,Công nghệ và thông tin,-0.00242769640880002,0.030359952631610503,25.0
2025-03-06,Công nghệ và thông tin,0.008941756818083103,0.019740207050231648,25.0
2025-03-07,Công nghệ và thông tin,0.0020538696509802942,0.026484320250386835,26.0
2025-03-10,Công nghệ và thông tin,0.0016404928378243033,0.031127668644133653,25.0
2025-03-11,Công nghệ và thông tin,-0.0026411322051437722,0.026682399801395678,24.0
2025-03-12,Công nghệ và thông tin,-0.0052586255292321575,0.022614354494944772,25.0
2025-03-13,Công nghệ và thông tin,-0.0028763397306714776,0.03530584363756686,25.0
2025-03-14,Công nghệ và thông tin,0.005421112179166935,0.03279342171013671,26.0
2025-03-17,Công nghệ và thông tin,0.001738148805977935,0.017534053552704654,25.0
2025-03-18,Công nghệ và thông tin,-0.005951794239378257,0.024770999202750114,25.0
2025-03-19,Công nghệ và thông tin,-0.003680323212396433,0.027512713638352775,24.0
2025-03-20,Công nghệ và thông tin,-0.0021816663676585703,0.020820345211189938,25.0
2025-03-21,Công nghệ và thông tin,-0.003745824638089057,0.027508187939782595,25.0
2025-03-24,Công nghệ và thông tin,0.006364454993820243,0.030668907186938127,25.0
2025-03-25,Công nghệ và thông tin,0.0014327994488873008,0.011284054387123172,24.0
2025-03-26,Công nghệ và thông tin,-0.006913485881775344,0.02535246231759989,24.0
2025-03-27,Công nghệ và thông tin,0.008657509155034377,0.027428790102516035,23.0
2025-03-28,Công nghệ và thông tin,-0.0026912762086486464,0.028710323036298363,24.0
2025-03-31,Công nghệ và thông tin,-0.007748271358625929,0.03303903460702858,25.0
2025-04-01,Công nghệ và thông tin,0.0030757565587961008,0.02943851399368504,24.0
2025-04-02,Công nghệ và thông tin,0.003216429627580504,0.03586251369360084,26.0
2025-04-03,Công nghệ và thông tin,-0.0468123985447035,0.03748569001203596,25.0
2025-04-04,Công nghệ và thông tin,-0.023306091921309332,0.03179139236994185,24.0
2025-04-08,Công nghệ và thông tin,-0.04465140101221956,0.041627645159767614,24.0
2025-04-09,Công nghệ và thông tin,-0.025781772463071947,0.040801090289342624,26.0
2025-04-10,Công nghệ và thông tin,0.05445195838964067,0.045205228636788684,24.0
2025-04-11,Công nghệ và thông tin,0.01704700458036674,0.02832524788178217,23.0
2025-04-14,Công nghệ và thông tin,0.01056518549762243,0.023117929425042424,23.0
2025-04-15,Công nghệ và thông tin,-0.007734621775280573,0.020654560338872224,24.0
2025-04-16,Công nghệ và thông tin,-0.02257124754424332,0.032313913198720096,24.0
2025-04-17,Công nghệ và thông tin,-0.0011745377455001638,0.02867454885847405,25.0
2025-04-18,Công nghệ và thông tin,0.015054371241829794,0.024143224355972954,24.0
2025-04-21,Công nghệ và thông tin,0.0004079278417871979,0.03273183136415262,24.0
2025-04-22,Công nghệ và thông tin,-0.004720737379931646,0.03305272249874626,26.0
2025-04-23,Công nghệ và thông tin,0.0139033917137067,0.023521701663688912,26.0
2025-04-24,Công nghệ và thông tin,0.00484841762291246,0.016239773699593223,25.0
2025-04-25,Công nghệ và thông tin,0.007302455043403477,0.03287418150045179,25.0
2025-04-28,Công nghệ và thông tin,0.0023665885241872654,0.0250919311841494,25.0
2025-04-29,Công nghệ và thông tin,0.0030382810793383674,0.014485576455035256,25.0
2025-05-05,Công nghệ và thông tin,0.014257298204982626,0.03399078274622003,25.0
2025-05-06,Công nghệ và thông tin,0.010030887646731186,0.028464328446021044,26.0
2025-05-07,Công nghệ và thông tin,-0.0012652605594646183,0.021965922793606634,25.0
2025-05-08,Công nghệ và thông tin,0.0010423692190236016,0.01818083634821859,24.0
2025-05-09,Công nghệ và thông tin,0.005456119803905492,0.026769965512424325,25.0
2025-05-12,Công nghệ và thông tin,-0.005267888332209901,0.018184786159170557,24.0
2025-05-13,Công nghệ và thông tin,0.005870075218828495,0.01182873823687221,24.0
2025-05-14,Công nghệ và thông tin,0.01330845251715592,0.02678931434140497,25.0
2025-05-15,Công nghệ và thông tin,-0.0011913575753055693,0.014941502678726553,25.0
2025-05-16,Công nghệ và thông tin,-0.007103784058671574,0.02447031196758382,24.0
2025-05-19,Công nghệ và thông tin,0.0032901715588405257,0.02809147561937687,23.0
2025-05-20,Công nghệ và thông tin,-0.003480231476522618,0.02251674090287863,27.0
2025-05-21,Công nghệ và thông tin,-0.003031580291037066,0.033188922373318865,26.0
2025-05-22,Công nghệ và thông tin,-0.004338817720421019,0.022230713308808603,24.0
2025-05-23,Công nghệ và thông tin,0.006560797959446025,0.027028748782907085,24.0
2025-05-26,Công nghệ và thông tin,0.004925086497960263,0.03164808687757393,25.0
2025-05-27,Công nghệ và thông tin,-0.0035898866799434818,0.029817072563017837,24.0
2025-05-28,Công nghệ và thông tin,0.012013377507520065,0.024645624526879028,25.0
2025-05-29,Công nghệ và thông tin,0.0015515239942390747,0.014973821968577548,25.0
2025-05-30,Công nghệ và thông tin,-0.0037805200196381985,0.018757127902368862,24.0
2025-06-02,Công nghệ và thông tin,-0.0036110826164218912,0.04428877473426234,22.0
2025-06-03,Công nghệ và thông tin,0.007821564257118692,0.029255999203860072,23.0
2025-06-04,Công nghệ và thông tin,0.0001941430695362118,0.0355490434426852,23.0
2025-06-05,Công nghệ và thông tin,-0.002693413849424781,0.022678242700914907,22.0
2025-06-06,Công nghệ và thông tin,-0.016979316503474007,0.028289123510119904,24.0
2025-06-09,Công nghệ và thông tin,-0.006228978790571534,0.03473308153277778,22.0
2025-06-10,Công nghệ và thông tin,0.008054124943615744,0.01213677340405307,23.0
2025-06-11,Công nghệ và thông tin,0.00619600745363753,0.03585455864788361,22.0
2025-06-12,Công nghệ và thông tin,-0.003864741247661695,0.03427384611969049,21.0
2025-06-13,Công nghệ và thông tin,-0.011243160042852857,0.026093818469261214,23.0
2025-06-16,Công nghệ và thông tin,0.014459524822484946,0.02647614745164393,21.0
2025-06-17,Công nghệ và thông tin,0.000898990880106133,0.02750694447284087,22.0
2025-06-18,Công nghệ và thông tin,0.011623244419320828,0.03635712661289335,24.0
2025-06-19,Công nghệ và thông tin,-0.0006941970040174843,0.012339369099451776,21.0
2025-06-20,Công nghệ và thông tin,0.0012025635255131632,0.02636314132427961,22.0
2025-06-23,Công nghệ và thông tin,-0.0017655697689339337,0.016846306182885795,21.0
2025-06-24,Công nghệ và thông tin,0.010771560072253999,0.029594201288734974,22.0
2025-06-25,Công nghệ và thông tin,0.012542836328430952,0.02737433296724694,23.0
2025-06-26,Công nghệ và thông tin,0.003971472020525618,0.048345321137091855,22.0
2025-06-27,Công nghệ và thông tin,0.0058708678016378794,0.04525103045040566,22.0
2025-06-30,Công nghệ và thông tin,0.013182347453770492,0.04775115191855355,23.0
2025-07-01,Công nghệ và thông tin,0.009686840906547492,0.04183699370165755,23.0
2025-07-02,Công nghệ và thông tin,-0.0005443327677141169,0.02971582682302922,23.0
2025-07-03,Công nghệ và thông tin,0.002165979671528253,0.025955191699181295,24.0
2025-07-04,Công nghệ và thông tin,0.005464665044404975,0.03718569913940433,25.0
2025-07-07,Công nghệ và thông tin,-0.007637148015920612,0.02671202801993364,23.0
2025-07-08,Công nghệ và thông tin,0.0015400601083067806,0.026438608163384548,24.0
2025-07-09,Công nghệ và thông tin,0.001478789334305192,0.015039391158752568,23.0
2025-07-10,Công nghệ và thông tin,-0.0008422992009946803,0.025660343916216223,23.0
2025-07-11,Công nghệ và thông tin,-0.006157843904319707,0.031032551028256715,23.0
2025-07-14,Công nghệ và thông tin,0.0008510642260411125,0.01702472805048882,22.0
2025-07-15,Công nghệ và thông tin,-0.005588261658391758,0.010279830362824458,22.0
2025-07-16,Công nghệ và thông tin,0.0013528692350308466,0.004782807417452273,21.0
2025-07-17,Công nghệ và thông tin,-0.008643623314008838,0.027781185768222753,23.0
2025-07-18,Công nghệ và thông tin,0.004135175362362505,0.032011431115715513,23.0
2025-07-21,Công nghệ và thông tin,-0.0009262538419568758,0.016474361062731587,21.0
2025-07-22,Công nghệ và thông tin,0.00032581941571501567,0.03404048507776664,23.0
2025-07-23,Công nghệ và thông tin,0.005234674374440179,0.035343160919720853,23.0
2025-07-24,Công nghệ và thông tin,-0.005298422410160769,0.026651957365318182,22.0
2025-07-25,Công nghệ và thông tin,0.00220481707828625,0.037776317627491854,25.0
2025-07-28,Công nghệ và thông tin,0.012244513645679697,0.04618847461025906,24.0
2025-07-29,Công nghệ và thông tin,-0.018754812876123142,0.030754645121448095,23.0
2025-07-30,Công nghệ và thông tin,-0.001953903960405194,0.02407124922391091,22.0
2025-07-31,Công nghệ và thông tin,0.002165257129651331,0.027154131220765362,22.0
2025-08-01,Công nghệ và thông tin,0.01076777650565242,0.029972284361770345,24.0
2025-08-04,Công nghệ và thông tin,0.012107523687139623,0.03176188997485191,24.0
2025-08-05,Công nghệ và thông tin,-0.006789472622830296,0.02710603725248515,24.0
2025-08-06,Công nghệ và thông tin,0.012466727340178077,0.03249920903586191,23.0
2025-08-07,Công nghệ và thông tin,0.013452916986985414,0.03652724117289265,24.0
2025-08-08,Công nghệ và thông tin,-0.015574969124652963,0.03427572720966005,24.0
2025-08-11,Công nghệ và thông tin,0.01073781651233068,0.03400504990001718,28.0
2025-08-12,Công nghệ và thông tin,0.00037412129659421256,0.02184473315592847,24.0
2025-08-13,Công nghệ và thông tin,0.0028798378618519484,0.03526039756251624,25.0
2025-08-14,Công nghệ và thông tin,0.004068712894106638,0.031071197836505433,24.0
