date,foreign_buy_value,foreign_buy_volume,foreign_sell_value,foreign_sell_volume,foreign_total_room,foreign_current_room,foreign_room_pct,foreign_owned_pct,foreign_available_pct,foreign_net_volume,foreign_net_value,ticker
2026-03-10,128712802250.0,2670750.0,45263640150.0,928943.0,259406000.0,218818513.0,0.49,0.07666696,0.41333304,1741807.0,83449162100.0,DCM
2026-03-11,12970720000.0,277000.0,56193214850.0,1196229.0,259406000.0,218818513.0,0.49,0.07666696,0.41333304,-919229.0,-43222494850.0,DCM
2026-03-12,70710894700.0,1429781.0,43826223000.0,886940.0,259406000.0,218275672.0,0.49,0.07769235,0.41230765,542841.0,26884671700.0,DCM
2026-03-13,153920060000.0,3088300.0,83049826350.0,1641129.0,259406000.0,217747730.0,0.49,0.07868959,0.41131041,1447171.0,70870233650.0,DCM
2026-03-16,6502320000.0,144100.0,32344448400.0,712642.0,259406000.0,217747730.0,0.49,0.07868959,0.41131041,-568542.0,-25842128400.0,DCM
2026-03-17,108242560000.0,2562700.0,34243738350.0,792037.0,259406000.0,215977067.0,0.49,0.08203425,0.40796575,1770663.0,73998821650.0,DCM
2026-03-18,23515155000.0,554200.0,30743408950.0,714051.0,259406000.0,216545609.0,0.49,0.08096032,0.40903968,-159851.0,-7228253950.0,DCM
2026-03-19,46491715000.0,1039900.0,10744844400.0,238324.0,259406000.0,215744033.0,0.49,0.08247444,0.40752556,801576.0,35746870600.0,DCM
2026-03-20,80719068950.0,1842601.0,66210676100.0,1511622.0,259406000.0,215572905.0,0.49,0.08279769,0.40720231,330979.0,14508392850.0,DCM
2026-03-23,57747455000.0,1306800.0,34821145000.0,783300.0,259406000.0,215047905.0,0.49,0.08378937,0.40621063,523500.0,22926310000.0,DCM
2026-03-24,67726695000.0,1500900.0,33658805000.0,745800.0,259406000.0,214292805.0,0.49,0.08521571,0.40478429,755100.0,34067890000.0,DCM
2026-03-25,75816305000.0,1677100.0,68526448250.0,1511695.0,259406000.0,214126800.0,0.49,0.08552928,0.40447072,165405.0,7289856750.0,DCM
2026-03-26,120856645000.0,2553100.0,55311375000.0,1182900.0,259406000.0,212756300.0,0.49,0.08811806,0.40188194,1370200.0,65545270000.0,DCM
2026-03-27,143532780000.0,2892611.0,47500786800.0,957438.0,259406000.0,210820827.0,0.49,0.09177403,0.39822597,1935173.0,96031993200.0,DCM
2026-03-30,23464267100.0,475580.0,21250599500.0,432205.0,259406000.0,210777452.0,0.49,0.09185597,0.39814403,43375.0,2213667600.0,DCM
2026-03-31,54658525000.0,1146600.0,24551859000.0,515456.0,259406000.0,210146308.0,0.49,0.09304815,0.39695185,631144.0,30106666000.0,DCM
2026-04-01,2976565000.0,64600.0,57062488600.0,1218973.0,259406000.0,210146308.0,0.49,0.09304815,0.39695185,-1154373.0,-54085923600.0,DCM
2026-04-02,19855624800.0,437156.0,34695140000.0,765400.0,259406000.0,210146008.0,0.49,0.09304872,0.39695128,-328244.0,-14839515200.0,DCM
2026-04-03,3237620000.0,72700.0,17100415000.0,379000.0,259406000.0,211300081.0,0.49,0.09086876,0.39913124,-306300.0,-13862795000.0,DCM
2026-04-06,43419823000.0,987120.0,4621530000.0,105300.0,259406000.0,210746205.0,0.49,0.09191499,0.39808501,881820.0,38798293000.0,DCM
2026-04-07,42706535000.0,972700.0,30227785000.0,689700.0,259406000.0,210769205.0,0.49,0.09187154,0.39812846,283000.0,12478750000.0,DCM
2026-04-08,22988320000.0,521200.0,15132665000.0,342300.0,259406000.0,210590305.0,0.49,0.09220947,0.39779053,178900.0,7855655000.0,DCM
2026-04-09,41817890000.0,923600.0,18986430000.0,419900.0,259406000.0,210086605.0,0.49,0.09316093,0.39683907,503700.0,22831460000.0,DCM
2026-04-10,66794787500.0,1437150.0,18089245000.0,390000.0,259406000.0,209039455.0,0.49,0.09513892,0.39486108,1047150.0,48705542500.0,DCM
2026-04-13,39518315000.0,845800.0,18225465000.0,388900.0,259406000.0,208582555.0,0.49,0.09600197,0.39399803,456900.0,21292850000.0,DCM
2026-04-14,19837080000.0,430100.0,27467085000.0,596500.0,259406000.0,208582555.0,0.49,0.09600197,0.39399803,-166400.0,-7630005000.0,DCM
2026-04-15,12602895000.0,277850.0,82931156100.0,1834100.0,259406000.0,208582555.0,0.49,0.09600197,0.39399803,-1556250.0,-70328261100.0,DCM
2026-04-16,13412325000.0,299400.0,23024805000.0,513100.0,259406000.0,208748955.0,0.49,0.09568766,0.39431234,-213700.0,-9612480000.0,DCM
2026-04-17,24878915000.0,542000.0,6660347500.0,145950.0,259406000.0,209909155.0,0.49,0.09349612,0.39650388,396050.0,18218567500.0,DCM
2026-02-23,24169300000.0,345450.0,3748580000.0,53100.0,186091850.0,161772296.0,0.49,0.06403602,0.42596398,292350.0,20420720000.0,DGC
2026-02-24,285180933500.0,3854600.0,20359910000.0,278700.0,186091850.0,158197196.0,0.49,0.07344965,0.41655035,3575900.0,264821023500.0,DGC
2026-02-25,142886668000.0,1893720.0,28687126900.0,381570.0,186091850.0,156675046.0,0.49,0.07745763,0.41254237,1512150.0,114199541100.0,DGC
2026-02-26,12034347300.0,161071.0,30562571600.0,411217.0,186091850.0,156675046.0,0.49,0.07745763,0.41254237,-250146.0,-18528224300.0,DGC
2026-02-27,86847806000.0,1152533.0,50829320000.0,691300.0,186091850.0,156213813.0,0.49,0.07867211,0.41132789,461233.0,36018486000.0,DGC
2026-03-02,98118940000.0,1303600.0,50438527400.0,667699.0,186091850.0,156213813.0,0.49,0.07867211,0.41132789,635901.0,47680412600.0,DGC
2026-03-03,4890225000.0,65438.0,57496429100.0,770490.0,186091850.0,155828058.0,0.49,0.07968784,0.41031216,-705052.0,-52606204100.0,DGC
2026-03-04,22302987000.0,313980.0,30323981000.0,420810.0,186091850.0,155828258.0,0.49,0.07968732,0.41031268,-106830.0,-8020994000.0,DGC
2026-03-05,3685914200.0,51569.0,48110406000.0,670510.0,186091850.0,156536310.0,0.49,0.07782294,0.41217706,-618941.0,-44424491800.0,DGC
2026-03-06,79577506000.0,1078979.0,21455628000.0,290010.0,186091850.0,155854171.0,0.49,0.07961908,0.41038092,788969.0,58121878000.0,DGC
2026-03-09,47174210000.0,644300.0,108892896600.0,1485046.0,186091850.0,156473312.0,0.49,0.07798882,0.41201118,-840746.0,-61718686600.0,DGC
2026-03-10,74567054000.0,992760.0,8377719400.0,111566.0,186091850.0,155592118.0,0.49,0.0803091,0.4096909,881194.0,66189334600.0,DGC
2026-03-11,46389561000.0,596703.0,64369481900.0,829237.0,186091850.0,156433064.0,0.49,0.0780948,0.4119052,-232534.0,-17979920900.0,DGC
2026-03-12,87483059200.0,1088574.0,36087530000.0,448700.0,186091850.0,155794590.0,0.49,0.07977597,0.41022403,639874.0,51395529200.0,DGC
2026-03-13,72878929300.0,927410.0,135573780600.0,1716635.0,186091850.0,156028724.0,0.49,0.07915947,0.41084053,-789225.0,-62694851300.0,DGC
2026-03-16,10485391000.0,140168.0,78741780000.0,1046300.0,186091850.0,156028924.0,0.49,0.07915894,0.41084106,-906132.0,-68256389000.0,DGC
2026-03-17,67511950000.0,931400.0,94496720000.0,1280700.0,186091850.0,156819949.0,0.49,0.07707609,0.41292391,-349300.0,-26984770000.0,DGC
2026-03-18,4699520000.0,73430.0,26147264000.0,408551.0,186091850.0,157726081.0,0.49,0.07469014,0.41530986,-335121.0,-21447744000.0,DGC
2026-03-19,1479331600.0,24821.0,137080000.0,2300.0,186091850.0,158025660.0,0.49,0.07390132,0.41609868,22521.0,1342251600.0,DGC
2026-03-20,63558781300.0,1138784.0,271502593100.0,4871192.0,186091850.0,158372981.0,0.49,0.07298678,0.41701322,-3732408.0,-207943811800.0,DGC
2026-03-23,8274755000.0,151570.0,64541570000.0,1228400.0,186091850.0,158372981.0,0.49,0.07298678,0.41701322,-1076830.0,-56266815000.0,DGC
2026-03-24,166052470000.0,3155400.0,108774685800.0,2063102.0,186091850.0,161013291.0,0.49,0.06603456,0.42396544,1092298.0,57277784200.0,DGC
2026-03-25,37864437800.0,695995.0,10865343800.0,200301.0,186091850.0,161591827.0,0.49,0.06451121,0.42548879,495694.0,26999094000.0,DGC
2026-03-26,5720821000.0,107020.0,90467900000.0,1713800.0,186091850.0,161586227.0,0.49,0.06452596,0.42547404,-1606780.0,-84747079000.0,DGC
2026-03-27,14541124000.0,279920.0,125337500000.0,2416900.0,186091850.0,161586227.0,0.49,0.06452596,0.42547404,-2136980.0,-110796376000.0,DGC
2026-03-30,17230884250.0,351530.0,31212033400.0,631532.0,186091850.0,163193007.0,0.49,0.06029513,0.42970487,-280002.0,-13981149150.0,DGC
2026-03-31,10246808000.0,204210.0,13633687800.0,269345.0,186091850.0,165329987.0,0.49,0.05466823,0.43533177,-65135.0,-3386879800.0,DGC
2026-04-01,20666616000.0,409460.0,780816400.0,15372.0,186091850.0,165215901.0,0.49,0.05496864,0.43503136,394088.0,19885799600.0,DGC
2026-04-02,71004145000.0,1379500.0,2699938900.0,51471.0,186091850.0,163952607.0,0.49,0.05829503,0.43170497,1328029.0,68304206100.0,DGC
2026-04-03,77838048000.0,1379830.0,5015345000.0,88982.0,186091850.0,162661959.0,0.49,0.06169344,0.42830656,1290848.0,72822703000.0,DGC
2026-04-06,6057942500.0,112505.0,886780000.0,16300.0,186091850.0,162565954.0,0.49,0.06194623,0.42805377,96205.0,5171162500.0,DGC
2026-04-07,35608249200.0,662838.0,2603009300.0,48520.0,186091850.0,161952236.0,0.49,0.06356222,0.42643778,614318.0,33005239900.0,DGC
2026-04-08,22425171000.0,406010.0,5498157900.0,98817.0,186091850.0,161645043.0,0.49,0.06437109,0.42562891,307193.0,16927013100.0,DGC
2026-04-09,74505405500.0,1369557.0,35828655200.0,665049.0,186091850.0,160940535.0,0.49,0.06622614,0.42377386,704508.0,38676750300.0,DGC
2026-04-10,9796110000.0,183700.0,9548247300.0,180907.0,186091850.0,160937742.0,0.49,0.06623349,0.42376651,2793.0,247862700.0,DGC
2026-04-13,4583800000.0,83600.0,7640958200.0,140146.0,186091850.0,160937742.0,0.49,0.06623349,0.42376651,-56546.0,-3057158200.0,DGC
2026-04-14,35557139000.0,643515.0,10701014200.0,194314.0,186091850.0,160488541.0,0.49,0.06741629,0.42258371,449201.0,24856124800.0,DGC
2026-04-15,1265478500.0,22805.0,30811370000.0,559300.0,186091850.0,160546087.0,0.49,0.06726476,0.42273524,-536495.0,-29545891500.0,DGC
2026-04-16,2429100000.0,44600.0,20040132500.0,368105.0,186091850.0,160547287.0,0.49,0.0672616,0.4227384,-323505.0,-17611032500.0,DGC
2026-04-17,30238397400.0,552054.0,54354810000.0,990100.0,186091850.0,161083382.0,0.49,0.06585001,0.42414999,-438046.0,-24116412600.0,DGC
2026-02-23,13346530000.0,257400.0,94204162400.0,1825144.0,108446882.0,59328220.0,0.49,0.22193487,0.26806513,-1567744.0,-80857632400.0,DGW
2026-02-24,4239940000.0,82100.0,42231415200.0,817470.0,108446882.0,59564670.0,0.49,0.2208665,0.2691335,-735370.0,-37991475200.0,DGW
2026-02-25,18337670000.0,350400.0,121981383200.0,2325176.0,108446882.0,61132414.0,0.49,0.2137829,0.2762171,-1974776.0,-103643713200.0,DGW
2026-02-26,1591665000.0,30110.0,24330712600.0,462851.0,108446882.0,61867784.0,0.49,0.21046025,0.27953975,-432741.0,-22739047600.0,DGW
2026-02-27,10213665800.0,195328.0,31256910000.0,600700.0,108446882.0,63842560.0,0.49,0.20153754,0.28846246,-405372.0,-21043244200.0,DGW
2026-03-02,21817666500.0,439815.0,11118339400.0,222404.0,108446882.0,63842560.0,0.49,0.20153754,0.28846246,217411.0,10699327100.0,DGW
2026-03-03,30336930000.0,650700.0,6126797550.0,128988.0,108446882.0,64057890.0,0.49,0.2005646,0.2894354,521712.0,24210132450.0,DGW
2026-03-04,68581082000.0,1543820.0,38035553750.0,863270.0,108446882.0,63261100.0,0.49,0.20416477,0.28583523,680550.0,30545528250.0,DGW
2026-03-05,49584237500.0,1060350.0,23748225000.0,508400.0,108446882.0,62709150.0,0.49,0.20665867,0.28334133,551950.0,25836012500.0,DGW
2026-03-06,36815825000.0,821400.0,17616700000.0,390500.0,108446882.0,62278250.0,0.49,0.20860562,0.28139438,430900.0,19199125000.0,DGW
2026-03-09,19627270000.0,471200.0,495635000.0,11900.0,108446882.0,61819050.0,0.49,0.21068045,0.27931955,459300.0,19131635000.0,DGW
2026-03-10,33608020000.0,808700.0,26288111000.0,630620.0,108446882.0,61640970.0,0.49,0.21148507,0.27851493,178080.0,7319909000.0,DGW
2026-03-11,18469343000.0,419010.0,19965600000.0,455200.0,108446882.0,61641070.0,0.49,0.21148462,0.27851538,-36190.0,-1496257000.0,DGW
2026-03-12,13012180000.0,293100.0,22654560000.0,511700.0,108446882.0,61641170.0,0.49,0.21148417,0.27851583,-218600.0,-9642380000.0,DGW
2026-03-13,19462520000.0,444400.0,25214530400.0,575310.0,108446882.0,61677360.0,0.49,0.21132065,0.27867935,-130910.0,-5752010400.0,DGW
2026-03-16,26158850000.0,614400.0,12500495000.0,293800.0,108446882.0,61575460.0,0.49,0.21178107,0.27821893,320600.0,13658355000.0,DGW
2026-03-17,17158305000.0,389800.0,12441775000.0,283000.0,108446882.0,61599570.0,0.49,0.21167213,0.27832787,106800.0,4716530000.0,DGW
2026-03-18,6321817000.0,146220.0,2695035000.0,61400.0,108446882.0,61514750.0,0.49,0.21205538,0.27794462,84820.0,3626782000.0,DGW
2026-03-19,40040205000.0,932500.0,34544162600.0,813342.0,108446882.0,61395592.0,0.49,0.21259377,0.27740623,119158.0,5496042400.0,DGW
2026-03-20,12128715000.0,287400.0,16318101800.0,387116.0,108446882.0,61395692.0,0.49,0.21259332,0.27740668,-99716.0,-4189386800.0,DGW
2026-03-23,60223920000.0,1500500.0,15547665000.0,386600.0,108446882.0,60280292.0,0.49,0.21763308,0.27236692,1113900.0,44676255000.0,DGW
2026-03-24,18459615000.0,439800.0,9391725000.0,224200.0,108446882.0,60164508.0,0.49,0.21815623,0.27184377,215600.0,9067890000.0,DGW
2026-03-25,16996655000.0,391500.0,6374820000.0,147000.0,108446882.0,59919808.0,0.49,0.21926187,0.27073813,244500.0,10621835000.0,DGW
2026-03-26,41201020000.0,932100.0,9158235000.0,206500.0,108446882.0,59194108.0,0.49,0.22254083,0.26745917,725600.0,32042785000.0,DGW
2026-03-27,22082975000.0,489300.0,9106955000.0,201700.0,108446882.0,58906208.0,0.49,0.22384166,0.26615834,287600.0,12976020000.0,DGW
2026-03-30,35709340000.0,790600.0,3433420000.0,75900.0,108446882.0,58191508.0,0.49,0.22707092,0.26292908,714700.0,32275920000.0,DGW
2026-03-31,25424315000.0,555700.0,14223061200.0,310095.0,108446882.0,57945903.0,0.49,0.22818065,0.26181935,245605.0,11201253800.0,DGW
2026-04-01,15518510000.0,337650.0,3747875000.0,81900.0,108446882.0,57690153.0,0.49,0.22933621,0.26066379,255750.0,11770635000.0,DGW
2026-04-02,23396370000.0,514900.0,21101625000.0,471400.0,108446882.0,57646353.0,0.49,0.22953411,0.26046589,43500.0,2294745000.0,DGW
2026-04-03,2995025000.0,67400.0,16366255000.0,369500.0,108446882.0,57646153.0,0.49,0.22953502,0.26046498,-302100.0,-13371230000.0,DGW
2026-04-06,15156245000.0,349750.0,1841275000.0,42100.0,108446882.0,57338303.0,0.49,0.23092599,0.25907401,307650.0,13314970000.0,DGW
2026-04-07,8516220000.0,198400.0,2916650000.0,68000.0,108446882.0,57509803.0,0.49,0.23015109,0.25984891,130400.0,5599570000.0,DGW
2026-04-08,38269520000.0,847700.0,1153750000.0,25600.0,108446882.0,56687703.0,0.49,0.23386562,0.25613438,822100.0,37115770000.0,DGW
2026-04-09,45584265000.0,985100.0,1513575000.0,32940.0,108446882.0,55735543.0,0.49,0.23816781,0.25183219,952160.0,44070690000.0,DGW
2026-04-10,13898445000.0,300150.0,969765000.0,21000.0,108446882.0,55456393.0,0.49,0.2394291,0.2505709,279150.0,12928680000.0,DGW
2026-04-13,8627545000.0,190600.0,4141160000.0,91400.0,108446882.0,55357193.0,0.49,0.23987732,0.25012268,99200.0,4486385000.0,DGW
2026-04-14,5956785000.0,129400.0,18982830000.0,415300.0,108446882.0,55357193.0,0.49,0.23987732,0.25012268,-285900.0,-13026045000.0,DGW
2026-04-15,2170904000.0,48070.0,18540750000.0,410400.0,108446882.0,55357293.0,0.49,0.23987687,0.25012313,-362330.0,-16369846000.0,DGW
2026-04-16,31626765000.0,700800.0,1215166300.0,27042.0,108446882.0,54969435.0,0.49,0.24162934,0.24837066,673758.0,30411598700.0,DGW
2026-04-17,8285940000.0,180000.0,26844810000.0,577700.0,108446882.0,55331765.0,0.49,0.23999221,0.25000779,-397700.0,-18558870000.0,DGW
2026-02-23,13183240000.0,828800.0,6086919100.0,383409.0,390251283.0,366558838.0,0.49,0.02974826,0.46025174,445391.0,7096320900.0,DIG
2026-02-24,8002720000.0,505100.0,18011075000.0,1139500.0,390251283.0,366558838.0,0.49,0.02974826,0.46025174,-634400.0,-10008355000.0,DIG
2026-02-25,229570000.0,14700.0,20539320000.0,1324300.0,390251283.0,366558838.0,0.49,0.02974826,0.46025174,-1309600.0,-20309750000.0,DIG
2026-02-26,518515000.0,33800.0,20766375000.0,1352900.0,390251283.0,367193238.0,0.49,0.02895171,0.46104829,-1319100.0,-20247860000.0,DIG
2026-02-27,441430000.0,29500.0,28051130000.0,1861900.0,390251283.0,368502838.0,0.49,0.02730737,0.46269263,-1832400.0,-27609700000.0,DIG
2026-03-02,4322715000.0,303300.0,14329500000.0,999100.0,390251283.0,368502838.0,0.49,0.02730737,0.46269263,-695800.0,-10006785000.0,DIG
2026-03-03,27473990500.0,1948577.0,16398380750.0,1160005.0,390251283.0,369821938.0,0.49,0.02565111,0.46434889,788572.0,11075609750.0,DIG
2026-03-04,10377196000.0,761085.0,15270280000.0,1095100.0,390251283.0,371562266.0,0.49,0.02346595,0.46653405,-334015.0,-4893084000.0,DIG
2026-03-05,8267612500.0,587725.0,4327955000.0,308400.0,390251283.0,371282941.0,0.49,0.02381667,0.46618333,279325.0,3939657500.0,DIG
2026-03-06,3921698000.0,284740.0,13372905000.0,968600.0,390251283.0,371616956.0,0.49,0.02339728,0.46660272,-683860.0,-9451207000.0,DIG
2026-03-09,87485250.0,6885.0,2835860000.0,223300.0,390251283.0,371617656.0,0.49,0.02339641,0.46660359,-216415.0,-2748374750.0,DIG
2026-03-10,23937843000.0,1898880.0,20555515000.0,1628900.0,390251283.0,372031536.0,0.49,0.02287674,0.46712326,269980.0,3382328000.0,DIG
2026-03-11,26914850000.0,2069700.0,5435780000.0,415000.0,390251283.0,370593951.0,0.49,0.02468177,0.46531823,1654700.0,21479070000.0,DIG
2026-03-12,15593457500.0,1176925.0,5520100700.0,412979.0,390251283.0,369830705.0,0.49,0.0256401,0.4643599,763946.0,10073356800.0,DIG
2026-03-13,11186087500.0,827800.0,20226705000.0,1490400.0,390251283.0,369830705.0,0.49,0.0256401,0.4643599,-662600.0,-9040617500.0,DIG
2026-03-16,4685965000.0,341400.0,19967325000.0,1449700.0,390251283.0,369831405.0,0.49,0.02563922,0.46436078,-1108300.0,-15281360000.0,DIG
2026-03-17,5181014000.0,378115.0,11613955000.0,848200.0,390251283.0,370494005.0,0.49,0.02480726,0.46519274,-470085.0,-6432941000.0,DIG
2026-03-18,21946799000.0,1645620.0,3467675000.0,261200.0,390251283.0,370217885.0,0.49,0.02515396,0.46484604,1384420.0,18479124000.0,DIG
2026-03-19,15368371500.0,1131110.0,5497170000.0,402300.0,390251283.0,369959160.0,0.49,0.02547882,0.46452118,728810.0,9871201500.0,DIG
2026-03-20,12984755000.0,966620.0,26240568000.0,1961158.0,390251283.0,369959860.0,0.49,0.02547794,0.46452206,-994538.0,-13255813000.0,DIG
2026-03-23,31111528000.0,2413550.0,16448833200.0,1256724.0,390251283.0,368795534.0,0.49,0.02693987,0.46306013,1156826.0,14662694800.0,DIG
2026-03-24,19743060000.0,1474200.0,1257500000.0,93700.0,390251283.0,368410272.0,0.49,0.0274236,0.4625764,1380500.0,18485560000.0,DIG
2026-03-25,12922828500.0,942510.0,21045110000.0,1529600.0,390251283.0,368410072.0,0.49,0.02742385,0.46257615,-587090.0,-8122281500.0,DIG
2026-03-26,6467406350.0,469683.0,14414115000.0,1042800.0,390251283.0,368409972.0,0.49,0.02742398,0.46257602,-573117.0,-7946708650.0,DIG
2026-03-27,14187322600.0,1015068.0,13472190000.0,958600.0,390251283.0,368939094.0,0.49,0.02675961,0.46324039,56468.0,715132600.0,DIG
2026-03-30,10821610000.0,752600.0,30814954750.0,2132490.0,390251283.0,369512211.0,0.49,0.02604,0.46396,-1379890.0,-19993344750.0,DIG
2026-03-31,9105235000.0,639100.0,11350930750.0,792919.0,390251283.0,369512211.0,0.49,0.02604,0.46396,-153819.0,-2245695750.0,DIG
2026-04-01,5099765000.0,352800.0,14233025400.0,983216.0,390251283.0,370892101.0,0.49,0.02430741,0.46569259,-630416.0,-9133260400.0,DIG
2026-04-02,13221345000.0,937620.0,4852939600.0,341638.0,390251283.0,370448438.0,0.49,0.02486448,0.46513552,595982.0,8368405400.0,DIG
2026-04-03,13697020000.0,961100.0,18994607200.0,1336541.0,390251283.0,371078054.0,0.49,0.02407393,0.46592607,-375441.0,-5297587200.0,DIG
2026-04-06,4535100000.0,329515.0,16538710000.0,1178900.0,390251283.0,371077254.0,0.49,0.02407493,0.46592507,-849385.0,-12003610000.0,DIG
2026-04-07,19672915000.0,1454600.0,2872565000.0,211500.0,390251283.0,370208795.0,0.49,0.02516537,0.46483463,1243100.0,16800350000.0,DIG
2026-04-08,16862820000.0,1174700.0,3138335750.0,221435.0,390251283.0,370104915.0,0.49,0.0252958,0.4647042,953265.0,13724484250.0,DIG
2026-04-09,3241660000.0,222800.0,2781880000.0,186700.0,390251283.0,370068815.0,0.49,0.02534113,0.46465887,36100.0,459780000.0,DIG
2026-04-10,1543117750.0,104905.0,1396417400.0,94494.0,390251283.0,370058404.0,0.49,0.0253542,0.4646458,10411.0,146700350.0,DIG
2026-04-13,16513082500.0,1138345.0,7081129700.0,472693.0,390251283.0,369392752.0,0.49,0.02619,0.46381,665652.0,9431952800.0,DIG
2026-04-14,2035155000.0,138100.0,1155976550.0,78732.0,390251283.0,369333384.0,0.49,0.02626454,0.46373546,59368.0,879178450.0,DIG
2026-04-15,374275000.0,25100.0,5965775000.0,401700.0,390251283.0,369334084.0,0.49,0.02626366,0.46373634,-376600.0,-5591500000.0,DIG
2026-04-16,5018920000.0,347300.0,13964773300.0,963692.0,390251283.0,369334084.0,0.49,0.02626366,0.46373634,-616392.0,-8945853300.0,DIG
2026-04-17,56941500.0,3930.0,12635160000.0,870500.0,390251283.0,369710684.0,0.49,0.0257908,0.4642092,-866570.0,-12578218500.0,DIG
2026-02-23,8891475000.0,348900.0,3222926900.0,125773.0,339995380.0,304305155.0,0.5,0.05248634,0.44751366,223127.0,5668548100.0,DPM
2026-02-24,41870305000.0,1592600.0,4538903000.0,173880.0,339995380.0,302886435.0,0.5,0.05457272,0.44542728,1418720.0,37331402000.0,DPM
2026-02-25,6759355000.0,252800.0,6830083400.0,253358.0,339995380.0,302886435.0,0.5,0.05457272,0.44542728,-558.0,-70728400.0,DPM
2026-02-26,857020000.0,31840.0,11121690550.0,413369.0,339995380.0,302886435.0,0.5,0.05457272,0.44542728,-381529.0,-10264670550.0,DPM
2026-02-27,20070150000.0,737200.0,54987480000.0,2030200.0,339995380.0,302886993.0,0.5,0.0545719,0.4454281,-1293000.0,-34917330000.0,DPM
2026-03-02,33280180000.0,1132900.0,2382538400.0,80829.0,339995380.0,302886993.0,0.5,0.0545719,0.4454281,1052071.0,30897641600.0,DPM
2026-03-03,12617245000.0,412300.0,4436918800.0,143610.0,339995380.0,302216451.0,0.5,0.055558,0.444442,268690.0,8180326200.0,DPM
2026-03-04,79130315000.0,2613000.0,51027720600.0,1652587.0,339995380.0,302280648.0,0.5,0.05546359,0.44453641,960413.0,28102594400.0,DPM
2026-03-05,112858435000.0,3689700.0,45100788600.0,1472312.0,339995380.0,300063260.0,0.5,0.0587245,0.4412755,2217388.0,67757646400.0,DPM
2026-03-06,21953530000.0,706800.0,13500210000.0,435500.0,339995380.0,299791960.0,0.5,0.05912348,0.44087652,271300.0,8453320000.0,DPM
2026-03-09,46320062500.0,1423200.0,35438725000.0,1089800.0,339995380.0,299458860.0,0.5,0.05961334,0.44038666,333400.0,10881337500.0,DPM
2026-03-10,73879985000.0,2389620.0,29738974700.0,958332.0,339995380.0,298027572.0,0.5,0.0617182,0.4382818,1431288.0,44141010300.0,DPM
2026-03-11,30256160000.0,972600.0,20878865850.0,672147.0,339995380.0,297727419.0,0.5,0.06215961,0.43784039,300453.0,9377294150.0,DPM
2026-03-12,87297075000.0,2637600.0,32314410000.0,980500.0,339995380.0,296070619.0,0.5,0.06459611,0.43540389,1657100.0,54982665000.0,DPM
2026-03-13,18753960000.0,561300.0,67305865000.0,1925600.0,339995380.0,296070619.0,0.5,0.06459611,0.43540389,-1364300.0,-48551905000.0,DPM
2026-03-16,1074030000.0,34700.0,44843121150.0,1405701.0,339995380.0,296070919.0,0.5,0.06459567,0.43540433,-1371001.0,-43769091150.0,DPM
2026-03-17,27226990000.0,928600.0,68978330250.0,2325744.0,339995380.0,297435219.0,0.5,0.06258932,0.43741068,-1397144.0,-41751340250.0,DPM
2026-03-18,19266110000.0,651400.0,9326327500.0,311550.0,339995380.0,298466370.0,0.5,0.0610729,0.4389271,339850.0,9939782500.0,DPM
2026-03-19,3866720000.0,125800.0,11217555000.0,358400.0,339995380.0,299863514.0,0.5,0.05901825,0.44098175,-232600.0,-7350835000.0,DPM
2026-03-20,13343673000.0,459140.0,42531069800.0,1442791.0,339995380.0,299863814.0,0.5,0.05901781,0.44098219,-983651.0,-29187396800.0,DPM
2026-03-23,38963082000.0,1354640.0,21314765000.0,727700.0,339995380.0,299466474.0,0.5,0.05960214,0.44039786,626940.0,17648317000.0,DPM
2026-03-24,1695085000.0,58100.0,5886401450.0,202784.0,339995380.0,300450425.0,0.5,0.05815514,0.44184486,-144684.0,-4191316450.0,DPM
2026-03-25,5890555000.0,201900.0,12485560050.0,427647.0,339995380.0,300450425.0,0.5,0.05815514,0.44184486,-225747.0,-6595005050.0,DPM
2026-03-26,27890530000.0,932600.0,44036015950.0,1505947.0,339995380.0,300595109.0,0.5,0.05794236,0.44205764,-573347.0,-16145485950.0,DPM
2026-03-27,70816700000.0,2252800.0,6629745000.0,211900.0,339995380.0,298779356.0,0.5,0.06061262,0.43938738,2040900.0,64186955000.0,DPM
2026-03-30,9997610000.0,321300.0,6958798700.0,223204.0,339995380.0,299254607.0,0.5,0.05991372,0.44008628,98096.0,3038811300.0,DPM
2026-03-31,3411255000.0,113400.0,24969331400.0,832493.0,339995380.0,299254607.0,0.5,0.05991372,0.44008628,-719093.0,-21558076400.0,DPM
2026-04-01,2576280000.0,88100.0,9122173500.0,308652.0,339995380.0,299254607.0,0.5,0.05991372,0.44008628,-220552.0,-6545893500.0,DPM
2026-04-02,6715333500.0,229943.0,2977144150.0,101582.0,339995380.0,299844739.0,0.5,0.05904586,0.44095414,128361.0,3738189350.0,DPM
2026-04-03,1734700000.0,59300.0,2542060250.0,87385.0,339995380.0,300064991.0,0.5,0.05872196,0.44127804,-28085.0,-807360250.0,DPM
2026-04-06,44217022450.0,1565313.0,4317720000.0,151200.0,339995380.0,298650578.0,0.5,0.06080201,0.43919799,1414113.0,39899302450.0,DPM
2026-04-07,27576351000.0,982420.0,7209050000.0,256500.0,339995380.0,297952443.0,0.5,0.06182869,0.43817131,725920.0,20367301000.0,DPM
