experiment_id,ticker,horizon,model_name,feature_name,feature_group,importance_type,importance_value,normalized_importance,rank,sample_size,notes
EXP-FA-007,ACB,3,xgboost,momentum_5,momentum_indicators,feature_importances_,0.0020650229416787,0.0020650230335717,11,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,xgboost,open_close_spread,spread_range,feature_importances_,0.0,0.0,30,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,xgboost,high_low_spread,spread_range,feature_importances_,0.0,0.0,31,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,xgboost,true_range,spread_range,feature_importances_,0.0,0.0,32,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,xgboost,atr_proxy_5,spread_range,feature_importances_,0.0,0.0,33,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,open,default_ohlcv,feature_importances_,2.0,0.0102564102564102,13,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,high,default_ohlcv,feature_importances_,17.0,0.0871794871794871,5,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,low,default_ohlcv,feature_importances_,30.0,0.1538461538461538,3,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,close,default_ohlcv,feature_importances_,35.0,0.1794871794871795,2,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,volume,volume,feature_importances_,6.0,0.0307692307692307,9,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,return_1,lag_returns,feature_importances_,0.0,0.0,18,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,high_low_range,spread_range,feature_importances_,0.0,0.0,19,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,close_open_return,spread_range,feature_importances_,0.0,0.0,20,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,ma_3,rolling_mean,feature_importances_,8.0,0.041025641025641,8,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,ma_5,rolling_mean,feature_importances_,4.0,0.0205128205128205,10,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,close_return_lag_1,lag_returns,feature_importances_,0.0,0.0,21,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,close_return_lag_2,lag_returns,feature_importances_,0.0,0.0,22,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,close_return_lag_3,lag_returns,feature_importances_,0.0,0.0,23,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,close_return_lag_5,lag_returns,feature_importances_,0.0,0.0,24,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,pct_change_lag_1,lag_returns,feature_importances_,0.0,0.0,25,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,rolling_mean_5,rolling_mean,feature_importances_,1.0,0.0051282051282051,16,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,rolling_mean_10,rolling_mean,feature_importances_,18.0,0.0923076923076923,4,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,sma_20,rolling_mean,feature_importances_,38.0,0.1948717948717948,1,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,rolling_std_5,rolling_volatility,feature_importances_,1.0,0.0051282051282051,17,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,rolling_std_10,rolling_volatility,feature_importances_,3.0,0.0153846153846153,12,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,realized_vol_10,rolling_volatility,feature_importances_,0.0,0.0,26,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,volume_mean_5,volume,feature_importances_,2.0,0.0102564102564102,14,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,volume_mean_10,volume,feature_importances_,4.0,0.0205128205128205,11,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,volume_shock_5,volume,feature_importances_,0.0,0.0,27,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,volume_return_lag_1,lag_returns,feature_importances_,0.0,0.0,28,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,rsi_14,momentum_indicators,feature_importances_,13.0,0.0666666666666666,6,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,macd_12_26,momentum_indicators,feature_importances_,2.0,0.0102564102564102,15,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,macd_signal_9,momentum_indicators,feature_importances_,0.0,0.0,29,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,momentum_5,momentum_indicators,feature_importances_,11.0,0.0564102564102564,7,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,open_close_spread,spread_range,feature_importances_,0.0,0.0,30,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,high_low_spread,spread_range,feature_importances_,0.0,0.0,31,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,true_range,spread_range,feature_importances_,0.0,0.0,32,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,3,lightgbm,atr_proxy_5,spread_range,feature_importances_,0.0,0.0,33,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,open,default_ohlcv,feature_importances_,0.1572155803442001,0.1572155753957153,2,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,high,default_ohlcv,feature_importances_,0.5119476914405823,0.5119476753266234,1,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,low,default_ohlcv,feature_importances_,0.1505960971117019,0.1505960923715706,3,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,close,default_ohlcv,feature_importances_,0.0056257089599967,0.005625708782923,8,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,volume,volume,feature_importances_,0.0004026899696327,0.0004026899569577,23,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,return_1,lag_returns,feature_importances_,0.0,0.0,26,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,high_low_range,spread_range,feature_importances_,0.0,0.0,27,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,close_open_return,spread_range,feature_importances_,6.237636262085289e-05,6.23763606575075e-05,25,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,ma_3,rolling_mean,feature_importances_,0.0755844488739967,0.0755844464949163,4,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,ma_5,rolling_mean,feature_importances_,0.0053993510082364,0.0053993508382875,9,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,close_return_lag_1,lag_returns,feature_importances_,0.0004311413504183,0.0004311413368478,22,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,close_return_lag_2,lag_returns,feature_importances_,0.0,0.0,28,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,close_return_lag_3,lag_returns,feature_importances_,0.0,0.0,29,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,close_return_lag_5,lag_returns,feature_importances_,0.0,0.0,30,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,pct_change_lag_1,lag_returns,feature_importances_,0.000669264467433,0.0006692644463674,21,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,rolling_mean_5,rolling_mean,feature_importances_,0.0240942556411027,0.024094254882717,6,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,rolling_mean_10,rolling_mean,feature_importances_,0.0364062562584877,0.0364062551125719,5,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,sma_20,rolling_mean,feature_importances_,0.0148263899609446,0.0148263894942722,7,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,rolling_std_5,rolling_volatility,feature_importances_,0.0014839086215943,0.0014839085748871,12,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,rolling_std_10,rolling_volatility,feature_importances_,0.0014741785125806,0.0014741784661797,13,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,realized_vol_10,rolling_volatility,feature_importances_,0.0021131937392055,0.0021131936726911,11,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,volume_mean_5,volume,feature_importances_,0.0013432475971058,0.001343247554826,14,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,volume_mean_10,volume,feature_importances_,0.0012315555941313,0.0012315555553671,16,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,volume_shock_5,volume,feature_importances_,0.0007691922364756,0.0007691922122647,20,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,volume_return_lag_1,lag_returns,feature_importances_,7.797335274517536e-05,7.797335029090236e-05,24,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,rsi_14,momentum_indicators,feature_importances_,0.0040554297156631,0.0040554295880153,10,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,macd_12_26,momentum_indicators,feature_importances_,0.001183392945677,0.0011833929084288,17,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,macd_signal_9,momentum_indicators,feature_importances_,0.0008965301094576,0.0008965300812386,18,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,momentum_5,momentum_indicators,feature_importances_,0.0012686364352703,0.0012686363953389,15,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,open_close_spread,spread_range,feature_importances_,0.0,0.0,31,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,high_low_spread,spread_range,feature_importances_,0.0,0.0,32,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,true_range,spread_range,feature_importances_,0.0,0.0,33,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,xgboost,atr_proxy_5,spread_range,feature_importances_,0.0008415408665314,0.0008415408400432,19,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,open,default_ohlcv,feature_importances_,4.0,0.0212765957446808,12,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,high,default_ohlcv,feature_importances_,10.0,0.0531914893617021,8,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,low,default_ohlcv,feature_importances_,7.0,0.0372340425531914,10,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,close,default_ohlcv,feature_importances_,19.0,0.101063829787234,4,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,volume,volume,feature_importances_,0.0,0.0,19,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,return_1,lag_returns,feature_importances_,0.0,0.0,20,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,high_low_range,spread_range,feature_importances_,0.0,0.0,21,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,close_open_return,spread_range,feature_importances_,0.0,0.0,22,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,ma_3,rolling_mean,feature_importances_,21.0,0.1117021276595744,2,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,ma_5,rolling_mean,feature_importances_,4.0,0.0212765957446808,13,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,close_return_lag_1,lag_returns,feature_importances_,0.0,0.0,23,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,close_return_lag_2,lag_returns,feature_importances_,0.0,0.0,24,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,close_return_lag_3,lag_returns,feature_importances_,2.0,0.0106382978723404,14,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,close_return_lag_5,lag_returns,feature_importances_,0.0,0.0,25,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,pct_change_lag_1,lag_returns,feature_importances_,0.0,0.0,26,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,rolling_mean_5,rolling_mean,feature_importances_,0.0,0.0,27,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,rolling_mean_10,rolling_mean,feature_importances_,21.0,0.1117021276595744,3,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,sma_20,rolling_mean,feature_importances_,37.0,0.1968085106382978,1,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,rolling_std_5,rolling_volatility,feature_importances_,0.0,0.0,28,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,rolling_std_10,rolling_volatility,feature_importances_,8.0,0.0425531914893617,9,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,realized_vol_10,rolling_volatility,feature_importances_,2.0,0.0106382978723404,15,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,volume_mean_5,volume,feature_importances_,11.0,0.0585106382978723,7,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,volume_mean_10,volume,feature_importances_,7.0,0.0372340425531914,11,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,volume_shock_5,volume,feature_importances_,0.0,0.0,29,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,volume_return_lag_1,lag_returns,feature_importances_,0.0,0.0,30,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,rsi_14,momentum_indicators,feature_importances_,19.0,0.101063829787234,5,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,macd_12_26,momentum_indicators,feature_importances_,2.0,0.0106382978723404,16,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,macd_signal_9,momentum_indicators,feature_importances_,1.0,0.0053191489361702,17,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,momentum_5,momentum_indicators,feature_importances_,12.0,0.0638297872340425,6,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,open_close_spread,spread_range,feature_importances_,0.0,0.0,31,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,high_low_spread,spread_range,feature_importances_,0.0,0.0,32,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,true_range,spread_range,feature_importances_,0.0,0.0,33,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,ACB,5,lightgbm,atr_proxy_5,spread_range,feature_importances_,1.0,0.0053191489361702,18,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,open,default_ohlcv,feature_importances_,0.1515479236841201,0.1515479179150227,4,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,high,default_ohlcv,feature_importances_,0.1889259964227676,0.1889259892307689,3,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,low,default_ohlcv,feature_importances_,0.3459638655185699,0.3459638523484836,1,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,close,default_ohlcv,feature_importances_,0.198135107755661,0.1981351002130916,2,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,volume,volume,feature_importances_,0.0,0.0,21,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,return_1,lag_returns,feature_importances_,0.0026079402305185,0.00260794013124,8,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,high_low_range,spread_range,feature_importances_,0.0,0.0,22,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,close_open_return,spread_range,feature_importances_,0.0018074259860441,0.0018074259172393,13,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,ma_3,rolling_mean,feature_importances_,0.0415716096758842,0.0415716080933441,6,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,ma_5,rolling_mean,feature_importances_,0.0,0.0,23,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,close_return_lag_1,lag_returns,feature_importances_,0.0010479151969775,0.0010479151570857,20,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,close_return_lag_2,lag_returns,feature_importances_,0.0016642435221001,0.001664243458746,14,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,close_return_lag_3,lag_returns,feature_importances_,0.0,0.0,24,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,close_return_lag_5,lag_returns,feature_importances_,0.0,0.0,25,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,pct_change_lag_1,lag_returns,feature_importances_,0.0,0.0,26,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,rolling_mean_5,rolling_mean,feature_importances_,0.0,0.0,27,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,rolling_mean_10,rolling_mean,feature_importances_,0.0021202608477324,0.0021202607670187,9,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,sma_20,rolling_mean,feature_importances_,0.0488851256668567,0.0488851238059071,5,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,rolling_std_5,rolling_volatility,feature_importances_,0.0019281873246654,0.0019281872512636,11,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,rolling_std_10,rolling_volatility,feature_importances_,0.0028029070235788,0.0028029069168783,7,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,realized_vol_10,rolling_volatility,feature_importances_,0.0,0.0,28,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,volume_mean_5,volume,feature_importances_,0.0010976414196193,0.0010976413778345,19,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,volume_mean_10,volume,feature_importances_,0.0018331160536035,0.0018331159838208,12,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,volume_shock_5,volume,feature_importances_,0.001587976119481,0.0015879760590302,17,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,volume_return_lag_1,lag_returns,feature_importances_,0.0,0.0,29,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,rsi_14,momentum_indicators,feature_importances_,0.0016363009344786,0.0016363008721882,16,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,macd_12_26,momentum_indicators,feature_importances_,0.0011011397000402,0.0011011396581222,18,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,macd_signal_9,momentum_indicators,feature_importances_,0.0016481800703331,0.0016481800075905,15,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,momentum_5,momentum_indicators,feature_importances_,0.0,0.0,30,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,open_close_spread,spread_range,feature_importances_,0.0,0.0,31,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,high_low_spread,spread_range,feature_importances_,0.0,0.0,32,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,true_range,spread_range,feature_importances_,0.0,0.0,33,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,xgboost,atr_proxy_5,spread_range,feature_importances_,0.0020871749147772,0.0020871748353231,10,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,open,default_ohlcv,feature_importances_,3.0,0.0163934426229508,7,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,high,default_ohlcv,feature_importances_,27.0,0.1475409836065573,3,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,low,default_ohlcv,feature_importances_,42.0,0.2295081967213114,2,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,close,default_ohlcv,feature_importances_,84.0,0.4590163934426229,1,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,volume,volume,feature_importances_,0.0,0.0,13,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,return_1,lag_returns,feature_importances_,0.0,0.0,14,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,high_low_range,spread_range,feature_importances_,0.0,0.0,15,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,close_open_return,spread_range,feature_importances_,0.0,0.0,16,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,ma_3,rolling_mean,feature_importances_,9.0,0.0491803278688524,4,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,ma_5,rolling_mean,feature_importances_,0.0,0.0,17,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,close_return_lag_1,lag_returns,feature_importances_,0.0,0.0,18,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,close_return_lag_2,lag_returns,feature_importances_,0.0,0.0,19,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,close_return_lag_3,lag_returns,feature_importances_,0.0,0.0,20,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,close_return_lag_5,lag_returns,feature_importances_,0.0,0.0,21,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,pct_change_lag_1,lag_returns,feature_importances_,0.0,0.0,22,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,rolling_mean_5,rolling_mean,feature_importances_,0.0,0.0,23,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,rolling_mean_10,rolling_mean,feature_importances_,1.0,0.0054644808743169,9,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,sma_20,rolling_mean,feature_importances_,7.0,0.0382513661202185,5,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,rolling_std_5,rolling_volatility,feature_importances_,1.0,0.0054644808743169,10,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,rolling_std_10,rolling_volatility,feature_importances_,0.0,0.0,24,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,realized_vol_10,rolling_volatility,feature_importances_,0.0,0.0,25,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,volume_mean_5,volume,feature_importances_,1.0,0.0054644808743169,11,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,volume_mean_10,volume,feature_importances_,2.0,0.0109289617486338,8,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,volume_shock_5,volume,feature_importances_,0.0,0.0,26,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,volume_return_lag_1,lag_returns,feature_importances_,0.0,0.0,27,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,rsi_14,momentum_indicators,feature_importances_,0.0,0.0,28,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,macd_12_26,momentum_indicators,feature_importances_,1.0,0.0054644808743169,12,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,macd_signal_9,momentum_indicators,feature_importances_,0.0,0.0,29,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,momentum_5,momentum_indicators,feature_importances_,0.0,0.0,30,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,open_close_spread,spread_range,feature_importances_,0.0,0.0,31,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,high_low_spread,spread_range,feature_importances_,0.0,0.0,32,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,true_range,spread_range,feature_importances_,0.0,0.0,33,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,1,lightgbm,atr_proxy_5,spread_range,feature_importances_,5.0,0.0273224043715847,6,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,3,xgboost,open,default_ohlcv,feature_importances_,0.0135081745684146,0.0135081737923571,7,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,3,xgboost,high,default_ohlcv,feature_importances_,0.2047489285469055,0.2047489167838834,2,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,3,xgboost,low,default_ohlcv,feature_importances_,0.1124496310949325,0.1124496246345935,4,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,3,xgboost,close,default_ohlcv,feature_importances_,0.3442670106887817,0.3442669909103121,1,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,3,xgboost,volume,volume,feature_importances_,0.0,0.0,24,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,3,xgboost,return_1,lag_returns,feature_importances_,0.0032214748207479,0.0032214746356711,11,369,"High feature importance indicates model reliance, not causal market influence."
EXP-FA-007,HPG,3,xgboost,high_low_range,spread_range,feature_importances_,0.0014277519658207,0.001427751883795,21,369,"High feature importance indicates model reliance, not causal market influence."
