experiment_id,reference_experiment_id,removed_group,regime_column,regime,ticker,horizon,model_name,model_type,baseline_mae,ablated_mae,delta_mae,baseline_rmse,ablated_rmse,delta_rmse,baseline_directional_accuracy,ablated_directional_accuracy,delta_directional_accuracy,sample_size,small_sample_flag,notes
EXP-FA-001,EXP-FA-000,lag_returns,trend_regime,bear,ACB,1,ets,model,0.783052814124827,0.783052814124827,0.0,0.8406443933427721,0.8406443933427721,0.0,0.45454545454545453,0.45454545454545453,0.0,22.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-001,EXP-FA-000,lag_returns,combined_regime,sideway_high_vol,HPG,5,zero_return,baseline,0.33000000000000185,0.33000000000000185,0.0,0.33000000000000185,0.33000000000000185,0.0,0.0,0.0,0.0,1.0,True,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-001,EXP-FA-000,lag_returns,combined_regime,sideway_low_vol,HPG,5,zero_return,baseline,0.5114285714285713,0.5114285714285713,0.0,0.6504552740135662,0.6504552740135662,0.0,0.0,0.0,0.0,63.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,ACB,1,ets,model,0.783052814124827,0.783052814124827,0.0,0.8406443933427721,0.8406443933427721,0.0,0.45454545454545453,0.45454545454545453,0.0,22.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,ACB,1,ets,model,0.5223880225773988,0.5223880225773988,0.0,0.5805664764350286,0.5805664764350286,0.0,0.41935483870967744,0.41935483870967744,0.0,31.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,ACB,1,ets,model,0.5022882780053175,0.5022882780053175,0.0,0.6144945031469865,0.6144945031469865,0.0,0.5921052631578947,0.5921052631578947,0.0,76.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,ACB,1,lightgbm,model,1.4961940980120394,1.4948949360807449,-0.0012991619312945346,1.521914416052457,1.5207111066642733,-0.0012033093881835821,0.45454545454545453,0.45454545454545453,0.0,22.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,ACB,1,lightgbm,model,2.213192319113296,2.2114761154999303,-0.0017162036133657743,2.275349935229845,2.2736806494745543,-0.0016692857552906837,0.6451612903225806,0.6451612903225806,0.0,31.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,ACB,1,lightgbm,model,1.636137281078736,1.6368775657796624,0.0007402847009263525,1.6913015292869507,1.6914644590607737,0.00016292977382303953,0.35526315789473684,0.35526315789473684,0.0,76.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,ACB,1,moving_average_rule,baseline,0.22609090909090943,0.22609090909090943,0.0,0.28215501864304093,0.28215501864304093,0.0,0.4090909090909091,0.4090909090909091,0.0,22.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,ACB,1,moving_average_rule,baseline,0.2258709677419358,0.2258709677419358,0.0,0.30116183624905624,0.30116183624905624,0.0,0.5483870967741935,0.5483870967741935,0.0,31.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,ACB,1,moving_average_rule,baseline,0.239631578947368,0.239631578947368,0.0,0.3011151204929328,0.3011151204929328,0.0,0.40789473684210525,0.40789473684210525,0.0,76.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,ACB,1,persistence,baseline,0.15636363636363626,0.15636363636363626,0.0,0.1937195723907955,0.1937195723907955,0.0,0.09090909090909091,0.09090909090909091,0.0,22.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,ACB,1,persistence,baseline,0.1248387096774195,0.1248387096774195,0.0,0.17482710353098113,0.17482710353098113,0.0,0.0967741935483871,0.0967741935483871,0.0,31.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,ACB,1,persistence,baseline,0.15421052631578933,0.15421052631578933,0.0,0.22165050725956176,0.22165050725956176,0.0,0.11842105263157894,0.11842105263157894,0.0,76.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,ACB,1,xgboost,model,1.5881499377163975,1.5893397764726118,0.0011898387562143675,1.6185778153766033,1.6207555748159055,0.002177759439302207,0.45454545454545453,0.45454545454545453,0.0,22.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,ACB,1,xgboost,model,2.341116212414156,2.35055432719569,0.00943811478153389,2.3999629593801592,2.409920233195132,0.009957273814972911,0.6451612903225806,0.6451612903225806,0.0,31.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,ACB,1,xgboost,model,1.750169156727038,1.7524445483559057,0.0022753916288675846,1.804909468558405,1.8082932705039814,0.0033838019455763035,0.35526315789473684,0.35526315789473684,0.0,76.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,ACB,1,zero_return,baseline,0.15636363636363626,0.15636363636363626,0.0,0.1937195723907955,0.1937195723907955,0.0,0.09090909090909091,0.09090909090909091,0.0,22.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,ACB,1,zero_return,baseline,0.1248387096774195,0.1248387096774195,0.0,0.17482710353098113,0.17482710353098113,0.0,0.0967741935483871,0.0967741935483871,0.0,31.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,ACB,1,zero_return,baseline,0.15421052631578933,0.15421052631578933,0.0,0.22165050725956176,0.22165050725956176,0.0,0.11842105263157894,0.11842105263157894,0.0,76.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,ACB,3,ets,model,1.0707272807665498,1.0707272807665498,0.0,1.1397811102766744,1.1397811102766744,0.0,0.6363636363636364,0.6363636363636364,0.0,22.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,ACB,3,ets,model,0.48976242208982007,0.48976242208982007,0.0,0.647670346434991,0.647670346434991,0.0,0.5806451612903226,0.5806451612903226,0.0,31.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,ACB,3,ets,model,0.749125550972788,0.749125550972788,0.0,0.8683928648678623,0.8683928648678623,0.0,0.5945945945945946,0.5945945945945946,0.0,74.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,ACB,3,lightgbm,model,1.5602462293930166,1.561582474267457,0.0013362448744405064,1.5866919250897686,1.5868200458467816,0.00012812075701296166,0.3181818181818182,0.3181818181818182,0.0,22.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,ACB,3,lightgbm,model,2.2307188709760353,2.222959004744214,-0.007759866231821455,2.2929753945010596,2.2857371667499855,-0.007238227751074078,0.5806451612903226,0.5806451612903226,0.0,31.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,ACB,3,lightgbm,model,1.6676854376592736,1.6608954135960154,-0.006790024063258127,1.7339940400315024,1.7277608229862744,-0.006233217045227946,0.43243243243243246,0.43243243243243246,0.0,74.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,ACB,3,moving_average_rule,baseline,0.2934545454545461,0.2934545454545461,0.0,0.3369995953598873,0.3369995953598873,0.0,0.6363636363636364,0.6363636363636364,0.0,22.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,ACB,3,moving_average_rule,baseline,0.2818709677419357,0.2818709677419357,0.0,0.3737573820610926,0.3737573820610926,0.0,0.4838709677419355,0.4838709677419355,0.0,31.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,ACB,3,moving_average_rule,baseline,0.33745945945945904,0.33745945945945904,0.0,0.4186385914727283,0.4186385914727283,0.0,0.5,0.5,0.0,74.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,ACB,3,persistence,baseline,0.25772727272727247,0.25772727272727247,0.0,0.2922872186425849,0.2922872186425849,0.0,0.045454545454545456,0.045454545454545456,0.0,22.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,ACB,3,persistence,baseline,0.25193548387096804,0.25193548387096804,0.0,0.31085210672933317,0.31085210672933317,0.0,0.06451612903225806,0.06451612903225806,0.0,31.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,ACB,3,persistence,baseline,0.3048648648648645,0.3048648648648645,0.0,0.39330546549620815,0.39330546549620815,0.0,0.02702702702702703,0.02702702702702703,0.0,74.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,ACB,3,xgboost,model,1.643466117165306,1.6631291476162995,0.01966303045099349,1.670452821460982,1.6898536785320108,0.0194008570710289,0.3181818181818182,0.3181818181818182,0.0,22.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,ACB,3,xgboost,model,2.3347885673276836,2.33737683942241,0.0025882720947265625,2.3946367809780513,2.3971604343800523,0.0025236534020010026,0.5806451612903226,0.5806451612903226,0.0,31.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,ACB,3,xgboost,model,1.7482890020834432,1.773362156636006,0.02507315455256287,1.8152990892040366,1.8383676706121013,0.02306858140806467,0.43243243243243246,0.43243243243243246,0.0,74.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,ACB,3,zero_return,baseline,0.25772727272727247,0.25772727272727247,0.0,0.2922872186425849,0.2922872186425849,0.0,0.045454545454545456,0.045454545454545456,0.0,22.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,ACB,3,zero_return,baseline,0.25193548387096804,0.25193548387096804,0.0,0.31085210672933317,0.31085210672933317,0.0,0.06451612903225806,0.06451612903225806,0.0,31.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,ACB,3,zero_return,baseline,0.3048648648648645,0.3048648648648645,0.0,0.39330546549620815,0.39330546549620815,0.0,0.02702702702702703,0.02702702702702703,0.0,74.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,ACB,5,ets,model,1.0451946547394257,1.0451946547394257,0.0,1.1219970347755097,1.1219970347755097,0.0,0.6363636363636364,0.6363636363636364,0.0,22.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,ACB,5,ets,model,0.5188329547310891,0.5188329547310891,0.0,0.7061750256383629,0.7061750256383629,0.0,0.5161290322580645,0.5161290322580645,0.0,31.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,ACB,5,ets,model,0.748053959633819,0.748053959633819,0.0,0.8432129569408834,0.8432129569408834,0.0,0.5972222222222222,0.5972222222222222,0.0,72.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,ACB,5,lightgbm,model,1.6549680442573353,1.6553606113250317,0.00039256706769630334,1.6802865098131021,1.680379352010387,9.284219728478149e-05,0.3181818181818182,0.3181818181818182,0.0,22.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,ACB,5,lightgbm,model,2.230875551526525,2.2251883828771293,-0.00568716864939578,2.2939296508704077,2.28841905765633,-0.0055105932140775415,0.6774193548387096,0.6774193548387096,0.0,31.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,ACB,5,lightgbm,model,1.6999924043286236,1.7006937266987225,0.0007013223700989002,1.7843278515254442,1.7836090020897748,-0.0007188494356693553,0.375,0.375,0.0,72.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,ACB,5,moving_average_rule,baseline,0.32218181818181874,0.32218181818181874,0.0,0.383512000523393,0.383512000523393,0.0,0.6363636363636364,0.6363636363636364,0.0,22.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,ACB,5,moving_average_rule,baseline,0.3751612903225806,0.3751612903225806,0.0,0.4413809706934845,0.4413809706934845,0.0,0.45161290322580644,0.45161290322580644,0.0,31.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,ACB,5,moving_average_rule,baseline,0.3855555555555552,0.3855555555555552,0.0,0.4884326406419255,0.4884326406419255,0.0,0.4722222222222222,0.4722222222222222,0.0,72.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,ACB,5,persistence,baseline,0.36136363636363616,0.36136363636363616,0.0,0.4050981923614883,0.4050981923614883,0.0,0.045454545454545456,0.045454545454545456,0.0,22.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,ACB,5,persistence,baseline,0.324193548387097,0.324193548387097,0.0,0.3960979025280202,0.3960979025280202,0.0,0.03225806451612903,0.03225806451612903,0.0,31.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,ACB,5,persistence,baseline,0.3637499999999998,0.3637499999999998,0.0,0.4739095670882554,0.4739095670882554,0.0,0.08333333333333333,0.08333333333333333,0.0,72.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,ACB,5,xgboost,model,1.7184434093128536,1.7229456190629426,0.004502209750089081,1.7450652281993897,1.750013400810637,0.004948172611247248,0.3181818181818182,0.3181818181818182,0.0,22.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,ACB,5,xgboost,model,2.3107788159770317,2.3135063245219536,0.002727508544921875,2.3700660312218225,2.3727253885745876,0.0026593573527651237,0.6774193548387096,0.6774193548387096,0.0,31.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,ACB,5,xgboost,model,1.7827968396080836,1.787532574335731,0.004735734727647545,1.8638600697590149,1.8676647253525445,0.0038046555935296045,0.375,0.375,0.0,72.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,ACB,5,zero_return,baseline,0.36136363636363616,0.36136363636363616,0.0,0.4050981923614883,0.4050981923614883,0.0,0.045454545454545456,0.045454545454545456,0.0,22.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,ACB,5,zero_return,baseline,0.324193548387097,0.324193548387097,0.0,0.3960979025280202,0.3960979025280202,0.0,0.03225806451612903,0.03225806451612903,0.0,31.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,ACB,5,zero_return,baseline,0.3637499999999998,0.3637499999999998,0.0,0.4739095670882554,0.4739095670882554,0.0,0.08333333333333333,0.08333333333333333,0.0,72.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,FPT,1,ets,model,7.032268593027888,7.032268593027888,0.0,7.569559737226231,7.569559737226231,0.0,0.5333333333333333,0.5333333333333333,0.0,15.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,FPT,1,ets,model,2.7181921072140596,2.7181921072140596,0.0,3.457807063382577,3.457807063382577,0.0,0.5490196078431373,0.5490196078431373,0.0,51.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,FPT,1,ets,model,6.77907827752375,6.77907827752375,0.0,7.387447175819891,7.387447175819891,0.0,0.5873015873015873,0.5873015873015873,0.0,63.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,FPT,1,lightgbm,model,12.852698151719748,12.412328236651357,-0.4403699150683913,13.324955196327878,12.89908726439094,-0.42586793193693673,0.4666666666666667,0.4666666666666667,0.0,15.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,FPT,1,lightgbm,model,25.890660055569274,25.457230197435667,-0.4334298581336071,26.81316182708241,26.406650272788184,-0.4065115542942266,0.47058823529411764,0.47058823529411764,0.0,51.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,FPT,1,lightgbm,model,20.063242052623437,19.475820300143422,-0.5874217524800152,20.22951693034751,19.64235532972382,-0.5871616006236913,0.38095238095238093,0.38095238095238093,0.0,63.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,FPT,1,moving_average_rule,baseline,3.256133333333333,3.256133333333333,0.0,3.8729576983661107,3.8729576983661107,0.0,0.5333333333333333,0.5333333333333333,0.0,15.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,FPT,1,moving_average_rule,baseline,1.9098431372549036,1.9098431372549036,0.0,2.5434956800650976,2.5434956800650976,0.0,0.43137254901960786,0.43137254901960786,0.0,51.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,FPT,1,moving_average_rule,baseline,1.5607936507936513,1.5607936507936513,0.0,2.073165649320819,2.073165649320819,0.0,0.5079365079365079,0.5079365079365079,0.0,63.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,FPT,1,persistence,baseline,1.6620000000000024,1.6620000000000024,0.0,2.0784946475755013,2.0784946475755013,0.0,0.0,0.0,0.0,15.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,FPT,1,persistence,baseline,1.3003921568627455,1.3003921568627455,0.0,1.6894296519889804,1.6894296519889804,0.0,0.0,0.0,0.0,51.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,FPT,1,persistence,baseline,1.0115873015873016,1.0115873015873016,0.0,1.367056274314579,1.367056274314579,0.0,0.06349206349206349,0.06349206349206349,0.0,63.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,FPT,1,xgboost,model,14.011046854654957,14.195882161458334,0.184835306803377,14.332228275886294,14.525974365807365,0.19374608992107056,0.4666666666666667,0.4666666666666667,0.0,15.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,FPT,1,xgboost,model,26.067346113616363,26.3313231643976,0.2639770507812358,26.995317051503278,27.250306216482326,0.25498916497904744,0.47058823529411764,0.47058823529411764,0.0,51.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,FPT,1,xgboost,model,20.085936216324107,20.349913267105347,0.26397705078123934,20.24745367254588,20.509351928190256,0.2618982556443754,0.38095238095238093,0.38095238095238093,0.0,63.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,FPT,1,zero_return,baseline,1.6620000000000024,1.6620000000000024,0.0,2.0784946475755013,2.0784946475755013,0.0,0.0,0.0,0.0,15.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,FPT,1,zero_return,baseline,1.3003921568627455,1.3003921568627455,0.0,1.6894296519889804,1.6894296519889804,0.0,0.0,0.0,0.0,51.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,FPT,1,zero_return,baseline,1.0115873015873016,1.0115873015873016,0.0,1.367056274314579,1.367056274314579,0.0,0.06349206349206349,0.06349206349206349,0.0,63.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,FPT,3,ets,model,7.708319504148659,7.708319504148659,0.0,8.149368811979405,8.149368811979405,0.0,0.7333333333333333,0.7333333333333333,0.0,15.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,FPT,3,ets,model,4.539239662989364,4.539239662989364,0.0,4.9992922362350045,4.9992922362350045,0.0,0.5306122448979592,0.5306122448979592,0.0,49.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,FPT,3,ets,model,8.731507182913289,8.731507182913289,0.0,9.424195900462498,9.424195900462498,0.0,0.5555555555555556,0.5555555555555556,0.0,63.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,FPT,3,lightgbm,model,13.906249022529076,13.546170307136947,-0.3600787153921292,14.306518440953484,13.957604246483733,-0.34891419446975114,0.2,0.2,0.0,15.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,FPT,3,lightgbm,model,25.213428832282652,25.14317789094512,-0.07025094133753385,26.212460393153542,26.15811161061552,-0.05434878253802111,0.46938775510204084,0.46938775510204084,0.0,49.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,FPT,3,lightgbm,model,20.117143319699387,19.928943739239298,-0.18819958046008978,20.47680802201875,20.291760366139187,-0.18504765587956484,0.4444444444444444,0.4444444444444444,0.0,63.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,FPT,3,moving_average_rule,baseline,4.050933333333333,4.050933333333333,0.0,4.450041497933849,4.450041497933849,0.0,0.3333333333333333,0.3333333333333333,0.0,15.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,FPT,3,moving_average_rule,baseline,2.4205714285714297,2.4205714285714297,0.0,3.251586689602479,3.251586689602479,0.0,0.5102040816326531,0.5102040816326531,0.0,49.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,FPT,3,moving_average_rule,baseline,2.445015873015872,2.445015873015872,0.0,3.277683696255392,3.277683696255392,0.0,0.5873015873015873,0.5873015873015873,0.0,63.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,FPT,3,persistence,baseline,2.677333333333333,2.677333333333333,0.0,3.365737165416614,3.365737165416614,0.0,0.06666666666666667,0.06666666666666667,0.0,15.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,FPT,3,persistence,baseline,2.1995918367346934,2.1995918367346934,0.0,3.009091665779097,3.009091665779097,0.0,0.061224489795918366,0.061224489795918366,0.0,49.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,sideway,FPT,3,persistence,baseline,2.1901587301587297,2.1901587301587297,0.0,2.901227435917534,2.901227435917534,0.0,0.015873015873015872,0.015873015873015872,0.0,63.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bear,FPT,3,xgboost,model,15.00546856689452,14.880813924153639,-0.12465464274088056,15.384246731093528,15.289070878716204,-0.09517585237732362,0.2,0.2,0.0,15.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
EXP-FA-002,EXP-FA-000,rolling_volatility,trend_regime,bull,FPT,3,xgboost,model,26.092026628766735,25.733833095005583,-0.3581935337611526,27.077065450187725,26.742974100140547,-0.3340913500471778,0.46938775510204084,0.46938775510204084,0.0,49.0,False,Joined to rule-based regime labels by date and ticker; regime deltas are diagnostic.
