file_path,file_size_bytes,modified_time,detected_symbol,detected_frequency,location_type,row_count,first_datetime,last_datetime,columns,has_pre_2023,has_2015_2022,has_2023,has_2024,has_2025,has_2026
data/raw/vnstock_fetch/index_hourly_2015/UPCOMINDEX/UPCOMINDEX_20250101_20251231.csv,21248,2026-05-15T03:37:17.738077+00:00,UPCOMINDEX,unknown,raw_fetch,248,2025-01-02 00:00:00,2025-12-31 00:00:00,"datetime,index_code,open,high,low,close,volume,provider,source,frequency",False,False,False,False,True,False
data/raw/vnstock_fetch/index_hourly_2015/UPCOMINDEX/UPCOMINDEX_20260101_20260515.csv,7640,2026-05-15T03:37:17.247187+00:00,UPCOMINDEX,unknown,raw_fetch,87,2026-01-05 00:00:00,2026-05-15 00:00:00,"datetime,index_code,open,high,low,close,volume,provider,source,frequency",False,False,False,False,False,True
data/raw/vnstock_fetch/index_hourly_2015/VN100/VN100_20230101_20231231.csv,28985,2026-05-15T09:40:11.052906+00:00,VN100,unknown,raw_fetch,320,2023-09-11 10:00:00,2023-12-29 14:00:00,"datetime,index_code,open,high,low,close,volume,provider,source,frequency",False,False,True,False,False,False
data/raw/vnstock_fetch/index_hourly_2015/VN100/VN100_20240101_20241231.csv,118931,2026-05-15T09:39:43.068730+00:00,VN100,unknown,raw_fetch,1316,2023-09-12 10:00:00,2024-12-31 14:00:00,"datetime,index_code,open,high,low,close,volume,provider,source,frequency",False,False,True,True,False,False
data/raw/vnstock_fetch/index_hourly_2015/VN100/VN100_20250101_20251231.csv,22067,2026-05-15T09:39:14.649357+00:00,VN100,unknown,raw_fetch,249,2025-01-02 00:00:00,2025-12-31 00:00:00,"datetime,index_code,open,high,low,close,volume,provider,source,frequency",False,False,False,False,True,False
data/raw/vnstock_fetch/index_hourly_2015/VN100/VN100_20260101_20260515.csv,161,2026-05-15T09:39:13.837439+00:00,VN100,unknown,raw_fetch,1,2026-05-15 00:00:00,2026-05-15 00:00:00,"datetime,index_code,open,high,low,close,volume,provider,source,frequency",False,False,False,False,False,True
data/raw/vnstock_fetch/index_hourly_2015/VN30/VN30_20220101_20221231.csv,13841,2026-05-15T05:37:46.152101+00:00,VN30,unknown,raw_fetch,160,2022-05-19 00:00:00,2022-12-30 00:00:00,"datetime,index_code,open,high,low,close,volume,provider,source,frequency",True,True,False,False,False,False
data/raw/vnstock_fetch/index_hourly_2015/VN30/VN30_20230101_20231231.csv,21640,2026-05-15T05:37:45.847076+00:00,VN30,unknown,raw_fetch,249,2023-01-03 00:00:00,2023-12-29 00:00:00,"datetime,index_code,open,high,low,close,volume,provider,source,frequency",False,False,True,False,False,False
data/raw/vnstock_fetch/index_hourly_2015/VN30/VN30_20240101_20241231.csv,21733,2026-05-15T05:37:45.552019+00:00,VN30,unknown,raw_fetch,250,2024-01-02 00:00:00,2024-12-31 00:00:00,"datetime,index_code,open,high,low,close,volume,provider,source,frequency",False,False,False,True,False,False
data/raw/vnstock_fetch/index_hourly_2015/VN30/VN30_20250101_20251231.csv,21554,2026-05-15T05:37:45.208640+00:00,VN30,unknown,raw_fetch,249,2025-01-02 00:00:00,2025-12-31 00:00:00,"datetime,index_code,open,high,low,close,volume,provider,source,frequency",False,False,False,False,True,False
data/raw/vnstock_fetch/index_hourly_2015/VN30/VN30_20260101_20260515.csv,7633,2026-05-15T05:37:44.847358+00:00,VN30,unknown,raw_fetch,87,2026-01-05 00:00:00,2026-05-15 00:00:00,"datetime,index_code,open,high,low,close,volume,provider,source,frequency",False,False,False,False,False,True
data/raw/vnstock_fetch/index_hourly_2015/VNINDEX/VNINDEX_20220101_20221231.csv,14432,2026-05-15T15:51:39.194040+00:00,VNINDEX,unknown,raw_fetch,160,2022-05-19 00:00:00,2022-12-30 00:00:00,"datetime,index_code,open,high,low,close,volume,provider,source,frequency",True,True,False,False,False,False
data/raw/vnstock_fetch/index_hourly_2015/VNINDEX/VNINDEX_20230101_20231231.csv,22558,2026-05-15T15:51:38.906368+00:00,VNINDEX,unknown,raw_fetch,249,2023-01-03 00:00:00,2023-12-29 00:00:00,"datetime,index_code,open,high,low,close,volume,provider,source,frequency",False,False,True,False,False,False
data/raw/vnstock_fetch/index_hourly_2015/VNINDEX/VNINDEX_20240101_20241231.csv,22661,2026-05-15T15:51:38.604772+00:00,VNINDEX,unknown,raw_fetch,250,2024-01-02 00:00:00,2024-12-31 00:00:00,"datetime,index_code,open,high,low,close,volume,provider,source,frequency",False,False,False,True,False,False
data/raw/vnstock_fetch/index_hourly_2015/VNINDEX/VNINDEX_20250101_20251231.csv,22424,2026-05-15T15:51:38.168460+00:00,VNINDEX,unknown,raw_fetch,249,2025-01-02 00:00:00,2025-12-31 00:00:00,"datetime,index_code,open,high,low,close,volume,provider,source,frequency",False,False,False,False,True,False
data/raw/vnstock_fetch/index_hourly_2015/VNINDEX/VNINDEX_20260101_20260515.csv,7932,2026-05-15T15:51:37.803997+00:00,VNINDEX,unknown,raw_fetch,87,2026-01-05 00:00:00,2026-05-15 00:00:00,"datetime,index_code,open,high,low,close,volume,provider,source,frequency",False,False,False,False,False,True
outputs/heldout_threshold_selection_15y_broader_stack_step1/heldout_buy_precision.csv,4021,2026-04-28T08:17:16.687788+00:00,unknown,unknown,output,0,,,"model_name,horizon,ticker_scope,policy,success_definition,selected_predicted_return_threshold,selected_probability_up_threshold,selected_cost_per_trade,selected_slippage,minimum_signal_count,heldout_signal_count,heldout_buy_precision,heldout_buy_count,heldout_successful_buy_count,heldout_buy_recall,heldout_avg_realized_return_after_buy,heldout_net_avg_return_after_buy,heldout_hit_rate,heldout_profit_factor,heldout_max_drawdown_proxy,heldout_turnover_proxy,heldout_cumulative_simple_signal_return",False,False,False,False,False,False
outputs/heldout_threshold_selection_15y_broader_stack_step1/heldout_signal_rows.csv,5998368,2026-04-28T08:17:16.873836+00:00,unknown,unknown,output,0,,,"ticker,prediction_date,target_date,model_name,horizon,predicted_return,realized_forward_return,predicted_direction,probability_up,policy,predicted_return_threshold,probability_up_threshold,cost_per_trade,slippage,estimated_round_trip_cost,success_definition,target_return_threshold,signal,success_condition_met,buy_success,raw_win,net_realized_return_after_costs,source_predicted_return_column,source_realized_return_column,ticker_scope,selection_minimum_signal_count",False,False,False,False,False,False
outputs/heldout_threshold_selection_15y_broader_stack_step1/heldout_strategy_proxy_metrics.csv,3102,2026-04-28T08:17:16.875836+00:00,unknown,unknown,output,0,,,"model_name,horizon,ticker_scope,policy,success_definition,selected_predicted_return_threshold,selected_probability_up_threshold,selected_cost_per_trade,selected_slippage,minimum_signal_count,heldout_buy_count,heldout_net_avg_return_after_buy,heldout_hit_rate,heldout_profit_factor,heldout_max_drawdown_proxy,heldout_turnover_proxy,heldout_cumulative_simple_signal_return",False,False,False,False,False,False
outputs/heldout_threshold_selection_15y_broader_stack_step1/precision_target_pass_fail.csv,5250,2026-04-28T08:17:16.874836+00:00,unknown,unknown,output,0,,,"model_name,horizon,ticker_scope,policy,success_definition,selected_predicted_return_threshold,selected_probability_up_threshold,selected_cost_per_trade,selected_slippage,minimum_signal_count,precision_target,heldout_buy_precision,heldout_buy_count,pass_fail",False,False,False,False,False,False
outputs/heldout_threshold_selection_15y_broader_stack_step1/selected_thresholds.csv,2535,2026-04-28T08:17:16.685788+00:00,unknown,unknown,output,0,,,"model_name,horizon,ticker_scope,policy,success_definition,selected_predicted_return_threshold,selected_probability_up_threshold,selected_cost_per_trade,selected_slippage,selection_buy_precision,selection_buy_count,selection_net_avg_return,selection_minimum_signal_count,selection_buy_recall,selection_signal_count,selection_hold_count,selection_avoid_count",False,False,False,False,False,False
outputs/heldout_threshold_selection_15y_broader_stack_step1/threshold_selection_trace.csv,84844,2026-04-28T08:17:16.690294+00:00,unknown,unknown,output,0,,,"model_name,horizon,ticker_scope,policy,success_definition,predicted_return_threshold,probability_up_threshold,cost_per_trade,slippage,minimum_signal_count,passes_minimum_signal_count,selection_candidate,selection_rank,selected,buy_precision,buy_signal_count,net_average_return_after_buy,buy_recall,signal_count,hold_signal_count,avoid_signal_count",False,False,False,False,False,False
outputs/rolling_heldout_threshold_selection_15y_broader_stack_step1/rolling_heldout_buy_precision.csv,12338,2026-04-28T10:40:24.870859+00:00,unknown,unknown,output,0,,,"fold_id,fold_index,selection_start,selection_end,test_start,test_end,model_name,horizon,ticker_scope,policy,success_definition,selected_predicted_return_threshold,selected_probability_up_threshold,selected_cost_per_trade,selected_slippage,minimum_signal_count,heldout_signal_count,heldout_buy_precision,heldout_buy_count,heldout_successful_buy_count,heldout_buy_recall,heldout_avg_realized_return_after_buy,heldout_net_avg_return_after_buy,heldout_hit_rate,heldout_profit_factor,heldout_max_drawdown_proxy,heldout_turnover_proxy,heldout_cumulative_simple_signal_return",False,False,False,False,False,False
outputs/rolling_heldout_threshold_selection_15y_broader_stack_step1/rolling_heldout_signal_rows.csv,11273645,2026-04-28T10:40:25.129578+00:00,unknown,unknown,output,0,,,"fold_id,fold_index,selection_start,selection_end,test_start,test_end,ticker,prediction_date,target_date,model_name,horizon,predicted_return,realized_forward_return,predicted_direction,probability_up,policy,predicted_return_threshold,probability_up_threshold,cost_per_trade,slippage,estimated_round_trip_cost,success_definition,target_return_threshold,signal,success_condition_met,buy_success,raw_win,net_realized_return_after_costs,source_predicted_return_column,source_realized_return_column,ticker_scope,selection_minimum_signal_count",False,False,False,False,False,False
outputs/rolling_heldout_threshold_selection_15y_broader_stack_step1/rolling_precision_target_pass_fail.csv,20608,2026-04-28T10:40:25.130582+00:00,unknown,unknown,output,0,,,"fold_id,fold_index,selection_start,selection_end,test_start,test_end,model_name,horizon,ticker_scope,policy,success_definition,selected_predicted_return_threshold,selected_probability_up_threshold,selected_cost_per_trade,selected_slippage,minimum_signal_count,precision_target,heldout_buy_precision,heldout_buy_count,pass_fail",False,False,False,False,False,False
outputs/rolling_heldout_threshold_selection_15y_broader_stack_step1/rolling_selected_thresholds.csv,8714,2026-04-28T10:40:24.869861+00:00,unknown,unknown,output,0,,,"fold_id,fold_index,selection_start,selection_end,test_start,test_end,model_name,horizon,ticker_scope,policy,success_definition,selected_predicted_return_threshold,selected_probability_up_threshold,selected_cost_per_trade,selected_slippage,selection_buy_precision,selection_buy_count,selection_net_avg_return,selection_minimum_signal_count,selection_buy_recall,selection_signal_count,selection_hold_count,selection_avoid_count",False,False,False,False,False,False
outputs/rolling_heldout_threshold_selection_15y_broader_stack_step1/rolling_strategy_proxy_metrics.csv,10058,2026-04-28T10:40:25.131577+00:00,unknown,unknown,output,0,,,"fold_id,fold_index,selection_start,selection_end,test_start,test_end,model_name,horizon,ticker_scope,policy,success_definition,selected_predicted_return_threshold,selected_probability_up_threshold,selected_cost_per_trade,selected_slippage,minimum_signal_count,heldout_buy_count,heldout_net_avg_return_after_buy,heldout_hit_rate,heldout_profit_factor,heldout_max_drawdown_proxy,heldout_turnover_proxy,heldout_cumulative_simple_signal_return",False,False,False,False,False,False
outputs/rolling_heldout_threshold_selection_15y_broader_stack_step1/rolling_threshold_selection_trace.csv,308641,2026-04-28T10:40:24.878855+00:00,unknown,unknown,output,0,,,"fold_id,fold_index,selection_start,selection_end,test_start,test_end,model_name,horizon,ticker_scope,policy,success_definition,predicted_return_threshold,probability_up_threshold,cost_per_trade,slippage,minimum_signal_count,passes_minimum_signal_count,selection_candidate,selection_rank,selected,buy_precision,buy_signal_count,net_average_return_after_buy,buy_recall,signal_count,hold_signal_count,avoid_signal_count",False,False,False,False,False,False
outputs/rolling_heldout_threshold_selection_15y_broader_stack_step1/threshold_stability_summary.csv,2894,2026-04-28T10:40:25.131577+00:00,unknown,unknown,output,0,,,"model_name,horizon,minimum_signal_count,fold_count,selected_threshold_values,most_common_threshold,threshold_min,threshold_max,threshold_mean,threshold_std,threshold_stability_level,mean_heldout_buy_precision,std_heldout_buy_precision,min_heldout_buy_precision,max_heldout_buy_precision,total_heldout_buy_count,pass_rate_60,pass_rate_65,pass_rate_70",False,False,False,False,False,False
outputs/signal_effectiveness_15y_broader_stack_step1/benchmark_comparison.csv,95832,2026-04-28T06:18:10.586217+00:00,unknown,unknown,output,0,,,"model_name,horizon,policy,predicted_return_threshold,probability_up_threshold,cost_per_trade,slippage,minimum_signal_count,passes_minimum_signal_count,buy_signal_count,benchmark_signal_count,buy_average_realized_return,benchmark_average_realized_return,buy_win_rate,benchmark_win_rate,buy_success_rate,benchmark_success_rate,buy_precision_lift_over_benchmark",False,False,False,False,False,False
outputs/signal_effectiveness_15y_broader_stack_step1/buy_precision_by_model_horizon.csv,141327,2026-04-28T06:18:10.572218+00:00,unknown,unknown,output,0,,,"model_name,horizon,policy,predicted_return_threshold,probability_up_threshold,cost_per_trade,slippage,estimated_round_trip_cost,success_definition,target_return_threshold,minimum_signal_count,passes_minimum_signal_count,signal_count,buy_signal_count,hold_signal_count,avoid_signal_count,buy_precision,buy_recall,average_realized_return_after_buy,median_realized_return_after_buy,win_rate_after_buy,gross_average_return_after_buy,net_average_return_after_buy,cumulative_simple_signal_return,hit_rate,profit_factor,max_drawdown,turnover_proxy,buy_coverage",False,False,False,False,False,False
outputs/signal_effectiveness_15y_broader_stack_step1/precision_coverage_frontier.csv,79076,2026-04-28T06:18:10.574217+00:00,unknown,unknown,output,0,,,"model_name,horizon,policy,predicted_return_threshold,probability_up_threshold,cost_per_trade,slippage,minimum_signal_count,passes_minimum_signal_count,signal_count,buy_signal_count,buy_coverage,buy_precision,buy_recall,net_average_return_after_buy,cumulative_simple_signal_return",False,False,False,False,False,False
outputs/signal_effectiveness_15y_broader_stack_step1/signal_effectiveness_summary.csv,160695,2026-04-28T06:18:10.579217+00:00,unknown,unknown,output,0,,,"model_name,horizon,policy,predicted_return_threshold,probability_up_threshold,cost_per_trade,slippage,estimated_round_trip_cost,success_definition,target_return_threshold,minimum_signal_count,passes_minimum_signal_count,signal_count,buy_signal_count,hold_signal_count,avoid_signal_count,buy_precision,buy_recall,average_realized_return_after_buy,median_realized_return_after_buy,win_rate_after_buy,gross_average_return_after_buy,net_average_return_after_buy,cumulative_simple_signal_return,hit_rate,profit_factor,max_drawdown,turnover_proxy,buy_coverage",False,False,False,False,False,False
outputs/signal_effectiveness_15y_broader_stack_step1/signal_rows.csv,146155112,2026-04-28T06:18:10.567217+00:00,unknown,unknown,output,0,,,"ticker,prediction_date,target_date,model_name,horizon,predicted_return,realized_forward_return,predicted_direction,probability_up,policy,predicted_return_threshold,probability_up_threshold,cost_per_trade,slippage,estimated_round_trip_cost,success_definition,target_return_threshold,signal,success_condition_met,buy_success,raw_win,net_realized_return_after_costs,source_predicted_return_column,source_realized_return_column",False,False,False,False,False,False
outputs/signal_effectiveness_15y_broader_stack_step1/strategy_proxy_metrics.csv,96634,2026-04-28T06:18:10.583218+00:00,unknown,unknown,output,0,,,"model_name,horizon,policy,predicted_return_threshold,probability_up_threshold,cost_per_trade,slippage,minimum_signal_count,passes_minimum_signal_count,gross_average_return_after_buy,net_average_return_after_buy,cumulative_simple_signal_return,hit_rate,profit_factor,max_drawdown,turnover_proxy,buy_signal_count,hold_signal_count,avoid_signal_count",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_cache_only/fetch_summary.csv,30911,2026-05-11T22:35:55.022088+00:00,unknown,unknown,output,0,,,"ticker,frequency,requested_start,requested_end,actual_start,actual_end,rows,status,data_source,request_attempts,throttled_seconds,provider_error_count,provider_empty_count,coverage_start_ok,coverage_end_ok,coverage_ratio,coverage_start_tolerance_days,coverage_end_tolerance_days,invalid_reason,error_message",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_cache_only/model_error_summary.csv,63,2026-05-11T22:35:55.022588+00:00,unknown,unknown,output,0,,,"frequency,ticker,horizon,model,error_type,error_message,stage",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_cache_only/source_health_summary.csv,251,2026-05-11T22:35:55.022588+00:00,unknown,unknown,output,0,,,"source,frequency,calls,successes,empty_responses,failures,skipped_by_cooldown",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_cache_partial_usable/fetch_summary.csv,62865,2026-05-12T11:28:51.333674+00:00,unknown,unknown,output,0,,,"ticker,frequency,requested_start,requested_end,actual_start,actual_end,rows,status,data_source,request_attempts,throttled_seconds,provider_error_count,provider_empty_count,coverage_start_ok,coverage_end_ok,coverage_ratio,coverage_start_tolerance_days,coverage_end_tolerance_days,benchmark_usable,benchmark_usable_reason,effective_start,effective_end,pre_eval_rows,eval_rows,min_pre_eval_rows,min_eval_rows,invalid_reason,error_message",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_cache_partial_usable/model_error_summary.csv,63,2026-05-12T11:28:51.337179+00:00,unknown,unknown,output,0,,,"frequency,ticker,horizon,model,error_type,error_message,stage",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_cache_partial_usable/source_health_summary.csv,251,2026-05-12T11:28:51.336179+00:00,unknown,unknown,output,0,,,"source,frequency,calls,successes,empty_responses,failures,skipped_by_cooldown",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_cache_partial_usable/usable_cache_summary.csv,29452,2026-05-12T11:28:51.336179+00:00,SAB,unknown,output,0,,,"ticker,frequency,status,data_source,actual_start,actual_end,benchmark_usable,benchmark_usable_reason,pre_eval_rows,eval_rows,effective_start,effective_end",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_hourly_h1_tuned/fetch_summary.csv,62865,2026-05-12T16:32:16.575507+00:00,unknown,unknown,output,0,,,"ticker,frequency,requested_start,requested_end,actual_start,actual_end,rows,status,data_source,request_attempts,throttled_seconds,provider_error_count,provider_empty_count,coverage_start_ok,coverage_end_ok,coverage_ratio,coverage_start_tolerance_days,coverage_end_tolerance_days,benchmark_usable,benchmark_usable_reason,effective_start,effective_end,pre_eval_rows,eval_rows,min_pre_eval_rows,min_eval_rows,invalid_reason,error_message",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_hourly_h1_tuned/model_error_summary.csv,63,2026-05-12T16:32:16.577506+00:00,unknown,unknown,output,0,,,"frequency,ticker,horizon,model,error_type,error_message,stage",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_hourly_h1_tuned/source_health_summary.csv,251,2026-05-12T16:32:16.577506+00:00,unknown,unknown,output,0,,,"source,frequency,calls,successes,empty_responses,failures,skipped_by_cooldown",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_hourly_h1_tuned/tuning_summary.csv,1095,2026-05-12T16:32:16.578507+00:00,unknown,unknown,output,0,,,"frequency,horizon,model,tuning_trials,best_params,best_validation_score,tuning_metric,tuning_status,error_message,tuning_backend",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_hourly_h1_tuned/usable_cache_summary.csv,29452,2026-05-12T16:32:16.576507+00:00,SAB,unknown,output,0,,,"ticker,frequency,status,data_source,actual_start,actual_end,benchmark_usable,benchmark_usable_reason,pre_eval_rows,eval_rows,effective_start,effective_end",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_phase123_full/fetch_summary.csv,62865,2026-05-12T16:30:46.406932+00:00,unknown,unknown,output,0,,,"ticker,frequency,requested_start,requested_end,actual_start,actual_end,rows,status,data_source,request_attempts,throttled_seconds,provider_error_count,provider_empty_count,coverage_start_ok,coverage_end_ok,coverage_ratio,coverage_start_tolerance_days,coverage_end_tolerance_days,benchmark_usable,benchmark_usable_reason,effective_start,effective_end,pre_eval_rows,eval_rows,min_pre_eval_rows,min_eval_rows,invalid_reason,error_message",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_phase123_full/model_error_summary.csv,63,2026-05-12T16:30:46.408931+00:00,unknown,unknown,output,0,,,"frequency,ticker,horizon,model,error_type,error_message,stage",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_phase123_full/source_health_summary.csv,251,2026-05-12T16:30:46.408931+00:00,unknown,unknown,output,0,,,"source,frequency,calls,successes,empty_responses,failures,skipped_by_cooldown",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_phase123_full/tuning_summary.csv,130,2026-05-12T16:30:46.408931+00:00,unknown,unknown,output,0,,,"frequency,horizon,model,tuning_trials,best_params,best_validation_score,tuning_metric,tuning_status,error_message,tuning_backend",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_phase123_full/usable_cache_summary.csv,29452,2026-05-12T16:30:46.407933+00:00,SAB,unknown,output,0,,,"ticker,frequency,status,data_source,actual_start,actual_end,benchmark_usable,benchmark_usable_reason,pre_eval_rows,eval_rows,effective_start,effective_end",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_smoke_rate_limited_tiny/fetch_summary.csv,2089,2026-05-11T15:42:45.265774+00:00,unknown,unknown,output,0,,,"ticker,frequency,requested_start,requested_end,actual_start,actual_end,rows,status,data_source,request_attempts,throttled_seconds,provider_error_count,error_message",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_smoke_rate_limited_tiny_v3/fetch_summary.csv,1012,2026-05-11T17:34:16.341270+00:00,unknown,unknown,output,0,,,"ticker,frequency,requested_start,requested_end,actual_start,actual_end,rows,status,data_source,request_attempts,throttled_seconds,provider_error_count,provider_empty_count,coverage_start_ok,coverage_end_ok,coverage_ratio,coverage_start_tolerance_days,coverage_end_tolerance_days,invalid_reason,error_message",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_smoke_rate_limited_tiny_v3/source_health_summary.csv,251,2026-05-11T17:34:16.342320+00:00,unknown,unknown,output,0,,,"source,frequency,calls,successes,empty_responses,failures,skipped_by_cooldown",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_smoke_source_health_structure/fetch_summary.csv,409,2026-05-11T15:51:36.534424+00:00,unknown,unknown,output,0,,,"ticker,frequency,requested_start,requested_end,actual_start,actual_end,rows,status,data_source,request_attempts,throttled_seconds,provider_error_count,provider_empty_count,invalid_reason,error_message",False,False,False,False,False,False
outputs/vn100_hybrid_accuracy_benchmark_smoke_source_health_structure/source_health_summary.csv,251,2026-05-11T15:51:36.534924+00:00,unknown,unknown,output,0,,,"source,frequency,calls,successes,empty_responses,failures,skipped_by_cooldown",False,False,False,False,False,False
outputs/vn100_hybrid_confidence_sweep_smoke/confidence_threshold_sweep_summary.csv,560,2026-05-12T16:55:18.910200+00:00,unknown,unknown,output,0,,,"frequency,model,horizon,threshold,total_rows,evaluated_rows,coverage_ratio,filtered_accuracy,passed_60pct,coverage_ok,selected_candidate",False,False,False,False,False,False
outputs/vn100_hybrid_confidence_sweep_smoke/fetch_summary.csv,2002,2026-05-12T16:55:18.906695+00:00,unknown,unknown,output,0,,,"ticker,frequency,requested_start,requested_end,actual_start,actual_end,rows,status,data_source,request_attempts,throttled_seconds,provider_error_count,provider_empty_count,coverage_start_ok,coverage_end_ok,coverage_ratio,coverage_start_tolerance_days,coverage_end_tolerance_days,benchmark_usable,benchmark_usable_reason,effective_start,effective_end,pre_eval_rows,eval_rows,min_pre_eval_rows,min_eval_rows,invalid_reason,error_message",False,False,False,False,False,False
outputs/vn100_hybrid_confidence_sweep_smoke/model_error_summary.csv,63,2026-05-12T16:55:18.909196+00:00,unknown,unknown,output,0,,,"frequency,ticker,horizon,model,error_type,error_message,stage",False,False,False,False,False,False
outputs/vn100_hybrid_confidence_sweep_smoke/source_health_summary.csv,251,2026-05-12T16:55:18.907693+00:00,unknown,unknown,output,0,,,"source,frequency,calls,successes,empty_responses,failures,skipped_by_cooldown",False,False,False,False,False,False
outputs/vn100_hybrid_confidence_sweep_smoke/tuning_summary.csv,130,2026-05-12T16:55:18.910200+00:00,unknown,unknown,output,0,,,"frequency,horizon,model,tuning_trials,best_params,best_validation_score,tuning_metric,tuning_status,error_message,tuning_backend",False,False,False,False,False,False
outputs/vn100_hybrid_confidence_sweep_smoke/usable_cache_summary.csv,915,2026-05-12T16:55:18.907693+00:00,SAB,unknown,output,0,,,"ticker,frequency,status,data_source,actual_start,actual_end,benchmark_usable,benchmark_usable_reason,pre_eval_rows,eval_rows,effective_start,effective_end",False,False,False,False,False,False
outputs/vn100_hybrid_fetch_full/fetch_summary.csv,92355,2026-05-11T22:35:35.161617+00:00,unknown,unknown,output,0,,,"ticker,frequency,requested_start,requested_end,actual_start,actual_end,rows,status,data_source,request_attempts,throttled_seconds,provider_error_count,provider_empty_count,coverage_start_ok,coverage_end_ok,coverage_ratio,coverage_start_tolerance_days,coverage_end_tolerance_days,invalid_reason,error_message",False,False,False,False,False,False
outputs/vn100_hybrid_fetch_full/source_health_summary.csv,279,2026-05-11T22:35:35.162117+00:00,unknown,unknown,output,0,,,"source,frequency,calls,successes,empty_responses,failures,skipped_by_cooldown",False,False,False,False,False,False
outputs/vn100_hybrid_official_2025_confidence_sweep/confidence_threshold_sweep_summary.csv,138,2026-05-12T18:06:11.624483+00:00,unknown,unknown,output,0,,,"frequency,model,horizon,threshold,total_rows,evaluated_rows,coverage_ratio,filtered_accuracy,passed_60pct,coverage_ok,selected_candidate",False,False,False,False,False,False
outputs/vn100_hybrid_official_2025_confidence_sweep/fetch_summary.csv,50743,2026-05-12T18:06:11.617974+00:00,unknown,unknown,output,0,,,"ticker,frequency,requested_start,requested_end,actual_start,actual_end,rows,status,data_source,request_attempts,throttled_seconds,provider_error_count,provider_empty_count,coverage_start_ok,coverage_end_ok,coverage_ratio,coverage_start_tolerance_days,coverage_end_tolerance_days,benchmark_usable,benchmark_usable_reason,effective_start,effective_end,pre_eval_rows,eval_rows,min_pre_eval_rows,min_eval_rows,invalid_reason,error_message",False,False,False,False,False,False
outputs/vn100_hybrid_official_2025_confidence_sweep/model_error_summary.csv,63,2026-05-12T18:06:11.621971+00:00,unknown,unknown,output,0,,,"frequency,ticker,horizon,model,error_type,error_message,stage",False,False,False,False,False,False
outputs/vn100_hybrid_official_2025_confidence_sweep/source_health_summary.csv,251,2026-05-12T18:06:11.621971+00:00,unknown,unknown,output,0,,,"source,frequency,calls,successes,empty_responses,failures,skipped_by_cooldown",False,False,False,False,False,False
outputs/vn100_hybrid_official_2025_confidence_sweep/tuning_summary.csv,130,2026-05-12T18:06:11.624483+00:00,unknown,unknown,output,0,,,"frequency,horizon,model,tuning_trials,best_params,best_validation_score,tuning_metric,tuning_status,error_message,tuning_backend",False,False,False,False,False,False
outputs/vn100_hybrid_official_2025_confidence_sweep/usable_cache_summary.csv,26816,2026-05-12T18:06:11.620972+00:00,SAB,unknown,output,0,,,"ticker,frequency,status,data_source,actual_start,actual_end,benchmark_usable,benchmark_usable_reason,pre_eval_rows,eval_rows,effective_start,effective_end",False,False,False,False,False,False
outputs/vn100_hybrid_official_2025_confidence_sweep_traincutoff/confidence_threshold_sweep_summary.csv,2594,2026-05-12T18:48:53.945837+00:00,unknown,unknown,output,0,,,"frequency,model,horizon,threshold,total_rows,evaluated_rows,coverage_ratio,filtered_accuracy,passed_60pct,coverage_ok,selected_candidate",False,False,False,False,False,False
outputs/vn100_hybrid_official_2025_confidence_sweep_traincutoff/fetch_summary.csv,63930,2026-05-12T18:48:53.942837+00:00,unknown,unknown,output,0,,,"ticker,frequency,requested_start,requested_end,actual_start,actual_end,rows,status,data_source,request_attempts,throttled_seconds,provider_error_count,provider_empty_count,coverage_start_ok,coverage_end_ok,coverage_ratio,coverage_start_tolerance_days,coverage_end_tolerance_days,benchmark_usable,benchmark_usable_reason,effective_start,effective_end,pre_eval_rows,eval_rows,min_pre_eval_rows,min_eval_rows,invalid_reason,error_message",False,False,False,False,False,False
outputs/vn100_hybrid_official_2025_confidence_sweep_traincutoff/model_error_summary.csv,63,2026-05-12T18:48:53.945837+00:00,unknown,unknown,output,0,,,"frequency,ticker,horizon,model,error_type,error_message,stage",False,False,False,False,False,False
