horizon,ticker,model_name,strategy_type,threshold,prediction_date,entry_date,exit_date,target_date,trade_id,predicted_return,actual_forward_return,entry_price,exit_price,gross_trade_return,net_trade_return,holding_sessions,round_trip_cost_bps,entry_index,exit_index
3d,DGC,momentum_continuation,benchmark,0.0,2026-02-04,2026-02-05,2026-02-09,2026-02-09,3d_DGC_momentum_continuation_0.0000_67,0.0014577259475219,-0.0218340611353712,69.0,67.2,-0.02608695652173909,-0.032880570178288715,3,70.0,23,25
3d,DGC,momentum_continuation,benchmark,0.0,2026-02-10,2026-02-11,2026-02-13,2026-02-13,3d_DGC_momentum_continuation_0.0000_79,0.0044313146233381,0.0058823529411764,68.0,68.4,0.00588235294117645,-0.0011342653653388934,3,70.0,27,29
3d,DGC,momentum_continuation,benchmark,0.0,2026-02-13,2026-02-23,2026-02-25,2026-02-25,3d_DGC_momentum_continuation_0.0000_88,0.0058823529411764,0.1111111111111109,69.1,76.0,0.09985528219971074,0.09218314769507918,3,70.0,30,32
3d,DGC,momentum_continuation,benchmark,0.0,2026-02-25,2026-02-26,2026-03-02,2026-03-02,3d_DGC_momentum_continuation_0.0000_97,0.1111111111111109,-0.0092105263157895,76.0,75.3,-0.009210526315789558,-0.0161218629533475,3,70.0,33,35
3d,DGC,momentum_continuation,benchmark,0.0,2026-03-03,2026-03-04,2026-03-06,2026-03-06,3d_DGC_momentum_continuation_0.0000_109,0.0027173913043478,-0.0094850948509485,73.5,73.1,-0.0054421768707483276,-0.012379799951868886,3,70.0,37,39
3d,DGC,momentum_continuation,benchmark,0.0,2026-03-09,2026-03-10,2026-03-12,2026-03-12,3d_DGC_momentum_continuation_0.0000_121,0.001410437235543,0.1394366197183099,74.8,80.9,0.08155080213903765,0.07400635209920359,3,70.0,41,43
3d,DGC,momentum_continuation,benchmark,0.0,2026-03-12,2026-03-13,2026-03-17,2026-03-17,3d_DGC_momentum_continuation_0.0000_130,0.1394366197183099,-0.1495673671199012,80.4,68.8,-0.14427860696517425,-0.15024776466447043,3,70.0,44,46
3d,DGC,momentum_continuation,benchmark,0.0,2026-03-26,2026-03-27,2026-03-31,2026-03-31,3d_DGC_momentum_continuation_0.0000_160,0.0116054158607348,-0.0401529636711279,52.7,50.2,-0.04743833017077803,-0.05408300549594447,3,70.0,54,56
3d,DGC,momentum_continuation,benchmark,0.0,2026-04-02,2026-04-03,2026-04-07,2026-04-07,3d_DGC_momentum_continuation_0.0000_175,0.0997963340122198,0.0037037037037037,56.9,54.2,-0.04745166959578195,-0.05409625187064948,3,70.0,59,61
3d,DGC,momentum_continuation,benchmark,0.0,2026-04-07,2026-04-08,2026-04-10,2026-04-10,3d_DGC_momentum_continuation_0.0000_184,0.0037037037037037,-0.003690036900369,55.0,54.0,-0.018181818181818188,-0.025030574806359618,3,70.0,62,64
3d,DGC,momentum_continuation,benchmark,0.005,2026-01-05,2026-01-06,2026-01-08,2026-01-08,3d_DGC_momentum_continuation_0.0050_1,0.0737704918032786,-0.0412213740458016,65.2,62.8,-0.036809815950920366,-0.043528631385243655,3,70.0,1,3
3d,DGC,momentum_continuation,benchmark,0.005,2026-01-14,2026-01-15,2026-01-19,2026-01-19,3d_DGC_momentum_continuation_0.0050_22,0.0191387559808611,0.0187793427230045,64.3,65.1,0.012441679626749469,0.0053793061764382255,3,70.0,8,10
3d,DGC,momentum_continuation,benchmark,0.005,2026-01-19,2026-01-20,2026-01-22,2026-01-22,3d_DGC_momentum_continuation_0.0050_31,0.0187793427230045,0.1336405529953916,65.3,73.8,0.13016845329249627,0.12228486667261818,3,70.0,11,13
3d,DGC,momentum_continuation,benchmark,0.005,2026-01-22,2026-01-23,2026-01-27,2026-01-27,3d_DGC_momentum_continuation_0.0050_40,0.1336405529953916,-0.0853658536585365,76.0,67.5,-0.11184210526315785,-0.11803752655180555,3,70.0,14,16
3d,DGC,momentum_continuation,benchmark,0.005,2026-01-30,2026-02-02,2026-02-04,2026-02-04,3d_DGC_momentum_continuation_0.0050_58,0.0162962962962962,0.0014577259475219,69.0,68.7,-0.004347826086956497,-0.01129308290548281,3,70.0,20,22
3d,DGC,momentum_continuation,benchmark,0.005,2026-02-05,2026-02-06,2026-02-10,2026-02-10,3d_DGC_momentum_continuation_0.0050_70,0.0059435364041604,0.0044313146233381,67.0,68.0,0.014925373134328401,0.007845674467721109,3,70.0,24,26
3d,DGC,momentum_continuation,benchmark,0.005,2026-02-11,2026-02-12,2026-02-23,2026-02-23,3d_DGC_momentum_continuation_0.0050_82,0.0490045941807044,0.0248175182481751,68.1,70.2,0.03083700440528636,0.023646312795085223,3,70.0,28,30
3d,DGC,momentum_continuation,benchmark,0.005,2026-02-23,2026-02-24,2026-02-26,2026-02-26,3d_DGC_momentum_continuation_0.0050_91,0.0248175182481751,0.0484330484330484,70.0,73.6,0.05142857142857138,0.04409424158303077,3,70.0,31,33
3d,DGC,momentum_continuation,benchmark,0.005,2026-02-26,2026-02-27,2026-03-03,2026-03-03,3d_DGC_momentum_continuation_0.0050_100,0.0484330484330484,0.0027173913043478,73.3,73.8,0.006821282401091366,-0.00020188548810406992,3,70.0,34,36
3d,DGC,momentum_continuation,benchmark,0.005,2026-03-10,2026-03-11,2026-03-13,2026-03-13,3d_DGC_momentum_continuation_0.0050_124,0.0690140845070423,0.0197628458498024,77.4,77.4,0.0,-0.006975585450921695,3,70.0,42,44
3d,DGC,momentum_continuation,benchmark,0.005,2026-03-13,2026-03-16,2026-03-18,2026-03-18,3d_DGC_momentum_continuation_0.0050_133,0.0197628458498024,-0.1731266149870801,76.5,64.0,-0.1633986928104575,-0.169234476717111,3,70.0,45,47
3d,DGC,momentum_continuation,benchmark,0.005,2026-03-26,2026-03-27,2026-03-31,2026-03-31,3d_DGC_momentum_continuation_0.0050_160,0.0116054158607348,-0.0401529636711279,52.7,50.2,-0.04743833017077803,-0.05408300549594447,3,70.0,54,56
3d,DGC,momentum_continuation,benchmark,0.005,2026-04-02,2026-04-03,2026-04-07,2026-04-07,3d_DGC_momentum_continuation_0.0050_175,0.0997963340122198,0.0037037037037037,56.9,54.2,-0.04745166959578195,-0.05409625187064948,3,70.0,59,61
3d,DGC,momentum_continuation,benchmark,0.01,2026-01-05,2026-01-06,2026-01-08,2026-01-08,3d_DGC_momentum_continuation_0.0100_1,0.0737704918032786,-0.0412213740458016,65.2,62.8,-0.036809815950920366,-0.043528631385243655,3,70.0,1,3
3d,DGC,momentum_continuation,benchmark,0.01,2026-01-14,2026-01-15,2026-01-19,2026-01-19,3d_DGC_momentum_continuation_0.0100_22,0.0191387559808611,0.0187793427230045,64.3,65.1,0.012441679626749469,0.0053793061764382255,3,70.0,8,10
3d,DGC,momentum_continuation,benchmark,0.01,2026-01-19,2026-01-20,2026-01-22,2026-01-22,3d_DGC_momentum_continuation_0.0100_31,0.0187793427230045,0.1336405529953916,65.3,73.8,0.13016845329249627,0.12228486667261818,3,70.0,11,13
3d,DGC,momentum_continuation,benchmark,0.01,2026-01-22,2026-01-23,2026-01-27,2026-01-27,3d_DGC_momentum_continuation_0.0100_40,0.1336405529953916,-0.0853658536585365,76.0,67.5,-0.11184210526315785,-0.11803752655180555,3,70.0,14,16
3d,DGC,momentum_continuation,benchmark,0.01,2026-01-30,2026-02-02,2026-02-04,2026-02-04,3d_DGC_momentum_continuation_0.0100_58,0.0162962962962962,0.0014577259475219,69.0,68.7,-0.004347826086956497,-0.01129308290548281,3,70.0,20,22
3d,DGC,momentum_continuation,benchmark,0.01,2026-02-11,2026-02-12,2026-02-23,2026-02-23,3d_DGC_momentum_continuation_0.0100_82,0.0490045941807044,0.0248175182481751,68.1,70.2,0.03083700440528636,0.023646312795085223,3,70.0,28,30
3d,DGC,momentum_continuation,benchmark,0.01,2026-02-23,2026-02-24,2026-02-26,2026-02-26,3d_DGC_momentum_continuation_0.0100_91,0.0248175182481751,0.0484330484330484,70.0,73.6,0.05142857142857138,0.04409424158303077,3,70.0,31,33
3d,DGC,momentum_continuation,benchmark,0.01,2026-02-26,2026-02-27,2026-03-03,2026-03-03,3d_DGC_momentum_continuation_0.0100_100,0.0484330484330484,0.0027173913043478,73.3,73.8,0.006821282401091366,-0.00020188548810406992,3,70.0,34,36
3d,DGC,momentum_continuation,benchmark,0.01,2026-03-10,2026-03-11,2026-03-13,2026-03-13,3d_DGC_momentum_continuation_0.0100_124,0.0690140845070423,0.0197628458498024,77.4,77.4,0.0,-0.006975585450921695,3,70.0,42,44
3d,DGC,momentum_continuation,benchmark,0.01,2026-03-13,2026-03-16,2026-03-18,2026-03-18,3d_DGC_momentum_continuation_0.0100_133,0.0197628458498024,-0.1731266149870801,76.5,64.0,-0.1633986928104575,-0.169234476717111,3,70.0,45,47
3d,DGC,momentum_continuation,benchmark,0.01,2026-03-26,2026-03-27,2026-03-31,2026-03-31,3d_DGC_momentum_continuation_0.0100_160,0.0116054158607348,-0.0401529636711279,52.7,50.2,-0.04743833017077803,-0.05408300549594447,3,70.0,54,56
3d,DGC,momentum_continuation,benchmark,0.01,2026-04-02,2026-04-03,2026-04-07,2026-04-07,3d_DGC_momentum_continuation_0.0100_175,0.0997963340122198,0.0037037037037037,56.9,54.2,-0.04745166959578195,-0.05409625187064948,3,70.0,59,61
3d,DGC,momentum_continuation,benchmark,0.02,2026-01-05,2026-01-06,2026-01-08,2026-01-08,3d_DGC_momentum_continuation_0.0200_1,0.0737704918032786,-0.0412213740458016,65.2,62.8,-0.036809815950920366,-0.043528631385243655,3,70.0,1,3
3d,DGC,momentum_continuation,benchmark,0.02,2026-01-15,2026-01-16,2026-01-20,2026-01-20,3d_DGC_momentum_continuation_0.0200_25,0.0565149136577707,-0.0416047548291232,68.0,64.5,-0.05147058823529416,-0.05808713619977124,3,70.0,9,11
3d,DGC,momentum_continuation,benchmark,0.02,2026-01-21,2026-01-22,2026-01-26,2026-01-26,3d_DGC_momentum_continuation_0.0200_37,0.0454545454545454,-0.0028985507246377,71.4,68.8,-0.036414565826330625,-0.04313613836167263,3,70.0,13,15
3d,DGC,momentum_continuation,benchmark,0.02,2026-02-11,2026-02-12,2026-02-23,2026-02-23,3d_DGC_momentum_continuation_0.0200_82,0.0490045941807044,0.0248175182481751,68.1,70.2,0.03083700440528636,0.023646312795085223,3,70.0,28,30
3d,DGC,momentum_continuation,benchmark,0.02,2026-02-23,2026-02-24,2026-02-26,2026-02-26,3d_DGC_momentum_continuation_0.0200_91,0.0248175182481751,0.0484330484330484,70.0,73.6,0.05142857142857138,0.04409424158303077,3,70.0,31,33
3d,DGC,momentum_continuation,benchmark,0.02,2026-02-26,2026-02-27,2026-03-03,2026-03-03,3d_DGC_momentum_continuation_0.0200_100,0.0484330484330484,0.0027173913043478,73.3,73.8,0.006821282401091366,-0.00020188548810406992,3,70.0,34,36
3d,DGC,momentum_continuation,benchmark,0.02,2026-03-10,2026-03-11,2026-03-13,2026-03-13,3d_DGC_momentum_continuation_0.0200_124,0.0690140845070423,0.0197628458498024,77.4,77.4,0.0,-0.006975585450921695,3,70.0,42,44
3d,DGC,momentum_continuation,benchmark,0.02,2026-04-02,2026-04-03,2026-04-07,2026-04-07,3d_DGC_momentum_continuation_0.0200_175,0.0997963340122198,0.0037037037037037,56.9,54.2,-0.04745166959578195,-0.05409625187064948,3,70.0,59,61
3d,DGC,xgboost,model,0.0,2026-01-05,2026-01-06,2026-01-08,2026-01-08,3d_DGC_xgboost_0.0000_1,0.0358898043632507,-0.0412213740458016,65.2,62.8,-0.036809815950920366,-0.043528631385243655,3,70.0,1,3
3d,DGC,xgboost,model,0.0,2026-01-08,2026-01-09,2026-01-13,2026-01-13,3d_DGC_xgboost_0.0000_4,0.0225832555443048,0.0047770700636944,62.9,63.1,0.0031796502384737746,-0.003818115134390454,3,70.0,4,6
3d,DGC,xgboost,model,0.0,2026-01-13,2026-01-14,2026-01-16,2026-01-16,3d_DGC_xgboost_0.0000_7,0.0141019104048609,0.045958795562599,63.1,66.0,0.045958795562599075,0.03866262060600878,3,70.0,7,9
3d,DGC,xgboost,model,0.0,2026-01-16,2026-01-19,2026-01-21,2026-01-21,3d_DGC_xgboost_0.0000_10,0.0008617113926447,0.0454545454545454,66.0,69.0,0.045454545454545414,0.03816188793767261,3,70.0,10,12
3d,DGC,xgboost,model,0.0,2026-01-21,2026-01-22,2026-01-26,2026-01-26,3d_DGC_xgboost_0.0000_13,0.0023111018817871,-0.0028985507246377,71.4,68.8,-0.036414565826330625,-0.04313613836167263,3,70.0,13,15
3d,DGC,xgboost,model,0.0,2026-02-02,2026-02-03,2026-02-05,2026-02-05,3d_DGC_xgboost_0.0000_21,0.0121630663052201,0.0059435364041604,67.3,67.7,0.005943536404160454,-0.0010735086928288506,3,70.0,21,23
3d,DGC,xgboost,model,0.0,2026-02-25,2026-02-26,2026-03-02,2026-03-02,3d_DGC_xgboost_0.0000_33,0.0142891341820359,-0.0092105263157895,76.0,75.3,-0.009210526315789558,-0.0161218629533475,3,70.0,33,35
3d,DGC,xgboost,model,0.0,2026-03-02,2026-03-03,2026-03-05,2026-03-05,3d_DGC_xgboost_0.0000_36,0.0224574133753776,-0.0571049136786188,76.9,71.0,-0.07672301690507155,-0.08316341439551955,3,70.0,36,38
3d,DGC,xgboost,model,0.0,2026-03-09,2026-03-10,2026-03-12,2026-03-12,3d_DGC_xgboost_0.0000_41,0.0034844898618757,0.1394366197183099,74.8,80.9,0.08155080213903765,0.07400635209920359,3,70.0,41,43
3d,DGC,xgboost,model,0.0,2026-03-12,2026-03-13,2026-03-17,2026-03-17,3d_DGC_xgboost_0.0000_44,0.010842160321772,-0.1495673671199012,80.4,68.8,-0.14427860696517425,-0.15024776466447043,3,70.0,44,46
3d,DGC,xgboost,model,0.0,2026-03-24,2026-03-25,2026-03-27,2026-03-27,3d_DGC_xgboost_0.0000_52,0.0008338132756762,-0.0133333333333334,52.5,51.8,-0.01333333333333342,-0.020215910978242935,3,70.0,52,54
3d,DGC,xgboost,model,0.0,2026-03-27,2026-03-30,2026-04-01,2026-04-01,3d_DGC_xgboost_0.0000_55,0.0050141736865043,-0.025096525096525,50.9,50.5,-0.007858546168958758,-0.01477931365955898,3,70.0,55,57
3d,DGC,xgboost,model,0.0,2026-04-01,2026-04-02,2026-04-06,2026-04-06,3d_DGC_xgboost_0.0000_58,0.0211139507591724,0.0495049504950495,50.4,53.0,0.051587301587301626,0.04425186450597507,3,70.0,58,60
3d,DGC,xgboost,model,0.0,2026-04-07,2026-04-08,2026-04-10,2026-04-10,3d_DGC_xgboost_0.0000_62,0.0095233544707298,-0.003690036900369,55.0,54.0,-0.018181818181818188,-0.025030574806359618,3,70.0,62,64
3d,DGC,xgboost,model,0.005,2026-01-05,2026-01-06,2026-01-08,2026-01-08,3d_DGC_xgboost_0.0050_1,0.0358898043632507,-0.0412213740458016,65.2,62.8,-0.036809815950920366,-0.043528631385243655,3,70.0,1,3
3d,DGC,xgboost,model,0.005,2026-01-08,2026-01-09,2026-01-13,2026-01-13,3d_DGC_xgboost_0.0050_4,0.0225832555443048,0.0047770700636944,62.9,63.1,0.0031796502384737746,-0.003818115134390454,3,70.0,4,6
3d,DGC,xgboost,model,0.005,2026-01-13,2026-01-14,2026-01-16,2026-01-16,3d_DGC_xgboost_0.0050_7,0.0141019104048609,0.045958795562599,63.1,66.0,0.045958795562599075,0.03866262060600878,3,70.0,7,9
3d,DGC,xgboost,model,0.005,2026-02-02,2026-02-03,2026-02-05,2026-02-05,3d_DGC_xgboost_0.0050_21,0.0121630663052201,0.0059435364041604,67.3,67.7,0.005943536404160454,-0.0010735086928288506,3,70.0,21,23
3d,DGC,xgboost,model,0.005,2026-02-25,2026-02-26,2026-03-02,2026-03-02,3d_DGC_xgboost_0.0050_33,0.0142891341820359,-0.0092105263157895,76.0,75.3,-0.009210526315789558,-0.0161218629533475,3,70.0,33,35
3d,DGC,xgboost,model,0.005,2026-03-02,2026-03-03,2026-03-05,2026-03-05,3d_DGC_xgboost_0.0050_36,0.0224574133753776,-0.0571049136786188,76.9,71.0,-0.07672301690507155,-0.08316341439551955,3,70.0,36,38
3d,DGC,xgboost,model,0.005,2026-03-10,2026-03-11,2026-03-13,2026-03-13,3d_DGC_xgboost_0.0050_42,0.0096466038376092,0.0197628458498024,77.4,77.4,0.0,-0.006975585450921695,3,70.0,42,44
3d,DGC,xgboost,model,0.005,2026-03-27,2026-03-30,2026-04-01,2026-04-01,3d_DGC_xgboost_0.0050_55,0.0050141736865043,-0.025096525096525,50.9,50.5,-0.007858546168958758,-0.01477931365955898,3,70.0,55,57
3d,DGC,xgboost,model,0.005,2026-04-01,2026-04-02,2026-04-06,2026-04-06,3d_DGC_xgboost_0.0050_58,0.0211139507591724,0.0495049504950495,50.4,53.0,0.051587301587301626,0.04425186450597507,3,70.0,58,60
3d,DGC,xgboost,model,0.005,2026-04-07,2026-04-08,2026-04-10,2026-04-10,3d_DGC_xgboost_0.0050_62,0.0095233544707298,-0.003690036900369,55.0,54.0,-0.018181818181818188,-0.025030574806359618,3,70.0,62,64
3d,DGC,xgboost,model,0.01,2026-01-05,2026-01-06,2026-01-08,2026-01-08,3d_DGC_xgboost_0.0100_1,0.0358898043632507,-0.0412213740458016,65.2,62.8,-0.036809815950920366,-0.043528631385243655,3,70.0,1,3
3d,DGC,xgboost,model,0.01,2026-01-08,2026-01-09,2026-01-13,2026-01-13,3d_DGC_xgboost_0.0100_4,0.0225832555443048,0.0047770700636944,62.9,63.1,0.0031796502384737746,-0.003818115134390454,3,70.0,4,6
3d,DGC,xgboost,model,0.01,2026-01-13,2026-01-14,2026-01-16,2026-01-16,3d_DGC_xgboost_0.0100_7,0.0141019104048609,0.045958795562599,63.1,66.0,0.045958795562599075,0.03866262060600878,3,70.0,7,9
3d,DGC,xgboost,model,0.01,2026-02-02,2026-02-03,2026-02-05,2026-02-05,3d_DGC_xgboost_0.0100_21,0.0121630663052201,0.0059435364041604,67.3,67.7,0.005943536404160454,-0.0010735086928288506,3,70.0,21,23
3d,DGC,xgboost,model,0.01,2026-02-25,2026-02-26,2026-03-02,2026-03-02,3d_DGC_xgboost_0.0100_33,0.0142891341820359,-0.0092105263157895,76.0,75.3,-0.009210526315789558,-0.0161218629533475,3,70.0,33,35
3d,DGC,xgboost,model,0.01,2026-03-02,2026-03-03,2026-03-05,2026-03-05,3d_DGC_xgboost_0.0100_36,0.0224574133753776,-0.0571049136786188,76.9,71.0,-0.07672301690507155,-0.08316341439551955,3,70.0,36,38
3d,DGC,xgboost,model,0.01,2026-03-12,2026-03-13,2026-03-17,2026-03-17,3d_DGC_xgboost_0.0100_44,0.010842160321772,-0.1495673671199012,80.4,68.8,-0.14427860696517425,-0.15024776466447043,3,70.0,44,46
3d,DGC,xgboost,model,0.01,2026-03-31,2026-04-01,2026-04-03,2026-04-03,3d_DGC_xgboost_0.0100_57,0.0271293874830007,0.1254980079681273,50.6,56.5,0.11660079051383399,0.10881184628503804,3,70.0,57,59
3d,DGC,xgboost,model,0.02,2026-01-05,2026-01-06,2026-01-08,2026-01-08,3d_DGC_xgboost_0.0200_1,0.0358898043632507,-0.0412213740458016,65.2,62.8,-0.036809815950920366,-0.043528631385243655,3,70.0,1,3
3d,DGC,xgboost,model,0.02,2026-01-08,2026-01-09,2026-01-13,2026-01-13,3d_DGC_xgboost_0.0200_4,0.0225832555443048,0.0047770700636944,62.9,63.1,0.0031796502384737746,-0.003818115134390454,3,70.0,4,6
3d,DGC,xgboost,model,0.02,2026-01-15,2026-01-16,2026-01-20,2026-01-20,3d_DGC_xgboost_0.0200_9,0.0200793147087097,-0.0416047548291232,68.0,64.5,-0.05147058823529416,-0.05808713619977124,3,70.0,9,11
3d,DGC,xgboost,model,0.02,2026-03-02,2026-03-03,2026-03-05,2026-03-05,3d_DGC_xgboost_0.0200_36,0.0224574133753776,-0.0571049136786188,76.9,71.0,-0.07672301690507155,-0.08316341439551955,3,70.0,36,38
3d,DGC,xgboost,model,0.02,2026-03-31,2026-04-01,2026-04-03,2026-04-03,3d_DGC_xgboost_0.0200_57,0.0271293874830007,0.1254980079681273,50.6,56.5,0.11660079051383399,0.10881184628503804,3,70.0,57,59
3d,HPG,buy_and_hold,benchmark,,2026-01-05,2026-01-05,2026-04-10,2026-04-10,3d_HPG_buy_and_hold,,,26.4,28.0,0.06060606060606055,0.053207712400537455,65,70.0,0,64
3d,HPG,cart,model,0.0,2026-01-05,2026-01-06,2026-01-08,2026-01-08,3d_HPG_cart_0.0000_1,0.0025624332627466,0.0173410404624276,26.0,26.4,0.01538461538461533,0.008301713234448505,3,70.0,1,3
3d,HPG,cart,model,0.0,2026-01-08,2026-01-09,2026-01-13,2026-01-13,3d_HPG_cart_0.0000_4,0.0025624332627466,0.0321969696969697,26.8,27.25,0.01679104477611948,0.009698331957551654,3,70.0,4,6
3d,HPG,cart,model,0.0,2026-01-13,2026-01-14,2026-01-16,2026-01-16,3d_HPG_cart_0.0000_7,0.0025624332627466,0.0128440366972477,27.45,27.6,0.005464480874316946,-0.0015492225298886497,3,70.0,7,9
3d,HPG,cart,model,0.0,2026-01-16,2026-01-19,2026-01-21,2026-01-21,3d_HPG_cart_0.0000_10,0.0025624332627466,-0.0289855072463768,27.9,26.8,-0.03942652329749097,-0.04612708566611834,3,70.0,10,12
3d,HPG,cart,model,0.0,2026-01-21,2026-01-22,2026-01-26,2026-01-26,3d_HPG_cart_0.0000_13,0.0025624332627466,-0.0186567164179104,26.9,26.3,-0.022304832713754608,-0.029124828898112964,3,70.0,13,15
3d,HPG,cart,model,0.0,2026-01-26,2026-01-27,2026-01-29,2026-01-29,3d_HPG_cart_0.0000_16,0.0025624332627466,0.0304182509505703,26.35,27.1,0.028462998102466885,0.02128886657609197,3,70.0,16,18
3d,HPG,cart,model,0.0,2026-01-29,2026-01-30,2026-02-03,2026-02-03,3d_HPG_cart_0.0000_19,0.0025624332627466,-0.0129151291512915,27.3,26.75,-0.020146520146520186,-0.02698157182462113,3,70.0,19,21
3d,HPG,cart,model,0.0,2026-02-03,2026-02-04,2026-02-06,2026-02-06,3d_HPG_cart_0.0000_22,0.0025624332627466,0.0018691588785046,26.85,26.8,-0.0018621973929237035,-0.008824792926804603,3,70.0,22,24
3d,HPG,cart,model,0.0,2026-02-06,2026-02-09,2026-02-11,2026-02-11,3d_HPG_cart_0.0000_25,0.0025624332627466,0.001865671641791,27.05,26.85,-0.007393715341959317,-0.014317725299713646,3,70.0,25,27
3d,HPG,cart,model,0.0,2026-02-11,2026-02-12,2026-02-23,2026-02-23,3d_HPG_cart_0.0000_28,0.0025624332627466,0.0242085661080073,27.0,27.5,0.0185185185185186,0.011413755559246619,3,70.0,28,30
3d,HPG,cart,model,0.0,2026-02-23,2026-02-24,2026-02-26,2026-02-26,3d_HPG_cart_0.0000_31,0.0025624332627466,0.069090909090909,27.5,29.4,0.06909090909090909,0.0616333740997419,3,70.0,31,33
3d,HPG,cart,model,0.0,2026-02-26,2026-02-27,2026-03-03,2026-03-03,3d_HPG_cart_0.0000_34,0.0025624332627466,-0.0578231292517006,29.35,27.7,-0.05621805792163548,-0.06280148950564024,3,70.0,34,36
3d,HPG,cart,model,0.0,2026-03-03,2026-03-04,2026-03-06,2026-03-06,3d_HPG_cart_0.0000_37,0.0025624332627466,-0.0162454873646209,27.6,27.25,-0.012681159420289911,-0.019568286360058806,3,70.0,37,39
3d,HPG,cart,model,0.0,2026-03-06,2026-03-09,2026-03-11,2026-03-11,3d_HPG_cart_0.0000_40,0.0025624332627466,0.0055045871559633,25.5,27.4,0.07450980392156858,0.06701446896646046,3,70.0,40,42
3d,HPG,cart,model,0.0,2026-03-11,2026-03-12,2026-03-16,2026-03-16,3d_HPG_cart_0.0000_43,0.0118439894650524,-0.0237226277372262,27.0,26.75,-0.0092592592592593,-0.016170255956005852,3,70.0,43,45
3d,HPG,cart,model,0.0,2026-03-16,2026-03-17,2026-03-19,2026-03-19,3d_HPG_cart_0.0000_46,0.0025624332627466,-0.0018691588785046,27.0,26.7,-0.011111111111111183,-0.018009190057022506,3,70.0,46,48
3d,HPG,cart,model,0.0,2026-03-19,2026-03-20,2026-03-24,2026-03-24,3d_HPG_cart_0.0000_49,0.0025624332627466,-0.0280898876404493,26.5,25.95,-0.02075471698113207,-0.027585526130242344,3,70.0,49,51
3d,HPG,cart,model,0.0,2026-03-24,2026-03-25,2026-03-27,2026-03-27,3d_HPG_cart_0.0000_52,0.0025624332627466,0.0211946050096338,26.3,26.5,0.0076045627376426506,0.0005759310095274639,3,70.0,52,54
3d,HPG,cart,model,0.0,2026-03-27,2026-03-30,2026-04-01,2026-04-01,3d_HPG_cart_0.0000_55,0.0025624332627466,0.0245283018867923,26.15,27.15,0.03824091778202687,0.030998579541394955,3,70.0,55,57
3d,HPG,cart,model,0.0,2026-04-01,2026-04-02,2026-04-06,2026-04-06,3d_HPG_cart_0.0000_58,0.0025624332627466,-0.0110497237569059,27.0,26.85,-0.005555555555555536,-0.01249238775397199,3,70.0,58,60
3d,HPG,cart,model,0.0,2026-04-06,2026-04-07,2026-04-09,2026-04-09,3d_HPG_cart_0.0000_61,0.0025624332627466,0.0521415270018621,26.8,28.25,0.05410447761194037,0.046751481754158775,3,70.0,61,63
3d,HPG,cart,model,0.005,2026-03-10,2026-03-11,2026-03-13,2026-03-13,3d_HPG_cart_0.0050_42,0.0369302582632098,-0.0166051660516606,27.15,26.65,-0.018416206261510082,-0.025263327891973275,3,70.0,42,44
3d,HPG,cart,model,0.005,2026-03-13,2026-03-16,2026-03-18,2026-03-18,3d_HPG_cart_0.0050_45,0.0118439894650524,0.0056285178236399,26.65,26.8,0.005628517823639934,-0.0013863298343229635,3,70.0,45,47
3d,HPG,cart,model,0.01,2026-03-10,2026-03-11,2026-03-13,2026-03-13,3d_HPG_cart_0.0100_42,0.0369302582632098,-0.0166051660516606,27.15,26.65,-0.018416206261510082,-0.025263327891973275,3,70.0,42,44
3d,HPG,cart,model,0.01,2026-03-13,2026-03-16,2026-03-18,2026-03-18,3d_HPG_cart_0.0100_45,0.0118439894650524,0.0056285178236399,26.65,26.8,0.005628517823639934,-0.0013863298343229635,3,70.0,45,47
3d,HPG,cart,model,0.02,2026-03-10,2026-03-11,2026-03-13,2026-03-13,3d_HPG_cart_0.0200_42,0.0369302582632098,-0.0166051660516606,27.15,26.65,-0.018416206261510082,-0.025263327891973275,3,70.0,42,44
3d,HPG,lightgbm,model,0.0,2026-01-12,2026-01-13,2026-01-15,2026-01-15,3d_HPG_lightgbm_0.0000_6,0.0098589720049275,0.0036363636363636,27.75,27.6,-0.00540540540540535,-0.012343284989024816,3,70.0,6,8
3d,HPG,lightgbm,model,0.0,2026-01-19,2026-01-20,2026-01-22,2026-01-22,3d_HPG_lightgbm_0.0000_11,0.015126450418211,-0.0306859205776172,27.85,26.85,-0.03590664272890487,-0.042631758325215485,3,70.0,11,13
3d,HPG,lightgbm,model,0.0,2026-01-22,2026-01-23,2026-01-27,2026-01-27,3d_HPG_lightgbm_0.0000_14,0.028372681550311,-0.0148975791433892,27.1,26.45,-0.023985239852398643,-0.030793514213169226,3,70.0,14,16
3d,HPG,lightgbm,model,0.0,2026-01-27,2026-01-28,2026-01-30,2026-01-30,3d_HPG_lightgbm_0.0000_17,0.0116776212881639,0.0132325141776938,26.55,26.8,0.009416195856873921,0.002374926927129817,3,70.0,17,19
3d,HPG,lightgbm,model,0.0,2026-01-30,2026-02-02,2026-02-04,2026-02-04,3d_HPG_lightgbm_0.0000_20,0.0122209194701241,0.0559701492537314,26.8,28.3,0.05597014925373145,0.04860413924398932,3,70.0,20,22
