horizon,ticker,model_name,strategy_type,threshold,date,daily_return,equity_curve,drawdown,position,active_trade_count,scope
3d,ACB,momentum_continuation,benchmark,0.005,2026-01-20,-0.005472876803697124,0.9789661723580354,-0.04315237800765859,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-01-21,-0.007984031936127733,0.9711500751735401,-0.0507918799796534,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-01-22,-0.0034999999999999476,0.9677510499104328,-0.054114108399724525,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-01-23,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-01-26,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-01-27,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-01-28,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-01-29,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-01-30,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-02-02,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-02-03,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-02-04,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-02-05,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-02-06,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-02-09,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-02-10,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-02-11,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-02-12,0.004939371818087013,0.9725311321732846,-0.04944202628362793,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-02-13,0.0,0.9725311321732846,-0.04944202628362793,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-02-23,0.004856394129979069,0.9772541266547928,-0.044825742119866896,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-02-24,-0.007622698149836626,0.9698048134316212,-0.05210674716818142,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-02-25,0.018750000000000044,0.9879886536834641,-0.03433374867758476,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-02-26,-0.0034999999999999476,0.9845306933955721,-0.03771358055721308,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-02-27,0.0005879218237192507,0.9851095204763408,-0.037147831370553996,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-02,-0.024439918533604943,0.9610335240492204,-0.0606798599317625,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-03,-0.022223382045928886,0.9396761088853292,-0.08155473026793447,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-04,0.0,0.9396761088853292,-0.08155473026793447,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-05,0.0,0.9396761088853292,-0.08155473026793447,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-06,0.0,0.9396761088853292,-0.08155473026793447,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-09,0.0,0.9396761088853292,-0.08155473026793447,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-10,0.0,0.9396761088853292,-0.08155473026793447,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-11,0.0,0.9396761088853292,-0.08155473026793447,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-12,0.0,0.9396761088853292,-0.08155473026793447,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-13,0.018222712879648828,0.9567995568174121,-0.06481816582193534,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-16,0.0,0.9567995568174121,-0.06481816582193534,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-17,0.009248400852878591,0.9656484226547162,-0.05616922934912638,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-18,-0.0034877927254609586,0.9622804411108282,-0.05946111544506871,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-19,-0.0063157894736841635,0.9562028804301284,-0.06540136103173133,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-20,-0.028834745762711833,0.9286310134753528,-0.09235027517655792,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-23,0.0,0.9286310134753528,-0.09235027517655792,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-24,0.0,0.9286310134753528,-0.09235027517655792,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-25,0.0,0.9286310134753528,-0.09235027517655792,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-26,-0.00769248558315927,0.921487532792119,-0.09933235759932069,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-27,0.008474576271186418,0.9292967491717132,-0.09169958096880648,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-30,-0.005593487394958019,0.9240987395190458,-0.09678014791349265,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.005,2026-03-31,0.0,0.9240987395190458,-0.09678014791349265,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-04-01,0.0,0.9240987395190458,-0.09678014791349265,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-04-02,0.0,0.9240987395190458,-0.09678014791349265,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-04-03,0.0,0.9240987395190458,-0.09678014791349265,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-04-06,0.0,0.9240987395190458,-0.09678014791349265,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-04-07,0.0,0.9240987395190458,-0.09678014791349265,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-04-08,0.0,0.9240987395190458,-0.09678014791349265,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-04-09,0.0,0.9240987395190458,-0.09678014791349265,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.005,2026-04-10,0.0,0.9240987395190458,-0.09678014791349265,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-01-05,0.0,1.0,0.0,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-01-06,0.0,1.0,0.0,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-01-07,0.0,1.0,0.0,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-01-08,-0.011540416622628946,0.988459583377371,-0.011540416622628946,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-01-09,0.0,0.988459583377371,-0.011540416622628946,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-01-12,0.035061099796334094,1.023116063474808,0.0,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-01-13,-0.03450762797136098,0.987810754984896,-0.03450762797136098,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-01-14,-0.010040160642570295,0.977892976320389,-0.04420132648570474,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-01-15,0.0066064908722109905,0.9843534173424489,-0.03788685127346114,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-01-16,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-01-19,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-01-20,-0.005472876803697124,0.9789661723580354,-0.04315237800765859,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-01-21,-0.007984031936127733,0.9711500751735401,-0.0507918799796534,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-01-22,-0.0034999999999999476,0.9677510499104328,-0.054114108399724525,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-01-23,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-01-26,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-01-27,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-01-28,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-01-29,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-01-30,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-02-02,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-02-03,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-02-04,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-02-05,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-02-06,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-02-09,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-02-10,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-02-11,0.0,0.9677510499104328,-0.054114108399724525,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-02-12,0.004939371818087013,0.9725311321732846,-0.04944202628362793,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-02-13,0.0,0.9725311321732846,-0.04944202628362793,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-02-23,0.004856394129979069,0.9772541266547928,-0.044825742119866896,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-02-24,-0.007622698149836626,0.9698048134316212,-0.05210674716818142,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-02-25,0.018750000000000044,0.9879886536834641,-0.03433374867758476,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-02-26,-0.0034999999999999476,0.9845306933955721,-0.03771358055721308,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-02-27,0.0005879218237192507,0.9851095204763408,-0.037147831370553996,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-02,-0.024439918533604943,0.9610335240492204,-0.0606798599317625,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-03,-0.022223382045928886,0.9396761088853292,-0.08155473026793447,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-04,0.0,0.9396761088853292,-0.08155473026793447,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-05,0.0,0.9396761088853292,-0.08155473026793447,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-06,0.0,0.9396761088853292,-0.08155473026793447,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-09,0.0,0.9396761088853292,-0.08155473026793447,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-10,0.0,0.9396761088853292,-0.08155473026793447,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-11,0.0,0.9396761088853292,-0.08155473026793447,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-12,0.0,0.9396761088853292,-0.08155473026793447,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-13,0.018222712879648828,0.9567995568174121,-0.06481816582193534,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-16,0.0,0.9567995568174121,-0.06481816582193534,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-17,0.009248400852878591,0.9656484226547162,-0.05616922934912638,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-18,-0.0034877927254609586,0.9622804411108282,-0.05946111544506871,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-19,-0.0063157894736841635,0.9562028804301284,-0.06540136103173133,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-20,-0.028834745762711833,0.9286310134753528,-0.09235027517655792,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-23,0.0,0.9286310134753528,-0.09235027517655792,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-24,0.0,0.9286310134753528,-0.09235027517655792,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-25,0.0,0.9286310134753528,-0.09235027517655792,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-26,-0.00769248558315927,0.921487532792119,-0.09933235759932069,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-27,0.008474576271186418,0.9292967491717132,-0.09169958096880648,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-30,-0.005593487394958019,0.9240987395190458,-0.09678014791349265,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.01,2026-03-31,0.0,0.9240987395190458,-0.09678014791349265,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-04-01,0.0,0.9240987395190458,-0.09678014791349265,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-04-02,0.0,0.9240987395190458,-0.09678014791349265,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-04-03,0.0,0.9240987395190458,-0.09678014791349265,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-04-06,0.0,0.9240987395190458,-0.09678014791349265,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-04-07,0.0,0.9240987395190458,-0.09678014791349265,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-04-08,0.0,0.9240987395190458,-0.09678014791349265,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-04-09,0.0,0.9240987395190458,-0.09678014791349265,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.01,2026-04-10,0.0,0.9240987395190458,-0.09678014791349265,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-01-05,0.0,1.0,0.0,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-01-06,0.0,1.0,0.0,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-01-07,0.0,1.0,0.0,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-01-08,-0.011540416622628946,0.988459583377371,-0.011540416622628946,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-01-09,0.0,0.988459583377371,-0.011540416622628946,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-01-12,0.035061099796334094,1.023116063474808,0.0,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-01-13,-0.03450762797136098,0.987810754984896,-0.03450762797136098,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-01-14,-0.010040160642570295,0.977892976320389,-0.04420132648570474,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-01-15,0.0066064908722109905,0.9843534173424489,-0.03788685127346114,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-01-16,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-01-19,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-01-20,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-01-21,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-01-22,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-01-23,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-01-26,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-01-27,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-01-28,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-01-29,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-01-30,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-02-02,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-02-03,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-02-04,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-02-05,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-02-06,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-02-09,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-02-10,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-02-11,0.0,0.9843534173424489,-0.03788685127346114,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-02-12,0.004939371818087013,0.9892155048711078,-0.0331346167008304,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-02-13,0.0,0.9892155048711078,-0.0331346167008304,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-02-23,0.004856394129979069,0.9940195252422481,-0.028439137328896358,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-02-24,0.0,0.9940195252422481,-0.028439137328896358,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-02-25,0.0,0.9940195252422481,-0.028439137328896358,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-02-26,-0.005521491107653875,0.9885310552727887,-0.03380360199267929,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-02-27,0.004089979550102374,0.9925741270734956,-0.029851878483446836,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-02,-0.027854378818737202,0.9649265913323131,-0.05687475177045509,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-03,0.0,0.9649265913323131,-0.05687475177045509,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-04,0.0,0.9649265913323131,-0.05687475177045509,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-05,0.0,0.9649265913323131,-0.05687475177045509,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-06,0.0,0.9649265913323131,-0.05687475177045509,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-09,0.0,0.9649265913323131,-0.05687475177045509,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-10,0.0,0.9649265913323131,-0.05687475177045509,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-11,0.0,0.9649265913323131,-0.05687475177045509,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-12,0.0,0.9649265913323131,-0.05687475177045509,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-13,0.018222712879648828,0.9825101715561001,-0.03968845116242059,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-16,0.0,0.9825101715561001,-0.03968845116242059,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-17,0.009248400852878591,0.9915968194646815,-0.03080710501512185,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-18,-0.0034877927254609586,0.9881383352911624,-0.03418744894381853,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-19,-0.0063157894736841635,0.9818974615945867,-0.04028731768733118,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-20,-0.028834745762711833,0.9535846979244547,-0.06796038888706724,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-23,0.0,0.9535846979244547,-0.06796038888706724,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-24,0.0,0.9535846979244547,-0.06796038888706724,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-25,0.0,0.9535846979244547,-0.06796038888706724,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-26,-0.00769248558315927,0.9462492613833495,-0.07513009015848682,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-27,0.008474576271186418,0.9542683229204966,-0.06729220956660964,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-30,-0.005593487394958019,0.948930635084833,-0.072509298835578,1.0,1,
3d,ACB,momentum_continuation,benchmark,0.02,2026-03-31,0.0,0.948930635084833,-0.072509298835578,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-04-01,0.0,0.948930635084833,-0.072509298835578,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-04-02,0.0,0.948930635084833,-0.072509298835578,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-04-03,0.0,0.948930635084833,-0.072509298835578,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-04-06,0.0,0.948930635084833,-0.072509298835578,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-04-07,0.0,0.948930635084833,-0.072509298835578,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-04-08,0.0,0.948930635084833,-0.072509298835578,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-04-09,0.0,0.948930635084833,-0.072509298835578,0.0,0,
3d,ACB,momentum_continuation,benchmark,0.02,2026-04-10,0.0,0.948930635084833,-0.072509298835578,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-01-05,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-01-06,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-01-07,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-01-08,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-01-09,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-01-12,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-01-13,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-01-14,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-01-15,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-01-16,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-01-19,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-01-20,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-01-21,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-01-22,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-01-23,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-01-26,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-01-27,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-01-28,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-01-29,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-01-30,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-02-02,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-02-03,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-02-04,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-02-05,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-02-06,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-02-09,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-02-10,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-02-11,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-02-12,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-02-13,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-02-23,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-02-24,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-02-25,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-02-26,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-02-27,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-03-02,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-03-03,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-03-04,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-03-05,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-03-06,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-03-09,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-03-10,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-03-11,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-03-12,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-03-13,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-03-16,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-03-17,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-03-18,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-03-19,0.0,1.0,0.0,0.0,0,
3d,ACB,naive_flat_strategy,benchmark,,2026-03-20,0.0,1.0,0.0,0.0,0,
