date,ticker,prediction_date,horizon,horizon_days,current_close,actual_close,predicted_close,predicted_close_baseline,predicted_return,predicted_return_baseline,absolute_error,absolute_error_baseline,pct_error,pct_error_baseline,predicted_direction,predicted_direction_baseline,actual_direction
2026-01-26,HPG,2026-01-23,daily,1,26.75,26.3,27.00676265270506,26.75,0.009598603839441555,0.0,0.7067626527050592,0.4499999999999993,2.6873104665591603,1.711026615969579,0,0,0
2026-01-27,HPG,2026-01-26,daily,1,26.3,26.45,26.87445394112061,26.3,0.021842355175688555,0.0,0.4244539411206105,0.14999999999999858,1.6047407981875637,0.5671077504725844,1,0,1
2026-01-28,HPG,2026-01-27,daily,1,26.45,26.7,26.01615636960087,26.45,-0.016402405686167354,0.0,0.683843630399128,0.25,2.561212098873139,0.9363295880149813,1,0,1
2026-01-29,HPG,2026-01-28,daily,1,26.7,27.1,26.499718706047823,26.7,-0.0075011720581339425,0.0,0.6002812939521789,0.40000000000000213,2.215060125284793,1.4760147601476092,0,0,1
2026-01-30,HPG,2026-01-29,daily,1,27.1,26.8,26.764049586776864,27.1,-0.012396694214875992,0.0,0.03595041322313719,0.3000000000000007,0.1341433329221537,1.1194029850746294,1,0,0
2026-02-02,HPG,2026-01-30,daily,1,26.8,26.55,27.810677966101693,26.8,0.03771186440677954,0.0,1.2606779661016922,0.25,4.748316256503548,0.9416195856873822,0,0,0
2026-02-03,HPG,2026-02-02,daily,1,26.55,26.75,27.682747005988023,26.55,0.042664670658682624,0.0,0.9327470059880234,0.1999999999999993,3.486904695282331,0.7476635514018665,1,0,1
2026-02-04,HPG,2026-02-03,daily,1,26.75,28.3,26.418388429752067,26.75,-0.012396694214875992,0.0,1.8816115702479337,1.5500000000000007,6.648804135151709,5.477031802120144,0,0,1
2026-02-05,HPG,2026-02-04,daily,1,28.3,27.55,28.3,28.3,0.0,0.0,0.75,0.75,2.722323049001815,2.722323049001815,0,0,0
2026-02-06,HPG,2026-02-05,daily,1,27.55,26.8,27.322314049586783,27.55,-0.008264462809917217,0.0,0.5223140495867824,0.75,1.9489330208462028,2.798507462686567,1,0,0
2026-02-09,HPG,2026-02-06,daily,1,26.8,26.75,28.37235984354628,26.8,0.05867014341590604,0.0,1.6223598435462812,0.05000000000000071,6.064896611387967,0.18691588785046995,1,0,0
2026-02-10,HPG,2026-02-09,daily,1,26.75,26.55,27.13817034700315,26.75,0.014511041009463543,0.0,0.5881703470031496,0.1999999999999993,2.2153308738348385,0.7532956685499032,1,0,0
2026-02-11,HPG,2026-02-10,daily,1,26.55,26.85,26.39900473933649,26.55,-0.005687203791469253,0.0,0.45099526066351103,0.3000000000000007,1.6796843972570241,1.1173184357541925,0,0,1
2026-02-12,HPG,2026-02-11,daily,1,26.85,26.9,27.169534172050327,26.85,0.011900714042842653,0.0,0.2695341720503279,0.04999999999999716,1.0019857697038215,0.18587360594794483,0,0,1
2026-02-13,HPG,2026-02-12,daily,1,26.9,26.85,26.9,26.9,0.0,0.0,0.04999999999999716,0.04999999999999716,0.18621973929235439,0.18621973929235439,0,0,0
2026-02-23,HPG,2026-02-13,daily,1,26.85,27.5,27.741870629370634,26.85,0.03321678321678334,0.0,0.2418706293706343,0.6499999999999986,0.8795295613477611,2.3636363636363584,1,0,1
2026-02-24,HPG,2026-02-23,daily,1,27.5,28.3,27.541415662650603,27.5,0.001506024096385561,0.0,0.7585843373493972,0.8000000000000007,2.6805100259696015,2.826855123674914,0,0,1
2026-02-25,HPG,2026-02-24,daily,1,28.3,29.3,28.06736954967834,28.3,-0.008220157255182325,0.0,1.2326304503216612,1.0,4.206929864579048,3.4129692832764507,0,0,1
2026-02-26,HPG,2026-02-25,daily,1,29.3,29.4,28.939918070095587,29.3,-0.01228948566226673,0.0,0.4600819299044119,0.09999999999999787,1.5649045234843943,0.3401360544217614,1,0,1
2026-02-27,HPG,2026-02-26,daily,1,29.4,28.8,29.117307692307687,29.4,-0.009615384615384692,0.0,0.3173076923076863,0.5999999999999979,1.1017628205127996,2.083333333333326,1,0,0
2026-03-02,HPG,2026-02-27,daily,1,28.8,28.5,27.87752442996742,28.8,-0.032030401737242364,0.0,0.6224755700325808,0.3000000000000007,2.1841248071318624,1.052631578947371,0,0,0
2026-03-03,HPG,2026-03-02,daily,1,28.5,27.7,28.21747211895911,28.5,-0.009913258983890949,0.0,0.5174721189591089,0.8000000000000007,1.8681303933541842,2.8880866425992804,1,0,0
2026-03-04,HPG,2026-03-03,daily,1,27.7,27.7,27.11119508738781,27.7,-0.021256495040151258,0.0,0.5888049126121899,0.0,2.125649504015126,0.0,1,0,0
2026-03-05,HPG,2026-03-04,daily,1,27.7,27.25,28.15686626030835,27.7,0.01649336679813551,0.0,0.9068662603083517,0.4499999999999993,3.327949579113217,1.651376146788988,1,0,0
2026-03-06,HPG,2026-03-05,daily,1,27.25,27.25,27.602674719585853,27.25,0.012942191544434989,0.0,0.3526747195858526,0.0,1.2942191544434958,0.0,0,0,0
2026-03-09,HPG,2026-03-06,daily,1,27.25,25.35,27.699444245249193,27.25,0.01649336679813551,0.0,2.3494442452491917,1.8999999999999986,9.268024636091486,7.495069033530566,1,0,0
2026-03-10,HPG,2026-03-09,daily,1,25.35,27.1,25.632148972602746,25.35,0.011130136986301498,0.0,1.4678510273972556,1.75,5.416424455340426,6.4575645756457565,1,0,1
2026-03-11,HPG,2026-03-10,daily,1,27.1,27.4,28.247494707127736,27.1,0.04234297812279464,0.0,0.847494707127737,0.29999999999999716,3.0930463763786022,1.0948905109488947,0,0,1
2026-03-12,HPG,2026-03-11,daily,1,27.4,26.8,27.495517928286855,27.4,0.003486055776892538,0.0,0.6955179282868542,0.5999999999999979,2.5952161503240827,2.2388059701492455,1,0,0
2026-03-13,HPG,2026-03-12,daily,1,26.8,26.65,27.12558845861807,26.8,0.012148823082763771,0.0,0.47558845861806986,0.15000000000000213,1.7845720773661158,0.5628517823639856,1,0,0
2026-03-16,HPG,2026-03-13,daily,1,26.65,26.75,26.21287588846364,26.65,-0.016402405686167354,0.0,0.537124111536361,0.10000000000000142,2.0079406038742467,0.3738317757009399,1,0,1
2026-03-17,HPG,2026-03-16,daily,1,26.75,26.9,26.78032879818594,26.75,0.0011337868480725266,0.0,0.11967120181405733,0.14999999999999858,0.44487435618608673,0.557620817843861,1,0,1
2026-03-18,HPG,2026-03-17,daily,1,26.9,26.8,27.158202443280977,26.9,0.009598603839441555,0.0,0.3582024432809767,0.09999999999999787,1.3365762808991668,0.37313432835820104,1,0,0
2026-03-19,HPG,2026-03-18,daily,1,26.8,26.7,26.8,26.8,0.0,0.0,0.10000000000000142,0.10000000000000142,0.37453183520599787,0.37453183520599787,1,0,0
2026-03-20,HPG,2026-03-19,daily,1,26.7,25.9,26.369113441372733,26.7,-0.012392755004766554,0.0,0.46911344137273403,0.8000000000000007,1.8112488083889347,3.0888030888030915,1,0,0
2026-03-23,HPG,2026-03-20,daily,1,25.9,25.5,26.596039603960392,25.9,0.026874115983026803,0.0,1.0960396039603921,0.3999999999999986,4.298194525334871,1.5686274509803866,0,0,0
2026-03-24,HPG,2026-03-23,daily,1,25.5,25.95,25.816647264260773,25.5,0.012417539774932207,0.0,0.13335273573922635,0.4499999999999993,0.5138833747176352,1.734104046242772,1,0,1
2026-03-25,HPG,2026-03-24,daily,1,25.95,26.35,25.582956152758133,25.95,-0.014144271570014189,0.0,0.7670438472418688,0.40000000000000213,2.910982342473885,1.5180265654649037,1,0,1
2026-03-26,HPG,2026-03-25,daily,1,26.35,25.9,25.871076546662007,26.35,-0.018175463124781577,0.0,0.028923453337991845,0.45000000000000284,0.11167356501155153,1.7374517374517486,1,0,0
2026-03-27,HPG,2026-03-26,daily,1,25.9,26.5,26.85538904899135,25.9,0.036887608069164024,0.0,0.3553890489913485,0.6000000000000014,1.341090750910749,2.2641509433962317,0,0,1
2026-03-30,HPG,2026-03-27,daily,1,26.5,26.9,26.530045351473923,26.5,0.0011337868480725266,0.0,0.3699546485260754,0.3999999999999986,1.3752960911750016,1.486988847583638,1,0,1
2026-03-31,HPG,2026-03-30,daily,1,26.9,26.9,26.752130096197895,26.9,-0.005497022446174893,0.0,0.1478699038021034,0.0,0.5497022446174847,0.0,1,0,0
2026-04-01,HPG,2026-03-31,daily,1,26.9,27.15,26.458775287042098,26.9,-0.016402405686167354,0.0,0.6912247129579008,0.25,2.545947377377167,0.9208103130755065,0,0,1
2026-04-02,HPG,2026-04-01,daily,1,27.15,27.35,26.99559241706161,27.15,-0.005687203791469253,0.0,0.3544075829383928,0.20000000000000284,1.2958229723524415,0.7312614259597909,0,0,1
2026-04-03,HPG,2026-04-02,daily,1,27.35,26.65,25.7955847815876,27.35,-0.05683419445749183,0.0,0.8544152184123988,0.7000000000000028,3.2060608570821723,2.626641651031906,0,0,0
2026-04-06,HPG,2026-04-03,daily,1,26.65,26.85,25.91694764862467,26.65,-0.027506654835847244,0.0,0.9330523513753306,0.20000000000000284,3.4750553123848436,0.7448789571694705,0,0,1
2026-04-07,HPG,2026-04-06,daily,1,26.85,26.8,26.409595407326407,26.85,-0.016402405686167354,0.0,0.39040459267359395,0.05000000000000071,1.4567335547522162,0.18656716417910713,0,0,0
2026-04-08,HPG,2026-04-07,daily,1,26.8,28.0,26.312897588255854,26.8,-0.018175463124781577,0.0,1.6871024117441458,1.1999999999999993,6.025365756229092,4.285714285714283,0,0,1
2026-04-09,HPG,2026-04-08,daily,1,28.0,28.25,28.81406355645707,28.0,0.02907369844489538,0.0,0.5640635564570715,0.25,1.9966851556002534,0.8849557522123894,1,0,1
2026-04-10,HPG,2026-04-09,daily,1,28.25,28.0,28.850391498881436,28.25,0.021252796420581754,0.0,0.8503914988814358,0.25,3.037112496005128,0.8928571428571428,0,0,0
2026-01-05,MWG,2025-12-31,daily,1,88.4,87.4,86.75226039783001,88.4,-0.018639588259841466,0.0,0.6477396021699917,1.0,0.741120826281455,1.1441647597254003,0,0,0
2026-01-06,MWG,2026-01-05,daily,1,87.4,88.8,87.64787294384571,87.4,0.0028360748723765816,0.0,1.152127056154285,1.3999999999999915,1.2974403785521227,1.5765765765765671,0,0,1
2026-01-07,MWG,2026-01-06,daily,1,88.8,89.8,89.05184344866704,88.8,0.0028360748723765816,0.0,0.7481565513329542,1.0,0.8331364714175437,1.1135857461024499,0,0,1
2026-01-08,MWG,2026-01-07,daily,1,89.8,87.5,88.29598613918566,89.8,-0.016748483973433648,0.0,0.7959861391856577,2.299999999999997,0.9096984447836088,2.6285714285714255,0,0,0
2026-01-09,MWG,2026-01-08,daily,1,87.5,86.0,86.03450765232455,87.5,-0.016748483973433648,0.0,0.034507652324549554,1.5,0.040125177121569246,1.744186046511628,0,0,0
2026-01-12,MWG,2026-01-09,daily,1,86.0,87.5,81.79540321509234,86.0,-0.048890660289623966,0.0,5.704596784907665,1.5,6.519539182751617,1.7142857142857144,0,0,1
2026-01-13,MWG,2026-01-12,daily,1,87.5,87.1,86.0593884751078,87.5,-0.01646413171305372,0.0,1.0406115248921992,0.4000000000000057,1.194731945915269,0.4592422502870329,0,0,0
2026-01-14,MWG,2026-01-13,daily,1,87.1,86.0,85.4764918625678,87.1,-0.018639588259841466,0.0,0.5235081374322021,1.0999999999999943,0.6087303923630258,1.2790697674418539,1,0,0
2026-01-15,MWG,2026-01-14,daily,1,86.0,84.0,79.99143565472167,86.0,-0.06986702727067828,0.0,4.00856434527833,2.0,4.77210041104563,2.380952380952381,1,0,0
2026-01-16,MWG,2026-01-15,daily,1,84.0,87.0,79.8931845356716,84.0,-0.048890660289623966,0.0,7.106815464328406,3.0,8.16875340727403,3.4482758620689653,1,0,1
2026-01-19,MWG,2026-01-16,daily,1,87.0,86.7,85.56762054096433,87.0,-0.01646413171305372,0.0,1.1323794590356755,0.29999999999999716,1.3060893414482992,0.34602076124567144,1,0,0
2026-01-20,MWG,2026-01-19,daily,1,86.7,86.0,85.98398120461341,86.7,-0.008258578954862594,0.0,0.016018795386585793,0.7000000000000028,0.018626506263471853,0.8139534883720964,0,0,0
2026-01-21,MWG,2026-01-20,daily,1,86.0,85.4,84.55963037828471,86.0,-0.016748483973433648,0.0,0.8403696217152969,0.5999999999999943,0.9840393696900432,0.7025761124121713,0,0,0
2026-01-22,MWG,2026-01-21,daily,1,85.4,86.5,82.3652276064611,85.4,-0.03553597650513929,0.0,4.134772393538896,1.0999999999999943,4.7800836919524805,1.271676300578028,0,0,1
2026-01-23,MWG,2026-01-22,daily,1,86.5,85.8,85.07585260682086,86.5,-0.01646413171305372,0.0,0.7241473931791376,0.7000000000000028,0.8439946307449157,0.8158508158508193,0,0,0
2026-01-26,MWG,2026-01-23,daily,1,85.8,84.1,84.2007233273056,85.8,-0.018639588259841466,0.0,0.10072332730560163,1.7000000000000028,0.11976614423971656,2.021403091557673,0,0,0
2026-01-27,MWG,2026-01-26,daily,1,84.1,85.0,82.69145249783422,84.1,-0.016748483973433648,0.0,2.30854750216578,0.9000000000000057,2.715938237842094,1.0588235294117714,0,0,1
2026-01-28,MWG,2026-01-27,daily,1,85.0,85.5,83.60054880439043,85.0,-0.01646413171305372,0.0,1.899451195609572,0.5,2.2215803457421894,0.5847953216374269,0,0,1
2026-01-29,MWG,2026-01-28,daily,1,85.5,89.5,84.06800462027142,85.5,-0.016748483973433648,0.0,5.431995379728576,4.0,6.06926858070232,4.4692737430167595,0,0,1
2026-01-30,MWG,2026-01-29,daily,1,89.5,92.9,88.0264602116817,89.5,-0.01646413171305372,0.0,4.873539788318311,3.4000000000000057,5.246006230697859,3.6598493003229335,0,0,1
2026-02-02,MWG,2026-01-30,daily,1,92.9,93.7,91.34406583886802,92.9,-0.016748483973433648,0.0,2.3559341611319837,0.7999999999999972,2.5143374184973144,0.8537886872998902,0,0,1
2026-02-03,MWG,2026-02-02,daily,1,93.7,91.5,92.13066705168927,93.7,-0.016748483973433648,0.0,0.6306670516892723,2.200000000000003,0.6892536084035763,2.4043715846994567,0,0,0
2026-02-04,MWG,2026-02-03,daily,1,91.5,91.8,88.39334652862362,91.5,-0.033952496954933076,0.0,3.406653471376373,0.29999999999999716,3.710951493874045,0.326797385620912,0,0,1
2026-02-05,MWG,2026-02-04,daily,1,91.8,90.2,88.53779735682821,91.8,-0.03553597650513929,0.0,1.6622026431717956,1.5999999999999943,1.8427967219199506,1.7738359201773775,0,0,0
2026-02-06,MWG,2026-02-05,daily,1,90.2,88.4,88.51870913896231,90.2,-0.018639588259841466,0.0,0.11870913896230206,1.7999999999999972,0.1342863562921969,2.036199095022621,0,0,0
2026-02-09,MWG,2026-02-06,daily,1,88.4,89.3,86.91943401674847,88.4,-0.016748483973433648,0.0,2.380565983251529,0.8999999999999915,2.6658073720621824,1.0078387458006624,0,0,1
2026-02-10,MWG,2026-02-09,daily,1,89.3,89.3,88.56250889933077,89.3,-0.008258578954862594,0.0,0.7374911006692315,0.0,0.8258578954862615,0.0,0,0,0
2026-02-11,MWG,2026-02-10,daily,1,89.3,91.9,87.80436038117237,89.3,-0.016748483973433648,0.0,4.095639618827633,2.6000000000000085,4.4566263534577075,2.8291621327530017,0,0,1
2026-02-12,MWG,2026-02-11,daily,1,91.9,92.9,92.16063528077142,91.9,0.0028360748723765816,0.0,0.7393647192285897,1.0,0.7958716030447682,1.0764262648008611,1,0,1
2026-02-13,MWG,2026-02-12,daily,1,92.9,92.8,91.34406583886802,92.9,-0.016748483973433648,0.0,1.455934161131978,0.10000000000000853,1.5688945701853214,0.10775862068966437,1,0,0
2026-02-23,MWG,2026-02-13,daily,1,92.8,92.0,93.06318774815654,92.8,0.0028360748723765816,0.0,1.0631877481565368,0.7999999999999972,1.1556388566918878,0.8695652173913012,0,0,0
2026-02-24,MWG,2026-02-23,daily,1,92.0,92.2,87.50205925335459,92.0,-0.048890660289623966,0.0,4.697940746645415,0.20000000000000284,5.095380419355114,0.21691973969631545,1,0,1
2026-02-25,MWG,2026-02-24,daily,1,92.2,93.0,90.68200705605645,92.2,-0.01646413171305372,0.0,2.317992943943551,0.7999999999999972,2.492465531122098,0.8602150537634378,0,0,1
2026-02-26,MWG,2026-02-25,daily,1,93.0,93.6,91.44239099047067,93.0,-0.016748483973433648,0.0,2.157609009529324,0.5999999999999943,2.3051378306937225,0.641025641025635,1,0,1
2026-02-27,MWG,2026-02-26,daily,1,93.6,93.1,91.85533453887884,93.6,-0.018639588259841466,0.0,1.2446654611211585,0.5,1.3369124179604281,0.5370569280343717,0,0,0
2026-03-02,MWG,2026-02-27,daily,1,93.1,90.0,91.54071614207332,93.1,-0.016748483973433648,0.0,1.5407161420733217,3.0999999999999943,1.711906824525913,3.444444444444438,0,0,0
2026-03-03,MWG,2026-03-02,daily,1,90.0,88.2,85.59984057393385,90.0,-0.048890660289623966,0.0,2.6001594260661562,1.7999999999999972,2.94802656016571,2.040816326530609,1,0,0
2026-03-04,MWG,2026-03-03,daily,1,88.2,88.8,86.74786358290866,88.2,-0.01646413171305372,0.0,2.052136417091333,0.5999999999999943,2.310964433661411,0.6756756756756693,0,0,1
2026-03-05,MWG,2026-03-04,daily,1,88.8,85.2,87.33798510388083,88.8,-0.01646413171305372,0.0,2.1379851038808226,3.5999999999999943,2.5093721876535477,4.225352112676049,0,0,0
2026-03-06,MWG,2026-03-05,daily,1,85.2,82.7,83.6119070802615,85.2,-0.018639588259841466,0.0,0.9119070802614999,2.5,1.1026687790344618,3.022974607013301,1,0,0
2026-03-09,MWG,2026-03-06,daily,1,82.7,77.0,81.33841630733046,82.7,-0.01646413171305372,0.0,4.338416307330462,5.700000000000003,5.634306892636964,7.402597402597406,0,0,0
2026-03-10,MWG,2026-03-09,daily,1,77.0,81.0,74.38565773447016,77.0,-0.033952496954933076,0.0,6.614342265529842,4.0,8.165854648802275,4.938271604938271,1,0,1
2026-03-11,MWG,2026-03-10,daily,1,81.0,86.5,77.78973717146432,81.0,-0.039632874426366316,0.0,8.710262828535676,5.5,10.069668009867833,6.358381502890173,1,0,1
2026-03-12,MWG,2026-03-11,daily,1,86.5,84.6,89.83873114463177,86.5,0.03859804791481802,0.0,5.238731144631771,1.9000000000000057,6.192353598855522,2.245862884160763,1,0,0
2026-03-13,MWG,2026-03-12,daily,1,84.6,82.0,84.12628858578607,84.6,-0.005599425699928218,0.0,2.126288585786071,2.5999999999999943,2.5930348607147207,3.170731707317066,0,0,0
2026-03-16,MWG,2026-03-13,daily,1,82.0,80.6,79.08604992657858,82.0,-0.03553597650513929,0.0,1.5139500734214124,1.4000000000000057,1.878349967024085,1.7369727047146473,0,0,0
2026-03-17,MWG,2026-03-16,daily,1,80.6,82.7,77.73580029368577,80.6,-0.03553597650513929,0.0,4.964199706314233,2.1000000000000085,6.002659862532324,2.539298669891183,0,0,1
2026-03-18,MWG,2026-03-17,daily,1,82.7,83.7,81.33841630733046,82.7,-0.01646413171305372,0.0,2.361583692669541,1.0,2.8214858932730476,1.194743130227001,0,0,1
2026-03-19,MWG,2026-03-18,daily,1,83.7,82.4,83.23132806891601,83.7,-0.005599425699928218,0.0,0.8313280689160081,1.2999999999999972,1.0088932875194272,1.5776699029126178,0,0,0
2026-03-20,MWG,2026-03-19,daily,1,82.4,79.7,80.86409792738907,82.4,-0.018639588259841466,0.0,1.164097927389065,2.700000000000003,1.4605996579536575,3.387703889585951,0,0,0
2026-03-23,MWG,2026-03-20,daily,1,79.7,74.2,76.8677826725404,79.7,-0.03553597650513929,0.0,2.6677826725403975,5.5,3.5953944373859805,7.412398921832884,0,0,0
2026-03-24,MWG,2026-03-23,daily,1,74.2,76.0,69.01867172675522,74.2,-0.0698292220113852,0.0,6.9813282732447846,1.7999999999999972,9.185958254269453,2.368421052631575,1,0,1
2026-03-25,MWG,2026-03-24,daily,1,76.0,79.2,75.57444364680545,76.0,-0.005599425699928218,0.0,3.625556353194554,3.200000000000003,4.577722668174942,4.040404040404043,0,0,1
2026-03-26,MWG,2026-03-25,daily,1,79.2,78.5,79.42461712989223,79.2,0.0028360748723765816,0.0,0.9246171298922263,0.7000000000000028,1.1778562164232182,0.8917197452229335,0,0,0
2026-03-27,MWG,2026-03-26,daily,1,78.5,81.0,78.06044508255563,78.5,-0.005599425699928218,0.0,2.9395549174443687,2.5,3.629080144993048,3.0864197530864197,0,0,1
2026-03-30,MWG,2026-03-27,daily,1,81.0,80.8,82.47357782269708,81.0,0.0181923187987294,0.0,1.6735778226970837,0.20000000000000284,2.0712596815557967,0.24752475247525105,0,0,0
2026-03-31,MWG,2026-03-30,daily,1,80.8,81.8,76.84963464859838,80.8,-0.048890660289623966,0.0,4.950365351401615,1.0,6.051791383131559,1.2224938875305624,0,0,1
2026-04-01,MWG,2026-03-31,daily,1,81.8,82.4,80.4532340258722,81.8,-0.01646413171305372,0.0,1.9467659741277998,0.6000000000000085,2.362580065689077,0.7281553398058355,0,0,1
2026-04-02,MWG,2026-04-01,daily,1,82.4,81.8,81.01992492058908,82.4,-0.016748483973433648,0.0,0.7800750794109206,0.6000000000000085,0.9536370163947684,0.7334963325183479,0,0,0
2026-04-03,MWG,2026-04-02,daily,1,81.8,79.3,80.42997401097313,81.8,-0.016748483973433648,0.0,1.1299740109731289,2.5,1.4249357011010453,3.1525851197982346,0,0,0
2026-04-06,MWG,2026-04-03,daily,1,79.3,78.3,76.6075669914738,79.3,-0.033952496954933076,0.0,1.6924330085261943,1.0,2.1614725523961615,1.277139208173691,0,0,0
2026-04-07,MWG,2026-04-06,daily,1,78.3,78.0,77.01085848686789,78.3,-0.01646413171305372,0.0,0.9891415131321111,0.29999999999999716,1.2681301450411682,0.384615384615381,1,0,0
2026-04-08,MWG,2026-04-07,daily,1,78.0,81.9,76.71579772638181,78.0,-0.01646413171305372,0.0,5.184202273618197,3.9000000000000057,6.329917306005124,4.761904761904769,0,0,1
2026-04-09,MWG,2026-04-08,daily,1,81.9,80.7,82.13227453204765,81.9,0.0028360748723765816,0.0,1.4322745320476429,1.2000000000000028,1.7748135465274384,1.4869888475836466,0,0,0
2026-04-10,MWG,2026-04-09,daily,1,80.7,81.5,80.2481263460158,80.7,-0.005599425699928218,0.0,1.2518736539842052,0.7999999999999972,1.5360412932321537,0.9815950920245364,0,0,1
