horizon,ticker,model_name,strategy_type,threshold,prediction_date,entry_date,exit_date,target_date,trade_id,predicted_return,actual_forward_return,entry_price,exit_price,gross_trade_return,net_trade_return,holding_sessions,round_trip_cost_bps,entry_index,exit_index
5d,DGC,xgboost,model,0.0,2026-03-12,2026-03-13,2026-03-19,2026-03-19,5d_DGC_xgboost_0.0000_44,0.0386577062308788,-0.2632880098887515,80.4,59.6,-0.2587064676616916,-0.2638774240407332,5,70.0,44,48
5d,DGC,xgboost,model,0.0,2026-03-19,2026-03-20,2026-03-26,2026-03-26,5d_DGC_xgboost_0.0000_49,0.0240544639527797,-0.1224832214765101,55.5,52.3,-0.057657657657657735,-0.0642310471906885,5,70.0,49,53
5d,DGC,xgboost,model,0.0,2026-03-27,2026-03-30,2026-04-03,2026-04-03,5d_DGC_xgboost_0.0000_55,0.02405303157866,0.0907335907335908,50.9,56.5,0.11001964636542239,0.1022766094699985,5,70.0,55,59
5d,DGC,xgboost,model,0.005,2026-01-05,2026-01-06,2026-01-12,2026-01-12,5d_DGC_xgboost_0.0050_1,0.0684500560164451,-0.0274809160305342,65.2,63.7,-0.02300613496932513,-0.029821239159873114,5,70.0,1,5
5d,DGC,xgboost,model,0.005,2026-01-12,2026-01-13,2026-01-19,2026-01-19,5d_DGC_xgboost_0.0050_6,0.0174103584140539,0.0219780219780219,64.0,65.1,0.01718749999999991,0.01009202167414025,5,70.0,6,10
5d,DGC,xgboost,model,0.005,2026-01-22,2026-01-23,2026-01-29,2026-01-29,5d_DGC_xgboost_0.0050_14,0.0138169983401894,-0.08130081300813,76.0,67.8,-0.10789473684210527,-0.11411769333648025,5,70.0,14,18
5d,DGC,xgboost,model,0.005,2026-02-02,2026-02-03,2026-02-09,2026-02-09,5d_DGC_xgboost_0.0050_21,0.0169284250587224,-0.00148588410104,67.3,67.2,-0.0014858841010400026,-0.008451104640444407,5,70.0,21,25
5d,DGC,xgboost,model,0.005,2026-02-24,2026-02-25,2026-03-03,2026-03-03,5d_DGC_xgboost_0.0050_32,0.0314049310982227,-0.0173102529960053,76.6,73.8,-0.036553524804177506,-0.04327412801929542,5,70.0,32,36
5d,DGC,xgboost,model,0.005,2026-03-12,2026-03-13,2026-03-19,2026-03-19,5d_DGC_xgboost_0.0050_44,0.0386577062308788,-0.2632880098887515,80.4,59.6,-0.2587064676616916,-0.2638774240407332,5,70.0,44,48
5d,DGC,xgboost,model,0.005,2026-03-19,2026-03-20,2026-03-26,2026-03-26,5d_DGC_xgboost_0.0050_49,0.0240544639527797,-0.1224832214765101,55.5,52.3,-0.057657657657657735,-0.0642310471906885,5,70.0,49,53
5d,DGC,xgboost,model,0.005,2026-03-27,2026-03-30,2026-04-03,2026-04-03,5d_DGC_xgboost_0.0050_55,0.02405303157866,0.0907335907335908,50.9,56.5,0.11001964636542239,0.1022766094699985,5,70.0,55,59
5d,DGC,xgboost,model,0.01,2026-01-05,2026-01-06,2026-01-12,2026-01-12,5d_DGC_xgboost_0.0100_1,0.0684500560164451,-0.0274809160305342,65.2,63.7,-0.02300613496932513,-0.029821239159873114,5,70.0,1,5
5d,DGC,xgboost,model,0.01,2026-01-12,2026-01-13,2026-01-19,2026-01-19,5d_DGC_xgboost_0.0100_6,0.0174103584140539,0.0219780219780219,64.0,65.1,0.01718749999999991,0.01009202167414025,5,70.0,6,10
5d,DGC,xgboost,model,0.01,2026-01-22,2026-01-23,2026-01-29,2026-01-29,5d_DGC_xgboost_0.0100_14,0.0138169983401894,-0.08130081300813,76.0,67.8,-0.10789473684210527,-0.11411769333648025,5,70.0,14,18
5d,DGC,xgboost,model,0.01,2026-02-02,2026-02-03,2026-02-09,2026-02-09,5d_DGC_xgboost_0.0100_21,0.0169284250587224,-0.00148588410104,67.3,67.2,-0.0014858841010400026,-0.008451104640444407,5,70.0,21,25
5d,DGC,xgboost,model,0.01,2026-02-24,2026-02-25,2026-03-03,2026-03-03,5d_DGC_xgboost_0.0100_32,0.0314049310982227,-0.0173102529960053,76.6,73.8,-0.036553524804177506,-0.04327412801929542,5,70.0,32,36
5d,DGC,xgboost,model,0.01,2026-03-12,2026-03-13,2026-03-19,2026-03-19,5d_DGC_xgboost_0.0100_44,0.0386577062308788,-0.2632880098887515,80.4,59.6,-0.2587064676616916,-0.2638774240407332,5,70.0,44,48
5d,DGC,xgboost,model,0.01,2026-03-19,2026-03-20,2026-03-26,2026-03-26,5d_DGC_xgboost_0.0100_49,0.0240544639527797,-0.1224832214765101,55.5,52.3,-0.057657657657657735,-0.0642310471906885,5,70.0,49,53
5d,DGC,xgboost,model,0.01,2026-03-27,2026-03-30,2026-04-03,2026-04-03,5d_DGC_xgboost_0.0100_55,0.02405303157866,0.0907335907335908,50.9,56.5,0.11001964636542239,0.1022766094699985,5,70.0,55,59
5d,DGC,xgboost,model,0.02,2026-01-05,2026-01-06,2026-01-12,2026-01-12,5d_DGC_xgboost_0.0200_1,0.0684500560164451,-0.0274809160305342,65.2,63.7,-0.02300613496932513,-0.029821239159873114,5,70.0,1,5
5d,DGC,xgboost,model,0.02,2026-01-14,2026-01-15,2026-01-21,2026-01-21,5d_DGC_xgboost_0.0200_8,0.0513891242444515,0.07981220657277,64.3,69.0,0.07309486780715391,0.06560940285981953,5,70.0,8,12
5d,DGC,xgboost,model,0.02,2026-02-24,2026-02-25,2026-03-03,2026-03-03,5d_DGC_xgboost_0.0200_32,0.0314049310982227,-0.0173102529960053,76.6,73.8,-0.036553524804177506,-0.04327412801929542,5,70.0,32,36
5d,DGC,xgboost,model,0.02,2026-03-12,2026-03-13,2026-03-19,2026-03-19,5d_DGC_xgboost_0.0200_44,0.0386577062308788,-0.2632880098887515,80.4,59.6,-0.2587064676616916,-0.2638774240407332,5,70.0,44,48
5d,DGC,xgboost,model,0.02,2026-03-19,2026-03-20,2026-03-26,2026-03-26,5d_DGC_xgboost_0.0200_49,0.0240544639527797,-0.1224832214765101,55.5,52.3,-0.057657657657657735,-0.0642310471906885,5,70.0,49,53
5d,DGC,xgboost,model,0.02,2026-03-27,2026-03-30,2026-04-03,2026-04-03,5d_DGC_xgboost_0.0200_55,0.02405303157866,0.0907335907335908,50.9,56.5,0.11001964636542239,0.1022766094699985,5,70.0,55,59
5d,HPG,buy_and_hold,benchmark,,2026-01-05,2026-01-05,2026-04-10,2026-04-10,5d_HPG_buy_and_hold,,,26.4,28.0,0.06060606060606055,0.053207712400537455,65,70.0,0,64
5d,HPG,cart,model,0.0,2026-01-12,2026-01-13,2026-01-19,2026-01-19,5d_HPG_cart_0.0000_6,0.202274365416114,0.0072727272727273,27.75,27.7,-0.0018018018018017834,-0.00876481863028955,5,70.0,6,10
5d,HPG,cart,model,0.0,2026-01-19,2026-01-20,2026-01-26,2026-01-26,5d_HPG_cart_0.0000_11,0.0287070942984883,-0.0505415162454873,27.85,26.3,-0.05565529622980259,-0.06224265340607693,5,70.0,11,15
5d,HPG,cart,model,0.0,2026-01-26,2026-01-27,2026-02-02,2026-02-02,5d_HPG_cart_0.0000_16,0.0287070942984883,0.0095057034220531,26.35,26.55,0.007590132827324458,0.0005616017562817266,5,70.0,16,20
5d,HPG,cart,model,0.0,2026-02-04,2026-02-05,2026-02-11,2026-02-11,5d_HPG_cart_0.0000_23,0.0287070942984883,-0.0512367491166076,28.3,26.85,-0.051236749116607694,-0.05785492824583938,5,70.0,23,27
5d,HPG,cart,model,0.0,2026-02-11,2026-02-12,2026-02-25,2026-02-25,5d_HPG_cart_0.0000_28,0.000908024057605,0.0912476722532589,27.0,29.3,0.08518518518518525,0.07761538319585148,5,70.0,28,32
5d,HPG,cart,model,0.0,2026-02-25,2026-02-26,2026-03-04,2026-03-04,5d_HPG_cart_0.0000_33,0.0287070942984883,-0.0546075085324232,29.5,27.7,-0.06101694915254241,-0.06756690566069612,5,70.0,33,37
5d,HPG,cart,model,0.0,2026-03-04,2026-03-05,2026-03-11,2026-03-11,5d_HPG_cart_0.0000_38,0.0287070942984883,-0.0108303249097473,27.95,27.4,-0.019677996422182487,-0.026516316327558354,5,70.0,38,42
5d,HPG,cart,model,0.0,2026-03-11,2026-03-12,2026-03-18,2026-03-18,5d_HPG_cart_0.0000_43,0.000908024057605,-0.021897810218978,27.0,26.8,-0.007407407407407418,-0.014331321854988976,5,70.0,43,47
5d,HPG,cart,model,0.0,2026-03-18,2026-03-19,2026-03-25,2026-03-25,5d_HPG_cart_0.0000_48,0.0645477684356484,-0.0167910447761193,26.5,26.35,-0.005660377358490565,-0.012596478363463781,5,70.0,48,52
5d,HPG,cart,model,0.005,2026-01-12,2026-01-13,2026-01-19,2026-01-19,5d_HPG_cart_0.0050_6,0.202274365416114,0.0072727272727273,27.75,27.7,-0.0018018018018017834,-0.00876481863028955,5,70.0,6,10
5d,HPG,cart,model,0.005,2026-01-19,2026-01-20,2026-01-26,2026-01-26,5d_HPG_cart_0.0050_11,0.0287070942984883,-0.0505415162454873,27.85,26.3,-0.05565529622980259,-0.06224265340607693,5,70.0,11,15
5d,HPG,cart,model,0.005,2026-01-26,2026-01-27,2026-02-02,2026-02-02,5d_HPG_cart_0.0050_16,0.0287070942984883,0.0095057034220531,26.35,26.55,0.007590132827324458,0.0005616017562817266,5,70.0,16,20
5d,HPG,cart,model,0.005,2026-02-04,2026-02-05,2026-02-11,2026-02-11,5d_HPG_cart_0.0050_23,0.0287070942984883,-0.0512367491166076,28.3,26.85,-0.051236749116607694,-0.05785492824583938,5,70.0,23,27
5d,HPG,cart,model,0.005,2026-02-13,2026-02-23,2026-02-27,2026-02-27,5d_HPG_cart_0.0050_30,0.0645477684356484,0.0726256983240223,27.1,28.8,0.0627306273062731,0.055317459004186276,5,70.0,30,34
5d,HPG,cart,model,0.005,2026-02-27,2026-03-02,2026-03-06,2026-03-06,5d_HPG_cart_0.0050_35,0.0287070942984883,-0.0538194444444444,28.2,27.25,-0.03368794326241131,-0.04042853558644033,5,70.0,35,39
5d,HPG,cart,model,0.005,2026-03-06,2026-03-09,2026-03-13,2026-03-13,5d_HPG_cart_0.0050_40,0.0287070942984883,-0.0220183486238532,25.5,26.65,0.045098039215686114,0.03780786853854634,5,70.0,40,44
5d,HPG,cart,model,0.005,2026-03-13,2026-03-16,2026-03-20,2026-03-20,5d_HPG_cart_0.0050_45,0.0645477684356484,-0.0281425891181988,26.65,25.9,-0.02814258911819889,-0.0349218635339168,5,70.0,45,49
5d,HPG,cart,model,0.005,2026-03-20,2026-03-23,2026-03-27,2026-03-27,5d_HPG_cart_0.0050_50,0.0287070942984883,0.0231660231660231,25.65,26.5,0.033138401559454245,0.025931656356747546,5,70.0,50,54
5d,HPG,cart,model,0.01,2026-01-12,2026-01-13,2026-01-19,2026-01-19,5d_HPG_cart_0.0100_6,0.202274365416114,0.0072727272727273,27.75,27.7,-0.0018018018018017834,-0.00876481863028955,5,70.0,6,10
5d,HPG,cart,model,0.01,2026-01-19,2026-01-20,2026-01-26,2026-01-26,5d_HPG_cart_0.0100_11,0.0287070942984883,-0.0505415162454873,27.85,26.3,-0.05565529622980259,-0.06224265340607693,5,70.0,11,15
5d,HPG,cart,model,0.01,2026-01-26,2026-01-27,2026-02-02,2026-02-02,5d_HPG_cart_0.0100_16,0.0287070942984883,0.0095057034220531,26.35,26.55,0.007590132827324458,0.0005616017562817266,5,70.0,16,20
5d,HPG,cart,model,0.01,2026-02-04,2026-02-05,2026-02-11,2026-02-11,5d_HPG_cart_0.0100_23,0.0287070942984883,-0.0512367491166076,28.3,26.85,-0.051236749116607694,-0.05785492824583938,5,70.0,23,27
5d,HPG,cart,model,0.01,2026-02-13,2026-02-23,2026-02-27,2026-02-27,5d_HPG_cart_0.0100_30,0.0645477684356484,0.0726256983240223,27.1,28.8,0.0627306273062731,0.055317459004186276,5,70.0,30,34
5d,HPG,cart,model,0.01,2026-02-27,2026-03-02,2026-03-06,2026-03-06,5d_HPG_cart_0.0100_35,0.0287070942984883,-0.0538194444444444,28.2,27.25,-0.03368794326241131,-0.04042853558644033,5,70.0,35,39
5d,HPG,cart,model,0.01,2026-03-06,2026-03-09,2026-03-13,2026-03-13,5d_HPG_cart_0.0100_40,0.0287070942984883,-0.0220183486238532,25.5,26.65,0.045098039215686114,0.03780786853854634,5,70.0,40,44
5d,HPG,cart,model,0.01,2026-03-13,2026-03-16,2026-03-20,2026-03-20,5d_HPG_cart_0.0100_45,0.0645477684356484,-0.0281425891181988,26.65,25.9,-0.02814258911819889,-0.0349218635339168,5,70.0,45,49
5d,HPG,cart,model,0.01,2026-03-20,2026-03-23,2026-03-27,2026-03-27,5d_HPG_cart_0.0100_50,0.0287070942984883,0.0231660231660231,25.65,26.5,0.033138401559454245,0.025931656356747546,5,70.0,50,54
5d,HPG,cart,model,0.02,2026-01-12,2026-01-13,2026-01-19,2026-01-19,5d_HPG_cart_0.0200_6,0.202274365416114,0.0072727272727273,27.75,27.7,-0.0018018018018017834,-0.00876481863028955,5,70.0,6,10
5d,HPG,cart,model,0.02,2026-01-19,2026-01-20,2026-01-26,2026-01-26,5d_HPG_cart_0.0200_11,0.0287070942984883,-0.0505415162454873,27.85,26.3,-0.05565529622980259,-0.06224265340607693,5,70.0,11,15
5d,HPG,cart,model,0.02,2026-01-26,2026-01-27,2026-02-02,2026-02-02,5d_HPG_cart_0.0200_16,0.0287070942984883,0.0095057034220531,26.35,26.55,0.007590132827324458,0.0005616017562817266,5,70.0,16,20
5d,HPG,cart,model,0.02,2026-02-04,2026-02-05,2026-02-11,2026-02-11,5d_HPG_cart_0.0200_23,0.0287070942984883,-0.0512367491166076,28.3,26.85,-0.051236749116607694,-0.05785492824583938,5,70.0,23,27
5d,HPG,cart,model,0.02,2026-02-13,2026-02-23,2026-02-27,2026-02-27,5d_HPG_cart_0.0200_30,0.0645477684356484,0.0726256983240223,27.1,28.8,0.0627306273062731,0.055317459004186276,5,70.0,30,34
5d,HPG,cart,model,0.02,2026-02-27,2026-03-02,2026-03-06,2026-03-06,5d_HPG_cart_0.0200_35,0.0287070942984883,-0.0538194444444444,28.2,27.25,-0.03368794326241131,-0.04042853558644033,5,70.0,35,39
5d,HPG,cart,model,0.02,2026-03-06,2026-03-09,2026-03-13,2026-03-13,5d_HPG_cart_0.0200_40,0.0287070942984883,-0.0220183486238532,25.5,26.65,0.045098039215686114,0.03780786853854634,5,70.0,40,44
5d,HPG,cart,model,0.02,2026-03-13,2026-03-16,2026-03-20,2026-03-20,5d_HPG_cart_0.0200_45,0.0645477684356484,-0.0281425891181988,26.65,25.9,-0.02814258911819889,-0.0349218635339168,5,70.0,45,49
5d,HPG,cart,model,0.02,2026-03-20,2026-03-23,2026-03-27,2026-03-27,5d_HPG_cart_0.0200_50,0.0287070942984883,0.0231660231660231,25.65,26.5,0.033138401559454245,0.025931656356747546,5,70.0,50,54
5d,HPG,lightgbm,model,0.0,2026-01-12,2026-01-13,2026-01-19,2026-01-19,5d_HPG_lightgbm_0.0000_6,0.0040774433223864,0.0072727272727273,27.75,27.7,-0.0018018018018017834,-0.00876481863028955,5,70.0,6,10
5d,HPG,lightgbm,model,0.0,2026-01-19,2026-01-20,2026-01-26,2026-01-26,5d_HPG_lightgbm_0.0000_11,0.0208112871772305,-0.0505415162454873,27.85,26.3,-0.05565529622980259,-0.06224265340607693,5,70.0,11,15
5d,HPG,lightgbm,model,0.0,2026-01-26,2026-01-27,2026-02-02,2026-02-02,5d_HPG_lightgbm_0.0000_16,0.0542552842952873,0.0095057034220531,26.35,26.55,0.007590132827324458,0.0005616017562817266,5,70.0,16,20
5d,HPG,lightgbm,model,0.0,2026-02-02,2026-02-03,2026-02-09,2026-02-09,5d_HPG_lightgbm_0.0000_21,0.006751880012067,0.0075329566854991,26.65,26.75,0.0037523452157599557,-0.003249415039855763,5,70.0,21,25
5d,HPG,lightgbm,model,0.0,2026-02-09,2026-02-10,2026-02-23,2026-02-23,5d_HPG_lightgbm_0.0000_26,0.0605760435348887,0.0280373831775699,26.9,27.5,0.02230483271375472,0.015173657996270018,5,70.0,26,30
5d,HPG,lightgbm,model,0.0,2026-02-23,2026-02-24,2026-03-02,2026-03-02,5d_HPG_lightgbm_0.0000_31,0.0650964700172645,0.0363636363636363,27.5,28.5,0.036363636363636376,0.029134393259953706,5,70.0,31,35
5d,HPG,lightgbm,model,0.0,2026-03-02,2026-03-03,2026-03-09,2026-03-09,5d_HPG_lightgbm_0.0000_36,0.0384648119199038,-0.1105263157894735,28.8,25.35,-0.11979166666666663,-0.1259316351104468,5,70.0,36,40
5d,HPG,lightgbm,model,0.0,2026-03-09,2026-03-10,2026-03-16,2026-03-16,5d_HPG_lightgbm_0.0000_41,0.0536281852116367,0.0552268244575935,26.8,26.75,-0.001865671641791078,-0.008828242940752129,5,70.0,41,45
5d,HPG,lightgbm,model,0.0,2026-03-16,2026-03-17,2026-03-23,2026-03-23,5d_HPG_lightgbm_0.0000_46,0.0589672722678776,-0.0467289719626168,27.0,25.5,-0.05555555555555558,-0.062143608481426194,5,70.0,46,50
5d,HPG,lightgbm,model,0.0,2026-03-23,2026-03-24,2026-03-30,2026-03-30,5d_HPG_lightgbm_0.0000_51,0.0143360431387851,0.0549019607843137,26.0,26.9,0.03461538461538449,0.027398336591161643,5,70.0,51,55
5d,HPG,lightgbm,model,0.0,2026-03-31,2026-04-01,2026-04-07,2026-04-07,5d_HPG_lightgbm_0.0000_57,1.8016649767503188e-05,-0.003717472118959,27.35,26.8,-0.020109689213894,-0.0269449978093127,5,70.0,57,61
5d,HPG,lightgbm,model,0.005,2026-01-14,2026-01-15,2026-01-21,2026-01-21,5d_HPG_lightgbm_0.0050_8,0.0130922071100764,-0.0165137614678898,27.25,26.8,-0.016513761467889854,-0.023374153764575856,5,70.0,8,12
5d,HPG,lightgbm,model,0.005,2026-01-21,2026-01-22,2026-01-28,2026-01-28,5d_HPG_lightgbm_0.0050_13,0.0450666868641552,-0.0037313432835821,26.9,26.7,-0.0074349442379182396,-0.014358666599985415,5,70.0,13,17
5d,HPG,lightgbm,model,0.005,2026-01-28,2026-01-29,2026-02-04,2026-02-04,5d_HPG_lightgbm_0.0050_18,0.0122814450139994,0.0599250936329589,26.8,28.3,0.05597014925373145,0.04860413924398932,5,70.0,18,22
5d,HPG,lightgbm,model,0.005,2026-02-04,2026-02-05,2026-02-11,2026-02-11,5d_HPG_lightgbm_0.0050_23,0.0413259519175774,-0.0512367491166076,28.3,26.85,-0.051236749116607694,-0.05785492824583938,5,70.0,23,27
5d,HPG,lightgbm,model,0.005,2026-02-11,2026-02-12,2026-02-25,2026-02-25,5d_HPG_lightgbm_0.0050_28,0.0534479546762489,0.0912476722532589,27.0,29.3,0.08518518518518525,0.07761538319585148,5,70.0,28,32
5d,HPG,lightgbm,model,0.005,2026-02-25,2026-02-26,2026-03-04,2026-03-04,5d_HPG_lightgbm_0.0050_33,0.0313728289929224,-0.0546075085324232,29.5,27.7,-0.06101694915254241,-0.06756690566069612,5,70.0,33,37
5d,HPG,lightgbm,model,0.005,2026-03-04,2026-03-05,2026-03-11,2026-03-11,5d_HPG_lightgbm_0.0050_38,0.0504623605554964,-0.0108303249097473,27.95,27.4,-0.019677996422182487,-0.026516316327558354,5,70.0,38,42
5d,HPG,lightgbm,model,0.005,2026-03-11,2026-03-12,2026-03-18,2026-03-18,5d_HPG_lightgbm_0.0050_43,0.0769569891368756,-0.021897810218978,27.0,26.8,-0.007407407407407418,-0.014331321854988976,5,70.0,43,47
5d,HPG,lightgbm,model,0.005,2026-03-18,2026-03-19,2026-03-25,2026-03-25,5d_HPG_lightgbm_0.0050_48,0.0522533987361736,-0.0167910447761193,26.5,26.35,-0.005660377358490565,-0.012596478363463781,5,70.0,48,52
5d,HPG,lightgbm,model,0.005,2026-04-01,2026-04-02,2026-04-08,2026-04-08,5d_HPG_lightgbm_0.0050_58,0.008205084001432,0.0313075506445672,27.0,28.0,0.03703703703703698,0.02980309656941449,5,70.0,58,62
5d,HPG,lightgbm,model,0.01,2026-01-14,2026-01-15,2026-01-21,2026-01-21,5d_HPG_lightgbm_0.0100_8,0.0130922071100764,-0.0165137614678898,27.25,26.8,-0.016513761467889854,-0.023374153764575856,5,70.0,8,12
5d,HPG,lightgbm,model,0.01,2026-01-21,2026-01-22,2026-01-28,2026-01-28,5d_HPG_lightgbm_0.0100_13,0.0450666868641552,-0.0037313432835821,26.9,26.7,-0.0074349442379182396,-0.014358666599985415,5,70.0,13,17
5d,HPG,lightgbm,model,0.01,2026-01-28,2026-01-29,2026-02-04,2026-02-04,5d_HPG_lightgbm_0.0100_18,0.0122814450139994,0.0599250936329589,26.8,28.3,0.05597014925373145,0.04860413924398932,5,70.0,18,22
5d,HPG,lightgbm,model,0.01,2026-02-04,2026-02-05,2026-02-11,2026-02-11,5d_HPG_lightgbm_0.0100_23,0.0413259519175774,-0.0512367491166076,28.3,26.85,-0.051236749116607694,-0.05785492824583938,5,70.0,23,27
5d,HPG,lightgbm,model,0.01,2026-02-11,2026-02-12,2026-02-25,2026-02-25,5d_HPG_lightgbm_0.0100_28,0.0534479546762489,0.0912476722532589,27.0,29.3,0.08518518518518525,0.07761538319585148,5,70.0,28,32
5d,HPG,lightgbm,model,0.01,2026-02-25,2026-02-26,2026-03-04,2026-03-04,5d_HPG_lightgbm_0.0100_33,0.0313728289929224,-0.0546075085324232,29.5,27.7,-0.06101694915254241,-0.06756690566069612,5,70.0,33,37
5d,HPG,lightgbm,model,0.01,2026-03-04,2026-03-05,2026-03-11,2026-03-11,5d_HPG_lightgbm_0.0100_38,0.0504623605554964,-0.0108303249097473,27.95,27.4,-0.019677996422182487,-0.026516316327558354,5,70.0,38,42
5d,HPG,lightgbm,model,0.01,2026-03-11,2026-03-12,2026-03-18,2026-03-18,5d_HPG_lightgbm_0.0100_43,0.0769569891368756,-0.021897810218978,27.0,26.8,-0.007407407407407418,-0.014331321854988976,5,70.0,43,47
5d,HPG,lightgbm,model,0.01,2026-03-18,2026-03-19,2026-03-25,2026-03-25,5d_HPG_lightgbm_0.0100_48,0.0522533987361736,-0.0167910447761193,26.5,26.35,-0.005660377358490565,-0.012596478363463781,5,70.0,48,52
5d,HPG,lightgbm,model,0.02,2026-01-19,2026-01-20,2026-01-26,2026-01-26,5d_HPG_lightgbm_0.0200_11,0.0208112871772305,-0.0505415162454873,27.85,26.3,-0.05565529622980259,-0.06224265340607693,5,70.0,11,15
5d,HPG,lightgbm,model,0.02,2026-01-26,2026-01-27,2026-02-02,2026-02-02,5d_HPG_lightgbm_0.0200_16,0.0542552842952873,0.0095057034220531,26.35,26.55,0.007590132827324458,0.0005616017562817266,5,70.0,16,20
5d,HPG,lightgbm,model,0.02,2026-02-04,2026-02-05,2026-02-11,2026-02-11,5d_HPG_lightgbm_0.0200_23,0.0413259519175774,-0.0512367491166076,28.3,26.85,-0.051236749116607694,-0.05785492824583938,5,70.0,23,27
5d,HPG,lightgbm,model,0.02,2026-02-11,2026-02-12,2026-02-25,2026-02-25,5d_HPG_lightgbm_0.0200_28,0.0534479546762489,0.0912476722532589,27.0,29.3,0.08518518518518525,0.07761538319585148,5,70.0,28,32
5d,HPG,lightgbm,model,0.02,2026-02-25,2026-02-26,2026-03-04,2026-03-04,5d_HPG_lightgbm_0.0200_33,0.0313728289929224,-0.0546075085324232,29.5,27.7,-0.06101694915254241,-0.06756690566069612,5,70.0,33,37
5d,HPG,lightgbm,model,0.02,2026-03-04,2026-03-05,2026-03-11,2026-03-11,5d_HPG_lightgbm_0.0200_38,0.0504623605554964,-0.0108303249097473,27.95,27.4,-0.019677996422182487,-0.026516316327558354,5,70.0,38,42
5d,HPG,lightgbm,model,0.02,2026-03-11,2026-03-12,2026-03-18,2026-03-18,5d_HPG_lightgbm_0.0200_43,0.0769569891368756,-0.021897810218978,27.0,26.8,-0.007407407407407418,-0.014331321854988976,5,70.0,43,47
5d,HPG,lightgbm,model,0.02,2026-03-18,2026-03-19,2026-03-25,2026-03-25,5d_HPG_lightgbm_0.0200_48,0.0522533987361736,-0.0167910447761193,26.5,26.35,-0.005660377358490565,-0.012596478363463781,5,70.0,48,52
5d,HPG,momentum_continuation,benchmark,0.0,2026-01-12,2026-01-13,2026-01-19,2026-01-19,5d_HPG_momentum_continuation_0.0000_16,0.0597302504816956,0.0072727272727273,27.75,27.7,-0.0018018018018017834,-0.00876481863028955,5,70.0,6,10
5d,HPG,momentum_continuation,benchmark,0.0,2026-01-19,2026-01-20,2026-01-26,2026-01-26,5d_HPG_momentum_continuation_0.0000_31,0.0072727272727273,-0.0505415162454873,27.85,26.3,-0.05565529622980259,-0.06224265340607693,5,70.0,11,15
5d,HPG,momentum_continuation,benchmark,0.0,2026-01-29,2026-01-30,2026-02-05,2026-02-05,5d_HPG_momentum_continuation_0.0000_55,0.0093109869646181,0.0166051660516604,27.3,27.55,0.009157509157509125,0.002118044718941503,5,70.0,19,23
5d,HPG,momentum_continuation,benchmark,0.0,2026-02-05,2026-02-06,2026-02-12,2026-02-12,5d_HPG_momentum_continuation_0.0000_70,0.0166051660516604,-0.0235934664246825,27.35,26.9,-0.01645338208409519,-0.023314195562332607,5,70.0,24,28
5d,HPG,momentum_continuation,benchmark,0.0,2026-02-13,2026-02-23,2026-02-27,2026-02-27,5d_HPG_momentum_continuation_0.0000_88,0.001865671641791,0.0726256983240223,27.1,28.8,0.0627306273062731,0.055317459004186276,5,70.0,30,34
5d,HPG,momentum_continuation,benchmark,0.0,2026-02-27,2026-03-02,2026-03-06,2026-03-06,5d_HPG_momentum_continuation_0.0000_103,0.0726256983240223,-0.0538194444444444,28.2,27.25,-0.03368794326241131,-0.04042853558644033,5,70.0,35,39
5d,HPG,momentum_continuation,benchmark,0.0,2026-03-16,2026-03-17,2026-03-23,2026-03-23,5d_HPG_momentum_continuation_0.0000_136,0.0552268244575935,-0.0467289719626168,27.0,25.5,-0.05555555555555558,-0.062143608481426194,5,70.0,46,50
5d,HPG,momentum_continuation,benchmark,0.0,2026-03-27,2026-03-30,2026-04-03,2026-04-03,5d_HPG_momentum_continuation_0.0000_163,0.0231660231660231,0.0056603773584904,26.15,26.65,0.019120458891013437,0.012011497045236741,5,70.0,55,59
5d,HPG,momentum_continuation,benchmark,0.0,2026-04-03,2026-04-06,2026-04-10,2026-04-10,5d_HPG_momentum_continuation_0.0000_178,0.0056603773584904,0.050656660412758,26.65,28.0,0.05065666041275807,0.04332771509846833,5,70.0,60,64
5d,HPG,momentum_continuation,benchmark,0.005,2026-01-12,2026-01-13,2026-01-19,2026-01-19,5d_HPG_momentum_continuation_0.0050_16,0.0597302504816956,0.0072727272727273,27.75,27.7,-0.0018018018018017834,-0.00876481863028955,5,70.0,6,10
5d,HPG,momentum_continuation,benchmark,0.005,2026-01-19,2026-01-20,2026-01-26,2026-01-26,5d_HPG_momentum_continuation_0.0050_31,0.0072727272727273,-0.0505415162454873,27.85,26.3,-0.05565529622980259,-0.06224265340607693,5,70.0,11,15
5d,HPG,momentum_continuation,benchmark,0.005,2026-01-29,2026-01-30,2026-02-05,2026-02-05,5d_HPG_momentum_continuation_0.0050_55,0.0093109869646181,0.0166051660516604,27.3,27.55,0.009157509157509125,0.002118044718941503,5,70.0,19,23
5d,HPG,momentum_continuation,benchmark,0.005,2026-02-05,2026-02-06,2026-02-12,2026-02-12,5d_HPG_momentum_continuation_0.0050_70,0.0166051660516604,-0.0235934664246825,27.35,26.9,-0.01645338208409519,-0.023314195562332607,5,70.0,24,28
5d,HPG,momentum_continuation,benchmark,0.005,2026-02-23,2026-02-24,2026-03-02,2026-03-02,5d_HPG_momentum_continuation_0.0050_91,0.0280373831775699,0.0363636363636363,27.5,28.5,0.036363636363636376,0.029134393259953706,5,70.0,31,35
