frequency,model,horizon,threshold,total_rows,evaluated_rows,coverage_ratio,filtered_accuracy,passed_60pct,coverage_floor_50pct_ok,coverage_floor_40pct_ok,coverage_floor_30pct_ok,coverage_floor_20pct_ok,selected_at_50pct_floor,selected_at_40pct_floor,selected_at_30pct_floor,selected_at_20pct_floor,ticker_count,top_ticker,top1_prediction_share,top3_prediction_share,ticker_concentration_warning
hourly,lightgbm,20,0.89,4592,2746,0.5979965156794426,0.4461034231609614,False,True,True,True,True,False,False,False,False,27,SAB,0.05899490167516387,0.1656955571740714,no
hourly,lightgbm,20,0.9,4592,2659,0.5790505226480837,0.4437758555848063,False,True,True,True,True,False,False,False,False,27,SAB,0.06017299736743136,0.16923655509590071,no
hourly,random_forest,1,0.5,4580,4580,1.0,0.5611353711790393,False,True,True,True,True,False,False,False,False,27,VJC,0.04148471615720524,0.1222707423580786,no
hourly,random_forest,1,0.51,4580,4311,0.9412663755458516,0.5599628856413825,False,True,True,True,True,False,False,False,False,27,VPL,0.04244954766875435,0.12340524240315472,no
hourly,random_forest,1,0.52,4580,4040,0.8820960698689956,0.5603960396039604,False,True,True,True,True,False,False,False,False,27,VPL,0.045297029702970296,0.1264851485148515,no
hourly,random_forest,1,0.53,4580,3789,0.8272925764192139,0.5676959619952494,False,True,True,True,True,False,False,False,False,27,VPL,0.047505938242280284,0.12984956452889945,no
hourly,random_forest,1,0.54,4580,3461,0.7556768558951965,0.5709332562843109,False,True,True,True,True,False,False,False,False,27,VPL,0.05171915631320428,0.1375325050563421,no
hourly,random_forest,1,0.55,4580,3203,0.6993449781659389,0.5766468935373088,False,True,True,True,True,False,False,False,False,27,VPL,0.0555729004058695,0.14330315329378707,no
hourly,random_forest,1,0.56,4580,2951,0.6443231441048035,0.5814977973568282,False,True,True,True,True,False,False,False,False,27,VPL,0.05930193154862758,0.15045747204337512,no
hourly,random_forest,1,0.57,4580,2688,0.5868995633187772,0.5885416666666666,False,True,True,True,True,True,False,False,False,27,VPL,0.06398809523809523,0.15848214285714285,no
hourly,random_forest,1,0.58,4580,2451,0.5351528384279476,0.587515299877601,False,True,True,True,True,False,False,False,False,27,VPL,0.06813545491636067,0.16401468788249693,no
hourly,random_forest,1,0.59,4580,2209,0.48231441048034934,0.593481213218651,False,False,True,True,True,False,False,False,False,27,VPL,0.07378904481665913,0.17157084653689453,no
hourly,random_forest,1,0.6,4580,1966,0.42925764192139737,0.6027466937945066,True,False,True,True,True,False,True,False,False,27,VPL,0.07731434384537131,0.1770091556459817,no
hourly,random_forest,1,0.61,4580,1742,0.3803493449781659,0.6107921928817451,True,False,False,True,True,False,False,False,False,27,VPL,0.08495981630309989,0.19115958668197475,no
hourly,random_forest,1,0.62,4580,1526,0.3331877729257642,0.617300131061599,True,False,False,True,True,False,False,True,False,27,VPL,0.09239842726081259,0.20117955439056356,no
hourly,random_forest,1,0.63,4580,1334,0.29126637554585155,0.618440779610195,True,False,False,False,True,False,False,False,False,27,VPL,0.10194902548725637,0.21739130434782608,no
hourly,random_forest,1,0.64,4580,1150,0.25109170305676853,0.6173913043478261,True,False,False,False,True,False,False,False,False,27,VPL,0.11043478260869566,0.23652173913043478,no
hourly,random_forest,1,0.65,4580,996,0.21746724890829694,0.6295180722891566,True,False,False,False,True,False,False,False,False,27,VPL,0.12349397590361445,0.2570281124497992,no
hourly,random_forest,1,0.66,4580,843,0.18406113537117905,0.6358244365361803,True,False,False,False,False,False,False,False,False,27,VPL,0.13048635824436536,0.2823250296559905,no
hourly,random_forest,1,0.67,4580,729,0.1591703056768559,0.6419753086419753,True,False,False,False,False,False,False,False,False,27,VPL,0.13443072702331962,0.29218106995884774,no
hourly,random_forest,1,0.68,4580,625,0.13646288209606988,0.6544,True,False,False,False,False,False,False,False,False,27,VPL,0.1376,0.3056,no
hourly,random_forest,1,0.69,4580,537,0.11724890829694323,0.6666666666666666,True,False,False,False,False,False,False,False,False,27,VPL,0.1378026070763501,0.3221601489757914,no
hourly,random_forest,1,0.7,4580,465,0.10152838427947598,0.6688172043010753,True,False,False,False,False,False,False,False,False,26,VPL,0.13763440860215054,0.33763440860215055,no
hourly,random_forest,1,0.71,4580,374,0.0816593886462882,0.679144385026738,True,False,False,False,False,False,False,False,False,26,VPL,0.13903743315508021,0.36363636363636365,no
hourly,random_forest,1,0.72,4580,302,0.06593886462882097,0.6788079470198676,True,False,False,False,False,False,False,False,False,26,SSB,0.16225165562913907,0.39403973509933776,no
hourly,random_forest,1,0.73,4580,246,0.053711790393013104,0.6788617886178862,True,False,False,False,False,False,False,False,False,26,SSB,0.17479674796747968,0.43089430894308944,no
hourly,random_forest,1,0.74,4580,197,0.043013100436681224,0.6903553299492385,True,False,False,False,False,False,False,False,False,23,SSB,0.19796954314720813,0.45685279187817257,no
hourly,random_forest,1,0.75,4580,156,0.03406113537117904,0.717948717948718,True,False,False,False,False,False,False,False,False,23,SSB,0.23076923076923078,0.4935897435897436,no
hourly,random_forest,1,0.76,4580,129,0.02816593886462882,0.7596899224806202,True,False,False,False,False,False,False,False,False,22,SSB,0.24031007751937986,0.49612403100775193,no
hourly,random_forest,1,0.77,4580,99,0.021615720524017466,0.7575757575757576,True,False,False,False,False,False,False,False,False,19,SSB,0.2727272727272727,0.5151515151515151,no
hourly,random_forest,1,0.78,4580,76,0.016593886462882096,0.7631578947368421,True,False,False,False,False,False,False,False,False,17,SSB,0.34210526315789475,0.5657894736842105,no
hourly,random_forest,1,0.79,4580,63,0.013755458515283843,0.7301587301587301,True,False,False,False,False,False,False,False,False,13,SSB,0.3333333333333333,0.5873015873015873,no
hourly,random_forest,1,0.8,4580,45,0.009825327510917031,0.6666666666666666,True,False,False,False,False,False,False,False,False,9,SSB,0.4,0.6888888888888889,yes
hourly,random_forest,1,0.81,4580,27,0.0058951965065502186,0.6296296296296297,True,False,False,False,False,False,False,False,False,5,SSB,0.4444444444444444,0.8148148148148148,yes
hourly,random_forest,1,0.82,4580,20,0.004366812227074236,0.6,True,False,False,False,False,False,False,False,False,5,SSB,0.45,0.8,yes
hourly,random_forest,1,0.83,4580,13,0.0028384279475982535,0.46153846153846156,False,False,False,False,False,False,False,False,False,4,SSB,0.5384615384615384,0.9230769230769231,yes
hourly,random_forest,1,0.84,4580,10,0.002183406113537118,0.5,False,False,False,False,False,False,False,False,False,4,SSB,0.6,0.9,yes
hourly,random_forest,1,0.85,4580,6,0.0013100436681222707,0.6666666666666666,True,False,False,False,False,False,False,False,False,3,SSB,0.6666666666666666,1.0,yes
hourly,random_forest,1,0.86,4580,5,0.001091703056768559,0.8,True,False,False,False,False,False,False,False,False,2,SSB,0.8,1.0,yes
hourly,random_forest,1,0.87,4580,3,0.0006550218340611354,0.6666666666666666,True,False,False,False,False,False,False,False,False,1,SSB,1.0,1.0,yes
hourly,random_forest,1,0.88,4580,2,0.0004366812227074236,0.5,False,False,False,False,False,False,False,False,False,1,SSB,1.0,1.0,yes
hourly,random_forest,1,0.89,4580,1,0.0002183406113537118,1.0,True,False,False,False,False,False,False,False,False,1,SSB,1.0,1.0,yes
hourly,random_forest,1,0.9,4580,1,0.0002183406113537118,1.0,True,False,False,False,False,False,False,False,False,1,SSB,1.0,1.0,yes
hourly,random_forest,4,0.5,4888,4888,1.0,0.5192307692307693,False,True,True,True,True,False,False,False,False,27,GAS,0.03887070376432079,0.1164075286415712,no
hourly,random_forest,4,0.51,4888,4635,0.948240589198036,0.5221143473570659,False,True,True,True,True,False,False,False,False,27,GAS,0.040129449838187704,0.11887810140237325,no
hourly,random_forest,4,0.52,4888,4364,0.8927986906710311,0.5265811182401466,False,True,True,True,True,False,False,False,False,27,GAS,0.04170485792850596,0.12305224564619616,no
hourly,random_forest,4,0.53,4888,4114,0.8416530278232406,0.5264948954788528,False,True,True,True,True,False,False,False,False,27,GAS,0.04302382109868741,0.1278561011181332,no
hourly,random_forest,4,0.54,4888,3878,0.7933715220949263,0.5263022176379577,False,True,True,True,True,False,False,False,False,27,GAS,0.04512635379061372,0.1328004125838061,no
hourly,random_forest,4,0.55,4888,3624,0.7414075286415712,0.5278697571743929,False,True,True,True,True,False,False,False,False,27,GAS,0.04718543046357616,0.1390728476821192,no
hourly,random_forest,4,0.56,4888,3386,0.6927168576104746,0.5277613703484938,False,True,True,True,True,False,False,False,False,27,GAS,0.049616066154754876,0.14559952746603663,no
hourly,random_forest,4,0.57,4888,3155,0.6454582651391162,0.5290015847860539,False,True,True,True,True,False,False,False,False,27,VPL,0.05229793977812995,0.15277337559429477,no
hourly,random_forest,4,0.58,4888,2905,0.5943126022913257,0.5287435456110154,False,True,True,True,True,False,False,False,False,27,VPL,0.05645438898450947,0.1604130808950086,no
hourly,random_forest,4,0.59,4888,2690,0.5503273322422259,0.5315985130111525,False,True,True,True,True,False,False,False,False,27,VPL,0.05985130111524164,0.1657992565055762,no
hourly,random_forest,4,0.6,4888,2477,0.5067512274959084,0.5324989907145741,False,True,True,True,True,False,False,False,False,27,VPL,0.06378683891804603,0.17521194993944286,no
hourly,random_forest,4,0.61,4888,2268,0.46399345335515546,0.5326278659611993,False,False,True,True,True,False,False,False,False,27,VPL,0.06922398589065255,0.18562610229276896,no
hourly,random_forest,4,0.62,4888,2095,0.42860065466448444,0.5312649164677804,False,False,True,True,True,False,False,False,False,27,VPL,0.07446300715990453,0.19809069212410502,no
hourly,random_forest,4,0.63,4888,1921,0.39300327332242224,0.5299323269130661,False,False,False,True,True,False,False,False,False,27,VPL,0.07964601769911504,0.2108276939094222,no
hourly,random_forest,4,0.64,4888,1763,0.36067921440261863,0.5320476460578559,False,False,False,True,True,False,False,False,False,27,VPL,0.08564946114577425,0.22404991491775383,no
hourly,random_forest,4,0.65,4888,1592,0.32569558101472995,0.5301507537688442,False,False,False,True,True,False,False,False,False,27,VPL,0.09296482412060302,0.23869346733668342,no
hourly,random_forest,4,0.66,4888,1462,0.2990998363338789,0.5246238030095759,False,False,False,False,True,False,False,False,False,27,VPL,0.09712722298221614,0.25102599179206564,no
hourly,random_forest,4,0.67,4888,1318,0.26963993453355156,0.5288315629742033,False,False,False,False,True,False,False,False,False,27,VPL,0.1062215477996965,0.26631259484066766,no
hourly,random_forest,4,0.68,4888,1189,0.24324877250409166,0.5315391084945332,False,False,False,False,True,False,False,False,False,27,VPL,0.1152228763666947,0.2851135407905803,no
hourly,random_forest,4,0.69,4888,1084,0.22176759410801963,0.5322878228782287,False,False,False,False,True,False,False,False,False,26,VPL,0.12177121771217712,0.30350553505535055,no
hourly,random_forest,4,0.7,4888,955,0.19537643207855973,0.5340314136125655,False,False,False,False,False,False,False,False,False,26,VPL,0.12984293193717278,0.32774869109947646,no
hourly,random_forest,4,0.71,4888,845,0.17287234042553193,0.5313609467455621,False,False,False,False,False,False,False,False,False,26,GAS,0.13846153846153847,0.3526627218934911,no
hourly,random_forest,4,0.72,4888,737,0.15077741407528641,0.5251017639077341,False,False,False,False,False,False,False,False,False,26,GAS,0.15061058344640435,0.378561736770692,no
hourly,random_forest,4,0.73,4888,637,0.13031914893617022,0.543171114599686,False,False,False,False,False,False,False,False,False,26,GAS,0.1664050235478807,0.4050235478806907,no
hourly,random_forest,4,0.74,4888,553,0.1131342062193126,0.5280289330922242,False,False,False,False,False,False,False,False,False,25,GAS,0.17902350813743217,0.4321880650994575,no
hourly,random_forest,4,0.75,4888,465,0.09513093289689034,0.5182795698924731,False,False,False,False,False,False,False,False,False,25,GAS,0.1870967741935484,0.43870967741935485,no
hourly,random_forest,4,0.76,4888,404,0.08265139116202946,0.4975247524752475,False,False,False,False,False,False,False,False,False,25,GAS,0.20297029702970298,0.46782178217821785,no
hourly,random_forest,4,0.77,4888,347,0.07099018003273322,0.48703170028818443,False,False,False,False,False,False,False,False,False,25,GAS,0.20461095100864554,0.4783861671469741,no
hourly,random_forest,4,0.78,4888,295,0.0603518821603928,0.4745762711864407,False,False,False,False,False,False,False,False,False,24,VPL,0.21694915254237288,0.5016949152542373,no
hourly,random_forest,4,0.79,4888,238,0.04869067103109656,0.4579831932773109,False,False,False,False,False,False,False,False,False,21,VPL,0.23529411764705882,0.5462184873949579,no
hourly,random_forest,4,0.8,4888,198,0.04050736497545008,0.45454545454545453,False,False,False,False,False,False,False,False,False,21,GAS,0.23737373737373738,0.5757575757575758,no
hourly,random_forest,4,0.81,4888,149,0.030482815057283143,0.44966442953020136,False,False,False,False,False,False,False,False,False,19,VPL,0.2684563758389262,0.6040268456375839,yes
hourly,random_forest,4,0.82,4888,114,0.023322422258592473,0.45614035087719296,False,False,False,False,False,False,False,False,False,15,VPL,0.2894736842105263,0.6403508771929824,yes
hourly,random_forest,4,0.83,4888,95,0.019435351882160393,0.45263157894736844,False,False,False,False,False,False,False,False,False,13,VPL,0.3157894736842105,0.6631578947368421,yes
hourly,random_forest,4,0.84,4888,68,0.013911620294599018,0.4264705882352941,False,False,False,False,False,False,False,False,False,11,VPL,0.36764705882352944,0.7352941176470589,yes
hourly,random_forest,4,0.85,4888,54,0.01104746317512275,0.4074074074074074,False,False,False,False,False,False,False,False,False,10,VPL,0.37037037037037035,0.7037037037037037,yes
hourly,random_forest,4,0.86,4888,40,0.008183306055646482,0.425,False,False,False,False,False,False,False,False,False,9,VPL,0.4,0.725,yes
hourly,random_forest,4,0.87,4888,25,0.005114566284779051,0.44,False,False,False,False,False,False,False,False,False,6,VPL,0.48,0.84,yes
hourly,random_forest,4,0.88,4888,14,0.0028641571194762683,0.21428571428571427,False,False,False,False,False,False,False,False,False,4,VPL,0.5,0.9285714285714286,yes
hourly,random_forest,4,0.89,4888,3,0.0006137479541734861,0.3333333333333333,False,False,False,False,False,False,False,False,False,2,VPB,0.6666666666666666,1.0,yes
hourly,random_forest,4,0.9,4888,2,0.0004091653027823241,0.5,False,False,False,False,False,False,False,False,False,1,VPB,1.0,1.0,yes
hourly,random_forest,8,0.5,4879,4879,1.0,0.5140397622463619,False,True,True,True,True,False,False,False,False,27,GVR,0.03812256609961057,0.11436769829883173,no
hourly,random_forest,8,0.51,4879,4707,0.9647468743594999,0.5132780964520927,False,True,True,True,True,False,False,False,False,27,VPL,0.03930316549819418,0.11663479923518165,no
hourly,random_forest,8,0.52,4879,4478,0.9178110268497643,0.5138454667262171,False,True,True,True,True,False,False,False,False,27,VPL,0.04108977221974096,0.12081286288521662,no
hourly,random_forest,8,0.53,4879,4287,0.8786636605861857,0.5131793795194775,False,True,True,True,True,False,False,False,False,27,VPL,0.04292045719617448,0.1245626312106368,no
hourly,random_forest,8,0.54,4879,4089,0.8380815740930518,0.5155294693078992,False,True,True,True,True,False,False,False,False,27,VPL,0.04450966006358523,0.12961604304230864,no
hourly,random_forest,8,0.55,4879,3901,0.7995490879278541,0.5170469110484491,False,True,True,True,True,False,False,False,False,27,VPL,0.04588567034093822,0.1340681876441938,no
hourly,random_forest,8,0.56,4879,3687,0.7556876409100225,0.5174938974776241,False,True,True,True,True,False,False,False,False,27,VPL,0.04800650935720097,0.14022240303770003,no
hourly,random_forest,8,0.57,4879,3478,0.712850994056159,0.5143760782058654,False,True,True,True,True,False,False,False,False,27,VPL,0.04974123059229442,0.14577343300747556,no
hourly,random_forest,8,0.58,4879,3303,0.6769829883172781,0.5131698455949137,False,True,True,True,True,False,False,False,False,27,VPL,0.051771117166212535,0.15077202543142598,no
hourly,random_forest,8,0.59,4879,3137,0.6429596228735397,0.5125916480714058,False,True,True,True,True,False,False,False,False,27,VPL,0.05419190309212624,0.15620019126554033,no
hourly,random_forest,8,0.6,4879,2936,0.601762656282025,0.5126021798365122,False,True,True,True,True,False,False,False,False,27,VPL,0.05722070844686648,0.1638283378746594,no
hourly,random_forest,8,0.61,4879,2757,0.5650748104119697,0.5132390279289082,False,True,True,True,True,False,False,False,False,27,VPL,0.06021037359448676,0.171563293434893,no
hourly,random_forest,8,0.62,4879,2608,0.5345357655257225,0.5107361963190185,False,True,True,True,True,False,False,False,False,27,VPL,0.06365030674846625,0.17753067484662577,no
hourly,random_forest,8,0.63,4879,2428,0.4976429596228735,0.5164744645799012,False,False,True,True,True,False,False,False,False,27,VPL,0.06836902800658978,0.18657331136738056,no
hourly,random_forest,8,0.64,4879,2271,0.46546423447427754,0.5151915455746368,False,False,True,True,True,False,False,False,False,27,VPL,0.07309555261999119,0.1928665785997358,no
hourly,random_forest,8,0.65,4879,2107,0.43185078909612623,0.5083056478405316,False,False,True,True,True,False,False,False,False,27,VPL,0.07783578547698149,0.2026578073089701,no
hourly,random_forest,8,0.66,4879,1952,0.40008198401311745,0.5051229508196722,False,False,True,True,True,False,False,False,False,27,VPL,0.08299180327868852,0.2151639344262295,no
hourly,random_forest,8,0.67,4879,1804,0.3697478991596639,0.5016629711751663,False,False,False,True,True,False,False,False,False,27,VPL,0.08980044345898004,0.22893569844789358,no
hourly,random_forest,8,0.68,4879,1675,0.3433080549292888,0.5032835820895523,False,False,False,True,True,False,False,False,False,27,VPL,0.09492537313432836,0.23940298507462687,no
hourly,random_forest,8,0.69,4879,1541,0.3158434105349457,0.5022712524334848,False,False,False,True,True,False,False,False,False,27,VPL,0.10188189487345879,0.2537313432835821,no
hourly,random_forest,8,0.7,4879,1430,0.2930928468948555,0.5013986013986014,False,False,False,False,True,False,False,False,False,27,VPL,0.1076923076923077,0.26433566433566436,no
hourly,random_forest,8,0.71,4879,1310,0.26849764295962286,0.49694656488549616,False,False,False,False,True,False,False,False,False,27,VPL,0.11526717557251909,0.2786259541984733,no
hourly,random_forest,8,0.72,4879,1191,0.24410739905718384,0.49622166246851385,False,False,False,False,True,False,False,False,False,26,VPL,0.12342569269521411,0.2963895885810244,no
hourly,random_forest,8,0.73,4879,1072,0.21971715515474483,0.49533582089552236,False,False,False,False,True,False,False,False,False,25,VPL,0.13152985074626866,0.31343283582089554,no
hourly,random_forest,8,0.74,4879,972,0.1992211518753843,0.49794238683127573,False,False,False,False,False,False,False,False,False,25,VPL,0.14094650205761317,0.33127572016460904,no
hourly,random_forest,8,0.75,4879,847,0.17360114777618366,0.4946871310507674,False,False,False,False,False,False,False,False,False,25,VPL,0.15702479338842976,0.3565525383707202,no
hourly,random_forest,8,0.76,4879,757,0.15515474482475916,0.4914134742404227,False,False,False,False,False,False,False,False,False,25,VPL,0.166446499339498,0.3751651254953765,no
hourly,random_forest,8,0.77,4879,666,0.1365033818405411,0.4924924924924925,False,False,False,False,False,False,False,False,False,25,VPL,0.16966966966966968,0.3813813813813814,no
hourly,random_forest,8,0.78,4879,571,0.1170321787251486,0.4973730297723292,False,False,False,False,False,False,False,False,False,25,VPL,0.18739054290718038,0.3957968476357268,no
hourly,random_forest,8,0.79,4879,490,0.10043041606886657,0.48775510204081635,False,False,False,False,False,False,False,False,False,24,VPL,0.20612244897959184,0.41020408163265304,no
hourly,random_forest,8,0.8,4879,424,0.08690305390448863,0.4882075471698113,False,False,False,False,False,False,False,False,False,22,VPL,0.2240566037735849,0.43160377358490565,no
hourly,random_forest,8,0.81,4879,366,0.07501537200245952,0.4808743169398907,False,False,False,False,False,False,False,False,False,22,VPL,0.24043715846994534,0.44808743169398907,no
hourly,random_forest,8,0.82,4879,300,0.06148800983808157,0.4666666666666667,False,False,False,False,False,False,False,False,False,18,VPL,0.2633333333333333,0.48333333333333334,no
hourly,random_forest,8,0.83,4879,247,0.0506251281000205,0.4777327935222672,False,False,False,False,False,False,False,False,False,17,VPL,0.27125506072874495,0.5222672064777328,no
hourly,random_forest,8,0.84,4879,205,0.04201680672268908,0.4585365853658537,False,False,False,False,False,False,False,False,False,16,VPL,0.2975609756097561,0.551219512195122,no
hourly,random_forest,8,0.85,4879,151,0.03094896495183439,0.4370860927152318,False,False,False,False,False,False,False,False,False,16,VPL,0.36423841059602646,0.609271523178808,yes
hourly,random_forest,8,0.86,4879,116,0.02377536380405821,0.41379310344827586,False,False,False,False,False,False,False,False,False,15,VPL,0.41379310344827586,0.6724137931034483,yes
hourly,random_forest,8,0.87,4879,96,0.019676163148186102,0.4166666666666667,False,False,False,False,False,False,False,False,False,14,VPL,0.4791666666666667,0.7395833333333334,yes
hourly,random_forest,8,0.88,4879,72,0.014757122361139578,0.3888888888888889,False,False,False,False,False,False,False,False,False,11,VPL,0.5555555555555556,0.8194444444444444,yes
hourly,random_forest,8,0.89,4879,50,0.010248001639680262,0.36,False,False,False,False,False,False,False,False,False,8,VPL,0.62,0.88,yes
hourly,random_forest,8,0.9,4879,40,0.00819840131174421,0.4,False,False,False,False,False,False,False,False,False,7,VPL,0.625,0.9,yes
hourly,random_forest,20,0.5,4592,4592,1.0,0.45513937282229966,False,True,True,True,True,False,False,False,False,27,VIC,0.038109756097560975,0.11389372822299651,no
hourly,random_forest,20,0.51,4592,4458,0.9708188153310104,0.45334230596680125,False,True,True,True,True,False,False,False,False,27,VPL,0.039030955585464336,0.11619560340960072,no
hourly,random_forest,20,0.52,4592,4322,0.9412020905923345,0.44979176307265156,False,True,True,True,True,False,False,False,False,27,GAS,0.04002776492364646,0.11962054604349838,no
hourly,random_forest,20,0.53,4592,4195,0.9135452961672473,0.4474374255065554,False,True,True,True,True,False,False,False,False,27,VPL,0.04123957091775924,0.12252681764004768,no
hourly,random_forest,20,0.54,4592,4056,0.8832752613240418,0.4484714003944773,False,True,True,True,True,False,False,False,False,27,VPL,0.04265285996055227,0.125,no
hourly,random_forest,20,0.55,4592,3955,0.8612804878048781,0.4498103666245259,False,True,True,True,True,False,False,False,False,27,VPL,0.04374209860935525,0.12718078381795195,no
hourly,random_forest,20,0.56,4592,3837,0.8355836236933798,0.44670315350534273,False,True,True,True,True,False,False,False,False,27,VPL,0.04508730779254626,0.13031013812874642,no
hourly,random_forest,20,0.57,4592,3723,0.8107578397212544,0.44533977974751543,False,True,True,True,True,False,False,False,False,27,VPL,0.046467902229384905,0.13295729250604352,no
hourly,random_forest,20,0.58,4592,3603,0.7846254355400697,0.4432417429919511,False,True,True,True,True,False,False,False,False,27,VPL,0.04773799611434915,0.13627532611712462,no
hourly,random_forest,20,0.59,4592,3488,0.759581881533101,0.43950688073394495,False,True,True,True,True,False,False,False,False,27,VPL,0.04931192660550459,0.1404816513761468,no
hourly,random_forest,20,0.6,4592,3346,0.7286585365853658,0.44052600119545726,False,True,True,True,True,False,False,False,False,27,VPL,0.05140466228332337,0.14554692169754932,no
hourly,random_forest,20,0.61,4592,3225,0.702308362369338,0.4421705426356589,False,True,True,True,True,False,False,False,False,27,VPL,0.05333333333333334,0.14914728682170542,no
hourly,random_forest,20,0.62,4592,3104,0.6759581881533101,0.43911082474226804,False,True,True,True,True,False,False,False,False,27,VPL,0.055412371134020616,0.15270618556701032,no
hourly,random_forest,20,0.63,4592,2964,0.6454703832752613,0.4409581646423752,False,True,True,True,True,False,False,False,False,27,VPL,0.058029689608636977,0.1572199730094467,no
hourly,random_forest,20,0.64,4592,2836,0.617595818815331,0.4418194640338505,False,True,True,True,True,False,False,False,False,27,VPL,0.06064880112834979,0.16361071932299012,no
hourly,random_forest,20,0.65,4592,2703,0.5886324041811847,0.4476507584165742,False,True,True,True,True,False,False,False,False,27,VPL,0.06289308176100629,0.16981132075471697,no
hourly,random_forest,20,0.66,4592,2559,0.5572735191637631,0.45095740523642047,False,True,True,True,True,False,False,False,False,27,VPL,0.06643220007815553,0.17624071903087143,no
hourly,random_forest,20,0.67,4592,2423,0.5276567944250871,0.4527445315724309,False,True,True,True,True,False,False,False,False,27,VPL,0.06974824597606273,0.18283120099050765,no
hourly,random_forest,20,0.68,4592,2302,0.5013066202090593,0.45178105994787143,False,True,True,True,True,False,False,False,False,27,VPL,0.07298001737619461,0.1902693310165074,no
hourly,random_forest,20,0.69,4592,2176,0.4738675958188153,0.4462316176470588,False,False,True,True,True,False,False,False,False,27,VPL,0.07674632352941177,0.19806985294117646,no
hourly,random_forest,20,0.7,4592,2063,0.4492595818815331,0.4440135724672807,False,False,True,True,True,False,False,False,False,27,VPL,0.08046534173533688,0.2035870092098885,no
hourly,random_forest,20,0.71,4592,1948,0.42421602787456447,0.43737166324435317,False,False,True,True,True,False,False,False,False,27,VPL,0.08521560574948665,0.21098562628336756,no
hourly,random_forest,20,0.72,4592,1821,0.39655923344947736,0.43767160900604063,False,False,False,True,True,False,False,False,False,27,VPL,0.09060955518945635,0.2158154859967051,no
hourly,random_forest,20,0.73,4592,1725,0.3756533101045296,0.43594202898550727,False,False,False,True,True,False,False,False,False,27,VPL,0.09565217391304348,0.22376811594202897,no
hourly,random_forest,20,0.74,4592,1630,0.3549651567944251,0.4343558282208589,False,False,False,True,True,False,False,False,False,27,VPL,0.10061349693251534,0.23067484662576687,no
hourly,random_forest,20,0.75,4592,1531,0.33340592334494773,0.4356629653821032,False,False,False,True,True,False,False,False,False,27,VPL,0.10711952971913782,0.23840627041149576,no
hourly,random_forest,20,0.76,4592,1434,0.3122822299651568,0.43375174337517436,False,False,False,True,True,False,False,False,False,27,VPL,0.11227336122733612,0.24616457461645747,no
hourly,random_forest,20,0.77,4592,1348,0.2935540069686411,0.4317507418397626,False,False,False,False,True,False,False,False,False,27,VPL,0.11869436201780416,0.25667655786350146,no
hourly,random_forest,20,0.78,4592,1250,0.272212543554007,0.432,False,False,False,False,True,False,False,False,False,27,VPL,0.1264,0.2648,no
hourly,random_forest,20,0.79,4592,1170,0.2547909407665505,0.4393162393162393,False,False,False,False,True,False,False,False,False,26,VPL,0.13504273504273503,0.27863247863247864,no
hourly,random_forest,20,0.8,4592,1082,0.23562717770034844,0.4399260628465804,False,False,False,False,True,False,False,False,False,25,VPL,0.14325323475046212,0.2929759704251386,no
hourly,random_forest,20,0.81,4592,1015,0.22103658536585366,0.4433497536945813,False,False,False,False,True,False,False,False,False,25,VPL,0.15073891625615762,0.30344827586206896,no
hourly,random_forest,20,0.82,4592,934,0.203397212543554,0.44325481798715205,False,False,False,False,True,False,False,False,False,25,VPL,0.16167023554603854,0.3158458244111349,no
hourly,random_forest,20,0.83,4592,863,0.1879355400696864,0.44380069524913096,False,False,False,False,False,False,False,False,False,25,VPL,0.17149478563151796,0.3325608342989571,no
hourly,random_forest,20,0.84,4592,798,0.17378048780487804,0.4348370927318296,False,False,False,False,False,False,False,False,False,25,VPL,0.18170426065162906,0.3508771929824561,no
hourly,random_forest,20,0.85,4592,718,0.1563588850174216,0.42479108635097496,False,False,False,False,False,False,False,False,False,24,VPL,0.1935933147632312,0.3732590529247911,no
hourly,random_forest,20,0.86,4592,635,0.13828397212543553,0.4188976377952756,False,False,False,False,False,False,False,False,False,23,VPL,0.2141732283464567,0.4,no
hourly,random_forest,20,0.87,4592,558,0.12151567944250871,0.40860215053763443,False,False,False,False,False,False,False,False,False,22,VPL,0.23297491039426524,0.4229390681003584,no
hourly,random_forest,20,0.88,4592,487,0.10605400696864112,0.4004106776180698,False,False,False,False,False,False,False,False,False,21,VPL,0.25667351129363447,0.45790554414784396,no
hourly,random_forest,20,0.89,4592,412,0.0897212543554007,0.4077669902912621,False,False,False,False,False,False,False,False,False,19,VPL,0.28398058252427183,0.49514563106796117,no
hourly,random_forest,20,0.9,4592,351,0.07643728222996515,0.4045584045584046,False,False,False,False,False,False,False,False,False,17,VPL,0.3162393162393162,0.5384615384615384,no
hourly,stacking,1,0.5,4580,4580,1.0,0.5524017467248908,False,True,True,True,True,False,False,False,False,27,VJC,0.04148471615720524,0.1222707423580786,no
hourly,stacking,1,0.51,4580,4369,0.9539301310043669,0.5566491187914855,False,True,True,True,True,False,False,False,False,27,VJC,0.0434882124055848,0.12680247196154726,no
hourly,stacking,1,0.52,4580,4151,0.9063318777292576,0.5601059985545651,False,True,True,True,True,False,False,False,False,27,VJC,0.0457721031076849,0.13346181642977595,no
hourly,stacking,1,0.53,4580,3947,0.8617903930131005,0.5632125665062072,False,True,True,True,True,False,False,False,False,27,VJC,0.04813782619711173,0.14035976691157842,no
