index_code,chunk_start,chunk_end,granularity,provider,source,success,rows,exception_type,exception_message
VNINDEX,2021-11-29,2021-11-29,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-29,2021-11-29,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-29,2021-11-29,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b7e250 state=finished raised ValueError>]
VNINDEX,2021-11-29,2021-11-29,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03b9bb50 state=finished raised ValueError>]
VNINDEX,2021-11-29,2021-11-29,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c82550 state=finished raised ValueError>]
VNINDEX,2021-11-28,2021-11-28,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-28,2021-11-28,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-28,2021-11-28,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c210d0 state=finished raised ConnectionError>]
VNINDEX,2021-11-28,2021-11-28,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03b9a450 state=finished raised ValueError>]
VNINDEX,2021-11-28,2021-11-28,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c221d0 state=finished raised ValueError>]
VNINDEX,2021-11-27,2021-11-27,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-27,2021-11-27,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-27,2021-11-27,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c301d0 state=finished raised ValueError>]
VNINDEX,2021-11-27,2021-11-27,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c311d0 state=finished raised ValueError>]
VNINDEX,2021-11-27,2021-11-27,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c32ed0 state=finished raised ValueError>]
VNINDEX,2021-11-26,2021-11-26,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-26,2021-11-26,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-26,2021-11-26,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b7dfd0 state=finished raised ConnectionError>]
VNINDEX,2021-11-26,2021-11-26,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03b9b750 state=finished raised ValueError>]
VNINDEX,2021-11-26,2021-11-26,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b9b2d0 state=finished raised ValueError>]
VNINDEX,2021-11-21,2021-11-25,5day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-21,2021-11-25,5day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-21,2021-11-25,5day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c33f50 state=finished raised ConnectionError>]
VNINDEX,2021-11-21,2021-11-25,5day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c316d0 state=finished raised ValueError>]
VNINDEX,2021-11-21,2021-11-25,5day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b986d0 state=finished raised ValueError>]
VNINDEX,2021-11-25,2021-11-25,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-25,2021-11-25,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-25,2021-11-25,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b7d2d0 state=finished raised ValueError>]
VNINDEX,2021-11-25,2021-11-25,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03b7d9d0 state=finished raised ValueError>]
VNINDEX,2021-11-25,2021-11-25,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b1ead0 state=finished raised ValueError>]
VNINDEX,2021-11-24,2021-11-24,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-24,2021-11-24,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-24,2021-11-24,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b9aed0 state=finished raised ValueError>]
VNINDEX,2021-11-24,2021-11-24,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03b7d6d0 state=finished raised ValueError>]
VNINDEX,2021-11-24,2021-11-24,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c32a50 state=finished raised ValueError>]
VNINDEX,2021-11-23,2021-11-23,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-23,2021-11-23,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-23,2021-11-23,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c20350 state=finished raised ValueError>]
VNINDEX,2021-11-23,2021-11-23,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c21050 state=finished raised ValueError>]
VNINDEX,2021-11-23,2021-11-23,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c21550 state=finished raised ValueError>]
VNINDEX,2021-11-22,2021-11-22,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-22,2021-11-22,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-22,2021-11-22,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b1e950 state=finished raised ValueError>]
VNINDEX,2021-11-22,2021-11-22,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03b1ed50 state=finished raised ValueError>]
VNINDEX,2021-11-22,2021-11-22,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c313d0 state=finished raised ValueError>]
VNINDEX,2021-11-21,2021-11-21,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-21,2021-11-21,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-21,2021-11-21,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c22950 state=finished raised ConnectionError>]
VNINDEX,2021-11-21,2021-11-21,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c22350 state=finished raised ValueError>]
VNINDEX,2021-11-21,2021-11-21,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b9b850 state=finished raised ValueError>]
VNINDEX,2021-11-16,2021-11-20,5day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-16,2021-11-20,5day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-16,2021-11-20,5day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c32b50 state=finished raised ValueError>]
VNINDEX,2021-11-16,2021-11-20,5day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c303d0 state=finished raised ValueError>]
VNINDEX,2021-11-16,2021-11-20,5day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c32450 state=finished raised ValueError>]
VNINDEX,2021-11-20,2021-11-20,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-20,2021-11-20,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-20,2021-11-20,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c21a50 state=finished raised ValueError>]
VNINDEX,2021-11-20,2021-11-20,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c21d50 state=finished raised ValueError>]
VNINDEX,2021-11-20,2021-11-20,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c23dd0 state=finished raised ValueError>]
VNINDEX,2021-11-19,2021-11-19,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-19,2021-11-19,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-19,2021-11-19,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b1e550 state=finished raised ConnectionError>]
VNINDEX,2021-11-19,2021-11-19,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c32f50 state=finished raised ValueError>]
VNINDEX,2021-11-19,2021-11-19,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c313d0 state=finished raised ValueError>]
VNINDEX,2021-11-18,2021-11-18,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-18,2021-11-18,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-18,2021-11-18,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b98ed0 state=finished raised ValueError>]
VNINDEX,2021-11-18,2021-11-18,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03b9bb50 state=finished raised ValueError>]
VNINDEX,2021-11-18,2021-11-18,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b9a6d0 state=finished raised ValueError>]
VNINDEX,2021-11-17,2021-11-17,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-17,2021-11-17,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-17,2021-11-17,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c32750 state=finished raised ValueError>]
VNINDEX,2021-11-17,2021-11-17,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c306d0 state=finished raised ValueError>]
VNINDEX,2021-11-17,2021-11-17,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b7d9d0 state=finished raised ValueError>]
VNINDEX,2021-11-16,2021-11-16,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-16,2021-11-16,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-16,2021-11-16,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c222d0 state=finished raised ValueError>]
VNINDEX,2021-11-16,2021-11-16,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c233d0 state=finished raised ValueError>]
VNINDEX,2021-11-16,2021-11-16,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c20fd0 state=finished raised ValueError>]
VNINDEX,2021-11-11,2021-11-15,5day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-11,2021-11-15,5day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-11,2021-11-15,5day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c216d0 state=finished raised ValueError>]
VNINDEX,2021-11-11,2021-11-15,5day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03b7df50 state=finished raised ValueError>]
VNINDEX,2021-11-11,2021-11-15,5day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b7d050 state=finished raised ValueError>]
VNINDEX,2021-11-15,2021-11-15,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-15,2021-11-15,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-15,2021-11-15,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b1ead0 state=finished raised ValueError>]
VNINDEX,2021-11-15,2021-11-15,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03b1ed50 state=finished raised ValueError>]
VNINDEX,2021-11-15,2021-11-15,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b9bdd0 state=finished raised ValueError>]
VNINDEX,2021-11-14,2021-11-14,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-14,2021-11-14,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-14,2021-11-14,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c30050 state=finished raised ConnectionError>]
VNINDEX,2021-11-14,2021-11-14,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c32450 state=finished raised ValueError>]
VNINDEX,2021-11-14,2021-11-14,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b7d650 state=finished raised ValueError>]
VNINDEX,2021-11-13,2021-11-13,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-13,2021-11-13,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-13,2021-11-13,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b7f150 state=finished raised ValueError>]
VNINDEX,2021-11-13,2021-11-13,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03b7e3d0 state=finished raised ValueError>]
VNINDEX,2021-11-13,2021-11-13,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b7efd0 state=finished raised ValueError>]
VNINDEX,2021-11-12,2021-11-12,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-12,2021-11-12,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-12,2021-11-12,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b9b2d0 state=finished raised ConnectionError>]
VNINDEX,2021-11-12,2021-11-12,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c32ad0 state=finished raised ValueError>]
VNINDEX,2021-11-12,2021-11-12,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c32c50 state=finished raised ValueError>]
VNINDEX,2021-11-11,2021-11-11,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-11,2021-11-11,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-11,2021-11-11,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c33d50 state=finished raised ValueError>]
VNINDEX,2021-11-11,2021-11-11,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c312d0 state=finished raised ValueError>]
VNINDEX,2021-11-11,2021-11-11,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c31c50 state=finished raised ValueError>]
VNINDEX,2021-11-06,2021-11-10,5day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-06,2021-11-10,5day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-06,2021-11-10,5day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c827d0 state=finished raised ValueError>]
VNINDEX,2021-11-06,2021-11-10,5day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c21950 state=finished raised ValueError>]
VNINDEX,2021-11-06,2021-11-10,5day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c223d0 state=finished raised ValueError>]
VNINDEX,2021-11-10,2021-11-10,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-10,2021-11-10,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-10,2021-11-10,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b99250 state=finished raised ValueError>]
VNINDEX,2021-11-10,2021-11-10,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c32c50 state=finished raised ValueError>]
VNINDEX,2021-11-10,2021-11-10,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c33b50 state=finished raised ValueError>]
VNINDEX,2021-11-09,2021-11-09,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-09,2021-11-09,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-09,2021-11-09,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b7e4d0 state=finished raised ValueError>]
VNINDEX,2021-11-09,2021-11-09,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c81050 state=finished raised ValueError>]
VNINDEX,2021-11-09,2021-11-09,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c834d0 state=finished raised ValueError>]
VNINDEX,2021-11-08,2021-11-08,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-08,2021-11-08,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-08,2021-11-08,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b242d0 state=finished raised ValueError>]
VNINDEX,2021-11-08,2021-11-08,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c83ed0 state=finished raised ValueError>]
VNINDEX,2021-11-08,2021-11-08,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c80350 state=finished raised ValueError>]
VNINDEX,2021-11-07,2021-11-07,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-07,2021-11-07,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-07,2021-11-07,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c23950 state=finished raised ConnectionError>]
VNINDEX,2021-11-07,2021-11-07,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03b7dcd0 state=finished raised ValueError>]
VNINDEX,2021-11-07,2021-11-07,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b24350 state=finished raised ValueError>]
VNINDEX,2021-11-06,2021-11-06,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-06,2021-11-06,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-06,2021-11-06,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c833d0 state=finished raised ValueError>]
VNINDEX,2021-11-06,2021-11-06,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c81750 state=finished raised ValueError>]
VNINDEX,2021-11-06,2021-11-06,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c82d50 state=finished raised ValueError>]
VNINDEX,2021-11-01,2021-11-05,5day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-01,2021-11-05,5day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-01,2021-11-05,5day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c22f50 state=finished raised ConnectionError>]
VNINDEX,2021-11-01,2021-11-05,5day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03b7f4d0 state=finished raised ValueError>]
VNINDEX,2021-11-01,2021-11-05,5day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b7f5d0 state=finished raised ValueError>]
VNINDEX,2021-11-05,2021-11-05,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-05,2021-11-05,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-05,2021-11-05,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c82c50 state=finished raised ConnectionError>]
VNINDEX,2021-11-05,2021-11-05,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c22e50 state=finished raised ValueError>]
VNINDEX,2021-11-05,2021-11-05,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c819d0 state=finished raised ValueError>]
VNINDEX,2021-11-04,2021-11-04,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-04,2021-11-04,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-04,2021-11-04,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b7f2d0 state=finished raised ValueError>]
VNINDEX,2021-11-04,2021-11-04,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03b7dad0 state=finished raised ValueError>]
VNINDEX,2021-11-04,2021-11-04,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b7d9d0 state=finished raised ValueError>]
VNINDEX,2021-11-03,2021-11-03,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-03,2021-11-03,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-03,2021-11-03,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c22c50 state=finished raised ValueError>]
VNINDEX,2021-11-03,2021-11-03,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c23dd0 state=finished raised ValueError>]
VNINDEX,2021-11-03,2021-11-03,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b9bb50 state=finished raised ValueError>]
VNINDEX,2021-11-02,2021-11-02,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-02,2021-11-02,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-02,2021-11-02,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b99050 state=finished raised ValueError>]
VNINDEX,2021-11-02,2021-11-02,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c83450 state=finished raised ValueError>]
VNINDEX,2021-11-02,2021-11-02,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c814d0 state=finished raised ValueError>]
VNINDEX,2021-11-01,2021-11-01,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-11-01,2021-11-01,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-11-01,2021-11-01,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b7df50 state=finished raised ValueError>]
VNINDEX,2021-11-01,2021-11-01,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03b1f350 state=finished raised ValueError>]
VNINDEX,2021-11-01,2021-11-01,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b1d350 state=finished raised ValueError>]
VNINDEX,2021-10-01,2021-10-31,month,repo_adapter,KBS,false,0,,
VNINDEX,2021-10-01,2021-10-31,month,vnstock_data,KBS,false,0,,
VNINDEX,2021-10-01,2021-10-31,month,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c23b50 state=finished raised ValueError>]
VNINDEX,2021-10-01,2021-10-31,month,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c20b50 state=finished raised ValueError>]
VNINDEX,2021-10-01,2021-10-31,month,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c232d0 state=finished raised ValueError>]
VNINDEX,2021-10-27,2021-10-31,5day,repo_adapter,KBS,false,0,,
VNINDEX,2021-10-27,2021-10-31,5day,vnstock_data,KBS,false,0,,
VNINDEX,2021-10-27,2021-10-31,5day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c83cd0 state=finished raised ValueError>]
VNINDEX,2021-10-27,2021-10-31,5day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03b986d0 state=finished raised ValueError>]
VNINDEX,2021-10-27,2021-10-31,5day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b98150 state=finished raised ValueError>]
VNINDEX,2021-10-31,2021-10-31,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-10-31,2021-10-31,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-10-31,2021-10-31,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b9a850 state=finished raised ConnectionError>]
VNINDEX,2021-10-31,2021-10-31,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c807d0 state=finished raised ValueError>]
VNINDEX,2021-10-31,2021-10-31,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c83650 state=finished raised ValueError>]
VNINDEX,2021-10-30,2021-10-30,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-10-30,2021-10-30,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-10-30,2021-10-30,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b1e1d0 state=finished raised ValueError>]
VNINDEX,2021-10-30,2021-10-30,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c236d0 state=finished raised ValueError>]
VNINDEX,2021-10-30,2021-10-30,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c20b50 state=finished raised ValueError>]
VNINDEX,2021-10-29,2021-10-29,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-10-29,2021-10-29,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-10-29,2021-10-29,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c22250 state=finished raised ConnectionError>]
VNINDEX,2021-10-29,2021-10-29,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c80650 state=finished raised ValueError>]
VNINDEX,2021-10-29,2021-10-29,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c82650 state=finished raised ValueError>]
VNINDEX,2021-10-28,2021-10-28,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-10-28,2021-10-28,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-10-28,2021-10-28,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c81150 state=finished raised ValueError>]
VNINDEX,2021-10-28,2021-10-28,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03b1e450 state=finished raised ValueError>]
VNINDEX,2021-10-28,2021-10-28,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b1e8d0 state=finished raised ValueError>]
VNINDEX,2021-10-27,2021-10-27,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-10-27,2021-10-27,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-10-27,2021-10-27,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c22e50 state=finished raised ValueError>]
VNINDEX,2021-10-27,2021-10-27,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c212d0 state=finished raised ValueError>]
VNINDEX,2021-10-27,2021-10-27,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c229d0 state=finished raised ValueError>]
VNINDEX,2021-10-22,2021-10-26,5day,repo_adapter,KBS,false,0,,
VNINDEX,2021-10-22,2021-10-26,5day,vnstock_data,KBS,false,0,,
VNINDEX,2021-10-22,2021-10-26,5day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c20b50 state=finished raised ValueError>]
VNINDEX,2021-10-22,2021-10-26,5day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03b9aed0 state=finished raised ValueError>]
VNINDEX,2021-10-22,2021-10-26,5day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b98350 state=finished raised ValueError>]
VNINDEX,2021-10-26,2021-10-26,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-10-26,2021-10-26,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-10-26,2021-10-26,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b99e50 state=finished raised ValueError>]
VNINDEX,2021-10-26,2021-10-26,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c83cd0 state=finished raised ValueError>]
VNINDEX,2021-10-26,2021-10-26,1day,legacy_vnstock,VCI,false,0,RetryError,RetryError[<Future at 0x10d03b98b50 state=finished raised ValueError>]
VNINDEX,2021-10-25,2021-10-25,1day,repo_adapter,KBS,false,0,,
VNINDEX,2021-10-25,2021-10-25,1day,vnstock_data,KBS,false,0,,
VNINDEX,2021-10-25,2021-10-25,1day,vnstock_data,VCI,false,0,RetryError,RetryError[<Future at 0x10d03c833d0 state=finished raised ValueError>]
VNINDEX,2021-10-25,2021-10-25,1day,legacy_vnstock,KBS,false,0,RetryError,RetryError[<Future at 0x10d03c82650 state=finished raised ValueError>]
